t,phase,core_line_target_Tkk,core_line_nmc_feature_Tkk,core_line_rank1_scalar_Tkk,core_line_feature_residual_Tkk,access_mean_target_Tkk,access_mean_nmc_feature_Tkk,access_mean_rank1_scalar_Tkk,access_mean_feature_residual_Tkk,support_mean_target_Tkk,support_mean_nmc_feature_Tkk,support_mean_rank1_scalar_Tkk,support_mean_feature_residual_Tkk,support_ring_mean_target_Tkk,support_ring_mean_nmc_feature_Tkk,support_ring_mean_rank1_scalar_Tkk,support_ring_mean_feature_residual_Tkk,shoulder_mean_target_Tkk,shoulder_mean_nmc_feature_Tkk,shoulder_mean_rank1_scalar_Tkk,shoulder_mean_feature_residual_Tkk
185.25,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
186.875,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
188.5,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
190.125,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
191.75,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
193.375,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
195.0,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
196.625,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
198.25,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
199.875,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
201.5,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
203.125,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
204.75,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
206.375,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
208.0,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
209.625,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
211.25,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011427704182284115,-0.0011449350253242585,-201205.87087594424,2.16460709584693e-06,-0.000944197759013403,-0.001164736619201361,81933.26808298423,0.0002205388601879579,-0.0006876671849809692,-0.0003011330060145471,448717.8718873056,-0.00038653417896642215,-4.2178785010376874e-05,-0.0005911452764690144,8777.869696130098,0.0005489664914586376
212.875,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.001135074460268846,-0.0011410389302988833,-199548.71896779907,5.964470030037257e-06,-0.0009050601371319518,-0.0009845898895989586,122320.62057233551,7.952975246700684e-05,-0.0006050541132614495,0.0003901940203303359,558336.6515092012,-0.0009952481335917854,-1.660039043238426e-05,-0.00010063457209742473,23486.747602275627,8.403418166504048e-05
214.5,hold,-0.0011972828703221278,-0.0008887455678386346,-275442.83645693015,-0.0003085373024834931,-0.0011455176368283802,-0.001227327985285704,-223392.63641025507,8.181034845732385e-05,-0.0007771958072151504,-0.0009815866801033367,165259.416944997,0.00020439087288818636,-0.0002454000190590814,0.0014077122402413966,790461.8996919816,-0.001653112259300478,0.00012034835359912084,0.001349020869705526,54800.28848946593,-0.001228672516106405
216.125,R_close,-0.001103158355159041,-0.0006885621084647472,-213401.34577945844,-0.00041459624669429383,-0.0014303878413043033,-0.0012009506465715655,-243852.32653059333,-0.00022943719473273783,-0.0014337749705560228,-0.0016870029853093378,24609.50416464019,0.000253228014753315,-0.0011528610107391392,-0.00021054603935099595,572903.7207747571,-0.0009423149713881433,-5.726220373602922e-07,0.0016953805353552758,38576.350876976045,-0.001695953157392636
217.75,R_close,-0.0004899107989652651,-0.00015810846125596068,-49001.47422629903,-0.00033180233770930444,-0.0012005180663279124,-0.0005395240003265035,-134438.38827895012,-0.0006609940660014089,-0.002127786193014393,-0.0017176956349112143,-184605.8887314972,-0.0004100905581031788,-0.0030182815073502133,-0.0025085625194887664,-77378.62656821216,-0.0005097189878614469,-0.0005237943464128576,0.0009703719497554462,-30429.68093449245,-0.0014941662961683038
219.375,R_close,-2.3811914740157203e-05,-1.2874202923934833e-06,-399.00136763714943,-2.252449444776372e-05,-0.0004434562376158225,-0.00013706167243796944,-43627.31388677007,-0.00030639456517785307,-0.0013885045505144956,-0.0013787110341402554,-886868.8141288589,-9.793516374240153e-06,-0.002665616612509097,-0.002756920288595413,-2320304.049861117,9.130367608631632e-05,-0.0006652985702973183,-0.0007843951710739154,-305508.2250975369,0.00011909660077659705
221.0,comp,0.0002913522364489025,4.451302250590221e-06,-36958.20156063649,0.0002869009341983123,0.00022412200112321374,0.00017000649762151032,-1130602.183859312,5.411550350170342e-05,-0.00013747705212311369,0.0005376493733433362,-6745505.637471697,-0.0006751264254664499,-0.0008023964587366704,-0.0008966223537141355,-13642792.820569942,9.422589497746505e-05,-0.00027334002307718237,-8.424266050871994e-05,-1953241.9530325956,-0.00018909736256846244
222.625,comp,0.0017011086085194447,0.00019171071413286975,-1591732.669538827,0.001509397894386575,0.0016830200408051166,0.000711221999017561,-5898951.01009417,0.0009717980417875556,0.0014300237839601844,0.0021940996083693056,-16550325.113977287,-0.0007640758244091212,0.0008190008758441015,0.004543853106790137,-25096520.340017002,-0.0037248522309460356,6.585236931889637e-05,0.00014967316885163552,-4441823.927414598,-8.382079953273915e-05
224.25,comp,0.0036694479395744588,0.00109190173744615,-9065824.386918042,0.002577546202128309,0.0036497594932991904,0.0021292025520344496,-17641977.688657943,0.0015205569412647408,0.0032836356181213154,0.004015751599212831,-26440656.79139167,-0.0007321159810915155,0.002360685645978782,0.007886727293970977,-24175131.828220647,-0.005526041647992195,0.00031628358528537723,-0.0010844670982358996,-7028560.419827391,0.001400750683521277
225.875,comp,0.005642185561645095,0.003003927010193143,-24940957.424636282,0.002638258551451952,0.0056192938092311405,0.004137371079345775,-34251871.18478893,0.0014819227298853658,0.00513242284679801,0.005032695012372306,-25108570.230070483,9.972783442570472e-05,0.003885676220792947,0.009791254653425148,7525940.7552160965,-0.005905578432632201,0.0005601560303718772,-0.0016935885230425483,-6846881.269062719,0.0022537445534144256
227.5,comp,0.0072023634864500285,0.005415252391638621,-44961671.46712216,0.001787111094811408,0.00717693833706121,0.005727950308259122,-47378138.42110152,0.0014489880288020883,0.006594572191588199,0.003753283044804316,-3379845.9380623824,0.002841289146783883,0.005091744546854042,0.007563360015633795,73890713.13337347,-0.0024716154687797537,0.0007527481380300957,-0.0009142139278320907,-1516234.0910221932,0.0016669620658621865
229.125,comp,0.00807025040539548,0.007156436900660541,-59418350.52776271,0.000913813504734939,0.008043415992319468,0.005872918549245426,-48524150.6814726,0.0021704974430740423,0.007407928328491171,0.00011511163128520017,33544344.608231116,0.007292816697205971,0.005762649336360525,0.0010459295857057325,149710140.09194615,0.004716719750654793,0.0008597664290172775,0.0016238409453543704,7261650.812519681,-0.0007640745163370929
230.75,comp,0.008103341689575175,0.007228930830252287,-60020251.9738888,0.000874410859322888,0.00807645354329483,0.005811109069241052,-48008568.369467236,0.002265344474053778,0.0074389404321158845,-0.0002207430603129962,36524240.58992415,0.007659683492428881,0.005788229973563707,0.00044084480886839227,154762251.37764582,0.005347385164695314,0.0008638451674648382,0.0018867779920058528,7942780.192195558,-0.0010229328245410145
232.375,comp,0.0072963593897703545,0.005589295222412716,-46406711.515588835,0.0017070641673576385,0.007270781611035016,0.005799645397798999,-47967640.38663289,0.001471136213236017,0.006682662175596598,0.0035445780376869543,-901261.3285365531,0.0031380841379096435,0.005164406436227718,0.007192263672627566,79876648.82916874,-0.0020278572363998477,0.0007643428027378364,-0.0007824794779827047,-911400.472474183,0.0015468222807205412
234.0,comp,0.005781252236449798,0.0031841087887742006,-26436967.83135933,0.0025971434476755972,0.005758134669346601,0.00429004313998562,-35513494.8821895,0.0014680915293609816,0.0052627517305895615,0.005028484235475993,-24199929.141756333,0.00023426749511356888,0.003993179292493311,0.009789862985685337,11545338.1699238,-0.005796683693192026,0.0005773331518771698,-0.0016904513133092227,-6627365.248013782,0.0022677844651863926
235.625,comp,0.0038271956397697977,0.0012039033593767645,-9995749.67291295,0.002623292280393033,0.003807251044795001,0.0022720654714043532,-18824415.40791166,0.0015351855733906476,0.0034314717673519283,0.004145201437497878,-26909888.26122629,-0.0007137296701459493,0.0024826297744115025,0.00812486929664597,-23041767.414770525,-0.005642239522234468,0.00033579819970466296,-0.0011651769207096868,-7159254.77882233,0.0015009751204143498
237.25,comp,0.0018405916895741538,0.0002283505734267471,-1895945.5107937441,0.0016122411161474067,0.0018238729167044377,0.0007879347564021077,-6534444.196908305,0.00103593816030233,0.0015696894548693345,0.0023257636514682164,-17396185.475741692,-0.000756074196598882,0.0009469198965563645,0.004786762035870174,-25650066.29007253,-0.0038398421393138096,8.987805726835601e-05,5.397391726667553e-05,-4654554.925326765,3.590414000168048e-05
238.875,comp,0.0003650691553942272,7.098981455313381e-06,-58941.310369583036,0.0003579701739389138,0.00035074631617001143,0.0001559935099675568,-1322180.5398365203,0.00019475280620245462,0.0001868764324880859,8.115150742839941e-05,-7468619.85315084,0.00010572492505968648,-0.00019370756665702888,0.0002094906242224927,-14854215.84068735,-0.0004031981908795216,-9.299164551055274e-05,-9.251496851877777e-05,-2145507.5384624056,-4.766769917749768e-07
240.5,B_reset,-4.667765417694757e-06,-1.171665031144793e-12,-3.3552247044045025e-14,-4.667764246029726e-06,-1.8367883443002156e-05,0.00011458475559527092,-85541.8786037083,-0.00013295263903827307,-0.00015926079596287308,0.00031025941771771427,-1210767.1232819855,-0.00046952021368058735,-0.0004788804603295892,-0.0008010106353492586,-3011153.073377074,0.00032213017501966934,-0.00013846069429435874,-0.00013865764968819645,-403338.17325521715,1.96955393837715e-07
242.125,B_reset,-4.6679702530621456e-06,-3.817972965085066e-10,-1.0933429777489035e-11,-4.667588455765637e-06,-1.798662329093774e-05,1.8456153732922606e-07,-1553.1121710625541,-1.8171184828266966e-05,-0.0001529565342501821,4.256267408973797e-06,-35358.626910502375,-0.00015721280165915589,-0.00046777011698748307,1.1698913912506888e-05,-93073.9055718081,-0.00047946903089999,-0.00013119009541436304,1.7489766593025303e-05,-19630.62966487347,-0.00014867986200738835
243.75,B_reset,-4.66892854547418e-06,-3.6931979029421373e-09,-1.0576114680599429e-10,-4.6652353475712376e-06,-1.7136981759121383e-05,-1.0873121736803995e-08,-2.3946213951670726e-10,-1.712610863738458e-05,-0.00013889143556727247,-5.118966335176511e-08,-9.269201922063225e-07,-0.0001388402459039207,-0.0004430007288847551,-6.078092860909432e-08,-2.2785749658242007e-05,-0.00044293994795614603,-0.00011493156196477548,9.147309383883693e-06,-19754.50127468192,-0.00012407887134865917
245.375,B_reset,-4.671193293192428e-06,-1.5528298669834658e-08,-4.4467984614611317e-10,-4.655664994522593e-06,-1.5825080040112398e-05,-3.127743474294494e-08,-5.935062867016723e-10,-1.5793802605369453e-05,-0.00011714941433401562,-1.4309300267620946e-07,-3.7801404014609286e-06,-0.00011700632133133941,-0.0004047430321851766,-1.9304146757879377e-07,-8.419672271999906e-05,-0.00040454999071759784,-8.976851058325566e-05,1.7833206142556584e-05,-43413.324761662465,-0.00010760171672581225
247.0,B_reset,-4.675282017883281e-06,-4.444610740232397e-08,-1.2727916059377442e-09,-4.630835910480957e-06,-1.4059056025288686e-05,-7.05562287569748e-08,-1.1558620933789616e-09,-1.398849979653171e-05,-8.784869467944406e-05,-3.274804014874236e-07,-1.0664346296153245e-05,-8.752121427795663e-05,-0.0003532261832674295,-4.6542738301730127e-07,-0.00022585471947654211,-0.00035276075588441217,-5.581778516024527e-05,3.08167413349087e-05,-81606.63988920572,-8.663452649515396e-05
248.625,B_reset,-4.6816801051374766e-06,-1.0182442617556822e-07,-2.915919581944822e-09,-4.579855678961909e-06,-1.1849060804777793e-05,-1.364233793059882e-07,-1.92626850379455e-09,-1.1712637425471805e-05,-5.114179301227293e-05,-6.501620469417804e-07,-2.4223918588333293e-05,-5.049163096533115e-05,-0.00028873872064082384,-9.468548155671495e-07,-0.0004973761837426485,-0.0002877918658252567,-1.32389720895735e-05,4.861642700407002e-05,-136985.41889287857,-6.185539909364352e-05
250.25,B_reset,-4.69084464555599e-06,-2.016820640303254e-07,-5.7755167588100324e-09,-4.489162581525664e-06,-9.207235721315067e-06,-2.3732665053387316e-07,-2.874165745752829e-09,-8.969909070781193e-06,-7.215022139395304e-06,-1.1644586072034805e-06,-4.770824137573555e-05,-6.050563532191824e-06,-0.00021162786381265317,-1.7180543047944154e-06,-0.0009590627890100502,-0.00020990980950785876,3.776609300796598e-05,7.16331252812274e-05,-211608.06604564245,-3.386703227326143e-05
251.875,B_reset,-4.703208623748767e-06,-3.6048017359038366e-07,-1.0322976878482248e-08,-4.342728450158383e-06,-6.1476810066117504e-06,-3.8232548331742934e-07,-3.939057180530843e-09,-5.7653555232943215e-06,4.371215529716478e-05,-1.9304749777871894e-06,-8.492562593605104e-05,4.564263027495197e-05,-0.0001222985559009643,-2.8702130473264e-06,-0.001681045381029315,-0.0001194283428536379,9.695405352199597e-05,0.00010015083368181882,-306926.2161294554,-3.1967801598228537e-06
253.5,B_reset,-4.719185336130671e-06,-5.969106943980206e-07,-1.7093576147109484e-08,-4.122274641732651e-06,-2.6864157653412206e-06,-5.809718933348884e-07,-5.031210606235192e-09,-2.105443872006332e-06,0.00010138792410525195,-3.0143586089985533e-06,-0.00014019433636952404,0.00010440228271425051,-2.121224580004777e-05,-4.503576731709546e-06,-0.002742381041610603,-1.6708669068338222e-05,0.0001640409836235958,0.00013433973630020335,-423781.71993307915,2.9701247323392458e-05
255.125,B_reset,-4.739172948405088e-06,-9.316783223144269e-07,-2.6680229549503732e-08,-3.8074946260906615e-06,1.1586707674786854e-06,-8.431964178989173e-07,-6.032629791635056e-09,2.0018671853776028e-06,0.0001655290628724471,-4.487559215449236e-06,-0.00021829218935861446,0.00017001662208789635,9.111459008195222e-05,-6.726052651709495e-06,-0.004230129342449036,9.784064273366172e-05,0.00023870355147568388,0.00017426103263433254,-562412.7296301314,6.444251884135134e-05
256.75,B_reset,-4.763559129856802e-06,-1.3872809950258062e-06,-3.972720466974704e-08,-3.3762781348309955e-06,5.367876622815704e-06,-1.1792004946250281e-06,-6.798238879276995e-09,6.547077117440732e-06,0.00023582203608682456,-6.426102402792959e-06,-0.00032440587150449357,0.0002422481384896175,0.00021411218268476434,-9.651846922675146e-06,-0.0062384279538041975,0.0002237640296074395,0.0003205803813285741,0.00021987310793570658,-722467.0435662303,0.00010070727339286749
258.375,B_reset,-4.7927257252325714e-06,-1.987792619753654e-06,-5.692389972119039e-08,-2.8049331054789172e-06,9.919752945087419e-06,-1.5993561851230907e-06,-7.157233403566442e-09,1.151910913021051e-05,0.0003119242273628966,-8.909886074007097e-06,-0.0004640808271023129,0.00032083411343690374,0.0003471594545232122,-1.3400160622148115e-05,-0.008867582569357792,0.0003605596151453603,0.0004092736016171276,0.0002710386637678772,-903021.1279022716,0.0001382349378492504
260.0,B_reset,-4.82705344416896e-06,-2.75865068219228e-06,-7.899876135890213e-08,-2.0684027619766804e-06,1.4791177970996809e-05,-2.114113768444265e-06,-6.914561670909444e-09,1.6905291739441075e-05,0.0003934653077939749,-1.2022005394620615e-05,-0.0006431723194090576,0.0004054873131885955,0.0004895862430248117,-1.8093962658027363e-05,-0.012223181645966252,0.0005076802056828391,0.000504350565920119,0.00032753248131393023,-1102603.4851197877,0.00017681808460618878
261.625,B_reset,-4.866926565191644e-06,-3.726450463116428e-06,-1.0671339171423283e-07,-1.1404761020752164e-06,1.9957438718416016e-05,-2.733917414320629e-06,-5.852508971230701e-09,2.2691356132736647e-05,0.00048004873229055026,-1.5848109567020165e-05,-0.0008677980588363462,0.0004958968418575704,0.0006406757500518554,-2.3858851155714755e-05,-0.01641524272001961,0.0006645346012075702,0.0006053457334190105,0.0003890495405744844,-1319221.274394425,0.0002162961928445261
263.25,B_reset,-4.912737665141468e-06,-4.9187468394708565e-06,-1.4085687262420146e-07,6.009174329388303e-09,2.53923198730586e-05,-3.469128895858503e-06,-3.732364488745115e-09,2.88614487689171e-05,0.0005712533557201154,-2.0475791632270247e-05,-0.0011442926193725566,0.0005917291473523856,0.0007996672023215242,-3.082201010793174e-05,-0.021557393999109012,0.000830489212429456,0.0007117626952747291,0.0004552132645905404,-1550389.3011616766,0.0002565494306841887
264.875,B_reset,-4.964892396881608e-06,-6.3638640430997266e-06,-1.8224031774179073e-07,1.398971646218119e-06,3.1068199281535204e-05,-4.32995910544374e-06,-2.9615689967687144e-10,3.539815838697894e-05,0.0006666351597261807,-2.5994010917761214e-05,-0.0014791637259726333,0.000692629170643942,0.0009657587053455607,-3.9111263865933e-05,-0.027766092465867653,0.0010048699692114936,0.0008230763331106439,0.000525583698589496,-1793160.6802579202,0.000297492634521148
266.5,B_reset,-5.023814348369698e-06,-8.09071327296293e-06,-2.316916495444904e-07,3.0668989245932315e-06,3.695614938816455e-05,-5.326406986298653e-06,4.731550411783913e-09,4.2282556374463204e-05,0.0007657290802586432,-3.249254651165242e-05,-0.0018790503861146036,0.0007982216267702956,0.0011381102716446023,-4.885422866612293e-05,-0.03515987778733467,0.0011869645003107253,0.0009387350955378876,0.0006001324337937756,-2044158.6343453757,0.000338602661744112
268.125,B_reset,-5.089950024860868e-06,-1.0128617685361569e-05,-2.900505876247916e-07,5.038667660500701e-06,4.302604388976301e-05,-6.4682053764593834e-06,1.1641809684789015e-08,4.949424926622239e-05,0.0008680509250826195,-4.0061479203540837e-05,-0.0023506827535187923,0.0009081124042861604,0.00131584700231209,-6.017755766983822e-05,-0.043858659812994104,0.0013760245599819282,0.0010581633783824163,0.0006790103611015833,-2299609.023797894,0.00037915301728083303
269.75,B_reset,-5.163774004335604e-06,-1.2507144001564756e-05,-3.5816382648202303e-07,7.343369997229151e-06,4.924666882482338e-05,-7.764773173719432e-06,2.0739386811700283e-08,5.7011441998542815e-05,0.0009730993698363217,-4.8790698622952246e-05,-0.002900843546610565,0.001021890068459274,0.0014980623994712006,-7.320627383516211e-05,-0.05398303628577918,0.0015712686733063627,0.0011807639939719176,0.0007611350214961101,-2555373.311266325,0.00041962897247580747
271.375,B_reset,-5.245794323686094e-06,-1.5255939755080142e-05,-4.368803748140734e-07,1.0010145431394048e-05,5.5585837260560033e-05,-9.22517316227597e-06,3.2340806937984324e-08,6.4811010422836e-05,0.0010803580205699076,-5.8769431777392715e-05,-0.003536330794456662,0.0011391274523473002,0.0016838217857512332,-8.80631832325385e-05,-0.0656536365070003,0.0017718849689837717,0.0013059207145169225,0.0008460207643236239,-2806981.7566487934,0.00045989995019329866
273.0,B_reset,-5.33655816059261e-06,-1.840457503473259e-05,-5.270470235562159e-07,1.3068016874139982e-05,6.201050669117923e-05,-1.085807478837487e-05,4.677234580850305e-08,7.28685814795541e-05,0.001189297530106707,-7.008578879102968e-05,-0.004263921644815265,0.0012593833188977365,0.001872165805576383,-0.00010486836006416765,-0.07899048602031879,0.0019770341656405507,0.0014330008742788301,0.000933162703308961,-3049666.703740053,0.0004998381709698692
274.625,B_reset,-5.436657883648292e-06,-2.198238745077192e-05,-6.295039062149253e-07,1.6545729567123628e-05,6.848689821309987e-05,-1.2671721128337359e-05,6.436796378631557e-08,8.115861934143722e-05,0.0012993777550166688,-8.282632133152386e-05,-0.0050903369392622045,0.0013822040763481927,0.002062113981780686,-0.0001237386935648433,-0.09411238685183816,0.002185852675345529,0.0015613580148616667,0.0010220406413565422,-3278395.8784982166,0.0005393173735051245
276.25,B_reset,-5.546737551812356e-06,-2.6018328945905868e-05,-7.450801120356607e-07,2.047159139409351e-05,7.498061649548636e-05,-1.4673899253407239e-05,8.546717853722319e-08,8.96545157488936e-05,0.0014100499394703414,-9.707558895090535e-05,-0.006022206236192312,0.0015071255284212466,0.0022526682998110074,-0.0001447874860742962,-0.1111363074115876,0.0023974557858853036,0.001690334557598858,0.0011121221211066862,-3487905.6617955025,0.0005782124364921719
277.875,B_reset,-5.667499952522778e-06,-3.0540812981547665e-05,-8.745893099154517e-07,2.4873313029024885e-05,8.145676951796525e-05,-1.6871913159348306e-05,1.1041287164352576e-07,9.832868267731355e-05,0.0015207589117426138,-0.00011291572832675891,-0.007066032941365291,0.0016336746400693726,0.002442816790529189,-0.00016812409081345373,-0.1301767757821383,0.002610940881342643,0.0018192644866342083,0.001202864602970868,-3672734.33434781,0.0006163998836633403
279.5,B_reset,-5.7997142787564005e-06,-3.557756054188938e-05,-1.0188253384611498e-06,2.977784626313298e-05,8.788008699847801e-05,-1.9272558390885262e-05,1.3954902378270146e-07,0.00010715264538936327,0.0016309452786491521,-0.00013042602014735454,-0.008228159185467335,0.0017613712987965067,0.0026315370813492487,-0.00019385357721452438,-0.1513452697556344,0.002825390658563773,0.0019474760259207793,0.0012937167848444662,-3827255.319892624,0.0006537592410763131
281.125,B_reset,-5.944224555733091e-06,-4.1155443307032015e-05,-1.1785577149798837e-06,3.521121875129892e-05,9.421503638439146e-05,-2.1882097450646587e-05,1.7321837249221808e-07,0.00011609713383503805,0.0017400476027183125,-0.00014968244811885433,-0.009514730067112762,0.0018897300508371668,0.0028177998841198916,-0.0002220764110004111,-0.17474959659970724,0.0030398762951203027,0.0020742942929846834,0.0013841190891077642,-3945710.4768248056,0.0006901752038769192
282.75,B_reset,-6.101958941769075e-06,-4.730032224508019e-05,-1.3545270132819639e-06,4.119836330331112e-05,0.00010042593522572273,-2.4706235037338706e-05,2.1175998586273062e-07,0.00012513217026306143,0.0018475045464160418,-0.0001707572442665129,-0.010931656856313237,0.0020182617906825545,0.0030005723867592136,-0.000252888135543675,-0.2004932551091595,0.0032534605223028886,0.002199043911922936,0.0014735033532463284,-4022243.5104526714,0.0007255405586766076
284.375,B_reset,-6.273940042411722e-06,-5.403687975566389e-05,-1.5474400568195967e-06,4.776293971325217e-05,0.00010647705869164003,-2.775009210618406e-05,2.5550674469089903e-07,0.0001342271507978241,0.0019527569672440977,-0.0001937184143408736,-0.012484578726428386,0.002146475381584971,0.003178821514139759,-0.0002863790403241607,-0.22867477201167039,0.00346520055446392,0.0023210515677269204,0.0015612917707605706,-4050933.5995532665,0.0007597597969663497
