channel,channel_value,s0,l0,phase,region,inside_packet_initial,proper_distance_to_packet,branch,forward_radial_null_reaches_packet,s_hit_or_end,l_hit_or_end
abs_pOmega,1.0943588597035727,0.28000000000000014,-1.415,catch_rematch,support_edge,False,539.1734315199634,minus,False,2.6099999999999883,-3.7403787432690585
abs_pOmega,1.0929300417054804,0.19000000000000006,-1.415,catch_rematch,support_edge,False,565.1829705521909,plus,False,2.6099999999999883,0.2997892907249835
abs_pOmega,1.0929300417054804,0.19000000000000006,-1.415,catch_rematch,support_edge,False,565.1829705521909,minus,False,2.6099999999999883,-3.830292300861169
abs_pOmega,1.0920037979743134,0.5500000000000002,-1.415,shift_fade,support_edge,False,378.33980430486355,plus,False,2.6099999999999883,0.07092289074440374
abs_pOmega,1.0920037979743134,0.5500000000000002,-1.415,shift_fade,support_edge,False,378.33980430486355,minus,False,2.6099999999999883,-3.470778741820501
abs_pOmega,1.0911841600746564,0.10000000000000009,-1.415,catch_rematch,support_edge,False,570.5365862835338,plus,False,2.6099999999999883,0.3621547746489455
abs_pOmega,1.0911841600746564,0.10000000000000009,-1.415,catch_rematch,support_edge,False,570.5365862835338,minus,False,2.6099999999999883,-3.9202278181111403
abs_pOmega,1.0893837367847594,0.010000000000000064,-1.415,catch_rematch,support_edge,False,554.2513571668912,plus,False,2.6099999999999883,0.4262957042039965
abs_pOmega,1.0893837367847594,0.010000000000000064,-1.415,catch_rematch,support_edge,False,554.2513571668912,minus,False,2.6099999999999883,-4.010183591724531
abs_pOmega,1.087668044938166,-0.07999999999999996,-1.415,catch_rematch,support_edge,False,517.9239789726687,plus,False,2.6099999999999883,0.49195166023944253
abs_pOmega,1.087668044938166,-0.07999999999999996,-1.415,catch_rematch,support_edge,False,517.9239789726687,minus,False,2.6099999999999883,-4.100157326814804
abs_pOmega,1.0866691529024892,0.6400000000000001,-1.415,shift_fade,support_edge,False,315.24306838059726,plus,False,2.6099999999999883,0.018822502582602305
abs_pOmega,1.0866691529024892,0.6400000000000001,-1.415,shift_fade,support_edge,False,315.24306838059726,minus,False,2.6099999999999883,-3.3809593020130886
abs_pOmega,1.086069672172524,-0.16999999999999996,-1.415,catch_rematch,support_edge,False,465.3193553957251,plus,False,2.6099999999999883,0.5588239303494786
abs_pOmega,1.086069672172524,-0.16999999999999996,-1.415,catch_rematch,support_edge,False,465.3193553957251,minus,False,2.6099999999999883,-4.190146070886432
abs_pOmega,1.0845337483017123,-0.25999999999999995,-1.415,pre_catch_support,support_edge,False,401.4832646953652,plus,False,2.6099999999999888,0.6265972787212408
abs_pOmega,1.0845337483017123,-0.25999999999999995,-1.415,pre_catch_support,support_edge,False,401.4832646953652,minus,False,2.6099999999999888,-4.280146125760206
abs_pOmega,1.082939263272082,-0.35,-1.415,pre_catch_support,support_edge,False,331.6498873900176,plus,False,2.6099999999999888,0.6949614377663259
abs_pOmega,1.082939263272082,-0.35,-1.415,pre_catch_support,support_edge,False,331.6498873900176,minus,False,2.6099999999999888,-4.37015294219672
abs_pOmega,1.0775176136700124,0.7300000000000001,-1.415,shift_fade,support_edge,False,255.45140830786198,plus,False,2.609999999999988,-0.0315495802440101
abs_pOmega,1.0775176136700124,0.7300000000000001,-1.415,shift_fade,support_edge,False,255.45140830786198,minus,False,2.609999999999988,-3.2911623014437605
abs_pOmega,1.0634305762712848,0.8200000000000002,-1.415,shift_fade,support_edge,False,201.93916543190568,plus,False,2.609999999999988,-0.08048770078731712
abs_pOmega,1.0634305762712848,0.8200000000000002,-1.415,shift_fade,support_edge,False,201.93916543190568,minus,False,2.609999999999988,-3.2013861978798035
abs_pOmega,1.0432104531835176,0.9100000000000003,-1.415,shift_fade,support_edge,False,156.26013909512835,plus,False,2.609999999999988,-0.12834854006984123
abs_pOmega,1.0432104531835176,0.9100000000000003,-1.415,shift_fade,support_edge,False,156.26013909512835,minus,False,2.609999999999988,-3.111628873592131
abs_pOmega,1.0156448037870507,1.0,-1.415,shift_fade,support_edge,False,118.78084920101026,plus,False,2.609999999999988,-0.17554335993042955
abs_pOmega,1.0156448037870507,1.0,-1.415,shift_fade,support_edge,False,118.78084920101026,minus,False,2.609999999999988,-3.021887636691593
abs_pOmega,1.0014383397825486,-0.25999999999999995,1.4749999999999996,pre_catch_support,support_edge,False,815.1815301877813,plus,False,2.6099999999999888,4.34565922323174
abs_pOmega,1.0014383397825486,-0.25999999999999995,1.4749999999999996,pre_catch_support,support_edge,False,815.1815301877813,minus,True,0.5400000000000005,0.8890951995139977
abs_pOmega,1.0010840737368112,-0.35,1.4749999999999996,pre_catch_support,support_edge,False,891.1363651411522,plus,False,2.6099999999999888,4.435669334495522
abs_pOmega,1.0010840737368112,-0.35,1.4749999999999996,pre_catch_support,support_edge,False,891.1363651411522,minus,True,0.5000000000000004,0.84403795520625
abs_pOmega,1.0003697908401081,-0.16999999999999996,1.4749999999999996,catch_rematch,support_edge,False,731.3814526173564,plus,False,2.6099999999999883,4.255644623941452
abs_pOmega,1.0003697908401081,-0.16999999999999996,1.4749999999999996,catch_rematch,support_edge,False,731.3814526173564,minus,True,0.5900000000000004,0.9268654447867373
