case,t,phase,B_access_l0,Kll_access_l0,accel_access_l0,rho_access_l0,Tkk_access_l0,flux_shoulder,p_tangential_access_l0
adiabatic_B3_w5_minjerk_Tr30,118.87966804979253,reset,1.000984136977173,0.0025912277935534788,0.004426694805201959,-0.039632336423801894,-0.07942107219677573,1.4520161301308998e-05,0.03953440350843609
adiabatic_B3_w5_minjerk_Tr30,119.50207468879668,reset,1.0000891832451395,0.000543123340407626,0.0020994035935388493,-0.0397745437172375,-0.07956327949021133,3.0427104074421506e-06,0.039698107130241515
adiabatic_B3_w5_minjerk_Tr30,120.23076923076923,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr30,120.8076923076923,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr30,121.38461538461539,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr30,122.07692307692308,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr30,122.65384615384616,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr30,123.23076923076923,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr30,123.92307692307692,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr30,124.5,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,-15.0,off,1.0,2.220446049250313e-16,8.881784197001252e-16,-0.039788735772973836,-0.07957747154594767,3.394894626508655e-18,0.0397887357729738
adiabatic_B3_w5_minjerk_Tr100,-13.125,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,-10.875,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,-9.0,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,-7.125,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,-4.875,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,-3.0,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,-1.125,off,1.0,-0.0,0.0,-0.039788735772973836,-0.07957747154594767,-0.0,0.039788735772973836
adiabatic_B3_w5_minjerk_Tr100,1.2448132780082988,setup,1.0000378615054906,-9.38592789831864e-05,0.00014343711168734652,-0.03978271026942623,-0.07957144604240007,-5.258155347337036e-07,0.03978001583986307
adiabatic_B3_w5_minjerk_Tr100,3.319502074688797,setup,1.0006956156459916,-0.0006203295995457796,0.00035891393146483293,-0.03967814051548352,-0.07946687628845735,-3.475801369753335e-06,0.03971915741264438
adiabatic_B3_w5_minjerk_Tr100,5.394190871369295,setup,1.0028906119094683,-0.001560448474016693,0.0005443773743084145,-0.03933066770004379,-0.07911940347301762,-8.748534921534407e-06,0.03953804164900167
adiabatic_B3_w5_minjerk_Tr100,7.8838174273858925,setup,1.0086778973772512,-0.003139137322947444,0.0007274016033066459,-0.038425377688399896,-0.07821411346137373,-1.7626139045192003e-05,0.03907811434049206
adiabatic_B3_w5_minjerk_Tr100,9.95850622406639,setup,1.0169190833798385,-0.004745498375594887,0.0008470424850914827,-0.03716280878209089,-0.07695154455506473,-2.6702505416327496e-05,0.03844206952790458
adiabatic_B3_w5_minjerk_Tr100,12.448132780082988,setup,1.0317335261862404,-0.0069086879321691615,0.0009517165476145483,-0.0349688124465586,-0.07475754821953243,-3.901878341990677e-05,0.037340906511522415
adiabatic_B3_w5_minjerk_Tr100,14.522821576763487,setup,1.0486908823140113,-0.008817539025798049,0.0010076124258652213,-0.03257069666595873,-0.07235943243893256,-5.00019579837069e-05,0.036139624594891964
adiabatic_B3_w5_minjerk_Tr100,16.597510373443985,setup,1.0701898901495268,-0.01074376185652913,0.0010366762575659304,-0.029692646220505877,-0.06948138199347971,-6.122276136435918e-05,0.03469944295904545
adiabatic_B3_w5_minjerk_Tr100,19.08713692946058,setup,1.1022976806509028,-0.012983050307821578,0.001039233391855671,-0.02570388184996254,-0.06549261762293637,-7.448445857087809e-05,0.03270495902863319
adiabatic_B3_w5_minjerk_Tr100,21.161825726141082,setup,1.1344640796185481,-0.014721084131499104,0.0010176262454642219,-0.022042601172502212,-0.061831336945476045,-8.49784545520737e-05,0.030875178410941607
adiabatic_B3_w5_minjerk_Tr100,23.23651452282158,setup,1.1715942756988487,-0.016293704992578498,0.0009777289941778856,-0.01818558295053128,-0.057974318723505114,-9.466417016315703e-05,0.028948256761145638
adiabatic_B3_w5_minjerk_Tr100,25.726141078838175,setup,1.2226438852068322,-0.01791688650354283,0.0009102956092948362,-0.013445396042734889,-0.05323413181570873,-0.00010490546630260518,0.026580846396380833
adiabatic_B3_w5_minjerk_Tr100,27.800829875518673,setup,1.270459916926185,-0.019026441698199146,0.0008415936833321625,-0.009513680110084927,-0.04930241588305876,-0.00011209773467917976,0.024617721992835073
adiabatic_B3_w5_minjerk_Tr100,29.87551867219917,setup,1.3228740438507773,-0.01990620134521678,0.0007647705743469637,-0.0056842159112712315,-0.04547295168424507,-0.0001179611658882034,0.022706046587812896
adiabatic_B3_w5_minjerk_Tr100,32.365145228215766,setup,1.3914886099976682,-0.020661009467006868,0.0006657072281178294,-0.0013102234828331033,-0.041098959255806936,-0.00012318351069984633,0.020522991978901728
adiabatic_B3_w5_minjerk_Tr100,34.43983402489627,setup,1.453073265394023,-0.021049829551516918,0.0005801934343320413,0.0020996926709863713,-0.037689043101987466,-0.00012603273904003416,0.01882143638773788
adiabatic_B3_w5_minjerk_Tr100,36.51452282157677,setup,1.5182838416966995,-0.021235387289188615,0.0004940832045562055,0.005267669957404201,-0.034521065815569636,-0.00012756788053444333,0.017240873961708866
adiabatic_B3_w5_minjerk_Tr100,39.004149377593365,setup,1.6007576481314256,-0.02121431670112712,0.0003921594880940698,0.008733204370614554,-0.031055531402359282,-0.00012779072956020375,0.015512162170927001
adiabatic_B3_w5_minjerk_Tr100,41.07883817427386,setup,1.6724887188901727,-0.021015886776911814,0.00030981120812831797,0.011339949550345176,-0.02844878622262866,-0.00012674880568340371,0.014212066115014604
adiabatic_B3_w5_minjerk_Tr100,43.15352697095436,setup,1.7464484387856438,-0.020673574837819415,0.00023077099890199407,0.013698464216435464,-0.026090271556538373,-0.00012471587189888308,0.013035953691969809
adiabatic_B3_w5_minjerk_Tr100,45.643153526970956,setup,1.837443394869723,-0.020099131331823807,0.00014116893683369897,0.016218593814437392,-0.023570141958536444,-0.0001211417645285662,0.011779454045741194
adiabatic_B3_w5_minjerk_Tr100,47.71784232365145,setup,1.9145378731829836,-0.0195045525245831,7.136204366307317e-05,0.018078616366011185,-0.02171011940696265,-0.00011736204843731608,0.010852220297981795
adiabatic_B3_w5_minjerk_Tr100,49.79253112033195,setup,1.9922200063135138,-0.01882170994331283,6.247404316555467e-06,0.019738681993596026,-0.02005005377937781,-0.00011297983716570494,0.010024778313369287
adiabatic_B3_w5_minjerk_Tr100,52.282157676348554,setup,2.085462126817016,-0.017905961478569078,-6.55132181698303e-05,0.021491498431297884,-0.01829723734167595,-0.00010708033122247248,0.00915122535896537
adiabatic_B3_w5_minjerk_Tr100,54.35684647302905,setup,2.1625566051302774,-0.01707747950766519,-0.00011994596115177201,0.02277282623682206,-0.017015909536151775,-0.00010174704180248145,0.00851272726623119
adiabatic_B3_w5_minjerk_Tr100,56.43153526970955,setup,2.23853539631232,-0.016201526520589853,-0.00016950996094980487,0.023908307737393605,-0.015880428035580228,-9.612942526044601e-05,0.007946958604837233
adiabatic_B3_w5_minjerk_Tr100,58.921161825726145,setup,2.3275112811098264,-0.015101466462107468,-0.0002226222294952718,0.025099251562793433,-0.014689484210180402,-8.912191955326607e-05,0.007353599962156779
adiabatic_B3_w5_minjerk_Tr100,60.99585062240664,setup,2.399242351868575,-0.014154043122306424,-0.00026164605645897143,0.025964475625444357,-0.013824260147529478,-8.313884235916376e-05,0.0069225406395712254
adiabatic_B3_w5_minjerk_Tr100,63.07053941908714,setup,2.468273420839406,-0.013186779373058144,-0.0002959693810330982,0.02672691853630412,-0.013061817236669713,-7.708641738033769e-05,0.006542684865833673
adiabatic_B3_w5_minjerk_Tr100,65.56016597510374,setup,2.546926734605977,-0.012009353919300107,-0.00033101210047687427,0.02752120286412066,-0.012267532908853176,-6.980020502804298e-05,0.00614693700743012
adiabatic_B3_w5_minjerk_Tr100,67.63485477178423,setup,2.6085113900023313,-0.011021442902102158,-0.0003551159596493516,0.02809361634249711,-0.011695119430476728,-6.375754789140372e-05,0.005861689330325617
adiabatic_B3_w5_minjerk_Tr100,70.12448132780084,setup,2.677125956149222,-0.009836443074622456,-0.00037790345275983826,0.028685424211614526,-0.01110331156135931,-5.65946454747011e-05,0.005566692081309212
adiabatic_B3_w5_minjerk_Tr100,72.19917012448133,setup,2.729540083073814,-0.008855825818126288,-0.00039171838788370545,0.029107753766457772,-0.010680982006516062,-5.0735963350676155e-05,0.005356076982690952
adiabatic_B3_w5_minjerk_Tr100,74.27385892116183,setup,2.7773561147931676,-0.00788734711001691,-0.00040072907989973397,0.029472363675118126,-0.010316372097855709,-4.500850873465086e-05,0.005174130552404531
adiabatic_B3_w5_minjerk_Tr100,76.76348547717843,setup,2.828405724301151,-0.006749247936819752,-0.00040499907170970443,0.02984140130325762,-0.009947334469716214,-3.834822250575004e-05,0.004989781635910665
adiabatic_B3_w5_minjerk_Tr100,78.83817427385893,setup,2.8655359203814514,-0.005828069032897342,-0.00040287766548107725,0.030097516448977055,-0.00969121932399678,-3.30089017287221e-05,0.004861639654979051
adiabatic_B3_w5_minjerk_Tr100,80.91286307053943,setup,2.897702319349097,-0.0049388048408293365,-0.00039532858494472625,0.030311480051990403,-0.009477255720983431,-2.7894373026261116e-05,0.004754357485101585
adiabatic_B3_w5_minjerk_Tr100,83.40248962655602,setup,2.9298101098504734,-0.003924440455158431,-0.0003786731592177257,0.030518064337140178,-0.009270671435833657,-2.2103015868575664e-05,0.004650402644193259
adiabatic_B3_w5_minjerk_Tr100,85.47717842323652,setup,2.9513091176859856,-0.003133142755324973,-0.00035803567900486024,0.03065263803685754,-0.009136097736116296,-1.7612877293573738e-05,0.00458229465508737
adiabatic_B3_w5_minjerk_Tr100,87.55186721991701,setup,2.968266473813758,-0.002401376367136027,-0.0003308051612805926,0.030756726758572106,-0.00903200901440173,-1.3478990092249544e-05,0.004529166826355394
adiabatic_B3_w5_minjerk_Tr100,90.04149377593362,setup,2.983080916620164,-0.0016177193958799548,-0.00028875303473423116,0.03084621272193475,-0.008942523051039085,-9.06833365382254e-06,0.004482750643722228
adiabatic_B3_w5_minjerk_Tr100,92.11618257261411,setup,2.9913221026227497,-0.0010585213914980423,-0.00024528081383280476,0.030895418708121698,-0.008893317064852137,-5.929312707009514e-06,0.004456417945917842
adiabatic_B3_w5_minjerk_Tr100,94.19087136929461,setup,2.9964130045556523,-0.0006002719339922993,-0.00019354793506524197,0.0309256125057579,-0.008863123267215936,-3.36089551589473e-06,0.004439262661255684
adiabatic_B3_w5_minjerk_Tr100,96.68049792531122,setup,2.9993043843540086,-0.00020696836031655622,-0.00011974896562146448,0.030942692668368677,-0.00884604310460516,-1.1585066053837387e-06,0.004427786212254778
adiabatic_B3_w5_minjerk_Tr100,98.7551867219917,setup,2.9999621384945083,-3.128800574889474e-05,-4.7814784258332904e-05,0.03094657130639344,-0.008842164466580394,-1.7512447781462392e-07,0.004422984723107094
adiabatic_B3_w5_minjerk_Tr100,100.49792531120332,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,101.99170124481327,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,103.23651452282158,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,104.48132780082987,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,105.97510373443984,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,107.21991701244814,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,108.46473029045643,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,109.95850622406638,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,111.20331950207469,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,112.44813278008299,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,113.94190871369295,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,115.18672199170125,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,116.6804979253112,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,117.9253112033195,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,119.1701244813278,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,120.66390041493776,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,121.90871369294607,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,123.15352697095436,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,124.64730290456431,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,125.89211618257261,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,127.13692946058092,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,128.63070539419087,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,129.87551867219918,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,131.12033195020746,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,132.61410788381744,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,133.85892116182572,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,135.10373443983403,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,136.59751037344398,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,137.8423236514523,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,139.0871369294606,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,140.58091286307052,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,141.82572614107883,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,143.07053941908714,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,144.5643153526971,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,145.8091286307054,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,147.30290456431536,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,148.54771784232366,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,149.79253112033194,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,151.28630705394193,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,152.5311203319502,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,153.7759336099585,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,155.26970954356847,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,-0.0,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,156.51452282157675,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,157.75933609958506,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,159.253112033195,hold,3.0,-0.0,0.0,0.030946794490090763,-0.008841941282883074,2.261261202989424e-18,0.004420970641441537
adiabatic_B3_w5_minjerk_Tr100,160.8298755186722,reset,2.9999887112217785,1.4637414771233077e-05,-3.223782968497899e-05,0.03094672794657237,-0.008842007826401467,8.192799303686292e-08,0.0044222866156879625
adiabatic_B3_w5_minjerk_Tr100,162.9045643153527,reset,2.9995310174713907,0.00016004911945978963,-0.00010614167029464439,0.030944029364389395,-0.008844706408584441,8.958576972495694e-07,0.004426576447166077
adiabatic_B3_w5_minjerk_Tr100,165.3941908713693,reset,2.9971093880905304,0.0005221561585916961,-0.0001821591698331964,0.030929730751213018,-0.008859005021760817,2.9233465986750347e-06,0.004436750393957526
adiabatic_B3_w5_minjerk_Tr100,167.4688796680498,reset,2.9925727671333675,0.0009582932985992218,-0.0002356135073563599,0.030902850595474082,-0.008885885177499752,5.367284439239766e-06,0.004452317352338621
adiabatic_B3_w5_minjerk_Tr100,169.5435684647303,reset,2.9850091440630973,0.001498536281290357,-0.0002806920589214109,0.03085776220015752,-0.008930973572816315,8.398792370868297e-06,0.004476655168574155
adiabatic_B3_w5_minjerk_Tr100,172.0331950207469,reset,2.9711395689472564,0.0022631269052745934,-0.0003245269071064308,0.030774186237530084,-0.009014549535443752,1.2699748064558579e-05,0.004520187283079955
adiabatic_B3_w5_minjerk_Tr100,174.1078838174274,reset,2.9550550098833916,0.0029816891564239164,-0.00035313151881849887,0.030675785589984326,-0.00911295018298951,1.675592828485465e-05,0.004570525748190135
adiabatic_B3_w5_minjerk_Tr100,176.18257261410787,reset,2.934485482464626,0.0037619090384434896,-0.0003750519820098737,0.030547581821407023,-0.009241153951566813,2.1178898552831472e-05,0.004635499819996727
adiabatic_B3_w5_minjerk_Tr100,178.6721991701245,reset,2.903541938288509,0.004765426244107299,-0.0003931416506901425,0.03034956313089495,-0.009439172642078882,2.690142394871434e-05,0.004735228930300102
adiabatic_B3_w5_minjerk_Tr100,180.746887966805,reset,2.872366206466781,0.005647435185217581,-0.00040181101006633824,0.030143551733916776,-0.009645184039057059,3.196696119763033e-05,0.00483857957163873
adiabatic_B3_w5_minjerk_Tr100,182.82157676348547,reset,2.8362280982140495,0.006562791843109861,-0.0004049962277711245,0.029896195532606067,-0.009892540240367767,3.726390982918135e-05,0.00496238440807972
adiabatic_B3_w5_minjerk_Tr100,185.31120331950208,reset,2.786349905008664,0.007695604549189936,-0.0004019431694110288,0.029538854637473046,-0.010249881135500788,4.388122753735902e-05,0.005140933378313842
adiabatic_B3_w5_minjerk_Tr100,187.38589211618256,reset,2.739478039495244,0.008660980306938402,-0.00039390869568046045,0.02918510762594774,-0.010603628147026095,4.957907521978262e-05,0.005317487202524155
adiabatic_B3_w5_minjerk_Tr100,189.46058091286307,reset,2.687965572719596,0.009639614586890216,-0.0003810455660471013,0.028774795121193367,-0.01101394065178047,5.541377144286467e-05,0.005522131647235146
adiabatic_B3_w5_minjerk_Tr100,191.95020746887968,reset,2.620360914176277,0.01082368283226512,-0.0003593801148554334,0.028199150095496697,-0.011589585677477138,6.2555723420924e-05,0.005809092119170613
adiabatic_B3_w5_minjerk_Tr100,194.02489626556016,reset,2.5595458280080345,0.011812041561118874,-0.00033620354266422896,0.02764186765638076,-0.012146868116593077,6.858813496410956e-05,0.006086811172221544
adiabatic_B3_w5_minjerk_Tr100,196.51452282157678,reset,2.4817161583033003,0.012991552351977353,-0.00030227411117217634,0.026868039452578533,-0.012920696320395303,7.587203412620877e-05,0.006472375264938092
adiabatic_B3_w5_minjerk_Tr100,198.58921161825725,reset,2.413279167844851,0.013961951348223558,-0.00026888513744895116,0.02612482529186118,-0.013663910481112658,8.19322350120097e-05,0.006842653840243564
adiabatic_B3_w5_minjerk_Tr100,200.66390041493776,reset,2.342051248282729,0.014913917799515574,-0.00023080561324863194,0.02528107647231357,-0.014507659300660267,8.793345527544892e-05,0.007263013113890603
adiabatic_B3_w5_minjerk_Tr100,203.15352697095437,reset,2.253551561214356,0.016021524921387465,-0.00017884199220869788,0.024119235812487975,-0.01566949996048586,9.497881734553184e-05,0.007841865877016034
adiabatic_B3_w5_minjerk_Tr100,205.22821576763485,reset,2.177858345863613,0.016905754449357623,-0.00013024719578079923,0.023011095488470603,-0.01677764028450323,0.00010064362307451747,0.00839400251350971
adiabatic_B3_w5_minjerk_Tr100,207.30290456431536,reset,2.100945054645991,0.01774457691317044,-7.679047437803336e-05,0.021760187927179576,-0.01802854784579426,0.00010604050844046855,0.009017329318792039
adiabatic_B3_w5_minjerk_Tr100,209.79253112033194,reset,2.0077799936864866,0.018675844574608552,-6.198987890431139e-06,0.020048247475368604,-0.019740488297605233,0.00011204094631168554,0.00987049079869385
adiabatic_B3_w5_minjerk_Tr100,211.86721991701245,reset,1.9300443266882836,0.019374561825567155,5.7958006568275474e-05,0.018426063935045135,-0.021362671837928702,0.00011653015681043563,0.010679029843155078
adiabatic_B3_w5_minjerk_Tr100,213.94190871369295,reset,1.8527898002843362,0.019988020102507675,0.0001268421812180228,0.01660743331258485,-0.02318130246038898,0.0001204395845583786,0.01158560434016114
adiabatic_B3_w5_minjerk_Tr100,216.43153526970954,reset,1.7614646036876804,0.020589508591149712,0.00021541962683646824,0.014141397796210592,-0.025647337976763242,0.00012420117688508899,0.012815097713769113
adiabatic_B3_w5_minjerk_Tr100,218.50622406639005,reset,1.687117908191841,0.020958324489188496,0.0002937149455341339,0.011831175793172095,-0.02795755997980174,0.00012641759706843796,0.013967093443540439
adiabatic_B3_w5_minjerk_Tr100,220.58091286307055,reset,1.6149025580549095,0.021187063223048523,0.00037546356975805387,0.009274851764017931,-0.030513884008955904,0.00012766740689940358,0.015242002783708472
adiabatic_B3_w5_minjerk_Tr100,223.07053941908714,reset,1.5317265791605934,0.02124959994546069,0.0004769345694748859,0.005870938582442513,-0.033917797190531326,0.00012772389071588971,0.01693992197169983
adiabatic_B3_w5_minjerk_Tr100,225.14522821576764,reset,1.465837528475293,0.021102679466883142,0.0005629634681563365,0.00275321436344499,-0.03703552140952884,0.0001264426890036988,0.018495361100080113
adiabatic_B3_w5_minjerk_Tr100,227.21991701244815,reset,1.403497641296248,0.02075578056927727,0.0006487401173112975,-0.0006099057830113347,-0.040398641555985174,0.00012386141773655212,0.020173508228879557
adiabatic_B3_w5_minjerk_Tr100,229.70954356846474,reset,1.3338878688333122,0.020054559157361214,0.0007486791051017692,-0.004936381737231818,-0.04472511751020565,0.00011896955150580624,0.022332769760011185
adiabatic_B3_w5_minjerk_Tr100,231.78423236514521,reset,1.2805819866784456,0.019220852451961576,0.0008267861710410071,-0.00873736088395344,-0.048526096656927274,0.00011337891148469123,0.024230151551963338
adiabatic_B3_w5_minjerk_Tr100,233.85892116182572,reset,1.2318293246390533,0.018156956424688276,0.0008973471941275607,-0.012654449134969695,-0.05244318490794353,0.00010644629079858383,0.026185888143568002
adiabatic_B3_w5_minjerk_Tr100,236.34854771784234,reset,1.1796139030301247,0.016585255895447897,0.0009678405414261274,-0.017399983520389305,-0.057188719293363145,9.648339584989246e-05,0.028555850495108392
adiabatic_B3_w5_minjerk_Tr100,238.42323651452284,reset,1.1414931637906687,0.015050077359760623,0.0010110069250298913,-0.021283455972650602,-0.061072191745624435,8.698831537036906e-05,0.03049586918540756
adiabatic_B3_w5_minjerk_Tr100,240.49792531120332,reset,1.1083345648169562,0.013341886833461243,0.0010365276510941517,-0.0249923736047396,-0.06478110937771343,7.663519321817166e-05,0.03234931256402595
adiabatic_B3_w5_minjerk_Tr100,242.9875518672199,reset,1.0750563144822893,0.011124965983270733,0.0010394508104773572,-0.029065031478027997,-0.06885376725100183,6.346246922558684e-05,0.034385525191853825
adiabatic_B3_w5_minjerk_Tr100,245.0622406639004,reset,1.0526187434616723,0.00920367739378182,0.0010155103985253831,-0.032031683801504666,-0.0718204195744785,5.223929632259877e-05,0.035869803912317616
adiabatic_B3_w5_minjerk_Tr100,247.13692946058092,reset,1.034775721477291,0.007285574393234978,0.0009651269947582022,-0.03452989076787591,-0.07431862654084974,4.1177889465829694e-05,0.03712091208744308
adiabatic_B3_w5_minjerk_Tr100,249.62655601659753,reset,1.0189956591388032,0.005091265477868402,0.0008674092154911514,-0.03684949460935896,-0.0766382303823328,2.866324097428749e-05,0.03828460207508418
