case,B0,width,Tr,Th,ramp_kind,static,n_t,t_start,t_end,access_all_min_rho,access_all_min_Tkk,access_all_max_abs_flux,access_all_max_abs_Kll,access_all_max_abs_accel,access_all_max_abs_p_tangential,access_all_max_abs_expansion_product,access_hold_min_rho,access_hold_min_Tkk,access_hold_max_abs_flux,access_hold_max_abs_Kll,access_hold_max_abs_accel,access_hold_max_abs_p_tangential,access_hold_max_abs_expansion_product,support_all_min_rho,support_all_min_Tkk,support_all_max_abs_flux,support_all_max_abs_Kll,support_all_max_abs_accel,support_all_max_abs_p_tangential,support_all_max_abs_expansion_product,support_hold_min_rho,support_hold_min_Tkk,support_hold_max_abs_flux,support_hold_max_abs_Kll,support_hold_max_abs_accel,support_hold_max_abs_p_tangential,support_hold_max_abs_expansion_product,shoulder_all_min_rho,shoulder_all_min_Tkk,shoulder_all_max_abs_flux,shoulder_all_max_abs_Kll,shoulder_all_max_abs_accel,shoulder_all_max_abs_p_tangential,shoulder_all_max_abs_expansion_product,shoulder_hold_min_rho,shoulder_hold_min_Tkk,shoulder_hold_max_abs_flux,shoulder_hold_max_abs_Kll,shoulder_hold_max_abs_accel,shoulder_hold_max_abs_p_tangential,shoulder_hold_max_abs_expansion_product,all_access_quiet_fraction,hold_access_quiet_fraction,hold_integrated_negative_Tkk_proper,hold_proper_half_length_R2,hold_proper_half_length_R3,classification,hold_Tkk_min_for_gate,ramp_cost_max_access_K_or_accel,ramp_cost_max_shoulder_flux,access_setup_min_rho,access_setup_min_Tkk,access_setup_max_abs_flux,access_setup_max_abs_Kll,access_setup_max_abs_accel,access_setup_max_abs_p_tangential,access_setup_max_abs_expansion_product,access_reset_min_rho,access_reset_min_Tkk,access_reset_max_abs_flux,access_reset_max_abs_Kll,access_reset_max_abs_accel,access_reset_max_abs_p_tangential,access_reset_max_abs_expansion_product,access_ramps_min_rho,access_ramps_min_Tkk,access_ramps_max_abs_flux,access_ramps_max_abs_Kll,access_ramps_max_abs_accel,access_ramps_max_abs_p_tangential,access_ramps_max_abs_expansion_product,support_setup_min_rho,support_setup_min_Tkk,support_setup_max_abs_flux,support_setup_max_abs_Kll,support_setup_max_abs_accel,support_setup_max_abs_p_tangential,support_setup_max_abs_expansion_product,support_reset_min_rho,support_reset_min_Tkk,support_reset_max_abs_flux,support_reset_max_abs_Kll,support_reset_max_abs_accel,support_reset_max_abs_p_tangential,support_reset_max_abs_expansion_product,support_ramps_min_rho,support_ramps_min_Tkk,support_ramps_max_abs_flux,support_ramps_max_abs_Kll,support_ramps_max_abs_accel,support_ramps_max_abs_p_tangential,support_ramps_max_abs_expansion_product,shoulder_setup_min_rho,shoulder_setup_min_Tkk,shoulder_setup_max_abs_flux,shoulder_setup_max_abs_Kll,shoulder_setup_max_abs_accel,shoulder_setup_max_abs_p_tangential,shoulder_setup_max_abs_expansion_product,shoulder_reset_min_rho,shoulder_reset_min_Tkk,shoulder_reset_max_abs_flux,shoulder_reset_max_abs_Kll,shoulder_reset_max_abs_accel,shoulder_reset_max_abs_p_tangential,shoulder_reset_max_abs_expansion_product,shoulder_ramps_min_rho,shoulder_ramps_min_Tkk,shoulder_ramps_max_abs_flux,shoulder_ramps_max_abs_Kll,shoulder_ramps_max_abs_accel,shoulder_ramps_max_abs_p_tangential,shoulder_ramps_max_abs_expansion_product,setup_access_quiet_fraction,reset_access_quiet_fraction,ramps_access_quiet_fraction
adiabatic_B5_w1.6_minjerk_Tr30,5.0,1.6,30.0,60.0,minjerk,False,803,-4.5,124.5,-0.039788735772973836,-0.07957747154594767,0.0013098275653994549,0.10749645414041101,0.02162405625016959,0.039788735772974156,0.21755540426439118,0.03457106652747398,-0.0031830988618379054,1.1294333979401109e-08,3.0418400863041485e-06,8.491727984172079e-05,0.0015949281821291354,0.008710191429548665,-0.039788735772973836,-0.07957747154594767,0.0022935782888884354,0.10749645414041101,0.02162405625016959,0.039788735772974156,0.6738628417826583,0.028889750294158897,-0.0031830988618379054,2.0006297995290946e-08,3.0418400863041485e-06,8.491727984172079e-05,0.0015949281821291354,0.02744890880059745,-0.023453338750136537,-0.04709263148392146,0.0026709694502859045,0.10665536266908354,0.021358532131892725,0.023453338750136842,0.9998989975507553,-0.019751155922432262,-0.023863955424827946,3.300820250245899e-08,3.033310006521355e-06,8.46791505512461e-05,0.011933016147351913,0.4817296511730503,0.5616438356164384,1.0,0.08505072960030793,7.246529359256914,8.605953717629264,adiabatic-rate-budget,-0.0031830988618379054,0.10749645414041101,0.0026709694502859045,-0.039788735772973836,-0.07957747154594767,0.0013098275653994549,0.1074964541404101,0.02162405625016959,0.03977460650750991,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0013098275653994288,0.10749645414041101,0.021624056250163396,0.03977451552747728,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0013098275653994549,0.10749645414041101,0.02162405625016959,0.03977460650750991,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0022935782888884202,0.1074964541404101,0.02162405625016959,0.03977460650750991,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0022935782888884354,0.10749645414041101,0.021624056250163396,0.03977451552747728,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0022935782888884354,0.10749645414041101,0.02162405625016959,0.03977460650750991,0.6738628417826583,-0.023453338750136537,-0.04709263148392146,0.002670969450285864,0.10665536266908213,0.021358532131892725,0.02343940539709224,0.9998989975507553,-0.023453338750136537,-0.04709263148392146,0.0026709694502859045,0.10665536266908354,0.02135853213188972,0.02343931567856315,0.9998989975507553,-0.023453338750136537,-0.04709263148392146,0.0026709694502859045,0.10665536266908354,0.021358532131892725,0.02343940539709224,0.9998989975507553,0.2697095435684647,0.2697095435684647,0.2697095435684647
adiabatic_B5_w1.6_minjerk_Tr100,5.0,1.6,100.0,60.0,minjerk,False,803,-15.0,275.0,-0.039788735772973836,-0.07957747154594767,0.00039294826961983574,0.03224893624212344,0.0019461650625151807,0.03978873577297391,0.21755540426439118,0.03457106652747398,-0.0031830988618379054,1.9059188594322735e-09,5.133105148047434e-07,5.74219535297758e-06,0.00159177790561261,0.008710191429548665,-0.039788735772973836,-0.07957747154594767,0.0006880734866665276,0.03224893624212344,0.0019461650625151807,0.03978873577297391,0.6738628417826583,0.028889750294158897,-0.0031830988618379054,3.376062789068706e-09,5.133105148047434e-07,5.74219535297758e-06,0.00159177790561261,0.02744890880059745,-0.023453338750136537,-0.04691237316678327,0.0008012908350857672,0.0319966088007254,0.001922267891870029,0.02345333875013661,0.9998989975507553,-0.019751155922432262,-0.02386391765652112,5.570134174951856e-09,5.11871064098947e-07,5.7260928019361e-06,0.011932026750892933,0.4817296511730503,0.75093399750934,1.0,0.08505072960030802,7.246529359256914,8.605953717629264,adiabatic-clean,-0.0031830988618379054,0.03224893624212344,0.0008012908350857672,-0.039788735772973836,-0.07957747154594767,0.0003929482696198333,0.03224893624212344,0.0019461650625151679,0.039787464139082095,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00039294826961983574,0.03224893624212344,0.0019461650625151807,0.039787455950879146,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00039294826961983574,0.03224893624212344,0.0019461650625151807,0.039787464139082095,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0006880734866665239,0.03224893624212344,0.0019461650625151679,0.039787464139082095,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0006880734866665276,0.03224893624212344,0.0019461650625151807,0.039787455950879146,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0006880734866665276,0.03224893624212344,0.0019461650625151807,0.039787464139082095,0.6738628417826583,-0.023453338750136537,-0.04691237316678327,0.0008012908350857631,0.03199660880072515,0.0019222678918700165,0.02345208474836254,0.9998989975507553,-0.023453338750136537,-0.04691237316678327,0.0008012908350857672,0.0319966088007254,0.001922267891870029,0.02345207667369491,0.9998989975507553,-0.023453338750136537,-0.04691237316678327,0.0008012908350857672,0.0319966088007254,0.001922267891870029,0.02345208474836254,0.9998989975507553,0.5850622406639004,0.5850622406639004,0.5850622406639004
adiabatic_B5_w1.6_minjerk_Tr300,5.0,1.6,300.0,60.0,minjerk,False,803,-45.0,705.0,-0.039788735772973836,-0.07957747154594767,0.0001309827565399437,0.010749645414041121,0.00021624056250171508,0.03978873577297384,0.21755540426439118,0.03457106652747398,-0.0031830988618379054,2.823583504254393e-10,7.604600185118216e-08,4.871994975473609e-07,0.0015915688159710301,0.008710191429548665,-0.039788735772973836,-0.07957747154594767,0.00022935782888884354,0.010749645414041121,0.00021624056250171508,0.03978873577297384,0.6738628417826583,0.028889750294158897,-0.0031830988618379054,5.00157451359373e-10,7.604600185118216e-08,4.871994975473609e-07,0.0015915688159710301,0.02744890880059745,-0.023453338750136537,-0.046907025363235474,0.00026709694502859415,0.010665536266908462,0.0002135853213189242,0.023453338750136544,0.9998989975507553,-0.019751155922432262,-0.02386391112515979,8.252050622388199e-10,7.58327498576659e-08,4.858332678074526e-07,0.011931961082831833,0.4817296511730503,1.0,1.0,0.08505072960030793,7.246529359256914,8.605953717629264,adiabatic-clean,-0.0031830988618379054,0.010749645414041121,0.00026709694502859415,-0.039788735772973836,-0.07957747154594767,0.0001309827565399437,0.010749645414041062,0.0002162405625017124,0.0397885944803192,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0001309827565399437,0.010749645414041121,0.00021624056250171508,0.03978859357051887,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0001309827565399437,0.010749645414041121,0.00021624056250171508,0.0397885944803192,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00022935782888884124,0.010749645414041062,0.0002162405625017124,0.0397885944803192,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.00022935782888884354,0.010749645414041121,0.00021624056250171508,0.03978859357051887,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.00022935782888884354,0.010749645414041121,0.00021624056250171508,0.0397885944803192,0.6738628417826583,-0.023453338750136537,-0.046907025363235474,0.0002670969450285894,0.010665536266908278,0.0002135853213189242,0.023453199416606087,0.9998989975507553,-0.023453338750136537,-0.046907025363235474,0.00026709694502859415,0.010665536266908462,0.0002135853213188873,0.023453198519420793,0.9998989975507553,-0.023453338750136537,-0.046907025363235474,0.00026709694502859415,0.010665536266908462,0.0002135853213189242,0.023453199416606087,0.9998989975507553,1.0,1.0,1.0
adiabatic_B5_w5_cosine_Tr10,5.0,5.0,10.0,60.0,cosine,False,803,-1.5,81.5,-0.039788735772973836,-0.07957747154594767,0.0036343079565245126,0.2809748115486256,0.1971798119327145,0.03978873577297478,0.21755540426439118,0.034579217177458335,-0.0031830988618379054,2.60577190539269e-06,0.0007020366075766837,0.019737491788038578,0.0023768792764944616,0.00870229976406827,-0.039788735772973836,-0.07957747154594767,0.006395810810041243,0.2809748115486256,0.1971798119327145,0.03978873577297478,0.6738628417826583,0.029022007349320894,-0.0031830988618379054,4.586345021630571e-06,0.0007020366075766837,0.019737491788038578,0.0023768792764944616,0.026959657102070916,-0.023453338750136537,-0.05113906173286664,0.007784856241402659,0.28095026695036707,0.19715096455370631,0.02345333875013747,0.9998989975507553,-0.0023507496907025764,-0.002788092288922058,5.591537220581031e-06,0.0007020160496392951,0.019736913809376887,0.001724234215763101,0.06641823571271246,0.3972602739726027,1.0,0.04821039276752791,8.506618152229095,13.808679304788024,partial-adiabatic,-0.0031830988618379054,0.2809748115486256,0.007784856241402659,-0.039788735772973836,-0.07957747154594767,0.0036343079565245083,0.2809748115486233,0.1971798119327145,0.0358619589523405,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0036343079565245126,0.2809748115486256,0.19717981193270626,0.0358619610599617,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0036343079565245126,0.2809748115486256,0.1971798119327145,0.0358619610599617,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0063958108100412355,0.2809748115486233,0.1971798119327145,0.0358619589523405,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.006395810810041243,0.2809748115486256,0.19717981193270626,0.0358619610599617,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.006395810810041243,0.2809748115486256,0.1971798119327145,0.0358619610599617,0.6738628417826583,-0.023453338750136537,-0.05113906173286664,0.007784856241402607,0.28095026695036684,0.19715096455365044,0.019527136806812288,0.9998989975507553,-0.023453338750136537,-0.051139061732866475,0.007784856241402659,0.28095026695036707,0.19715096455370631,0.01952713891412573,0.9998989975507553,-0.023453338750136537,-0.05113906173286664,0.007784856241402659,0.28095026695036707,0.19715096455370631,0.01952713891412573,0.9998989975507553,0.0,0.0,0.0
adiabatic_B5_w5_cosine_Tr30,5.0,5.0,30.0,60.0,cosine,False,803,-4.5,124.5,-0.039788735772973836,-0.07957747154594767,0.0012114359855081825,0.09365827051620758,0.021908867992527423,0.039788735772974156,0.21755540426439118,0.034579217177458335,-0.0031830988618379054,6.75570493986314e-07,0.000182009490852586,0.0021930901368162983,0.0016788097148990521,0.00870229976406827,-0.039788735772973836,-0.07957747154594767,0.002131936936680419,0.09365827051620758,0.021908867992527423,0.039788735772974156,0.6738628417826583,0.029022007349320894,-0.0031830988618379054,1.1890524130133986e-06,0.000182009490852586,0.0021930901368162983,0.0016788097148990521,0.026959657102070916,-0.023453338750136537,-0.0474248538585198,0.0025949520804675495,0.09365008898345421,0.02190566272818696,0.023453338750136842,0.9998989975507553,-0.0023507496907025764,-0.0027849796373264103,1.4496577979191506e-06,0.00018200416101712787,0.0021930259159300106,0.0014207906689305727,0.06641823571271246,0.4943960149439601,1.0,0.04821039276752791,8.506618152229095,13.808679304788024,adiabatic-rate-budget,-0.0031830988618379054,0.09365827051620758,0.0025949520804675495,-0.039788735772973836,-0.07957747154594767,0.0012114359855081825,0.09365827051620758,0.021908867992517893,0.039352427237347914,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0012114359855081734,0.09365827051620712,0.021908867992527423,0.039352427471528215,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0012114359855081825,0.09365827051620758,0.021908867992527423,0.039352427471528215,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0021319369366804178,0.09365827051620758,0.021908867992517893,0.039352427237347914,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.002131936936680419,0.09365827051620712,0.021908867992527423,0.039352427471528215,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.002131936936680419,0.09365827051620758,0.021908867992527423,0.039352427471528215,0.6738628417826583,-0.023453338750136537,-0.047424853858519744,0.0025949520804675495,0.09365008898345421,0.021905662728181,0.023017094089767213,0.9998989975507553,-0.023453338750136537,-0.0474248538585198,0.0025949520804675304,0.09365008898345376,0.02190566272818696,0.023017094323913245,0.9998989975507553,-0.023453338750136537,-0.0474248538585198,0.0025949520804675495,0.09365008898345421,0.02190566272818696,0.023017094323913245,0.9998989975507553,0.15767634854771784,0.15767634854771784,0.15767634854771784
adiabatic_B5_w5_cosine_Tr100,5.0,5.0,100.0,60.0,cosine,False,803,-15.0,275.0,-0.039788735772973836,-0.07957747154594767,0.0003634307956524572,0.028097481154862346,0.001971798119327199,0.03978873577297391,0.21755540426439118,0.034579217177458335,-0.0031830988618379054,1.1400252086056551e-07,3.071410158170806e-05,0.0001973830037897931,0.0015994030511028213,0.00870229976406827,-0.039788735772973836,-0.07957747154594767,0.0006395810810041254,0.028097481154862346,0.001971798119327199,0.03978873577297391,0.6738628417826583,0.029022007349320894,-0.0031830988618379054,2.0065259469769394e-07,3.071410158170806e-05,0.0001973830037897931,0.0015994030511028213,0.026959657102070916,-0.023453338750136537,-0.0469529223748151,0.000778485624140268,0.028095026695036582,0.0019715096455365792,0.02345333875013661,0.9998989975507553,-0.0023507496907025764,-0.002784074050252811,2.446297534001765e-07,3.071320217205338e-05,0.00019737722376713583,0.001394502358775836,0.06641823571271246,0.7584059775840598,1.0,0.04821039276752803,8.506618152229095,13.808679304788024,adiabatic-clean,-0.0031830988618379054,0.028097481154862346,0.000778485624140268,-0.039788735772973836,-0.07957747154594767,0.0003634307956524572,0.02809748115486233,0.001971798119327199,0.03974946800476751,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0003634307956524524,0.028097481154862346,0.0019717981193270065,0.03974946802584372,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0003634307956524572,0.028097481154862346,0.001971798119327199,0.03974946802584372,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0006395810810041254,0.02809748115486233,0.001971798119327199,0.03974946800476751,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0006395810810041169,0.028097481154862346,0.0019717981193270065,0.03974946802584372,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0006395810810041254,0.028097481154862346,0.001971798119327199,0.03974946802584372,0.6738628417826583,-0.023453338750136537,-0.0469529223748151,0.000778485624140268,0.028095026695036582,0.0019715096455365047,0.0234140767307033,0.9998989975507553,-0.023453338750136537,-0.04695292237481508,0.0007784856241402627,0.02809502669503634,0.0019715096455365792,0.023414076751776418,0.9998989975507553,-0.023453338750136537,-0.0469529223748151,0.000778485624140268,0.028095026695036582,0.0019715096455365792,0.023414076751776418,0.9998989975507553,0.5975103734439834,0.5975103734439834,0.5975103734439834
adiabatic_B5_w5_cosine_Tr300,5.0,5.0,300.0,60.0,cosine,False,803,-45.0,705.0,-0.039788735772973836,-0.07957747154594767,0.00012114359855081823,0.009365827051620734,0.0002190886799251923,0.03978873577297384,0.21755540426439118,0.034579217177458335,-0.0031830988618379054,1.6889262350201806e-08,4.550237270839475e-06,2.193183307708062e-05,0.0015924220708302744,0.00870229976406827,-0.039788735772973836,-0.07957747154594767,0.0002131936936680418,0.009365827051620734,0.0002190886799251923,0.03978873577297384,0.6738628417826583,0.029022007349320894,-0.0031830988618379054,2.9726310326959827e-08,4.550237270839475e-06,2.193183307708062e-05,0.0015924220708302744,0.026959657102070916,-0.023453338750136537,-0.04691108991290264,0.0002594952080467587,0.00936500889834553,0.00021905662728184127,0.023453338750136544,0.9998989975507553,-0.0023507496907025764,-0.0027839174449694128,3.624144495176991e-08,4.5501040256547086e-06,2.1931190844070355e-05,0.00139222924901274,0.06641823571271246,1.0,1.0,0.04821039276752791,8.506618152229095,13.808679304788024,adiabatic-clean,-0.0031830988618379054,0.009365827051620734,0.0002594952080467587,-0.039788735772973836,-0.07957747154594767,0.00012114359855081823,0.009365827051620666,0.0002190886799251923,0.03978437268761758,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00012114359855081572,0.009365827051620734,0.00021908867992518556,0.03978437268995938,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.00012114359855081823,0.009365827051620734,0.0002190886799251923,0.03978437268995938,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0002131936936680418,0.009365827051620666,0.0002190886799251923,0.03978437268761758,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0002131936936680395,0.009365827051620734,0.00021908867992518556,0.03978437268995938,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0002131936936680418,0.009365827051620734,0.0002190886799251923,0.03978437268995938,0.6738628417826583,-0.023453338750136537,-0.04691103196920428,0.0002594952080467587,0.009365008898345394,0.00021905662728184127,0.023448976303532834,0.9998989975507553,-0.023453338750136537,-0.04691108991290264,0.0002594952080467531,0.00936500889834553,0.0002190566272818345,0.023448976305874298,0.9998989975507553,-0.023453338750136537,-0.04691108991290264,0.0002594952080467587,0.00936500889834553,0.00021905662728184127,0.023448976305874298,0.9998989975507553,1.0,1.0,1.0
adiabatic_B5_w5_minjerk_Tr10,5.0,5.0,10.0,60.0,minjerk,False,803,-1.5,81.5,-0.039788735772973836,-0.07957747154594767,0.003930532604440712,0.32248936242123477,0.1946165062515644,0.03978873577297478,0.21755540426439118,0.034579217177458335,-0.0031830988618379054,4.354905560975052e-08,1.1732811764186834e-05,0.0008883606505435664,0.0016268961781145386,0.00870229976406827,-0.039788735772973836,-0.07957747154594767,0.006917179289157542,0.32248936242123477,0.1946165062515644,0.03978873577297478,0.6738628417826583,0.029022007349320894,-0.0031830988618379054,7.664945425024725e-08,1.1732811764186834e-05,0.0008883606505435664,0.0016268961781145386,0.026959657102070916,-0.023453338750136537,-0.05005260719832905,0.008420364480236059,0.32246288129392003,0.19459131485570477,0.02345333875013747,0.9998989975507553,-0.0023507496907025764,-0.0027839604366736086,9.344876460985823e-08,1.173246818879211e-05,0.0008883346364101087,0.0014034545249457457,0.06641823571271246,0.43462017434620176,1.0,0.04821039276752791,8.506618152229095,13.808679304788024,partial-adiabatic,-0.0031830988618379054,0.32248936242123477,0.008420364480236059,-0.039788735772973836,-0.07957747154594767,0.003930532604440674,0.32248936242123477,0.1946165062515644,0.03966157238379854,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.003930532604440712,0.3224893624212345,0.19461650625145163,0.039660753563504667,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.003930532604440712,0.32248936242123477,0.1946165062515644,0.03966157238379854,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.006917179289157536,0.32248936242123477,0.1946165062515644,0.03966157238379854,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.006917179289157542,0.3224893624212345,0.19461650625145163,0.039660753563504667,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.006917179289157542,0.32248936242123477,0.1946165062515644,0.03966157238379854,0.6738628417826583,-0.023453338750136537,-0.05005260719832905,0.008420364480236052,0.32246288129392003,0.19459131485570477,0.023326193977589383,0.9998989975507553,-0.023453338750136537,-0.0500526071983288,0.008420364480236059,0.32246288129391976,0.1945913148556674,0.023325375277170247,0.9998989975507553,-0.023453338750136537,-0.05005260719832905,0.008420364480236059,0.32246288129392003,0.19459131485570477,0.023326193977589383,0.9998989975507553,0.058091286307053944,0.058091286307053944,0.058091286307053944
adiabatic_B5_w5_minjerk_Tr30,5.0,5.0,30.0,60.0,minjerk,False,803,-4.5,124.5,-0.039788735772973836,-0.07957747154594767,0.0013101775348135787,0.10749645414041101,0.02162405625016959,0.039788735772974156,0.21755540426439118,0.034579217177458335,-0.0031830988618379054,1.1290495895710656e-08,3.0418400863041485e-06,8.491727984172079e-05,0.0015949281821291354,0.00870229976406827,-0.039788735772973836,-0.07957747154594767,0.0023057264297192,0.10749645414041101,0.02162405625016959,0.039788735772974156,0.6738628417826583,0.029022007349320894,-0.0031830988618379054,1.987208072733297e-08,3.0418400863041485e-06,8.491727984172079e-05,0.0015949281821291354,0.026959657102070916,-0.023453338750136537,-0.04708331343043718,0.0028067881600786796,0.10748762709797292,0.021621257206188293,0.023453338750136842,0.9998989975507553,-0.0023507496907025764,-0.002783908416373106,2.42274574813665e-08,3.041751011547173e-06,8.49147931864911e-05,0.0013930452756789756,0.06641823571271246,0.5616438356164384,1.0,0.04821039276752791,8.506618152229095,13.808679304788024,adiabatic-rate-budget,-0.0031830988618379054,0.10749645414041101,0.0028067881600786796,-0.039788735772973836,-0.07957747154594767,0.0013101775348135787,0.1074964541404101,0.02162405625016959,0.03977460650750991,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0013101775348135618,0.10749645414041101,0.021624056250163396,0.03977451552747728,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0013101775348135787,0.10749645414041101,0.02162405625016959,0.03977460650750991,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0023057264297192,0.1074964541404101,0.02162405625016959,0.03977460650750991,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.00230572642971917,0.10749645414041101,0.021624056250163396,0.03977451552747728,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0023057264297192,0.10749645414041101,0.02162405625016959,0.03977460650750991,0.6738628417826583,-0.023453338750136537,-0.04708331343043718,0.0028067881600786775,0.10748762709797202,0.021621257206188293,0.02343921155318692,0.9998989975507553,-0.023453338750136537,-0.047083313430437125,0.0028067881600786796,0.10748762709797292,0.021621257206185296,0.0234391205864737,0.9998989975507553,-0.023453338750136537,-0.04708331343043718,0.0028067881600786796,0.10748762709797292,0.021621257206188293,0.02343921155318692,0.9998989975507553,0.2697095435684647,0.2697095435684647,0.2697095435684647
adiabatic_B5_w5_minjerk_Tr100,5.0,5.0,100.0,60.0,minjerk,False,803,-15.0,275.0,-0.039788735772973836,-0.07957747154594767,0.0003930532604440705,0.03224893624212344,0.0019461650625151807,0.03978873577297391,0.21755540426439118,0.034579217177458335,-0.0031830988618379054,1.9052711827596894e-09,5.133105148252411e-07,5.74219535297758e-06,0.00159177790561261,0.00870229976406827,-0.039788735772973836,-0.07957747154594767,0.0006917179289157574,0.03224893624212344,0.0019461650625151807,0.03978873577297391,0.6738628417826583,0.029022007349320894,-0.0031830988618379054,3.353413622831738e-09,5.133105148252411e-07,5.74219535297758e-06,0.00159177790561261,0.026959657102070916,-0.023453338750136537,-0.046912190680481344,0.0008420364480236087,0.03224628812939226,0.001945913148557148,0.02345333875013661,0.9998989975507553,-0.0023507496907025764,-0.002783893281716943,4.0883834529656805e-09,5.132954836116367e-07,5.7420272028592154e-06,0.0013920194993516902,0.06641823571271246,0.75093399750934,1.0,0.04821039276752803,8.506618152229095,13.808679304788024,adiabatic-clean,-0.0031830988618379054,0.03224893624212344,0.0008420364480236087,-0.039788735772973836,-0.07957747154594767,0.0003930532604440705,0.03224893624212344,0.0019461650625151679,0.039787464139082095,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0003930532604440685,0.03224893624212344,0.0019461650625151807,0.039787455950879146,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.0003930532604440705,0.03224893624212344,0.0019461650625151807,0.039787464139082095,0.21755540426439118,-0.039788735772973836,-0.07957747154594767,0.000691717928915753,0.03224893624212344,0.0019461650625151679,0.039787464139082095,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0006917179289157574,0.03224893624212344,0.0019461650625151807,0.039787455950879146,0.6738628417826583,-0.039788735772973836,-0.07957747154594767,0.0006917179289157574,0.03224893624212344,0.0019461650625151807,0.039787464139082095,0.6738628417826583,-0.023453338750136537,-0.046912190680481344,0.0008420364480235985,0.03224628812939201,0.0019459131485564263,0.02345206730241107,0.9998989975507553,-0.023453338750136537,-0.046912190680481344,0.0008420364480236087,0.03224628812939226,0.001945913148557148,0.02345205911540687,0.9998989975507553,-0.023453338750136537,-0.046912190680481344,0.0008420364480236087,0.03224628812939226,0.001945913148557148,0.02345206730241107,0.9998989975507553,0.5850622406639004,0.5850622406639004,0.5850622406639004
