case,t,l,N,B,R,rho,Tkk_min,flux,theta_plus,theta_minus,K_l,K_ang,tidal_ang
static_baseline,-3.6,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,5.082514270492395e-16,0.8988728581885448,-0.8988728581884845,-1.4210854715202004e-14,-1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-3.55,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-3.55,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-3.55,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-3.5,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,0.0,0.0,-0.0,-0.0,-0.0
static_baseline,-3.5,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783014575,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-0.0
static_baseline,-3.5,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
static_baseline,-3.45,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-3.45,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,-5.458888208440643e-14,0.4705673939010618,-0.4705673939010066,-1.4210854715202004e-14,-1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-3.45,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,5.082514270492395e-16,0.8988728581885448,-0.8988728581884845,-1.4210854715202004e-14,-1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-3.4,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-3.4,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-3.4,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-3.35,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-3.35,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,-5.458888208440643e-14,0.4705673939010618,-0.4705673939010066,-1.4210854715202004e-14,-1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-3.35,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,5.082514270492395e-16,0.8988728581885448,-0.8988728581884845,-1.4210854715202004e-14,-1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-3.3,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-3.3,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-3.3,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-3.25,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,0.0,0.0,-0.0,-0.0,-0.0
static_baseline,-3.25,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783014575,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-0.0
static_baseline,-3.25,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
static_baseline,-3.2,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-3.2,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,-5.458888208440643e-14,0.4705673939010618,-0.4705673939010066,-1.4210854715202004e-14,-1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-3.2,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,5.082514270492395e-16,0.8988728581885448,-0.8988728581884845,-1.4210854715202004e-14,-1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-3.15,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-3.15,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-3.15,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-3.1,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-3.1,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,-5.458888208440643e-14,0.4705673939010618,-0.4705673939010066,-1.4210854715202004e-14,-1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-3.1,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,5.082514270492395e-16,0.8988728581885448,-0.8988728581884845,-1.4210854715202004e-14,-1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-3.05,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-3.05,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-3.05,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-3.0,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,0.0,0.0,-0.0,-0.0,-0.0
static_baseline,-3.0,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783014575,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-0.0
static_baseline,-3.0,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
static_baseline,-2.95,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.95,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.95,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-2.9,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,-5.044670825579744e-25
static_baseline,-2.9,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025492,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,-4.894049567138148e-25
static_baseline,-2.9,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843869312,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,-3.1934378993235727e-15
static_baseline,-2.8499999999999996,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-2.8499999999999996,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-2.8499999999999996,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-2.8,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.8,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.8,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-2.75,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,0.0,0.0,-0.0,-0.0,-0.0
static_baseline,-2.75,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783014575,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-0.0
static_baseline,-2.75,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
static_baseline,-2.7,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.7,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.7,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-2.65,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,-5.044670825579744e-25
static_baseline,-2.65,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025492,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,-4.894049567138148e-25
static_baseline,-2.65,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843869312,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,-3.1934378993235727e-15
static_baseline,-2.5999999999999996,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-2.5999999999999996,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-2.5999999999999996,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-2.55,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.55,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.55,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-2.5,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,0.0,0.0,-0.0,-0.0,-0.0
static_baseline,-2.5,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783014575,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-0.0
static_baseline,-2.5,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
static_baseline,-2.45,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.45,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.45,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-2.4,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,-5.044670825579744e-25
static_baseline,-2.4,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025492,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,-4.894049567138148e-25
static_baseline,-2.4,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843869312,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,-3.1934378993235727e-15
static_baseline,-2.3499999999999996,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-2.3499999999999996,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-2.3499999999999996,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-2.3,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.3,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.3,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-2.25,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,0.0,0.0,-0.0,-0.0,-0.0
static_baseline,-2.25,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783014575,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-0.0
static_baseline,-2.25,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843868295,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-3.193437898788839e-15
static_baseline,-2.2,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.2,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.2,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-2.15,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538995279,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,-5.044670825579744e-25
static_baseline,-2.15,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025492,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,-4.894049567138148e-25
static_baseline,-2.15,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.006279452843869312,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,-3.1934378993235727e-15
static_baseline,-2.0999999999999996,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-2.0999999999999996,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-2.0999999999999996,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-2.05,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.05,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.05,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-2.0,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-2.0,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-2.0,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-1.9500000000000002,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-1.9500000000000002,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,-5.458888208440643e-14,0.4705673939010618,-0.4705673939010066,-1.4210854715202004e-14,-1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-1.9500000000000002,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,5.082514270492395e-16,0.8988728581885448,-0.8988728581884845,-1.4210854715202004e-14,-1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-1.9,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-1.9,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-1.9,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-1.85,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-1.85,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,-5.458888208440643e-14,0.4705673939010618,-0.4705673939010066,-1.4210854715202004e-14,-1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-1.85,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,5.082514270492395e-16,0.8988728581885448,-0.8988728581884845,-1.4210854715202004e-14,-1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-1.7999999999999998,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-1.7999999999999998,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-1.7999999999999998,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-1.75,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-1.75,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-1.75,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-1.6999999999999997,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-1.6999999999999997,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-1.6999999999999997,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-1.65,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-1.65,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-1.65,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-1.6,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-1.6,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,-5.458888208440643e-14,0.4705673939010618,-0.4705673939010066,-1.4210854715202004e-14,-1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-1.6,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,5.082514270492395e-16,0.8988728581885448,-0.8988728581884845,-1.4210854715202004e-14,-1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-1.5499999999999998,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-1.5499999999999998,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
static_baseline,-1.5499999999999998,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259923,-0.00627945284374944,-5.082514270492395e-16,0.8988728581884845,-0.8988728581885448,1.4210854715202004e-14,1.5063475871192507e-14,1.5031541492200257e-12
static_baseline,-1.5,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951539006588,-0.0,0.0,0.0,-0.0,-0.0,-1.4210854715202307e-12
static_baseline,-1.5,0.25,1.0,1.0,1.0307764064044151,-0.03524050739479961,-0.07048608783025546,-0.0,0.4705673939010342,-0.4705673939010342,-0.0,-0.0,-1.3786554122608443e-12
static_baseline,-1.5,1.6000000000000005,1.0,1.0,1.8867962264113212,-0.0031398919066259936,-0.006279452843988167,-0.0,0.8988728581885147,-0.8988728581885147,-0.0,-0.0,-1.5095410250180716e-12
static_baseline,-1.4499999999999997,0.0,1.0,1.0,1.0,-0.039780779616978956,-0.07956951538983971,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715197892e-12
static_baseline,-1.4499999999999997,0.25,1.0,1.0,1.0307764064044151,-0.0352405073947996,-0.07048608783014522,5.458888208440643e-14,0.4705673939010066,-0.4705673939010618,1.4210854715202004e-14,1.378655412260815e-14,1.3786554122604162e-12
