tau0,t0,lorentzian_avg_rho_dimless,L0max_planck_units
0.005,17.530087007031042,-0.03873084390437735,19809.215512252795
0.005,17.624334786638734,-0.03839460242135761,19895.766229414516
0.005,17.718582566246432,-0.03807520537787466,19979.040604786467
0.005,17.812830345854124,-0.03777473991483154,20058.341239889596
0.005,17.907078125461815,-0.03749504490500838,20133.015032430452
0.005,18.001325905069514,-0.03723772335990851,20202.457239991938
0.005,18.095573684677206,-0.03700415713741718,20266.11480649721
0.005,18.189821464284897,-0.03679552294907183,20323.489011629757
0.005,18.284069243892596,-0.03661280873446093,20374.137529423104
0.005,18.378317023500287,-0.03645682952246932,20417.676010876374
0.005,18.47256480310798,-0.03632824188912771,20453.779347141885
0.005,18.566812582715677,-0.03622755593670365,20482.18285485949
0.005,18.66106036232337,-0.03615514308615156,20502.683829600417
0.005,18.75530814193106,-0.036111238482263996,20515.143784013493
0.005,18.84955592153876,-0.03610161871741448,20517.876870799024
0.01,-18.84955592153876,-0.03612244577474507,5127.990259802915
0.01,-18.755308141931064,-0.03612408393120267,5127.873986327126
0.01,-18.661060362323372,-0.036168801414890185,5124.7030692382805
0.01,-18.566812582715677,-0.03624181253792208,5119.5384688532195
0.01,-18.472564803107982,-0.03634285591595823,5112.416635616455
0.01,-18.37831702350029,-0.03647158026433998,5103.386670404909
0.01,-18.284069243892596,-0.03662749196636935,5092.513331780556
0.01,-18.1898214642849,-0.03680994606305741,5079.876745071199
0.01,-18.09557368467721,-0.03701813580285485,5065.57200843335
0.01,-18.001325905069514,-0.037251079502292034,5049.708795682948
0.01,-17.907078125461823,-0.037507605668004984,5032.410905034038
0.01,-17.812830345854128,-0.0377863373773196,5013.815707357755
0.01,-17.718582566246432,-0.038085676882935376,4994.073459294605
0.01,-17.62433478663874,-0.03840379142462604,4973.3464559601225
0.01,-17.530087007031046,-0.03873860127524572,4951.808005987306
0.01,-17.43583922742335,-0.03908777109461519,4929.641219210038
0.01,-17.34159144781566,-0.03944870569390395,4907.037604800325
0.01,-17.247343668207964,-0.03981855130948042,4884.195485147723
0.01,-17.15309588860027,-0.04019420343569924,4861.318238034371
0.01,-17.058848108992578,-0.040572322159571704,4838.612386448396
0.01,-16.964600329384883,-0.04094935576817916,4816.285561406395
0.01,-16.870352549777188,-0.041321573157089356,4794.544368163785
0.01,-16.776104770169496,-0.041685105254756556,4773.592189980999
0.01,-16.6818569905618,-0.04203599529965266,4753.626966063842
0.01,-16.587609210954106,-0.04237025737613853,4734.838981377428
0.01,-16.493361431346415,-0.04268394215131429,4717.40870580256
0.01,-16.39911365173872,-0.04297320828438349,4701.504718697264
0.01,-16.304865872131025,-0.04323439753389413,4687.281752541318
0.01,-16.210618092523333,-0.0434641112012726,4674.878886213222
0.01,-16.116370312915638,-0.043659285256321824,4664.417914826624
0.01,-16.022122533307943,-0.04381726132358864,4656.001919175612
0.01,-15.927874753700252,-0.04393585069261472,4649.71405391317
0.01,-15.833626974092557,-0.044013388664697776,4645.616569775049
0.01,-15.739379194484863,-0.044048776865686735,4643.750081565217
0.01,-15.64513141487717,-0.044041511626092315,4644.1330902818345
0.01,-15.550883635269475,-0.043991697130008375,4646.761764670491
0.01,-15.456635855661782,-0.04390004272449354,4651.60998458306
0.01,-15.362388076054089,-0.043767844513923244,4658.629645701578
0.01,-15.268140296446395,-0.043596952087943695,4667.751222347552
0.01,-15.173892516838702,-0.04338972189646664,4678.88458213084
0.01,-15.079644737231007,-0.04314895934587131,4691.920043014353
0.01,-14.985396957623314,-0.04287785211247962,4706.7296599342735
0.01,-14.89114917801562,-0.04257989743061094,4723.168724425201
0.01,-14.796901398407925,-0.04225882620552197,4741.077456818401
0.01,-14.702653618800232,-0.041918526732618394,4760.282866632822
0.01,-14.608405839192539,-0.04156297059192294,4780.600752940449
0.01,-14.514158059584844,-0.04119614295852219,4801.837812980541
0.01,-14.41991027997715,-0.04082197915887258,4823.793824366663
0.01,-14.325662500369457,-0.040444308844699774,4846.263864122996
0.01,-14.231414720761762,-0.04006680868470067,4869.040526727035
0.01,-14.137166941154069,-0.03969296401924872,4891.916103501489
0.01,-14.042919161546376,-0.039326039508830186,4914.684687197474
0.01,-13.94867138193868,-0.03896905845019594,4937.144168467814
0.01,-13.85442360233099,-0.038624790145444184,4959.098095073991
0.01,-13.760175822723294,-0.038295744492273874,4980.357369941716
0.01,-13.6659280431156,-0.037984172816888886,5000.741770332287
0.01,-13.571680263507908,-0.03769207388874083,5020.081277119593
0.01,-13.477432483900213,-0.03742120402993471,5038.217210100784
0.01,-13.38318470429252,-0.0371730902515822,5055.0031720525485
0.01,-13.288936924684826,-0.03694904540412927,5070.305810514665
0.01,-13.194689145077131,-0.0367501844085672,5084.005411714837
0.01,-13.100441365469438,-0.03657744073136214,5095.9963453769615
0.01,-13.006193585861745,-0.03643158237023012,5106.187382183624
0.01,-12.91194580625405,-0.0363132267244896,5114.501907277321
0.01,-12.817698026646356,-0.0362228538282315,5120.878053350141
0.01,-12.723450247038663,-0.03616081752411863,5125.268775632636
0.01,-12.629202467430968,-0.03612735424881878,5127.641888564853
0.01,-12.534954687823275,-0.036122589187639616,5127.9800802909685
0.01,-12.440706908215581,-0.036146539636579524,5126.280916587453
0.01,-12.346459128607886,-0.036199115486171045,5122.5568406727
0.01,-12.252211349000193,-0.03628011681509537,5116.835169837671
0.01,-12.1579635693925,-0.03638922865477282,5109.158084278836
0.01,-12.063715789784805,-0.03652601306120638,5099.582598205171
0.01,-11.969468010177113,-0.03668989870930797,5088.180498519384
0.01,-11.875220230569418,-0.03688016830939347,5075.038232408857
0.01,-11.780972450961723,-0.037095944236467504,5060.256722260722
0.01,-11.686724671354032,-0.03733617286042895,5043.951084630607
0.01,-11.592476891746337,-0.0375996081683926,5026.250229681929
0.01,-11.498229112138644,-0.03788479537658277,5007.29631864139
0.01,-11.40398133253095,-0.03819005533484265,4987.244059379052
0.01,-11.309733552923255,-0.03851347062620927,4966.259824130384
0.01,-11.215485773315562,-0.0388528743500873,4944.520578463235
0.01,-11.121237993707869,-0.0392058426416503,4922.212616611345
0.01,-11.026990214100174,-0.0395696920123682,4899.530104940972
0.01,-10.93274243449248,-0.03994148258650538,4876.673442239108
0.01,-10.838494654884787,-0.04031802824570745,4853.847452341021
0.01,-10.744246875277092,-0.04069591456920325,4831.259430989545
0.01,-10.649999095669399,-0.041071525263878514,4809.117074410452
0.01,-10.555751316061706,-0.041441077513422825,4787.626321628522
0.01,-10.461503536454012,-0.04180066634081377,4766.989145846501
0.01,-10.367255756846317,-0.04214631768160864,4747.401332163913
0.01,-10.273007977238624,-0.04247404942172997,4729.050279517451
0.01,-10.17876019763093,-0.042779939184467417,4712.112864061387
0.01,-10.084512418023236,-0.043060197185374974,4696.753399431116
0.01,-9.990264638415542,-0.04331124204346047,4683.121726656507
0.01,-9.89601685880785,-0.04352977707770143,4671.351463156499
0.01,-9.801769079200156,-0.04371286436381163,4661.558436500159
0.01,-9.707521299592461,-0.04385799370722455,4653.83932469292
0.01,-9.613273519984768,-0.04396314372629027,4648.270520833482
0.01,-9.519025740377074,-0.044026832445305905,4644.907236228768
0.01,-9.42477796076938,-0.04404815516735195,4643.782852534798
0.01,-9.330530181161686,-0.04402680791482917,4644.908530233245
0.01,-9.236282401553993,-0.04396309536036603,4648.273077726213
0.01,-9.142034621946298,-0.04385792288055305,4653.843082461121
0.01,-9.047786842338605,-0.04371277310059011,4661.563302682146
0.01,-8.953539062730911,-0.04352966800768559,4671.357315533535
0.01,-8.859291283123218,-0.043311118345763025,4683.128414211377
0.01,-8.765043503515523,-0.04306006252186424,4696.760743600751
0.01,-8.67079572390783,-0.042779797624890745,4712.12066031321
0.01,-8.576547944300136,-0.042473905362834886,4729.058299278932
0.01,-8.482300164692441,-0.04214617576256953,4747.409325131911
0.01,-8.388052385084748,-0.04180053135720159,4766.99684269716
0.01,-8.293804605477055,-0.04144095433179055,4787.633437140174
0.01,-8.19955682586936,-0.04107141873879554,4809.123311001236
0.01,-8.105309046261667,-0.04069582946427747,4831.264482659037
0.01,-8.011061266653973,-0.04031796915980572,4853.851008991499
0.01,-7.91681348704628,-0.03994145388604375,4876.675194337996
0.01,-7.822565707438585,-0.039569697770210285,4899.529748472219
0.01,-7.728317927830892,-0.039205886582840174,4922.20985825082
0.01,-7.6340701482231985,-0.03885295980436795,4944.515140902189
0.01,-7.5398223686155035,-0.038513600487042644,4966.251451462353
0.01,-7.44557458900781,-0.03819023202446085,4987.232522459514
0.01,-7.351326809400117,-0.03788502081646162,5007.281420326298
0.01,-7.257079029792422,-0.0375998837544484,5026.231809850855
0.01,-7.162831250184729,-0.037336499442193805,5043.929024902542
0.01,-7.068583470577035,-0.03709632209949288,5060.230950315214
0.01,-6.974335690969342,-0.03688059716016283,5075.008725831617
0.01,-6.880087911361647,-0.03669037766199966,5088.147288099459
0.01,-6.785840131753954,-0.03652654062573505,5099.545770619555
0.01,-6.691592352146261,-0.0363898027256447,5109.117784109779
0.01,-6.5973445725385655,-0.03628073466073828,5116.791600877391
0.01,-6.503096792930872,-0.03619977373853815,5122.510266479734
0.01,-6.408849013323179,-0.036147234280976125,5126.231660268224
0.01,-6.314601233715486,-0.036123315552881514,5127.928523489509
0.01,-6.220353454107791,-0.036128106997996824,5127.588469653052
0.01,-6.1261056745000975,-0.03616159064641604,5125.213987103162
0.01,-6.031857894892404,-0.0362236406324161,5120.822438424501
0.01,-5.937610115284709,-0.03631401983487963,5114.446055752632
0.01,-5.843362335677016,-0.03643237372610841,5106.131925553567
0.01,-5.749114556069323,-0.036578221590982896,5095.9419512752565
0.01,-5.654866776461628,-0.03675094535906053,5083.952777742916
0.01,-5.560618996853934,-0.03694977637875171,5070.255657529057
0.01,-5.466371217246241,-0.037173780555881906,5054.95623700085
0.01,-5.372123437638548,-0.037421842378486427,5038.174238507586
0.01,-5.277875658030853,-0.03769264845414885,5020.04301533437
0.01,-5.1836278784231595,-0.03798467129274387,5000.708957659137
0.01,-5.089380098815466,-0.03829615417166986,4980.330730775199
0.01,-4.995132319207771,-0.03862509801650203,4959.078331165325
0.01,-4.900884539600078,-0.03896925130978821,4937.131951440832
0.01,-4.806636759992385,-0.03932610409535074,4914.680651423766
0.01,-4.71238898038469,-0.03969288716481189,4891.920839429032
0.01,-4.618141200776996,-0.040066577486588206,4869.054574736947
0.01,-4.523893421169303,-0.04044391085520663,4846.287708965312
0.01,-4.42964564156161,-0.04082140259194391,4823.827890199691
0.01,-4.335397861953915,-0.04119537691075098,4801.882459010384
0.01,-4.241150082346222,-0.04156200527461707,4780.6562696294695
0.01,-4.146902302738528,-0.041917353710791846,4760.349472419496
0.01,-4.052654523130833,-0.04225743863886294,4741.155295267869
0.01,-3.95840674352314,-0.04257829031078616,4723.257861711021
0.01,-3.8641589639154468,-0.042876022490604314,4706.830082538564
0.01,-3.7699111843077517,-0.04314690654366332,4692.031655526555
0.01,-3.6756634047000585,-0.04338744769455826,4679.007205025
0.01,-3.581415625092365,-0.04359446088508372,4667.884589624478
0.01,-3.487167845484672,-0.043765143451380856,4658.773402295271
0.01,-3.392920065876977,-0.043897141770877245,4651.76368344965
0.01,-3.2986722862692837,-0.04398860912291079,4646.924863501932
0.01,-3.2044245066615904,-0.04403825226842019,4644.304947814446
0.01,-3.1101767270538954,-0.044045364676166925,4643.929953483692
0.01,-3.015928947446202,-0.04400984488378177,4645.803604244139
0.01,-2.921681167838509,-0.04393219914674072,4649.907286800511
0.01,-2.8274333882308156,-0.04381352825240972,4656.200269058028
0.01,-2.7331856086231205,-0.04365549910897734,4664.62017789739
0.01,-2.6389378290154255,-0.043460302408995705,4675.083731227095
0.01,-2.544690049407734,-0.043230598267155515,4687.487715945995
0.01,-2.450442269800039,-0.04296945220333976,4701.710200102674
0.01,-2.3561944901923475,-0.04268026415855765,4717.611963931454
0.01,-2.2619467105846525,-0.04236669338065954,4735.038130620628
0.01,-2.1676989309769574,-0.042032582000576954,4753.819973730365
0.01,-2.073451151369266,-0.04168187995287807,4773.776874285658
0.01,-1.979203371761571,-0.041318573601581185,4794.718396932393
0.01,-1.8849555921538759,-0.04094662004522809,4816.44645140004
0.01,-1.7907078125461844,-0.04056988862916579,4838.757503112411
0.01,-1.6964600329384893,-0.04019211072253061,4861.444795362268
0.01,-1.6022122533307943,-0.039816838354052975,4884.300545211885
0.01,-1.5079644737231028,-0.03944741187063246,4907.118076333039
0.01,-1.4137166941154078,-0.03908693640519625,4929.6938544096265
0.01,-1.3194689145077128,-0.038738266628187495,4951.829394455965
0.01,-1.2252211349000213,-0.0384039990160083,4973.333014322704
0.01,-1.1309733552923262,-0.03808647069996494,4994.021414550853
0.01,-1.0367255756846312,-0.037787763856231164,5013.721071301769
0.01,-0.9424777960769397,-0.037509714553312284,5032.269435994385
0.01,-0.8482300164692447,-0.03725392497875,5049.515942152867
0.01,-0.7539822368615532,-0.037021778010855586,5065.322826442557
0.01,-0.6597344572538582,-0.0368144531737473,5079.565776611624
0.01,-0.5654866776461631,-0.03663294310539456,5092.134423773385
0.01,-0.47123889803847163,-0.03647806977056498,5102.932699939063
0.01,-0.3769911184307766,-0.0363504997569164,5111.879083801154
0.01,-0.28274333882308156,-0.0362507580980307,5118.906758412105
0.01,-0.18849555921539007,-0.03617924016859307,5123.9637036214635
0.01,-0.09424777960769504,-0.03613622129229616,5127.012744019111
0.01,0.0,-0.03612186379176741,5128.031569839368
0.01,0.09424777960769148,-0.03613622129229616,5127.012744019111
0.01,0.18849555921538652,-0.03617924016859307,5123.9637036214635
0.01,0.28274333882308156,-0.03625075809803069,5118.906758412106
0.01,0.37699111843077304,-0.036350499756916385,5111.879083801155
0.01,0.4712388980384681,-0.036478069770564996,5102.932699939061
0.01,0.5654866776461631,-0.036632943105394576,5092.134423773383
0.01,0.6597344572538546,-0.03681445317374729,5079.565776611624
0.01,0.7539822368615496,-0.037021778010855586,5065.322826442557
0.01,0.8482300164692447,-0.03725392497874999,5049.515942152868
0.01,0.9424777960769362,-0.037509714553312284,5032.269435994385
0.01,1.0367255756846312,-0.03778776385623116,5013.721071301769
0.01,1.1309733552923227,-0.03808647069996493,4994.0214145508535
0.01,1.2252211349000177,-0.03840399901600829,4973.333014322704
0.01,1.3194689145077128,-0.03873826662818749,4951.829394455965
0.01,1.4137166941154042,-0.03908693640519623,4929.693854409627
0.01,1.5079644737230993,-0.039447411870632464,4907.1180763330385
0.01,1.6022122533307943,-0.03981683835405298,4884.300545211884
0.01,1.6964600329384858,-0.04019211072253059,4861.444795362269
0.01,1.7907078125461808,-0.04056988862916577,4838.7575031124115
0.01,1.8849555921538759,-0.0409466200452281,4816.446451400039
0.01,1.9792033717615674,-0.04131857360158117,4794.718396932393
0.01,2.0734511513692624,-0.04168187995287807,4773.776874285658
0.01,2.1676989309769574,-0.04203258200057699,4753.819973730363
0.01,2.261946710584649,-0.042366693380659536,4735.038130620629
0.01,2.356194490192344,-0.042680264158557656,4717.611963931454
0.01,2.450442269800039,-0.04296945220333974,4701.710200102676
0.01,2.5446900494077305,-0.043230598267155515,4687.487715945995
0.01,2.6389378290154255,-0.043460302408995705,4675.083731227095
0.01,2.733185608623117,-0.04365549910897733,4664.620177897391
0.01,2.827433388230812,-0.04381352825240973,4656.200269058028
0.01,2.921681167838507,-0.043932199146740715,4649.907286800511
0.01,3.0159289474461985,-0.044009844883781755,4645.80360424414
0.01,3.1101767270538936,-0.04404536467616696,4643.92995348369
0.01,3.2044245066615886,-0.04403825226842019,4644.304947814446
0.01,3.29867228626928,-0.0439886091229108,4646.924863501932
0.01,3.392920065876975,-0.043897141770877245,4651.76368344965
0.01,3.48716784548467,-0.043765143451380856,4658.773402295271
0.01,3.5814156250923617,-0.04359446088508375,4667.884589624477
0.01,3.6756634047000567,-0.04338744769455829,4679.007205024998
0.01,3.7699111843077517,-0.04314690654366334,4692.031655526554
0.01,3.8641589639154432,-0.04287602249060434,4706.830082538562
0.01,3.9584067435231383,-0.04257829031078617,4723.25786171102
0.01,4.052654523130833,-0.04225743863886296,4741.1552952678685
0.01,4.146902302738525,-0.041917353710791846,4760.349472419496
0.01,4.24115008234622,-0.041562005274617085,4780.656269629469
0.01,4.335397861953915,-0.04119537691075098,4801.882459010384
0.01,4.429645641561606,-0.04082140259194394,4823.827890199689
0.01,4.523893421169301,-0.04044391085520664,4846.287708965311
0.01,4.618141200776993,-0.040066577486588234,4869.054574736945
0.01,4.712388980384688,-0.039692887164811896,4891.920839429031
0.01,4.806636759992383,-0.03932610409535077,4914.680651423764
0.01,4.900884539600074,-0.03896925130978823,4937.131951440831
0.01,4.9951323192077695,-0.03862509801650203,4959.078331165325
0.01,5.0893800988154645,-0.03829615417166986,4980.330730775199
0.01,5.183627878423156,-0.03798467129274386,5000.708957659137
0.01,5.277875658030851,-0.037692648454148873,5020.043015334369
0.01,5.372123437638546,-0.03742184237848643,5038.174238507585
0.01,5.4663712172462375,-0.0371737805558819,5054.95623700085
0.01,5.560618996853933,-0.03694977637875171,5070.255657529057
0.01,5.654866776461628,-0.036750945359060525,5083.952777742916
0.01,5.749114556069319,-0.03657822159098291,5095.941951275256
0.01,5.843362335677014,-0.0364323737261084,5106.131925553568
0.01,5.937610115284709,-0.03631401983487964,5114.446055752631
0.01,6.031857894892401,-0.03622364063241609,5120.822438424501
0.01,6.126105674500096,-0.03616159064641605,5125.213987103161
0.01,6.220353454107787,-0.03612810699799681,5127.588469653053
0.01,6.314601233715482,-0.03612331555288151,5127.92852348951
0.01,6.408849013323177,-0.03614723428097612,5126.231660268224
0.01,6.503096792930869,-0.03619977373853814,5122.510266479734
0.01,6.597344572538564,-0.036280734660738286,5116.791600877391
0.01,6.691592352146259,-0.03638980272564471,5109.117784109778
0.01,6.78584013175395,-0.03652654062573505,5099.545770619555
0.01,6.880087911361645,-0.03669037766199967,5088.147288099459
0.01,6.97433569096934,-0.036880597160162835,5075.008725831617
0.01,7.068583470577032,-0.03709632209949287,5060.230950315214
0.01,7.162831250184727,-0.03733649944219382,5043.929024902541
0.01,7.257079029792422,-0.03759988375444841,5026.231809850854
0.01,7.351326809400113,-0.037885020816461626,5007.281420326298
0.01,7.445574589007808,-0.03819023202446084,4987.232522459514
0.01,7.5398223686155035,-0.03851360048704263,4966.2514514623535
0.01,7.634070148223195,-0.03885295980436794,4944.51514090219
0.01,7.72831792783089,-0.039205886582840174,4922.20985825082
0.01,7.822565707438585,-0.03956969777021027,4899.52974847222
0.01,7.9168134870462765,-0.03994145388604374,4876.675194337996
0.01,8.011061266653972,-0.04031796915980569,4853.851008991501
0.01,8.105309046261663,-0.040695829464277467,4831.264482659037
0.01,8.199556825869358,-0.04107141873879554,4809.123311001236
0.01,8.293804605477053,-0.04144095433179055,4787.633437140174
0.01,8.388052385084745,-0.04180053135720158,4766.996842697161
0.01,8.48230016469244,-0.042146175762569515,4747.409325131912
0.01,8.576547944300135,-0.0424739053628349,4729.058299278931
0.01,8.670795723907826,-0.042779797624890745,4712.12066031321
0.01,8.765043503515521,-0.04306006252186425,4696.760743600751
0.01,8.859291283123216,-0.04331111834576306,4683.1284142113755
0.01,8.953539062730908,-0.043529668007685596,4671.357315533535
0.01,9.047786842338603,-0.04371277310059009,4661.563302682147
0.01,9.142034621946298,-0.043857922880553055,4653.8430824611205
0.01,9.23628240155399,-0.04396309536036602,4648.273077726214
0.01,9.330530181161684,-0.0440268079148292,4644.908530233243
0.01,9.42477796076938,-0.04404815516735196,4643.782852534798
0.01,9.51902574037707,-0.0440268324453059,4644.907236228769
0.01,9.613273519984766,-0.04396314372629027,4648.270520833482
0.01,9.707521299592457,-0.04385799370722455,4653.83932469292
0.01,9.801769079200152,-0.04371286436381164,4661.558436500159
0.01,9.896016858807847,-0.04352977707770141,4671.351463156499
0.01,9.990264638415539,-0.04331124204346047,4683.121726656507
0.01,10.084512418023234,-0.04306019718537497,4696.753399431117
0.01,10.178760197630929,-0.04277993918446741,4712.112864061387
0.01,10.27300797723862,-0.04247404942172999,4729.05027951745
0.01,10.367255756846316,-0.04214631768160863,4747.401332163914
0.01,10.46150353645401,-0.04180066634081379,4766.9891458465
0.01,10.555751316061702,-0.04144107751342284,4787.626321628521
0.01,10.649999095669397,-0.04107152526387851,4809.117074410453
0.01,10.744246875277092,-0.040695914569203254,4831.259430989544
0.01,10.838494654884784,-0.04031802824570747,4853.8474523410205
0.01,10.932742434492479,-0.039941482586505386,4876.673442239107
0.01,11.026990214100174,-0.0395696920123682,4899.530104940972
0.01,11.121237993707865,-0.0392058426416503,4922.212616611345
0.01,11.21548577331556,-0.038852874350087316,4944.520578463234
0.01,11.309733552923255,-0.03851347062620928,4966.259824130384
0.01,11.403981332530947,-0.03819005533484266,4987.24405937905
0.01,11.498229112138642,-0.037884795376582785,5007.296318641389
0.01,11.592476891746333,-0.03759960816839262,5026.250229681928
0.01,11.686724671354028,-0.03733617286042895,5043.951084630607
0.01,11.780972450961723,-0.03709594423646751,5060.256722260721
0.01,11.875220230569415,-0.03688016830939349,5075.038232408855
0.01,11.96946801017711,-0.036689898709307986,5088.180498519383
0.01,12.063715789784805,-0.0365260130612064,5099.58259820517
0.01,12.157963569392496,-0.036389228654772836,5109.158084278835
0.01,12.252211349000191,-0.03628011681509535,5116.835169837672
0.01,12.346459128607886,-0.03619911548617104,5122.556840672701
0.01,12.440706908215578,-0.03614653963657953,5126.280916587453
0.01,12.534954687823273,-0.03612258918763962,5127.9800802909685
0.01,12.629202467430968,-0.0361273542488188,5127.641888564852
0.01,12.72345024703866,-0.036160817524118635,5125.268775632636
0.01,12.817698026646354,-0.03622285382823149,5120.878053350142
0.01,12.91194580625405,-0.03631322672448959,5114.501907277322
0.01,13.006193585861741,-0.03643158237023012,5106.187382183624
0.01,13.100441365469436,-0.03657744073136213,5095.996345376962
0.01,13.194689145077128,-0.03675018440856721,5084.005411714835
0.01,13.288936924684826,-0.03694904540412928,5070.305810514664
0.01,13.383184704292518,-0.0371730902515822,5055.0031720525485
0.01,13.477432483900209,-0.037421204029934686,5038.2172101007845
0.01,13.571680263507908,-0.037692073888740824,5020.081277119593
0.01,13.6659280431156,-0.037984172816888886,5000.741770332287
0.01,13.76017582272329,-0.03829574449227387,4980.357369941717
0.01,13.85442360233099,-0.03862479014544419,4959.098095073991
0.01,13.94867138193868,-0.03896905845019594,4937.144168467814
0.01,14.042919161546372,-0.03932603950883018,4914.684687197475
0.01,14.137166941154064,-0.039692964019248725,4891.916103501489
0.01,14.231414720761762,-0.04006680868470065,4869.040526727036
0.01,14.325662500369454,-0.040444308844699774,4846.263864122996
0.01,14.419910279977145,-0.040821979158872576,4823.793824366663
0.01,14.514158059584844,-0.0411961429585222,4801.837812980541
0.01,14.608405839192535,-0.04156297059192294,4780.600752940449
0.01,14.702653618800227,-0.04191852673261838,4760.282866632823
0.01,14.796901398407925,-0.04225882620552195,4741.0774568184015
0.01,14.891149178015617,-0.04257989743061092,4723.168724425202
0.01,14.985396957623308,-0.04287785211247961,4706.7296599342735
0.01,15.079644737231007,-0.04314895934587129,4691.920043014354
0.01,15.173892516838698,-0.04338972189646663,4678.8845821308405
0.01,15.26814029644639,-0.043596952087943674,4667.751222347553
0.01,15.362388076054089,-0.04376784451392324,4658.629645701579
0.01,15.45663585566178,-0.04390004272449355,4651.6099845830595
0.01,15.550883635269471,-0.043991697130008375,4646.761764670491
0.01,15.64513141487717,-0.04404151162609234,4644.133090281833
0.01,15.739379194484862,-0.04404877686568674,4643.750081565217
0.01,15.833626974092553,-0.04401338866469778,4645.616569775049
0.01,15.927874753700252,-0.043935850692614714,4649.71405391317
0.01,16.022122533307943,-0.043817261323588624,4656.001919175613
0.01,16.116370312915635,-0.043659285256321824,4664.417914826624
0.01,16.210618092523333,-0.0434641112012726,4674.878886213222
0.01,16.304865872131025,-0.043234397533894145,4687.2817525413175
0.01,16.399113651738716,-0.042973208284383495,4701.504718697263
0.01,16.493361431346415,-0.04268394215131427,4717.408705802561
0.01,16.587609210954106,-0.042370257376138504,4734.838981377429
0.01,16.681856990561798,-0.04203599529965266,4753.626966063842
0.01,16.776104770169496,-0.04168510525475655,4773.592189980999
0.01,16.870352549777188,-0.04132157315708937,4794.544368163785
0.01,16.96460032938488,-0.040949355768179145,4816.285561406396
0.01,17.058848108992578,-0.040572322159571704,4838.612386448396
0.01,17.15309588860027,-0.04019420343569925,4861.318238034369
0.01,17.24734366820796,-0.03981855130948041,4884.195485147724
0.01,17.341591447815652,-0.03944870569390396,4907.0376048003245
0.01,17.43583922742335,-0.0390877710946152,4929.641219210038
0.01,17.530087007031042,-0.03873860127524569,4951.808005987308
0.01,17.624334786638734,-0.03840379142462605,4973.3464559601225
0.01,17.718582566246432,-0.03808567688293537,4994.073459294605
0.01,17.812830345854124,-0.03778633737731959,5013.815707357756
0.01,17.907078125461815,-0.03750760566800502,5032.410905034035
0.01,18.001325905069514,-0.037251079502292034,5049.708795682948
0.01,18.095573684677206,-0.03701813580285486,5065.572008433349
0.01,18.189821464284897,-0.03680994606305743,5079.876745071198
0.01,18.284069243892596,-0.03662749196636933,5092.513331780558
0.01,18.378317023500287,-0.03647158026433998,5103.386670404909
0.01,18.47256480310798,-0.03634285591595823,5112.416635616455
0.01,18.566812582715677,-0.03624181253792209,5119.5384688532195
0.01,18.66106036232337,-0.03616880141489019,5124.70306923828
0.01,18.75530814193106,-0.03612408393120267,5127.873986327126
0.01,18.84955592153876,-0.03612244577474508,5127.990259802914
0.02,-18.84955592153876,-0.03615974239444474,1281.336242327837
0.02,-18.755308141931064,-0.036148319265301376,1281.538682074875
0.02,-18.661060362323372,-0.03619386642457127,1280.7320699682007
0.02,-18.566812582715677,-0.03626774285650228,1279.4269963711483
0.02,-18.472564803107982,-0.03636932145297093,1277.639043424122
0.02,-18.37831702350029,-0.03649822539034967,1275.3808736952867
0.02,-18.284069243892596,-0.036653970417988985,1272.6684024545443
0.02,-18.1898214642849,-0.036835923879882077,1269.521296788729
0.02,-18.09557368467721,-0.037043289689071064,1265.9629631560551
0.02,-18.001325905069514,-0.03727509513565463,1262.020454504053
0.02,-17.907078125461823,-0.037530176808469026,1257.7243496212786
0.02,-17.812830345854128,-0.0378071658904017,1253.1086063472824
0.02,-17.718582566246432,-0.038104473638431335,1248.2103827537844
0.02,-17.62433478663874,-0.03842027800413825,1243.0698204046537
0.02,-17.530087007031046,-0.03875251241857108,1237.7297852787362
0.02,-17.43583922742335,-0.039098857810586266,1232.235563742345
0.02,-17.34159144781566,-0.039456738950589786,1226.6345128403311
0.02,-17.247343668207964,-0.039823326201784644,1220.9756660553055
0.02,-17.15309588860027,-0.04019554370685723,1215.309297502108
0.02,-17.058848108992578,-0.04057008492886641,1209.6864492134928
0.02,-16.964600329384883,-0.04094343629265812,1204.158427666585
0.02,-16.870352549777188,-0.04131190943266152,1198.77627693832
0.02,-16.776104770169496,-0.04167168224439623,1193.5902368156355
0.02,-16.6818569905618,-0.04201884856614798,1188.6491947953618
0.02,-16.587609210954106,-0.04234947589631278,1184.000141182963
0.02,-16.493361431346415,-0.04265967009991125,1179.6876364531408
0.02,-16.39911365173872,-0.0429456456001532,1175.7532997018882
0.02,-16.304865872131025,-0.04320379911822572,1172.2353264466292
0.02,-16.210618092523333,-0.043430784650266896,1169.1680432754379
0.02,-16.116370312915638,-0.04362358708853163,1166.5815059682943
0.02,-16.022122533307943,-0.043779591734643075,1164.5011467706531
0.02,-15.927874753700252,-0.043896646940423174,1162.9474755425795
0.02,-15.833626974092557,-0.043973117260024154,1161.9358385742473
0.02,-15.739379194484863,-0.044007924807427316,1161.4762379758927
0.02,-15.64513141487717,-0.04400057697363154,1161.573213727978
0.02,-15.550883635269475,-0.04395117924234123,1162.2257897124491
0.02,-15.456635855661782,-0.04386043251436102,1163.4274843241337
