V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.01,1.1615,10000.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0062975363736544,1.0000502072907034,0.09821776508881176,1.7217822349111882,39.610965665126514,-0.971361558138619,1.561344531194007e-08,-26.896328744202528,53.792657488405055,12.996562632235548,0.19633712331689954,19.374869753432936,19.37486975343294,9999.998246919567,1.0030934637595834,1.0,0.999999999986112,0.9999999992417439,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.002622981872883,1.0000636127512725,0.7133515110350986,1.7866484889649015,72.06147231898522,-0.00010159465197016562,9.505275008138142,-0.7516268025896963,1.0448657639511683,0.16061625854698858,7.004267852726763e-05,39.18152390789882,6.21004075122792,99.90597546492138,1.0012469399856896,0.9999996936823392,0.8069205181072312,0.999088948800398,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.003251588061925,1.000078833634343,0.3706121852197914,2.1293878147802086,9.447083154385785,-0.7703704177434708,0.02940984705437425,-8.119855435307858,16.238488772143683,8.320894004614072,0.4155835022080473,5.077418472782238,5.076495093891003,99.9061553526993,1.0015455190989142,0.9999996936477364,0.9766454835230232,0.999088948800398,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,100.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0000003755057791,1.0000000091184407,-0.9499602566017393,3.4499602566017393,2.896707728378129,-2.896707728378129,0.08459142563985672,-3.2271609054393924,6.453514604250573,13.430203206826693,5.749903161809192,1.4801012779737523,0.014016070146588342,1.0005327721598243,1.0000001786344297,0.00011567006114665546,0.00011543740641112299,0.999088948800398,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.1,1.265,100.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.00215943951393,1.000052382708753,0.7327186716264998,1.0872813283735003,84.38247009140986,-0.014746429316020528,32.47148408339633,-33.5997115890996,33.5997115890996,6.516084845230127,0.00022282030962954806,50.59484707992175,21.057648480161635,99.99935626846398,1.0010267009979736,0.9999996932970829,0.6644724362661466,0.999088948800398,0.0,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0032515604764336,1.0000788329666,0.3968423297057863,1.4231576702942137,36.27556042731078,-0.7429986429663444,0.0011020463057467083,-27.7080975133702,55.411786841517404,12.468016062252048,0.1671616012423313,19.212071104249162,19.210279964983236,99.99935583767126,1.001545505998346,0.9999996934723656,0.9997596882871811,0.999088948800398,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0032516256037387,1.0000788345430909,0.0972373958102793,1.7227626041897208,36.22522296465438,-0.9772634596105483,0.0001559051873401719,-28.013638184448396,56.02725641207928,12.868121442545513,0.23062017347838495,19.210376155112762,19.21037057471869,99.99934386868992,1.0015455369278197,0.9999996940675397,0.9997596882871811,0.999088948800398,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.003108257963974,1.0000753639011741,0.7238955440630044,1.7761044559369956,208.00872291180227,-0.00010160958799203482,6.677290565569512,-0.0006660080678957497,0.0006660080678957497,0.00043579596477733,7.535114456832047e-05,109.69612778837282,4.163991760429976,99.95075071719046,1.0014774479493438,1.0,0.9559769020803732,0.9999999992417439,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,100.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.003251626885743,1.0000788345741236,0.37471376356089725,2.125286236439103,9.44618478714383,-0.7662609428476118,0.00016251750748655383,-8.115521038912215,16.23104207782379,8.30867319851142,0.4131696464430844,5.0765004369135625,5.076500436912202,99.97471407747759,1.001545537536653,1.0,0.9999863259909154,0.9999999992417439,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.0000000000000049,1.0,-0.9499999999994662,3.4499999999994664,0.27628110029919234,-0.27628110029919234,3.3795421088037543e-09,-0.5525618797503526,1.1051237594975143,3.4660691449403944,0.8665175851795904,1.7659418105203251e-07,5.900656544116499e-10,1.000000000007087,1.0000000000000024,1.5389356455841607e-12,1.5386580898280044e-12,0.9999999992417439,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.1,1.265,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.0021916418539218,1.0000531630248737,0.7439084351956724,1.0760915648043277,524.7405300839556,-9.997629117029738e-05,96.03437055252351,-0.0006983552688493047,0.0007014038660068252,0.0005488006053231004,8.348062892235166e-05,327.4770202720389,206.47633773350634,99.99999123459745,1.001042002751361,1.0,0.6743704500252549,0.9999999992417441,0.0,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.003251626885743,1.0000788345741236,0.39810513834996614,1.421894861650034,36.27266668615207,-0.7417419291023345,0.00017210155227188263,-27.70748267962088,55.4149653592358,12.46723292084399,0.16689366371389142,19.210372840294756,19.210372840287924,99.99999123459745,1.0015455375366535,1.0,0.999999999986112,0.999999999241744,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
1.1,1.265,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,True,0,-1.003251626885743,1.0000788345741236,0.09821776508881169,1.7217822349111884,36.22529207286972,-0.9768922425240019,0.00015613315829849034,-28.013138374531778,56.026276749063555,12.867512379508424,0.23052093801003135,19.21037284028794,19.210372840287942,99.99999123459745,1.0015455375366535,1.0,0.999999999986112,0.9999999992417439,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,True,0,-1.005124962183917,1.0000636127512725,0.7133515110350986,1.7866484889649015,73.44216903982594,-1.018839274760347e-08,10.047329405721912,-0.6238235534067391,0.6238235534067391,0.07318373455743435,5.965615111664082e-09,39.84345851120771,4.788866519213746,9981.203933597473,1.0024954348307071,0.9999996936823392,0.8069205181072312,0.999088948800398,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,True,0,-1.0063550734387805,1.0000788336343427,0.3706121852197914,2.1293878147802086,12.219260376476074,-0.7671358181841758,0.000324883731796057,-8.927812707740514,17.8543551190776,8.545217851377044,0.32927291469126035,5.999692131923173,5.998740245118785,9981.239877357688,1.0030934268271137,0.9999996936477364,0.9766454835230232,0.999088948800398,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
