V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,timelike,spacelike_points,max_ds2_dt2,min_margin,final_x,lag_final,maxabs_rho_src,min_rho_src,maxabs_j_l,min_nec,max_neg_nec_sum,int_neg_nec_dt,int_neg_rho_dt,maxabs_tidal_radial,maxabs_tidal_angular,max_A,min_A,max_W,min_W,max_S,min_S,max_E,min_E,max_q,min_q
1.1,1.265,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.3507097653416809,1.1492902346583191,431.0193556236166,-431.0193556236166,39.237939553347715,-354.5139944467215,552.076230680052,56.206554144076016,52.3427198387298,185.32645137212734,117.2196864048915,9981.32404714408,1.0,0.9999996940863994,2.4424906541753444e-15,0.999088948800398,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500014026604029,0.5000000230809198,0.9314458198310498,1.5685541801689502,699.2216722791477,-699.2216722791477,24.76972702450376,-403.26221510257665,770.1502781929381,92.27088669754876,88.02406699223447,299.36255038876953,197.73024807673494,9945.314191164285,1.0000009043319105,0.9999996937833469,0.00011543740641112299,0.999088948800398,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.1,1.265,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.7500000000001453,0.5000000000000022,1.2126990175295989,0.6073009824704012,678.0536065995232,-678.0536065995232,25.523764123547565,-419.7717688443724,737.4484811945545,75.35738929305042,81.5577101065563,291.51487811314234,196.29789890362574,9999.871338187895,1.000000000000094,0.9999996932599144,3.03860270278733e-11,0.999088948800398,7.713573290657472e-07,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.750000003549519,0.500000000058408,1.0449050231791381,0.7750949768208619,287.1152215728592,-287.1152215728592,79.28743120117352,-376.2682576397785,435.386790474863,39.893288462358626,30.28534989555008,125.77197212594686,77.05697734891672,9999.871291315096,1.0000000022884687,0.9999996933605511,7.409191897234102e-07,0.999088948800398,1.3513634655737405e-12,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.3,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.7500156517148122,0.5000002575481461,0.8814885539167189,0.9385114460832812,56.29050068036519,-11.622360106193383,19.170711070651176,-41.16755587737745,41.16755587737745,7.149925815941634,1.1120577802913425,39.18557151337755,22.2091394984395,9999.87000697093,1.000010091021124,0.9999996938754185,0.0032670724424618824,0.999088948800398,0.0,0.9987289837369187,5.013602477621504e-09,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.1,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.5026071814751516,0.9973928185248484,4305.582638855961,-4305.582638855961,61.545986745466415,-2980.9020882219224,5715.62022946198,215.30066740477434,252.32298002399656,1802.4196041964508,1556.282107731712,9990.15256892995,1.0,1.0,0.0,0.9999999992417439,0.0,0.9992101340582635,4.539786870244589e-05,0.9998930302119844,0.0003353501304664275
1.1,1.265,10000.0,0.1,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.3522685271677068,1.1477314728322932,4240.621848071267,-4240.621848071267,85.66156192071578,-1811.433902686476,3372.5939209856588,209.0339601495641,198.9696592297594,1757.839872384145,908.5865346460008,9994.943654072042,1.0,1.0,0.0,0.9999999992417439,0.0,0.9975273768433652,6.144174602207286e-06,0.9999546021312975,0.0003353501304664275
1.1,1.265,10000.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,True,0,-0.750000000000226,0.5000000000000038,0.9272052129539252,1.5727947870460748,5372.831326900164,-5372.831326900164,175.55896558824563,-3266.3515263920813,6080.185582310233,293.95667789143766,240.83933245936026,2369.4723185024886,785.7080153882688,9982.145440829927,1.0000000000001457,1.0,1.538769112130467e-12,0.9999999992417439,0.0,0.9975273768433652,1.1065241847241225e-06,0.999991823888527,0.0003353501304664275
1.1,1.265,10000.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.2144269686607752,0.6055730313392249,5749.305144855824,-5749.305144855824,69.29285798637012,-2931.664677001078,5728.212625083752,251.88366796132374,261.07936025837995,2259.443681554308,1454.9073766380468,9999.998246919567,1.0,1.0,0.0,0.9999999992417441,0.0,0.9999990707516637,6.866227321766782e-06,0.9999999809800573,0.0003353501304665385
1.1,1.265,10000.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,True,0,-0.75,0.5,1.0454151292192773,0.7745848707807228,3196.3653558074025,-3196.3653558074025,197.8652945682247,-2541.049355592406,4290.637532911913,164.1020839586957,156.96415890376048,1293.5997888490208,873.0141516773432,9999.998246919567,1.0,1.0,0.0,0.999999999241744,0.0,0.9999546021312975,1.4053940594616066e-07,0.9999999809800573,0.0003353501304665385
