V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode,variant,type,support,vout,eta,timelike,spacelike_points,max_ds2_dt2,min_ds2_dt2,min_margin,final_x,control_final_L,lag_final,max_speed,min_speed,max_accel_coord,path_length_coord
1.01,1.1615,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-13490.806972642918,0.09999999999999998,1.6326827137542783,1.82,0.18731728624572175,1.0098601881262332,0.9,0.3084400565920049,2.132682718060189
1.01,1.1615,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500000000000031,-13490.816019348511,0.5,0.9515429249291872,1.82,0.8684570750708128,1.0093517816987547,0.5,1.4300402634492002,1.451542944892953
1.01,1.1615,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-13490.803578510997,0.09999999999999998,1.7040995558128373,1.82,0.11590044418716272,1.01,0.9,3.987071045120061,2.204097781670077
1.01,1.1615,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,fixed,EWS,,,False,222,0.02010000000000023,-134398605.99638188,-0.010000000000000009,2.5000000000000147,2.5,-1.4654943925052066e-14,1.01,1.01,1.4210854715202004e-14,3.0
1.01,1.1615,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.005078527869177,-134398755.69321597,1.0000405130829304,0.7133515571792056,2.5,1.7866484428207943,1.008049172461291,0.0,1.5511005697906306,1.2133515486018702
1.01,1.1615,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-134398800.22845083,0.5,1.574060554834895,2.5,0.9259394451651051,1.0090149476063237,0.5,1.6176579281324663,2.074060550661278
1.01,1.1615,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-134398668.3590825,0.09999999999999998,2.2966715950160848,2.5,0.20332840498391525,1.0097875409856185,0.9,0.5720133933501614,2.7966715940834908
1.01,1.1615,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-134398753.30740872,0.4999999999999999,1.5744736030566338,2.5,0.9255263969433662,1.0094791182520473,0.5,1.6237275474127202,2.0744735988742575
1.01,1.1615,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-134398605.99638188,0.09999999999999998,2.3159817830309644,2.5,0.18401821696903564,1.01,0.9,2.7730749011644065,2.815975784111031
1.01,1.1615,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,fixed_V_baseline,fixed,EWS,,,False,214,0.020100000007541308,-134389918.63599998,-0.010000000000000009,2.499999999999991,2.5,8.881784197001252e-15,1.01,1.01,1.4210854715202004e-14,3.1499999999999995
1.01,1.1615,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0062974610678217,-134394317.16657078,1.000050206692191,0.3706124949784858,2.5,2.1293875050215143,1.0036667067688843,0.0,1.7040050937751428,1.0206086073244227
1.01,1.1615,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.75,-134394522.86201224,0.5,1.4364249198294297,2.5,1.0635750801705703,1.0068097680028556,0.5,0.7353916595508565,2.0864229298980614
1.01,1.1615,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-134391322.63591346,0.09999999999999998,2.269173051716864,2.5,0.230826948283136,1.0093132174407728,0.9,0.15855132343335043,2.9191726178701334
1.01,1.1615,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.75,-134394309.9723776,0.5,1.4377058074226305,2.5,1.0622941925773695,1.0072725672404208,0.5,0.7357089603998261,2.0877038147577007
1.01,1.1615,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-134389918.63599998,0.09999999999999998,2.313235908439093,2.5,0.186764091560907,1.01,0.9,2.2730704980577414,2.963233105850163
1.01,1.1615,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,fixed_V_baseline,fixed,EWS,,,False,207,0.020221413531418708,-134196871.82283366,-0.010000000000000009,2.5000000000000044,2.5,-4.440892098500626e-15,1.01,1.01,7.105427357601002e-15,3.4499999999999993
1.01,1.1615,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0000007261525883,-1.0021674995896142,1.0000000058073346,-0.9499602565939954,2.5,3.4499602565939953,0.0001161975345023097,0.0,0.001157600889321788,3.97434119236851e-05
1.01,1.1615,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500000005018297,-133334791.16908552,0.5000000000053226,1.0792298988581874,2.5,1.4207701011418126,0.978722041395472,0.5,3.694379487227444,2.029229894598673
1.01,1.1615,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-134134340.58493923,0.09999999999999998,2.214171777286041,2.5,0.2858282227139588,1.0071517402280192,0.9,1.0257501292077507,3.164171774010327
1.01,1.1615,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,blend_EW_v05,blend,EW,0.5,,True,0,-0.7500000001319846,-133305261.46623817,0.5000000000013844,1.1021872832605282,2.5,1.3978127167394718,0.9822611971062027,0.5000000000000158,3.7306283326682177,2.0521872790452305
1.01,1.1615,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first,clip_eta09,clip,EWS,,0.9,True,0,-0.18999999999999995,-134133920.01308481,0.09999999999999998,2.298226277439391,2.5,0.20177372256060888,1.01,0.9,2.739912357854486,3.2482213704338783
1.01,1.1615,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,fixed_V_baseline,fixed,EWS,,,False,170,0.020100000003761664,-134904620.45558363,-0.010000000000000009,1.8200000000000065,1.82,-6.439293542825908e-15,1.01,1.01,1.4210854715202004e-14,2.32
1.01,1.1615,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_stop,blend,EWS,0.0,,True,0,-1.0041801258559147,-134904705.91203967,1.0000333610409904,0.7327187602945684,1.82,1.0872812397054317,1.009068157111522,0.0,3.2169993806121653,1.2327187428348245
1.01,1.1615,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v05,blend,EWS,0.5,,True,0,-0.7500000000000081,-134904686.32965657,0.5,1.2567331967694075,1.82,0.5632668032305925,1.0095294696085149,0.5,2.2545785233605997,1.7567331879111183
1.01,1.1615,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first,blend_EWS_v09,blend,EWS,0.9,,True,0,-0.18999999999999995,-134904638.58450967,0.09999999999999998,1.696610389231645,1.82,0.12338961076835497,1.0098985137044583,0.9,0.6781948333192815,2.196610387294462
