label,scenario,V,lambda_factor,X,r_mode,U,q,E,packet_max_norm,packet_fail_points,packet_max_gtt,edge_max_gtt,edge_fail_points,release_packet_max_norm,rho_H_packet_p95_abs,j_packet_p95_abs,rho_H_edge_p95_abs,j_edge_p95_abs,R3_packet_p95_abs,K_packet_p95_abs,packet_tkk_floor_min,packet_tkk_floor_mean,packet_tkk_floor_p05,packet_neg_fraction,packet_neg_volume_proxy,packet_rho_p95_abs,packet_j_p95_abs,packet_R3_p95_abs,packet_K_p95_abs,packet_gtt_max,packet_packet_norm_max,support_edge_tkk_floor_min,support_edge_tkk_floor_mean,support_edge_tkk_floor_p05,support_edge_neg_fraction,support_edge_neg_volume_proxy,support_edge_rho_p95_abs,support_edge_j_p95_abs,support_edge_R3_p95_abs,support_edge_K_p95_abs,support_edge_gtt_max,support_edge_packet_norm_max,service_union_tkk_floor_min,service_union_tkk_floor_mean,service_union_tkk_floor_p05,service_union_neg_fraction,service_union_neg_volume_proxy,service_union_rho_p95_abs,service_union_j_p95_abs,service_union_R3_p95_abs,service_union_K_p95_abs,service_union_gtt_max,service_union_packet_norm_max,release_edge_tkk_floor_min,release_edge_tkk_floor_mean,release_edge_tkk_floor_p05,release_edge_neg_fraction,release_edge_neg_volume_proxy,release_edge_rho_p95_abs,release_edge_j_p95_abs,release_edge_R3_p95_abs,release_edge_K_p95_abs,release_edge_gtt_max,release_edge_packet_norm_max
v01_geometry_baseline,V10_lam115,10.0,11.5,0.75,always_open,0.06687694263872382,0.9655548043337888,0.4116513751852821,-0.713827634243982,0,-1.0000013802729908,-32880.235032412114,0,-32696.022549072015,0.21181132583938955,0.11101653939074207,0.21181132583938955,4.144075834109834e-07,10.646798063736401,24.938232809046657,-0.41117819345574425,-0.0245838377931532,-0.2351614269681093,0.2647058823529412,0.055287575690502036,0.21181132583938955,0.11101653939074207,10.646798063736401,24.938232809046657,-1.0000013802729908,-0.713827634243982,-0.21181215465455913,0.012505450575977562,-0.21181215465455638,0.11764705882352941,0.02491903311274443,0.21181132583938955,4.144075834109834e-07,10.646798063736536,0.004238601475209155,-32880.235032412114,-32629.222166321542,-0.41117819345574425,-0.0245838377931532,-0.2351614269681093,0.2647058823529412,0.055287575690502036,0.21181132583938955,0.11101653939074207,10.646798063736401,24.938232809046657,-1.0000013802729908,-0.713827634243982,-0.21181215465455913,0.012505077379747504,-0.21181215465455816,0.11764705882352941,0.02491907701818326,0.21181132583939133,4.1440758341098344e-07,10.646798063736492,0.004238601475209155,-32880.235032412114,-32696.022549072015
v01_geometry_baseline,V10_lam115,10.0,11.5,0.85,always_open,0.06447280011169047,0.935030830871336,0.25513150433131665,-0.7340329494444082,0,-1.0000000009065704,-23668.9757768055,0,-23510.344461623972,0.1891459329622481,0.054176007633905884,0.21181853564168623,3.600272431739059e-07,9.507511501821433,12.13304842218956,-0.29749794823006154,-0.007093392705270545,-0.21181925569617258,0.24509803921568626,0.034233633498442335,0.1891459329622481,0.054176007633905884,9.507511501821433,12.13304842218956,-1.0000000009065704,-0.7340329494444082,-0.2118192556961755,0.01249823364127289,-0.21181925569617258,0.11764705882352941,0.02491988216388612,0.21181853564168623,3.600272431739059e-07,10.647160670847535,0.003113052041785161,-23668.9757768055,-23478.459093397116,-0.29749794823006154,-0.007093392705270545,-0.21181925569617258,0.24509803921568626,0.034233633498442335,0.1891459329622481,0.054176007633905884,9.507511501821433,12.13304842218956,-1.0000000009065704,-0.7340329494444082,-0.2118192556961755,0.012497976338130852,-0.21181925569617446,0.11764705882352941,0.024919912434844007,0.21181853564168812,3.6002724317391575e-07,10.647160670847484,0.003113052041785161,-23668.9757768055,-23510.344461623972
v01_geometry_baseline,V10_lam115,10.0,11.5,0.95,always_open,0.06339045763233767,0.8807970779778824,0.14359896874846007,-0.742887861668571,0,-1.000000000853987,-13197.243688425624,0,-13082.740964848497,0.18914722445667573,0.020648972389144652,0.21183146362948044,2.888782623295742e-07,9.507576477290353,4.5996506755373705,-0.23516257996121467,0.004081492033429129,-0.21183203562455982,0.24509803921568626,0.024372998755298924,0.18914722445667573,0.020648972389144652,9.507576477290353,4.5996506755373705,-1.000000000853987,-0.742887861668571,-0.21183203933288114,0.012485194555584422,-0.2118320393328784,0.11764705882352941,0.02492141617396712,0.21183146362948044,2.888782623295742e-07,10.647810615799521,0.0020319234022315377,-13197.243688425624,-13070.851364257098,-0.23516257996121467,0.004081492033429129,-0.21183203562455982,0.24509803921568626,0.024372998755298924,0.18914722445667573,0.020648972389144652,9.507576477290353,4.5996506755373705,-1.000000000853987,-0.742887861668571,-0.2118320356245626,0.012485196409743708,-0.21183203562456163,0.11764705882352941,0.024921415955830733,0.21183146362948224,2.8599753969102553e-07,10.647810615799473,0.0020319234022315377,-13197.243688425624,-13082.740964848497
v01_geometry_baseline,V10_lam115,10.0,11.5,1.05,always_open,0.06290501288008386,0.791391472673955,0.0758581800212435,-0.7468106304494037,0,-1.0000000000002416,-5037.778284543399,0,-4973.647443205267,0.1670918766873175,0.004215388781033952,0.2118530811323642,9.993449105417978e-07,8.398953796406532,0.9307057804006924,-0.2118547851781799,0.00822273363757046,-0.16709209640090347,0.11764705882352941,0.019077236705996453,0.1670918766873175,0.004215388781033952,8.398953796406532,0.9307057804006924,-1.0000000000002416,-0.7468106304494037,-0.21185507788488464,0.012462300502774208,-0.21185507788488184,0.11764705882352941,0.024924109591944812,0.2118530811323642,9.993449105417978e-07,10.648897235833413,0.0034329345204757626,-5037.778284543399,-4971.311124206787,-0.2118547851781799,0.00822273363757046,-0.16709209640090347,0.11764705882352941,0.019077236705996453,0.1670918766873175,0.004215388781033952,8.398953796406532,0.9307057804006924,-1.0000000000002416,-0.7468106304494037,-0.2118547851781799,0.012462446856126573,-0.21185478517817893,0.11764705882352941,0.02492409237390336,0.21185308113236598,8.520229064745545e-07,10.648897235833365,0.003256745417886368,-5037.778284543399,-4973.647443205267
v01_geometry_baseline,V10_lam115,10.0,11.5,1.15,always_open,0.06268871205694264,0.6607563687658173,0.03863165115904976,-0.7485486874543694,0,-1.0,-1233.4212363453287,0,,0.148048352378149,7.464249186949784e-05,0.2118851383656311,4.327965887331356e-06,7.441721859316255,0.01626810227006949,-0.18929660359187173,0.00861254794431981,-0.14804835281214457,0.11764705882352941,0.01680585691772303,0.148048352378149,7.464249186949784e-05,7.441721859316255,0.01626810227006949,-1.0,-0.7485486874543694,-0.21189379406841202,0.012423445216092389,-0.2118937940684091,0.11764705882352941,0.024928680802142666,0.2118851383656311,4.327965887331356e-06,10.650508693998692,0.009387803261044178,-1233.4212363453287,-1207.0936034692872,-0.18929660359187173,0.00861254794431981,-0.14804835281214457,0.11764705882352941,0.01680585691772303,0.148048352378149,7.464249186949784e-05,7.441721859316255,0.01626810227006949,-1.0,-0.7485486874543694,,,,,,,,,,,
v01_geometry_baseline,V10_lam115,10.0,11.5,1.25,always_open,0.0625939739095466,0.5,0.019292242724332276,-0.7493079341059234,0,-1.0,-218.30841275969522,0,,0.13143380830639267,1.6556108878912439e-07,0.21192329401855545,2.0171743456181262e-05,6.606583785739078,3.331867935993965e-05,-0.16703463317328157,0.007854249943921534,-0.13143380830671628,0.11764705882352941,0.014924481930790162,0.13143380830639267,1.6556108878912439e-07,6.606583785739078,3.331867935993965e-05,-1.0,-0.7493079341059234,-0.2119636375024066,0.012353594574856441,-0.21196363750240382,0.11764705882352941,0.02493689852464102,0.21192329401855545,2.0171743456181262e-05,10.652426617658023,0.024849325484390224,-218.30841275969522,-209.8423738404717,-0.16703463317328157,0.007854249943921534,-0.13143380830671628,0.11764705882352941,0.014924481930790162,0.13143380830639267,1.6556108878912439e-07,6.606583785739078,3.331867935993965e-05,-1.0,-0.7493079341059234,,,,,,,,,,,
v01_geometry_baseline,V10_lam115,10.0,11.5,1.35,always_open,0.06255448112281649,0.33924363123418266,0.009538288499574554,-0.7496239842664598,0,-1.0,-38.639324136570636,0,,0.11693053859566731,2.1653310029576839e-10,0.21194713994745504,7.56505101296727e-05,5.877569936519139,4.366036944275302e-08,-0.1480481170935087,0.007023602124555326,-0.11693053859566731,0.11764705882352941,0.01329391782990309,0.11693053859566731,2.1653310029576839e-10,5.877569936519139,4.366036944275302e-08,-1.0,-0.7496239842664598,-0.21209844096770722,0.012218791066676638,-0.2120984409677043,0.11764705882352941,0.024952757760897448,0.21194713994745504,7.56505101296727e-05,10.653625244932313,0.05292660627387744,-38.639324136570636,-35.9121422760572,-0.1480481170935087,0.007023602124555326,-0.11693053859566731,0.11764705882352941,0.01329391782990309,0.11693053859566731,2.1653310029576839e-10,5.877569936519139,4.366036944275302e-08,-1.0,-0.7496239842664598,,,,,,,,,,,
v01_geometry_baseline,V10_lam115,10.0,11.5,1.45,always_open,0.06254050225373539,0.208608527326045,0.00469223560226234,-0.7497666971129069,0,-1.0,-9.460195098169967,0,,0.10432262547049653,1.0705437408865356e-13,0.21191455398493658,0.0001782870655845181,5.243827100500981,2.187933160862071e-11,-0.1314338079944651,0.006593772702163317,-0.10432262547049653,0.11764705882352941,0.012469216284504531,0.10432262547049653,1.0705437408865356e-13,5.243827100500981,2.187933160862071e-11,-1.0,-0.7497666971129069,-0.21227112811610563,0.012046103918201163,-0.21227112811610532,0.11764705882352941,0.024973073896012245,0.21191455398493658,0.0001782870655845181,10.65198729580535,0.07876115190195893,-9.460195098169967,-8.373318974499536,-0.1314338079944651,0.006593772702163317,-0.10432262547049653,0.11764705882352941,0.012469216284504531,0.10432262547049653,1.0705437408865356e-13,5.243827100500981,2.187933160862071e-11,-1.0,-0.7497666971129069,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,-0.15,always_open,0.7073471501829328,0.999911580829981,0.997697440126013,-12142.854659095388,0,-6227.82578383535,-9.003376921534967,0,,0.012621355855169289,3.8172952765445466e-06,0.025067410725054116,1.8619091110683162e-05,0.6344204078792747,0.01975921861685884,-0.012810440254566078,0.0007668268722664313,-0.01262722169152517,0.11764705882352941,0.0014105132641020343,0.012621355855169289,3.8172952765445466e-06,0.6344204078792747,0.01975921861685884,-6227.82578383535,-12142.854659095388,-0.06897714857936767,-0.002086162180847077,-0.011858761041943316,0.37254901960784315,0.005072796924331604,0.025067410725054116,1.8619091110683162e-05,1.260025468718626,0.00019998112757353754,-9.003376921534967,426.7962531794875,-0.012810440254566078,0.0007668268722664313,-0.01262722169152517,0.11764705882352941,0.0014105132641020343,0.012621355855169289,3.8172952765445466e-06,0.6344204078792747,0.01975921861685884,-6227.82578383535,-12142.854659095388,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,-0.05,always_open,0.6008141962652032,0.999827797402881,0.9953077643977377,-12776.15120417144,0,-8196.384120362407,-9.001719203886346,0,,0.01262481456891717,3.318401316701907e-06,0.025071942113016683,3.079487138648734e-05,0.6345915839544762,0.01621246143407082,-0.012813143943441687,0.0007860907194855863,-0.012630916080514963,0.11764705882352941,0.0014440842401278026,0.01262481456891717,3.318401316701907e-06,0.6345915839544762,0.01621246143407082,-8196.384120362407,-12776.15120417144,-0.0690028404616566,-0.0020957074328940804,-0.011868099605143715,0.37254901960784315,0.0050798031631169365,0.025071942113016683,3.079487138648734e-05,1.260253197124641,0.0003308209455298979,-9.001719203886346,107.14997324575074,-0.012813143943441687,0.0007860907194855863,-0.012630916080514963,0.11764705882352941,0.0014440842401278026,0.01262481456891717,3.318401316701907e-06,0.6345915839544762,0.01621246143407082,-8196.384120362407,-12776.15120417144,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.05,always_open,0.4583333349247685,0.9996646498695335,0.9904617115004255,-12924.86514265631,0,-10298.704357030776,-8.998492083941715,0,,0.012631443022187695,2.5223129096111043e-06,0.02508076519566008,4.5732109468506513e-05,0.634925039672339,0.012400851055739617,-0.012818281841335199,0.0007880091447021105,-0.012636050012489316,0.11764705882352941,0.0014446656510429695,0.012631443022187695,2.5223129096111043e-06,0.634925039672339,0.012400851055739617,-10298.704357030776,-12924.86514265631,-0.06903532661218657,-0.00210672292053434,-0.011881309995445765,0.37254901960784315,0.005088083672308162,0.02508076519566008,4.5732109468506513e-05,1.2606966099440846,0.00049147286385843,-8.998492083941715,21.26913521151517,-0.012818281841335199,0.0007880091447021105,-0.012636050012489316,0.11764705882352941,0.0014446656510429695,0.012631443022187695,2.5223129096111043e-06,0.634925039672339,0.012400851055739617,-10298.704357030776,-12924.86514265631,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.15,always_open,0.3158524849901174,0.9993470346624473,0.9807077572756677,-12904.949706992673,0,-11798.618048158894,-8.99221285311508,0,,0.012644351683129199,1.6843291143330445e-06,0.025097938734065565,6.13211430515411e-05,0.6355747132671937,0.008780561862466441,-0.012829607416329799,0.0007721486441825261,-0.012646718998904608,0.11764705882352941,0.0014126166299954245,0.012644351683129199,1.6843291143330445e-06,0.6355747132671937,0.008780561862466441,-11798.618048158894,-12904.949706992673,-0.0690715962866244,-0.0021165245165740087,-0.011899381864836934,0.37254901960784315,0.00509595840150876,0.025097938734065565,6.13211430515411e-05,1.2615597236329081,0.0006594885559209757,-8.99221285311508,5.375666819587712,-0.012829607416329799,0.0007721486441825261,-0.012646718998904608,0.11764705882352941,0.0014126166299954245,0.012644351683129199,1.6843291143330445e-06,0.6355747132671937,0.008780561862466441,-11798.618048158894,-12904.949706992673,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.25,always_open,0.20931958184061408,0.9987289837369187,0.9613683488409502,-13041.243095481625,0,-12496.995459377738,-8.98000658502907,0,,0.01215235312612969,1.0574674708804405e-06,0.025131346682519755,7.899555580232974e-05,0.6108441316604801,0.0043290208845054535,-0.012853468169958353,0.0007664131677432534,-0.012154390232352647,0.11764705882352941,0.0014002292108789914,0.01215235312612969,1.0574674708804405e-06,0.6108441316604801,0.0043290208845054535,-12496.995459377738,-13041.243095481625,-0.06911687826873034,-0.0021246759092647055,-0.011927393392725992,0.37254901960784315,0.005103548585591053,0.025131346682519755,7.899555580232974e-05,1.2632388072572205,0.0008507851713805237,-8.98000658502907,-2.675206033074753,-0.012853468169958353,0.0007664131677432534,-0.012154390232352647,0.11764705882352941,0.0014002292108789914,0.01215235312612969,1.0574674708804405e-06,0.6108441316604801,0.0043290208845054535,-12496.995459377738,-13041.243095481625,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.35,always_open,0.14571294748265748,0.9975273768433652,0.9241418199787563,-12827.456425942495,0,-12655.947240339647,-8.95632271197575,0,,0.012199460331959558,6.724421132607323e-07,0.025196264090042622,0.00010669457005964743,0.6132120973310876,0.0042833252760512254,-0.012902475250695737,0.0007438981962015688,-0.012200805216186078,0.11764705882352941,0.001357497361264175,0.012199460331959558,6.724421132607323e-07,0.6132120973310876,0.0042833252760512254,-12655.947240339647,-12827.456425942495,-0.0691916792982459,-0.002134799171989179,-0.011978183161829786,0.37254901960784315,0.005114255992746219,0.025196264090042622,0.00010669457005964743,1.2665015294613573,0.001152300384329751,-8.95632271197575,-5.9061543758022115,-0.012902475250695737,0.0007438981962015688,-0.012200805216186078,0.11764705882352941,0.001357497361264175,0.012199460331959558,6.724421132607323e-07,0.6132120973310876,0.0042833252760512254,-12655.947240339647,-12827.456425942495,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.45,always_open,0.11270782478263315,0.9951952471128405,0.8564010312515399,-12509.990664304752,0,-12428.999674859295,-8.910534159929632,0,,0.011508804407408112,4.4186037951725757e-07,0.02532213556711535,0.00015953886930514323,0.5784957534112185,0.003105243675405595,-0.012815066812536515,0.0007028673485794554,-0.011509688128167146,0.11764705882352941,0.0012811026621019801,0.011508804407408112,4.4186037951725757e-07,0.5784957534112185,0.003105243675405595,-12428.999674859295,-12509.990664304752,-0.06933536476729123,-0.002153778519036281,-0.012076696560611043,0.37254901960784315,0.005134569995380444,0.02532213556711535,0.00015953886930514323,1.272827459906177,0.0017324050973701447,-8.910534159929632,-7.0915443430467295,-0.012815066812536515,0.0007028673485794554,-0.011509688128167146,0.11764705882352941,0.0012811026621019801,0.011508804407408112,4.4186037951725757e-07,0.5784957534112185,0.003105243675405595,-12428.999674859295,-12509.990664304752,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.55,always_open,0.09682337103731924,0.9906840406549333,0.7448684956686833,-11715.539259961153,0,-11693.924092547595,-8.822625377678426,0,,0.010722616141222777,3.113140362256626e-07,0.02556516402127487,0.0002630859786161893,0.5389774715691938,0.00222318688908697,-0.012471682840530742,0.000659442061517304,-0.010723214968515717,0.11764705882352941,0.0011978591460602725,0.010722616141222777,3.113140362256626e-07,0.5389774715691938,0.00222318688908697,-11693.924092547595,-11715.539259961153,-0.06961722303482153,-0.0021923406750984356,-0.012271003247118637,0.37254901960784315,0.00517496077572053,0.02556516402127487,0.0002630859786161893,1.285040000772451,0.002894717593094872,-8.822625377678426,-7.4886003367985445,-0.012471682840530742,0.000659442061517304,-0.010723214968515717,0.11764705882352941,0.0011978591460602725,0.010722616141222777,3.113140362256626e-07,0.5389774715691938,0.00222318688908697,-11693.924092547595,-11715.539259961153,,,,,,,,,,,
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.65,always_open,0.08945593603098541,0.9820137900379085,0.5883486248147177,-9774.302849160433,0,-9793.270227536346,-8.656098162134143,0,-5931.91736219541,0.009980869007625265,9.025057680095446e-07,0.026030639766108157,0.0004603004897332763,0.501693143938815,0.0024501203020093057,-0.012008137199132891,0.0006272356973503693,-0.009981272545875781,0.11764705882352941,0.0011238884003011366,0.009980869007625265,9.025057680095446e-07,0.501693143938815,0.0024501203020093057,-9793.270227536346,-9774.302849160433,-0.07016000555524815,-0.002264733142407329,-0.012675508803424867,0.37254901960784315,0.005247969695216507,0.026030639766108157,0.0004603004897332763,1.3084235975044118,0.005574072789520004,-8.656098162134143,-7.530982846125728,-0.012008137199132891,0.0006359063843431922,-0.009211772800223682,0.11764705882352941,0.0010899937152661471,0.009211556367531567,7.833158993897534e-06,0.4630232432090561,0.003411761193746365,-5995.77068070397,-5931.91736219541,-0.007536317642977778,0.0006879305063001306,-0.007536317642977778,0.11764705882352941,0.0008866256050562091,0.007520651324989985,7.833158993904583e-06,0.3780322968641726,0.003411761193746629,-5995.77068070397,-5931.91736219541
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.75,always_open,0.08609764130669235,0.9655548043337888,0.4116513751852821,-5144.03177599691,0,-5180.249676125843,-8.34857279573452,0,-560.6476380301197,0.00944195898422643,1.2600603526245111e-05,0.026910163493218984,0.000817609826954792,0.4746050386809785,0.003973810041099403,-0.01162656154954254,0.0006447427145385217,-0.009442178370576123,0.11764705882352941,0.001091982911973379,0.00944195898422643,1.2600603526245111e-05,0.4746050386809785,0.003973810041099403,-5180.249676125843,-5144.03177599691,-0.07117301341338317,-0.0022794832576211953,-0.013500967586089029,0.37254901960784315,0.0052759885771893915,0.026910163493218984,0.000817609826954792,1.3525034979158654,0.018804319754302475,-8.34857279573452,-7.3298812908154645,-0.013500967586089044,0.0009341025540396134,-0.009712707930252855,0.11764705882352941,0.0011628923713736365,0.010799469973942192,0.0003084181124239844,0.5428407210081487,0.01499663644660388,-575.2404478149356,-560.6476380301197,-0.013500967586089044,0.0016941451662136023,-0.013500967586089029,0.11764705882352941,0.001260242541712503,0.012909490992839319,0.00030841811242439567,0.6488501980895004,0.014996636446605403,-575.2404478149356,-560.6476380301197
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.85,always_open,0.08457922596605774,0.935030830871336,0.25513150433131665,-458.741037068551,0,-470.535965774164,-7.806878424177443,0,-458.741037068551,0.011610382949521554,0.0004859528091972976,0.028535264113598233,0.0014130283266677428,0.5836033944130735,0.017785326185905982,-0.014850009687030334,0.0009796306756550022,-0.010416367743283255,0.11764705882352941,0.0012433111720373629,0.011610382949521554,0.0004859528091972976,0.5836033944130735,0.017785326185905982,-470.535965774164,-458.741037068551,-0.0729747143154601,-0.002370682750463595,-0.014850009687030291,0.37254901960784315,0.0054221322197799526,0.028535264113598233,0.0014130283266677428,1.4332359060432516,0.06714895463821002,-7.806878424177443,-6.864569725272331,-0.014850009687030334,0.0009796306756550022,-0.010416367743283255,0.11764705882352941,0.0012433111720373629,0.011610382949521554,0.0004859528091972976,0.5836033944130735,0.017785326185905982,-470.535965774164,-458.741037068551,-0.014850009687030334,0.0016140411507931103,-0.014850009687030291,0.11764705882352941,0.0013855677189851907,0.013878104068637593,0.00048595280919785163,0.6977140719382962,0.017785326185906943,-470.535965774164,-458.741037068551
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,0.95,always_open,0.08389561978829195,0.8807970779778824,0.14359896874846007,-320.02802132253316,0,-329.2871920439532,-6.9296587679114365,0,-6.069996878774751,0.013824782054368667,0.0007760350206348235,0.031351886829142535,0.002264285942360921,0.6949246387243846,0.02106773598366763,-0.017385611773842173,0.0010315379591657983,-0.012401874610747871,0.11764705882352941,0.0014720174229451764,0.013824782054368667,0.0007760350206348235,0.6949246387243846,0.02106773598366763,-329.2871920439532,-320.02802132253316,-0.07594334257322549,-0.0022223832994422437,-0.017385611773842107,0.37254901960784315,0.005448183415923552,0.031351886829142535,0.002264285942360921,1.5737576240655642,0.0772473416848649,-6.9296587679114365,-6.069731045616145,-0.07233852653293055,-0.00024840973446619587,-0.012757868283903741,0.226890756302521,0.002905207606718137,0.015457988346690947,0.0007760350206347983,0.7768822097164729,0.07724734168486463,-6.9296587679114365,-6.069996878774751,-0.07233852653293055,-0.001632552612603186,-0.017385611773842173,0.37254901960784315,0.004919354231944113,0.031351886829142604,0.0007760350206351923,1.5737576240655633,0.07724734168487223,-6.9296587679114365,-6.069996878774751
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,1.05,always_open,0.08358898676770861,0.791391472673955,0.0758581800212435,-4.939669625210184,0,-5.69344471684682,-5.69344471684682,0,-4.939669625210184,0.0196594280827744,0.0023943664371386033,0.03585106777911252,0.003166100127480461,0.9888833045998642,0.0777072931777747,-0.07875501414698248,-0.0006537003630017371,-0.01653471024631796,0.24509803921568626,0.0038324053793278006,0.0196594280827744,0.0023943664371386033,0.9888833045998642,0.0777072931777747,-5.69344471684682,-4.939669625210184,-0.08032396975811518,-0.0025728860907583734,-0.022012743863542017,0.37254901960784315,0.006141529435567122,0.03585106777911252,0.003166100127480461,1.798839249537885,0.0777072931777747,-5.69344471684682,-4.939388380418883,-0.07875501414698248,-0.0006537003630017371,-0.01653471024631796,0.24509803921568626,0.0038324053793278006,0.0196594280827744,0.0023943664371386033,0.9888833045998642,0.0777072931777747,-5.69344471684682,-4.939669625210184,-0.07875501414698248,-0.0023187284960273463,-0.022012743863542194,0.37254901960784315,0.005911663611238722,0.03585106777911262,0.002394366437138826,1.798839249537885,0.07770729317778066,-5.69344471684682,-4.939669625210184
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,1.15,always_open,0.0834523236951124,0.6607563687658173,0.03863165115904976,-0.9381649605380011,0,-1.222717878249219,-4.272531088885247,0,-3.64567789171444,0.04226009523212386,0.0033618155612260402,0.04226009523212386,0.003621013895443365,2.1190795958570274,0.09604743621741221,-0.12463693381235982,-0.004012807745194288,-0.029884249490448704,0.37254901960784315,0.008430371566017936,0.04226009523212386,0.0033618155612260402,2.1190795958570274,0.09604743621741221,-1.222717878249219,-0.9381649605380011,-0.08604840585194451,-0.002078130152013781,-0.029884249490448704,0.37254901960784315,0.006635191302142414,0.04226009523212386,0.003621013895443365,2.118616935058184,0.09604743621741221,-4.272531088885247,-3.6455432945953707,-0.12463693381235982,-0.004012807745194288,-0.029884249490448704,0.37254901960784315,0.008430371566017936,0.04226009523212386,0.0033618155612260402,2.1190795958570274,0.09604743621741221,-1.222717878249219,-0.9381649605380011,-0.08551349041847034,-0.0019936468388949426,-0.02988424949044876,0.37254901960784315,0.006557076592411114,0.042260095232124,0.0033618155612270156,2.118616935058184,0.09604743621742252,-4.272531088885247,-3.64567789171444
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,1.25,always_open,0.08339241913488336,0.5,0.019292242724332276,-0.761827554519519,0,-1.0143194033401717,-3.0008543255067153,0,-2.49999853398111,0.08632960395768675,0.0032375829792408543,0.05013191278957491,0.0033080296443282653,4.348268056380563,0.11899310302634428,-0.1198472233178815,-0.0024429966600680877,-0.09280476991616624,0.35294117647058826,0.009548522584169283,0.08632960395768675,0.0032375829792408543,4.348268056380563,0.11899310302634428,-1.0143194033401717,-0.761827554519519,-0.09295404565871904,-0.0003133205737021758,-0.0420532981955819,0.3333333333333333,0.007103741672794463,0.05013191278957491,0.0033080296443282653,2.511035919794125,0.11899310302634428,-3.0008543255067153,-2.4999437561469957,-0.1198472233178815,-0.0024429966600680877,-0.09280476991616624,0.35294117647058826,0.009548522584169283,0.08632960395768675,0.0032375829792408543,4.348268056380563,0.11899310302634428,-1.0143194033401717,-0.761827554519519,-0.09280476991617058,-0.0002912330478872807,-0.04205329819558346,0.3333333333333333,0.007085044775953171,0.05013191278957503,0.0032375829792417182,2.511035919794125,0.11899310302634451,-3.0008543255067153,-2.49999853398111
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,1.35,always_open,0.08336738617717118,0.33924363123418266,0.009538288499574554,-0.7505659356470615,0,-1.0007245146162633,-2.1076796138113556,0,-1.7071812722078694,0.0954498400893238,0.00265988620070261,0.05838537303034018,0.002675050776555074,4.807663701763783,0.17694504082085377,-0.11557686839503974,0.0006909219288144123,-0.09832824749480865,0.22549019607843138,0.010267568978893034,0.0954498400893238,0.00265988620070261,4.807663701763783,0.17694504082085377,-1.0007245146162633,-0.7505659356470615,-0.10080328255685395,0.002579606572957741,-0.058467359032206456,0.11764705882352941,0.008270516332307591,0.05838537303034018,0.002675050776555074,2.93306709453513,0.17694504082085377,-2.1076796138113556,-1.7071595743116013,-0.11557686839503974,0.0006909219288144123,-0.09832824749480865,0.22549019607843138,0.010267568978893034,0.0954498400893238,0.00265988620070261,4.807663701763783,0.17694504082085377,-1.0007245146162633,-0.7505659356470615,-0.10076961249072995,0.0025839291501806097,-0.05846735903220734,0.11764705882352941,0.008270007793810779,0.058385373030340304,0.0026598862007026817,2.93306709453513,0.17694504082086093,-2.1076796138113556,-1.7071812722078694
v02_C20_Cp5_B6_wB12,V5_lam575,5.0,5.75,1.45,always_open,0.08335844454649197,0.208608527326045,0.00469223560226234,-0.75038457292168,0,-1.0004454581801134,-1.581665774928451,0,-1.2476275555270029,0.09601954205336188,0.002272765930113157,0.07926773037413641,0.002274897832189226,4.826470444737847,0.19931704321678242,-0.11204393049190778,0.0015890004561918425,-0.09651003100180186,0.11764705882352941,0.011353754309125847,0.09601954205336188,0.002272765930113157,4.826470444737847,0.19931704321678242,-1.0004454581801134,-0.75038457292168,-0.1082956789813254,0.004201412252704032,-0.08126514999632674,0.11764705882352941,0.010405208155182678,0.07926773037413641,0.002274897832189226,4.009526140726764,0.2112590589262406,-1.581665774928451,-1.2476187401931131,-0.11204393049190778,0.002695658595871731,-0.09651003100180003,0.11764705882352941,0.010947248413310072,0.09601954205336173,0.0022727659301128387,4.82647044473784,0.21113210178803346,-1.0004454581801134,-0.75038457292168,-0.10829038221722063,0.004202871178747743,-0.08126293802084444,0.11764705882352941,0.010405036516824595,0.07926650165551578,0.0022727659301136453,4.009526140726764,0.2111321017880337,-1.581665774928451,-1.2476275555270029
