t,phase,core_line_target_Tkk,core_line_nmc_fit_Tkk,core_line_residual_Tkk,access_mean_target_Tkk,access_mean_nmc_fit_Tkk,access_mean_residual_Tkk,support_mean_target_Tkk,support_mean_nmc_fit_Tkk,support_mean_residual_Tkk,support_ring_mean_target_Tkk,support_ring_mean_nmc_fit_Tkk,support_ring_mean_residual_Tkk,shoulder_mean_target_Tkk,shoulder_mean_nmc_fit_Tkk,shoulder_mean_residual_Tkk
124.8,B_setup,-5.630325730837865e-09,-3.115419752490545e-06,3.109789426759707e-06,4.4216206468436266e-05,-3.4397421765669894e-06,4.765594864500326e-05,0.0007476048460445866,-3.593592377604904e-05,0.0007835407698206357,0.0009225054660599736,-0.0002873065615689666,0.0012098120276289401,0.0008503067662120929,-0.0006291126427679708,0.0014794194089800636
125.53125,B_setup,-5.726507618053838e-09,-2.9383253786571733e-06,2.9325988710391193e-06,4.176833313657212e-05,-3.2596951021014726e-06,4.502802823867358e-05,0.0007015020348633629,-3.400860215149545e-05,0.0007355106370148587,0.0008523293218792731,-0.0002720245780806074,0.0011243538999598807,0.0007989615585873092,-0.0006161807098026089,0.0014151422683899178
126.2625,B_setup,-5.822394852003912e-09,-2.766581046442101e-06,2.7607586515900973e-06,3.936503481487216e-05,-3.0846027368494125e-06,4.244963755172158e-05,0.0006562217125357151,-3.21359382949414e-05,0.0006883576508306567,0.0007833619776950454,-0.0002571715217401633,0.0010405334994352086,0.0007485300011455308,-0.0006030593309059232,0.0013515893320514534
127.2375,B_setup,-5.9494568614428775e-09,-2.545833091870098e-06,2.5398836350086555e-06,3.623393198493759e-05,-2.8587790945293975e-06,3.909271107946699e-05,0.0005972039725340615,-2.9723262500585362e-05,0.0006269272350346467,0.0006934077832924733,-0.00023802826251288547,0.0009314360458053584,0.0006827965119287966,-0.0005852660723524952,0.0012680625842812925
127.96875,B_setup,-6.043921122797562e-09,-2.386403556592222e-06,2.3803596354694243e-06,3.3943479162692824e-05,-2.6950863706566912e-06,3.663856553334952e-05,0.0005540138910968984,-2.7976370008614627e-05,0.000581990261105513,0.0006275332839756816,-0.00022416216113696434,0.0008516954451126459,0.0006346918517032694,-0.0005716952377160493,0.001206387089419319
128.7,B_setup,-6.13746935885775e-09,-2.2321903882839626e-06,2.2260529189251047e-06,3.170506386991972e-05,-2.5362206433547717e-06,3.424128451327449e-05,0.0005117907815241681,-2.6282738689298084e-05,0.0005380735202134662,0.0005630975260848346,-0.00021071400057112757,0.000773811526655962,0.0005876653990682835,-0.0005579289983326342,0.001145594397400918
129.43125,B_setup,-6.229923277806146e-09,-2.083163073559557e-06,2.076933150281751e-06,2.952082006230212e-05,-2.3821529666044627e-06,3.190297302890659e-05,0.0004705759618421316,-2.4642051167259102e-05,0.0004952180130093906,0.0005001662699464049,-0.0001976812867323555,0.0006978475566787605,0.000541764075983745,-0.0005439659573615283,0.0010857300333452734
130.1625,B_setup,-6.3211087109575655e-09,-1.939295341019961e-06,1.932974232309003e-06,2.739282985437965e-05,-2.2328585673887123e-06,2.9625688421768354e-05,0.0004304097514224066,-2.3054035228785956e-05,0.00045346378665119224,0.0004388036981442873,-0.0001850618822025513,0.0006238655803468385,0.000497033601466525,-0.0005298049307153867,0.0010268385321819114
131.1375,B_setup,-6.4404209538776385e-09,-1.7554600291774465e-06,1.749019608223569e-06,2.464651308042514e-05,-2.0411892828446557e-06,2.66877023632698e-05,0.00037855372397757923,-2.10182262131158e-05,0.000399571950190695,0.00035953499260062106,-0.0001688758925677916,0.0005284108851684127,0.00043929097656028685,-0.0005106139754444261,0.0009499049520047135
131.86875,B_setup,-6.527987668122744e-09,-1.6235521473437657e-06,1.617024159675643e-06,2.2657573214633474e-05,-1.9029589503545148e-06,2.4560532164987985e-05,0.00034098520253807597,-1.9552297851524954e-05,0.0003605375003896009,0.00030207305748436946,-0.00015721450692535697,0.00045928756440972643,0.0003974632214667599,-0.0004959877223186968,0.0008934509437854563
132.6,B_setup,-6.613730364987308e-09,-1.4967454552673761e-06,1.490131724902389e-06,2.0731429188293366e-05,-1.769448268129142e-06,2.2500877456422515e-05,0.0003045920445703798,-1.813844616108248e-05,0.00032273049073146227,0.00024638173737267474,-0.00014596177581271467,0.00039234351318538944,0.0003569495147771736,-0.0004811613340913025,0.0008381108488684761
133.33124999999998,B_setup,-6.697489731373246e-09,-1.3750307128362703e-06,1.368333223104897e-06,1.8869917423653795e-05,-1.6406494447885233e-06,2.0510566868442322e-05,0.00026940985981362966,-1.6776581935040873e-05,0.0002861864417486705,0.00019251783224560553,-0.0001351170091891249,0.00032763484143473036,0.00031778991146604653,-0.00046613478991769256,0.0007839247013837387
134.0625,B_setup,-6.779110641291184e-09,-1.25840225893391e-06,1.2516231482926189e-06,1.7074813083667008e-05,-1.5165583211563325e-06,1.8591371404823338e-05,0.00023547308861726667,-1.5466654895960213e-05,0.000250939743513227,0.00014053632112433147,-0.00012467982547774485,0.0002652161466020764,0.0002800230617483341,-0.00045090839917137713,0.0007309314609197112
135.0375,B_setup,-6.88434906243556e-09,-1.1108062734538225e-06,1.1039219243913869e-06,1.4787591377672365e-05,-1.3584259435446229e-06,1.614601732121698e-05,0.00019221865005419745,-1.3800859842082803e-05,0.0002060195098962803,7.424734322426288e-05,-0.0001113974944704147,0.0001856448376946776,0.00023189787248750133,-0.00043029687664897546,0.0006621947491364765
135.76874999999998,B_setup,-6.9603939058766374e-09,-1.0060427674857052e-06,9.990823735798286e-07,1.315398519716022e-05,-1.2453227406849024e-06,1.439930793784512e-05,0.00016131499694647198,-1.2612131905824785e-05,0.00017392712885229674,2.6861363328065614e-05,-0.00010191150264703003,0.00012877286597509565,0.0001975229446454137,-0.000414607429257406,0.0006121303739028192
136.5,B_setup,-7.033806331080254e-09,-9.063705154593369e-07,8.993367091282566e-07,1.159224123474401e-05,-1.1369379549353204e-06,1.2729179189679331e-05,0.00013176275281120807,-1.1475435729381403e-05,0.00014323818854058949,-1.847261751287084e-05,-9.283390263360727e-05,7.436128512073643e-05,0.00016465903254335123,-0.0003987218888556672,0.0005633809213990185
137.23125,B_setup,-7.104444890166943e-09,-8.117974823968722e-07,8.046930375067052e-07,1.0103851572955348e-05,-1.0332816187463554e-06,1.1137133191701705e-05,0.000103590973503174,-1.0390871938003457e-05,0.00011398184544117747,-6.170795651168836e-05,-8.416551181808705e-05,2.2457555306398668e-05,0.00013333832377258504,-0.0003826423067819046,0.0005159806305544891
137.9625,B_setup,-7.172171615160811e-09,-7.223342725307635e-07,7.151621009156027e-07,8.690239245039051e-06,-9.34366620876476e-07,9.624605865915524e-06,7.682740569315194e-05,-9.358571181773209e-06,8.618597687492514e-05,-0.00010280002720351901,-7.590738709344325e-05,-2.689264011007574e-05,0.00010359143593538537,-0.0003663712149547314,0.0004699626508901168
138.9375,B_setup,-7.257712323074833e-09,-6.110214343110204e-07,6.037637219879456e-07,6.924070867177788e-06,-8.098826275075508e-07,7.733953494685338e-06,4.337866106331898e-05,-8.063746037168181e-06,5.144240710048714e-05,-0.00015418218629840975,-6.55369882397841e-05,-8.864519805862561e-05,6.642701201231895e-05,-0.00034438386188677655,0.0004108108738990953
139.66875,B_setup,-7.318126000805057e-09,-5.335355236038706e-07,5.262173976030656e-07,5.69007582090042e-06,-7.220955092789317e-07,6.412171330179352e-06,2.000130438855002e-05,-7.1540529917819e-06,2.7155357380331922e-05,-0.0001901113028138405,-5.8241481589947026e-05,-0.00013186982122389347,4.0462428723829204e-05,-0.00032767870205916387,0.0003681411307829931
140.4,B_setup,-7.375189861804483e-09,-4.612108841326688e-07,4.538356942708643e-07,4.535087168970673e-06,-6.391108389988636e-07,5.174198007969536e-06,-1.8850854318907112e-06,-6.297246998120022e-06,4.412161566229302e-06,-0.00022376333849510462,-5.136127398848397e-05,-0.0001724020645066207,1.6162060821235654e-05,-0.0003107943629459971,0.0003269564237672326
141.13125,B_setup,-7.4287791614075624e-09,-3.9406678236054345e-07,3.866380031991359e-07,3.4602150136943193e-06,-5.609515505291993e-07,4.021166564223518e-06,-2.225867759795291e-05,-5.493562216929379e-06,-1.676511538102353e-05,-0.00025510273432712975,-4.489825378329088e-05,-0.00021020448054383885,-6.450560204320571e-06,-0.00029373584378805065,0.00028728528358373015
141.86249999999998,B_setup,-7.478771186073763e-09,-3.321237369282978e-07,3.2464496574222404e-07,2.466494458852585e-06,-4.876422616393398e-07,2.9541367204919246e-06,-4.1099055302365817e-05,-4.7432494892101176e-06,-3.63558058131557e-05,-0.0002840960888249318,-3.885444520412475e-05,-0.000245241643620807,-2.735359391417898e-05,-0.0002765088081494153,0.0002491552142352362
142.8375,B_setup,-7.539625188132128e-09,-2.5766069972471164e-07,2.501210745365795e-07,1.2694163934815784e-06,-3.9748613063380377e-07,1.666902524115382e-06,-6.380194880780386e-05,-3.826314173935374e-06,-5.997563463386852e-05,-0.0003190508461127664,-3.1451844644159405e-05,-0.00028759900146860696,-5.2530399077701834e-05,-0.00025328839854724247,0.00020075799946954072
143.56875,B_setup,-7.580762917230846e-09,-2.0793780292330328e-07,2.0035704000607242e-07,4.6864710043938105e-07,-3.35596573790202e-07,8.04243674229583e-07,-7.899348391575085e-05,-3.2015813365816444e-06,-7.57919025791692e-05,-0.00034245247602708454,-2.6394644397622253e-05,-0.0003160578316294623,-6.936908484690604e-05,-0.00023569419771692432,0.0001663251128700183
144.29999999999998,B_setup,-7.617914243687923e-09,-1.634890570061675e-07,1.5587114276247957e-07,-2.4807290367150164e-07,-2.786474995985181e-07,3.057459592701641e-08,-9.259415023766488e-05,-2.631134874875838e-06,-8.996301536278908e-05,-0.0003634125524609557,-2.176405557572371e-05,-0.00034164849688523197,-8.443780174338101e-05,-0.0002179556452639333,0.00013351784352055228
145.03125,B_setup,-7.650968108639852e-09,-1.2433634920606724e-07,1.1668538109742739e-07,-8.800429733295172e-07,-2.266673220321025e-07,-6.533756512974146e-07,-0.00010458982073566758,-2.1152583474569346e-06,-0.00010247456238821064,-0.00038190723062953464,-1.75623832875677e-05,-0.00036434484734196694,-9.772221174348376e-05,-0.00020008172682192086,0.00010235951507843703
145.7625,B_setup,-7.679815054137067e-09,-9.050080615178324e-08,8.282099109764617e-08,-1.42664142488105e-06,-1.7968439268385954e-07,-1.2469570321971904e-06,-0.00011496784985722844,-1.6542322954725115e-06,-0.00011331361756175589,-0.0003979149078274571,-1.3791915108770498e-05,-0.0003841229927186867,-0.00010920973758325182,-0.00018208229970182927,7.28725621185775e-05
146.73749999999998,B_setup,-7.711549221889315e-09,-5.369206412933778e-08,4.598051490744846e-08,-2.021713423136377e-06,-1.2486205899373047e-07,-1.8968513641426465e-06,-0.0001262698251745561,-1.1253239893101751e-06,-0.00012514450118524589,-0.000415356688436741,-9.439236148228736e-06,-0.0004059174522885124,-0.0001217128573577189,-0.00015790657643629423,3.6193719078575314e-05
147.46875,B_setup,-7.730168561176675e-09,-3.2337628892482904e-08,2.4607460331306228e-08,-2.3671410416611108e-06,-8.964619789123387e-08,-2.277494843769877e-06,-0.00013283256314633853,-7.933218370474708e-07,-0.00013203924130929102,-0.000425490015766483,-6.683438652381621e-06,-0.00041880657711410144,-0.00012896867947998915,-0.00013965782234172475,1.0689142861735551e-05
148.2,B_setup,-7.744232961368178e-09,-1.6359180588527292e-08,8.614947627159113e-09,-2.625701115408203e-06,-5.951624558924187e-08,-2.566184869818961e-06,-0.00013774630609381572,-5.170230325095081e-07,-0.00013722928306130622,-0.00043308063578419804,-4.36587193536122e-06,-0.00042871476384883685,-0.00013439848170903408,-0.00012132321844268105,-1.3075263266353023e-05
148.93125,B_setup,-7.753642451095725e-09,-5.768884401420128e-09,-1.984758049675597e-09,-2.7971191479948766e-06,-3.4495264669603676e-08,-2.7626238833252737e-06,-0.00014100490898144696,-2.966388330449838e-07,-0.000140708270148402,-0.00043811674913268666,-2.4883087781621948e-06,-0.0004356284403545244,-0.00013799736860141916,-0.00010291685050229457,-3.508051809912465e-05
149.6625,B_setup,-7.75829933218502e-09,-5.753734981852169e-10,-7.182925833999803e-09,-3.83901102952373e-06,-8.278877700103968e-06,4.439866670580238e-06,-0.0001497727457359194,-5.872826237218713e-05,-9.10444833637323e-05,-0.0004550444416130616,-0.00011734982389138738,-0.0003376946177216741,-0.0001441927833917947,-0.0002428727763549847,9.867999296319003e-05
150.6375,R_open,-2.1068103080112976e-05,-4.970820365671675e-05,2.864010057660377e-05,-0.0003826270838146473,-0.0005128770765360359,0.0001302499927213887,-0.0018835821025293203,-0.0018573623410943366,-2.621976143498344e-05,-0.003622258570143349,-0.003192931766010005,-0.0004293268041333429,-0.00101684170394476,-0.003502836848397702,0.0024859951444529405
151.36875,R_open,-0.00016155429479224048,-0.0002182708342117562,5.6716539419515705e-05,-0.0009394729784130469,-0.0009132937952201956,-2.6179183192851162e-05,-0.0030690840723461535,-0.0022817941571827414,-0.0007872899151634128,-0.005191574003030781,-0.0034549689456551715,-0.001736605057375611,-0.0012787685618888263,-0.0029044605421155428,0.0016256919802267152
152.1,R_open,-0.00043765385238562354,-0.00047181482704671375,3.416097466109021e-05,-0.0013927769077559386,-0.0012459506292757804,-0.00014682627848015812,-0.003130308649095846,-0.002307668704556913,-0.0008226399445389336,-0.004532807490028645,-0.003026138188320688,-0.0015066693017079576,-0.000909157711878899,-0.0016912371693047394,0.000782079457425841
152.83124999999998,R_open,-0.0007731220235411423,-0.0007577516179466146,-1.53704055945277e-05,-0.0015769976367293445,-0.0014418499074803676,-0.00013514772924897695,-0.0022773320382257533,-0.0019297039169697736,-0.000347628121255979,-0.002485961505358335,-0.0019966954501386006,-0.0004892660552197341,-0.00025579250377181785,-0.000158566392040733,-9.722611173108514e-05
153.5625,R_open,-0.0010590010674604161,-0.001016773924099228,-4.222714336118809e-05,-0.0014636139551507674,-0.0014603593848550862,-3.254570295681316e-06,-0.0010483844220889678,-0.00122631294324941,0.00017792852116044279,-0.00022537074312127753,-0.0005804057267536867,0.0003550349836324092,0.00033295646003139707,0.0013714329711989534,-0.001038476511167557
154.5375,R_open,-0.001232902541819965,-0.0012296491296782345,-3.2534121417304024e-06,-0.0011579980289110512,-0.0012254977259781653,6.749969706711426e-05,-0.00028415643754186107,-0.0001697663256160487,-0.00011439011192581227,0.0006934109021144135,0.0011339682201628345,-0.0004405573180484215,0.0004188765340209706,0.002036948674677785,-0.0016180721406568142
155.26874999999998,hold,-0.001241414896963236,-0.0012617798539670832,2.036495700384719e-05,-0.0011863159456306086,-0.0011438889080101241,-4.242703762048443e-05,-0.0009172995703536548,-0.00047265573471463857,-0.0004446438356390163,-0.0006545483029417699,0.0002526571193629474,-0.0009072054223047171,-2.8865646928450445e-05,0.001333137734402647,-0.0013620033813310976
156.0,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
156.73125,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
157.4625,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
158.4375,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
159.16875,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
159.9,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
160.63125,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
161.36249999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
162.3375,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
163.06875,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
163.79999999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
164.53125,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
165.2625,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
166.23749999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
166.96875,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
167.7,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
168.43125,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
169.1625,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
170.1375,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
170.86875,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
171.6,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
172.33124999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
173.0625,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
174.0375,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
174.76874999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
175.5,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
176.23125,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
176.9625,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
177.9375,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
178.66875,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
179.4,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
180.13125,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
180.86249999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
181.8375,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
182.56875,hold,-0.0012414148969633054,-0.0012617798539677086,2.036495700440317e-05,-0.0011891682852433764,-0.0011787453233725032,-1.0422961870873415e-05,-0.0009363888318557645,-0.000724985320275436,-0.00021140351158032832,-0.0006909108350563996,-0.00025752300709579743,-0.0004333878279606022,-3.978731897345637e-05,0.00010274750450764783,-0.00014253482348110418
183.29999999999998,hold,-0.001241414896963236,-0.0012617798539677086,2.036495700447256e-05,-0.0011891682852433875,-0.0011787453233725034,-1.042296187088414e-05,-0.0009363888318557581,-0.0007249853202754331,-0.00021140351158032504,-0.0006909108350563923,-0.00025752300709578865,-0.00043338782796060365,-3.978731897342895e-05,0.00010274750450766103,-0.00014253482348108997
184.03125,hold,-0.0012414148969633748,-0.0012617798539677086,2.036495700433378e-05,-0.00118916828524341,-0.0011787453233725038,-1.0422961870906374e-05,-0.0009363888318558126,-0.0007249853202754413,-0.0002114035115803715,-0.0006909108350564557,-0.00025752300709580946,-0.00043338782796064625,-3.978731897351601e-05,0.0001027475045076334,-0.0001425348234811494
