t,phase,access_mean_Tkk_total,access_max_abs_flux,access_max_abs_Kll,access_max_abs_Kth,access_max_abs_theta,access_min_N,access_min_R,support_mean_Tkk_total,support_max_abs_flux,support_max_abs_Kll,support_max_abs_Kth,support_max_abs_theta,support_min_N,support_min_R,shoulder_mean_Tkk_total,shoulder_max_abs_flux,shoulder_max_abs_Kll,shoulder_max_abs_Kth,shoulder_max_abs_theta,shoulder_min_N,shoulder_min_R,matching_mean_Tkk_total,matching_max_abs_flux,matching_max_abs_Kll,matching_max_abs_Kth,matching_max_abs_theta,matching_min_N,matching_min_R,coreline_Tkk_total,coreline_Tkk_geo,coreline_src,proper_half_length_R2,proper_half_length_R3
55.81875,B_setup,-1.9559676244774188e-05,2.7308442989770286e-07,0.026414495309200984,4.440892098500626e-16,0.0002598331339249168,1.0,1.0,-0.0012454713379691223,6.461413394174138e-05,0.026414495309200984,4.440892098500626e-16,0.06147942816315377,1.0,1.0,-0.0016907533421500504,0.0006289220175526877,0.026412405670871074,8.293545750405981e-16,0.5985360235128301,1.0,1.1725122955710758,-0.0003881940934295399,0.00015485841575138147,0.026027597538674174,5.756593378106469e-16,0.14953421975983988,1.0,4.639062405271132,-1.878064452565109e-08,-1.878064452565109e-08,0.0,5.467593885803294,8.152617195689908
56.0625,B_setup,-1.9310209206793724e-05,2.705492531068011e-07,0.026338068002884435,0.0,0.00025816795453292277,1.0,1.0,-0.0012296464228053455,6.401429810276066e-05,0.026338068002884435,0.0,0.061085432314631136,1.0,1.0,-0.0016713745764772039,0.0006230851891588485,0.026335997762646182,0.0,0.594701057657946,1.0,1.1725122955710758,-0.00038515265352197383,0.00015344959570185617,0.025954726011025678,0.0,0.14858985522667037,1.0,4.639062405271132,-1.8540698566715808e-08,-1.8540698566715808e-08,0.0,5.502856676297396,8.205178489385943
56.30625,B_setup,-1.906463244909048e-05,2.6803389671545236e-07,0.02626100658766092,0.0,0.0002565182452842539,1.0,1.0,-0.0012140670391291486,6.341915169443994e-05,0.02626100658766092,0.0,0.06069509678174815,1.0,1.0,-0.001652252871170706,0.0006172939587561777,0.0262589555938777,0.0,0.5909017093748775,1.0,1.1725122955710758,-0.0003821270160705135,0.0001520512223847709,0.02588119328720399,0.0,0.14765408933428645,1.0,4.639062405271132,-1.830450326728572e-08,-1.830450326728572e-08,0.0,5.53824331645918,8.257924388402946
56.55,B_setup,-1.882288406853097e-05,2.6553839489714975e-07,0.02618332863669478,0.0,0.00025488388464724025,1.0,1.0,-0.001198729302150547,6.282870280759501e-05,0.02618332863669478,0.0,0.06030839281076861,1.0,1.0,-0.001633384943203698,0.0006115484060146365,0.02618129673746849,0.0,0.5871376990717001,1.0,1.1725122955710758,-0.00037911746461347356,0.0001506633305530164,0.02580701687257277,0.0,0.14672685797598606,1.0,4.639062405271132,-1.8071998397761746e-08,-1.8071998397761746e-08,0.0,5.573752425121882,8.31085283402942
56.793749999999996,B_setup,-1.8584902998679696e-05,2.6306277303357403e-07,0.026105051400920978,4.440892098500626e-16,0.000253264750909705,1.0,1.0,-0.001183629379014159,6.224295745276536e-05,0.026105051400920978,4.440892098500626e-16,0.05992529160479872,1.0,1.0,-0.0016147675345618718,0.0006058485903453226,0.026103038444158483,8.293545750405981e-16,0.5834087467307925,1.0,1.1725122955710758,-0.0003761242677558817,0.00014928594980852925,0.025732213962932363,5.756593378106469e-16,0.14580809684802196,1.0,4.639062405271132,-1.7843125324490394e-08,-1.7843125324490394e-08,0.0,5.609382612843116,8.36396175521857
57.0375,B_setup,-1.835062900630181e-05,2.60607048049895e-07,0.026026191812895425,4.440892098500626e-16,0.000251660722227353,1.0,1.0,-0.0011687634886904392,6.166191963856992e-05,0.026026191812895425,4.440892098500626e-16,0.05954576433628275,1.0,1.0,-0.0015963974129092077,0.0006001945516729473,0.0260241976463737,8.293545750405981e-16,0.579714572030573,1.0,1.1725122955710758,-0.0003731476795693288,0.00014791910478787577,0.02565680144790633,5.756593378106469e-16,0.1448977414805828,1.0,4.639062405271132,-1.7617825497084905e-08,-1.7617825497084905e-08,0.0,5.645132482012795,8.417249068749154
57.28125,B_setup,-1.8120002689859135e-05,2.581712287411861e-07,0.025946766490678928,0.0,0.00025007167667901446,1.0,1.0,-0.0011541279018357981,6.108559145187249e-05,0.025946766490678928,0.0,0.059169782159028246,1.0,1.0,-0.0015782713722068446,0.000594586311185603,0.025944790962105904,0.0,0.5760548944625696,1.0,1.1725122955710758,-0.00037018793998796026,0.00014656281534325806,0.025580795914364803,0.0,0.14399572726765963,1.0,4.639062405271132,-1.7396041468442647e-08,-1.7396041468442647e-08,0.0,5.6810006269610325,8.47071267938631
57.525,B_setup,-1.7892965476440143e-05,2.557553160904473e-07,0.025866791741761836,0.0,0.0002484974923154729,1.0,1.0,-0.0011397189406201701,6.0513973129120994e-05,0.025866791741761836,0.0,0.058797316219759525,1.0,1.0,-0.0015603862332843916,0.000589023872069435,0.02586483469883927,0.0,0.5724294334439446,1.0,1.1725122955710758,-0.0003672452751978762,0.00014521709671912146,0.025504213649903424,0.0,0.1431019894958127,1.0,4.639062405271132,-1.7177717040461893e-08,-1.7177717040461893e-08,0.0,5.716985634066046,8.524350480042422
57.76875,B_setup,-1.7669459617165324e-05,2.5335930357801163e-07,0.025786283567009526,0.0,0.00024693804720193197,1.0,1.0,-0.0011255329785238505,5.994706313248446e-05,0.025786283567009526,0.0,0.05842833766921232,1.0,1.0,-0.001542738844365803,0.0005835072202191258,0.025784344857487828,0.0,0.568837908425596,1.0,1.1725122955710758,-0.00036431989801988707,0.00014388195972426826,0.025427070646353172,0.0,0.14221646337186664,1.0,4.639062405271132,-1.6962796028918703e-08,-1.6962796028918703e-08,0.0,5.7530860818620715,8.57816035193792
58.012499999999996,B_setup,-1.744942818466298e-05,2.509831774826007e-07,0.02570525766462731,4.440892098500626e-16,0.00024539321946749214,1.0,1.0,-0.0011115664401087364,5.938485822009945e-05,0.02570525766462731,4.440892098500626e-16,0.05806281767279456,1.0,1.0,-0.0015253260815536662,0.0005780363249317293,0.02570333713635994,8.293545750405981e-16,0.5652800389959506,1.0,1.1725122955710758,-0.00036141200828793466,0.00014255741089961248,0.025349382603324914,5.756593378106469e-16,0.14133908404957182,1.0,4.639062405271132,-1.6751223810840266e-08,-1.6751223810840266e-08,0.0,5.789300541147274,8.63214016476218
58.25625,B_setup,-1.7232815067184996e-05,2.48626917174161e-07,0.02562372943415051,4.440892098500626e-16,0.00024386288734392863,1.0,1.0,-0.0010978158007606486,5.882735351441975e-05,0.02562372943415051,4.440892098500626e-16,0.05770072742080821,1.0,1.0,-0.0015081448492703328,0.0005726111395815763,0.02562182693515014,8.293545750405981e-16,0.5617555449805731,1.0,1.1725122955710758,-0.00035852179321937375,0.00014124345268160272,0.025271164931785963,5.756593378106469e-16,0.14046978665524426,1.0,4.639062405271132,-1.6542945804887133e-08,-1.6542945804887133e-08,0.0,5.825627575091634,8.686287776834309
58.5,B_setup,-1.701956496502959e-05,2.46290495398602e-07,0.025541713980447793,0.0,0.00024234692921158073,1.0,1.0,-0.0010842775864094369,5.827454257242731e-05,0.025541713980447793,0.0,0.05734203813826102,1.0,1.0,-0.0014911920806612853,0.0005672316022740342,0.025539829358934497,0.0,0.5582641465376978,1.0,1.1725122955710758,-0.000355649427780876,0.0001399400835613896,0.0251924327576637,0.0,0.13960850631242466,1.0,4.639062405271132,-1.6337908581576244e-08,-1.6337908581576244e-08,0.0,5.862065739344869,8.740601035264012
58.74375,B_setup,-1.6809623385353793e-05,2.4397387855451834e-07,0.02545922611773222,0.0,0.00024084522363908048,1.0,1.0,-0.001070948373225004,5.7726417447315684e-05,0.02545922611773222,0.0,0.056986721094267195,1.0,1.0,-0.0014744647379593885,0.0005618976364851556,0.025457359222181886,0.0,0.5548055642498014,1.0,1.1725122955710758,-0.0003527950750471128,0.0001386472982397535,0.025113200925464783,0.0,0.1387551781655715,1.0,4.639062405271132,-1.6136059877158715e-08,-1.6136059877158715e-08,0.0,5.8986135821443435,8.795077776112448
58.9875,B_setup,-1.660293663563514e-05,2.416770269620591e-07,0.025376280373578933,0.0,0.00023935764941697003,1.0,1.0,-0.0010578247872908338,5.718296875495016e-05,0.025376280373578933,0.0,0.056634747611048246,1.0,1.0,-0.0014579598128124222,0.0005566091516790065,0.02537443105277188,0.0,0.5513795192113288,1.0,1.1725122955710758,-0.00034995888655245714,0.00013736508777789777,0.025033484001918516,0.0,0.13790973740281423,1.0,4.639062405271132,-1.5937347448702344e-08,-1.5937347448702344e-08,0.0,5.935269644422963,8.849715824553034
59.231249999999996,B_setup,-1.6399451819388964e-05,2.393998951240901e-07,0.02529289099295264,4.440892098500626e-16,0.00023788408559857662,1.0,1.0,-0.00104490350425979,5.664418573471043e-05,0.02529289099295264,4.440892098500626e-16,0.05628608907255836,1.0,1.0,-0.0014416743265773043,0.0005513660439097168,0.025291059096015967,8.293545750405981e-16,0.5479857331126791,1.0,1.1725122955710758,-0.00034714100263800155,0.00013609343974413512,0.02495329627962818,5.756593378106469e-16,0.1370721192778025,1.0,4.639062405271132,-1.57417205659538e-08,-1.57417205659538e-08,0.0,5.972032459917095,8.90451299503231
59.475,B_setup,-1.6199116828625162e-05,2.3714243197980655e-07,0.025209071942225283,4.440892098500626e-16,0.00023642441153042944,1.0,1.0,-0.001032181248988557,5.611005630857644e-05,0.025209071942225283,4.440892098500626e-16,0.0559407169327281,1.0,1.0,-0.0014256053305790298,0.0005461681964060336,0.025207257318677245,8.293545750405981e-16,0.5446239283205608,1.0,1.1725122955710758,-0.0003443415527900729,0.0001348323383565568,0.02487265178074043,5.756593378106469e-16,0.13624225913066187,1.0,4.639062405271132,-1.5549128568048687e-08,-1.5549128568048687e-08,0.0,6.008900555274468,8.95946709143079
59.71875,B_setup,-1.6001880338650114e-05,2.3490458115085968e-07,0.025124836913198265,0.0,0.0002349785068900275,1.0,1.0,-0.001019654795157056,5.558056714212695e-05,0.025124836913198265,0.0,0.05559860272335456,1.0,1.0,-0.0014097499063396052,0.0005410154801363042,0.025123039412986842,0.0,0.5412938279548236,1.0,1.1725122955710758,-0.00034156065597413073,0.0001335817646217191,0.024791564260611722,0.0,0.1354200924080951,1.0,4.639062405271132,-1.535952184883449e-08,-1.535952184883449e-08,0.0,6.045872450162068,9.01457590722378
59.9625,B_setup,-1.5807691801422933e-05,2.3268628118023332e-07,0.025040199327116056,0.0,0.00023354625171768077,1.0,1.0,-0.0010073209648707362,5.505570369738272e-05,0.025040199327116056,0.0,0.05525971806163575,1.0,1.0,-0.001394105165775574,0.0005359077543610992,0.02503841880065987,0.0,0.5379951559618663,1.0,1.1725122955710758,-0.00033879842096130994,0.00013234169646945994,0.024710047211487368,0.0,0.13460555468264185,1.0,4.639062405271132,-1.5172851974831758e-08,-1.5172851974831758e-08,0.0,6.08294665737407,9.069837225642233
60.20625,B_setup,-1.561650143775161e-05,2.3048746576392918e-07,0.024955172338671023,0.0,0.0002321275264424698,1.0,1.0,-0.000995176628247071,5.453545029038234e-05,0.024955172338671023,0.0,0.05492403465735952,1.0,1.0,-0.001378668251365977,0.000530844867164927,0.02495340863689516,0.0,0.5347276371847282,1.0,1.1725122955710758,-0.0003360549466478062,0.00013111210888386385,0.02462811386617961,0.0,0.13379858167112074,1.0,4.639062405271132,-1.4989070498683255e-08,-1.4989070498683255e-08,0.0,6.120121682939722,9.125248819833592
60.449999999999996,B_setup,-1.542826023167425e-05,2.2830806397564328e-07,0.024869768839994276,4.440892098500626e-16,0.00023072221191568817,1.0,1.0,-0.000983218702990604,5.401979014341807e-05,0.024869768839994276,4.440892098500626e-16,0.05459152431977045,1.0,1.0,-0.001363436336294084,0.0005258266559742706,0.024868021814365766,8.293545750405981e-16,0.5314909974299588,1.0,1.1725122955710758,-0.00033333032236947737,0.00012989297403045782,0.024545777201737066,5.756593378106469e-16,0.13299910925228794,1.0,4.639062405271132,-1.4808130464893932e-08,-1.4808130464893932e-08,0.0,6.157396026231262,9.180808453022616
60.69375,B_setup,-1.5242919921793494e-05,2.261480004846535e-07,0.02478400146463899,4.440892098500626e-16,0.00022933018943404929,1.0,1.0,-0.0009714441539527408,5.350870543570105e-05,0.02478400146463899,4.440892098500626e-16,0.054262158964107424,1.0,1.0,-0.001348406624560849,0.000520852948059996,0.024782270967201158,8.293545750405981e-16,0.5282849635313683,1.0,1.1725122955710758,-0.0003306246282079709,0.00012868426137976625,0.024463049943123635,5.756593378106469e-16,0.13220707348372066,1.0,4.639062405271132,-1.4629984911029847e-08,-1.4629984911029847e-08,0.0,6.194768180071823,9.23651387867223
60.9375,B_setup,-1.5060432995019293e-05,2.2400719576687583e-07,0.024697882591540956,0.0,0.0002279513407704593,1.0,1.0,-0.0009598499926823761,5.3002177355974374e-05,0.024697882591540956,0.0,0.053935910617838916,1.0,1.0,-0.001333576351074844,0.0005159235610217579,0.02469616847494617,0.0,0.5251092634107498,1.0,1.1725122955710758,-0.00032793793529217936,0.00012748593782717897,0.024379944566875048,0.0,0.13142241061796184,1.0,4.639062405271132,-1.4454587943246722e-08,-1.4454587943246722e-08,0.0,6.232236630843342,9.29236284064439
61.18125,B_setup,-1.488075267897201e-05,2.2188556630942078e-07,0.02461142434896489,0.0,0.00022658554819907724,1.0,1.0,-0.0009484332769649145,5.2500186147354206e-05,0.02461142434896489,0.0,0.05361275142659275,1.0,1.0,-0.001318942781717251,0.000511038303261357,0.024609726466503005,0.0,0.5219636261356697,1.0,1.1725122955710758,-0.00032527030609240344,0.00012629796780931269,0.02429647330475711,0.0,0.13064505711793825,1.0,4.639062405271132,-1.4281894770984405e-08,-1.4281894770984405e-08,0.0,6.2697998585944585,9.34835307336088
61.425,B_setup,-1.4703832933247075e-05,2.1978302480866986e-07,0.024524638618426887,0.0,0.00022523269451470097,1.0,1.0,-0.0009371911103508173,5.2002711156865026e-05,0.024524638618426887,0.0,0.05329265365978975,1.0,1.0,-0.0013045032133835223,0.0005061969744373468,0.024522956824055187,0.0,0.5188477819744195,1.0,1.1725122955710758,-0.0003226217947074596,0.000125120313416875,0.024212648147407482,0.0,0.12987494967167226,1.0,4.639062405271132,-1.4111860582866065e-08,-1.4111860582866065e-08,0.0,6.3074563371484285,9.404482301964187
61.668749999999996,B_setup,-1.452962844301188e-05,2.1769948036210263e-07,0.02443753703859522,4.440892098500626e-16,0.00022389266305984022,1.0,1.0,-0.0009261206416777459,5.150973087992723e-05,0.02443753703859522,4.440892098500626e-16,0.052975589716003496,1.0,1.0,-0.0012902549740048273,0.0005013993659073589,0.02443587118696767,8.293545750405981e-16,0.5157614624482149,1.0,1.1725122955710758,-0.0003199924471471176,0.0001239529345041196,0.024128480847962347,5.756593378106469e-16,0.12911202520632026,1.0,4.639062405271132,-1.3944442017743697e-08,-1.3944442017743697e-08,0.0,6.345204534211036,9.460748242478322
61.9125,B_setup,-1.4358094609618302e-05,2.1563483865397625e-07,0.024350131009173014,4.440892098500626e-16,0.00022256533774175203,1.0,1.0,-0.00091521906458235,5.102122300343742e-05,0.024350131009173014,4.440892098500626e-16,0.05266153212803776,1.0,1.0,-0.0012761954225469602,0.0004966452611564025,0.02434848095566247,8.293545750405981e-16,0.512704400380733,1.0,1.1725122955710758,-0.00031738230160620947,0.0001227957887949897,0.024043982925675018,5.756593378106469e-16,0.12835622090154342,1.0,4.639062405271132,-1.3779595610385886e-08,-1.3779595610385886e-08,0.0,6.383042911478483,9.517148601969682
62.15625,B_setup,-1.4189187543658155e-05,2.1358900213493132e-07,0.024262431694742095,0.0,0.00022125060305723881,1.0,1.0,-0.0009044836170074087,5.053716445086146e-05,0.024262431694742095,0.0,0.05235045356774801,1.0,1.0,-0.0012623219489913656,0.0004919344362089388,0.02426079729546917,0.0,0.5096763299450707,1.0,1.1725122955710758,-0.0003147913887342557,0.00012164883198594239,0.023959165669503728,0.0,0.1276074742022456,1.0,4.639062405271132,-1.3617279054356501e-08,-1.3617279054356501e-08,0.0,6.4209699247453145,9.573681078707873
62.4,B_setup,-1.4022864056805037e-05,2.115618701958372e-07,0.02417445002859003,0.0,0.00021994834411192288,1.0,1.0,-0.0008939115807018414,5.0057531419902073e-05,0.02417445002859003,0.0,0.05204232685060231,1.0,1.0,-0.0012486319742966324,0.0004872666600314802,0.024172831140444974,0.0,0.5066769867082117,1.0,1.1725122955710758,-0.00031221973189803277,0.00012051201784562392,0.02387404014169318,0.0,0.12686572283068742,1.0,4.639062405271132,-1.34574509660923e-08,-1.34574509660923e-08,0.0,6.458984024012317,9.630343362326563
62.64375,B_setup,-1.3859081652529035e-05,2.0955333933586048e-07,0.024086196716506712,0.0,0.00021865844663403343,1.0,1.0,-0.000883500280714344,4.958229942486291e-05,0.024086196716506712,0.0,0.05173712493999013,1.0,1.0,-0.0012351229503419177,0.00048264169491812827,0.024084593197171142,0.0,0.5037061076730782,1.0,1.1725122955710758,-0.00030966734743731835,0.00011938529831141638,0.023788617181329248,0.0,0.12613090479799574,1.0,4.639062405271132,-1.3300070010602294e-08,-1.3300070010602294e-08,0.0,6.497083653594416,9.687133133984306
62.887499999999996,B_setup,-1.3697798519239964e-05,2.0756330332496274e-07,0.02399768224055048,4.440892098500626e-16,0.00021738079699606193,1.0,1.0,-0.000873247084884689,4.9111443334232685e-05,0.02399768224055048,4.440892098500626e-16,0.05143482095130025,1.0,1.0,-0.001221792359855188,0.0004780592968654932,0.023996093948517344,8.293545750405981e-16,0.500763431318253,1.0,1.1725122955710758,-0.0003071342449162628,0.00011826862358291335,0.023702907407870264,5.756593378106469e-16,0.1254029584150981,1.0,4.639062405271132,-1.3145096164346448e-08,-1.3145096164346448e-08,0.0,6.5352672522286,9.744048066525412
63.13125,B_setup,-1.3538973520503625e-05,2.0559165336092512e-07,0.023908916862774635,4.440892098500626e-16,0.0002161152822265577,1.0,1.0,-0.000863149403328356,4.864493740699685e-05,0.023908916862774635,4.440892098500626e-16,0.051135388155758424,1.0,1.0,-0.0012086377163235743,0.0004735192159349319,0.023907343657370052,8.293545750405981e-16,0.4978486976354447,1.0,1.1725122955710758,-0.0003046204273666302,0.00011716194221240986,0.023616921224656112,5.756593378106469e-16,0.12468182230308657,1.0,4.639062405271132,-1.2992489369090254e-08,-1.2992489369090254e-08,0.0,6.57353325318182,9.801085824640776
63.375,B_setup,-1.3382566187740114e-05,2.0363827822104952e-07,0.023819910628924978,0.0,0.00021486179002985962,1.0,1.0,-0.0008532046879201836,4.8182755331052344e-05,0.023819910628924978,0.0,0.05083879998405006,1.0,1.0,-0.0011956565638907167,0.00046902119660037494,0.02381835237032533,0.0,0.4949616481647773,1.0,1.1725122955710758,-0.00030212589152694785,0.00011606520119246538,0.023530668822384693,0.0,0.12396743540304402,1.0,4.639062405271132,-1.284221058661661e-08,-1.284221058661661e-08,0.0,6.611880084358895,9.858244065028689
63.61875,B_setup,-1.3228536711712992e-05,2.0170306440883674e-07,0.023730673372119877,0.0,0.0002136202088004728,1.0,1.0,-0.0008434104317741984,4.7724870254561724e-05,0.023730673372119877,0.0,0.05054503002972226,1.0,1.0,-0.001182846477239231,0.00046456497808848444,0.023729129921370575,0.0,0.49210202602797143,1.0,1.1725122955710758,-0.0002996506280749402,0.0001149783460406963,0.02344416018257925,0.0,0.12325973698533801,1.0,4.639062405271132,-1.2694221673825723e-08,-1.2694221673825723e-08,0.0,6.650306168410408,9.915520436555726
63.8625,B_setup,-1.3076845933424544e-05,1.997858962954147e-07,0.023641214716470665,4.440892098500626e-16,0.00021239042763301,1.0,1.0,-0.0008337641687208062,4.7271254822090304e-05,0.023641214716470665,4.440892098500626e-16,0.05025405205237346,1.0,1.0,-0.0011702050614593388,0.0004601502947027189,0.02363968593550078,8.293545750405981e-16,0.48926957595949394,1.0,1.1725122955710758,-0.0002971946218537267,0.00011390132088170653,0.023357405081013284,5.756593378106469e-16,0.12255866665840154,1.0,4.639062405271132,-1.2548484792929138e-08,-1.2548484792929138e-08,0.0,6.688809922840639,9.97291258041757
64.10625,B_setup,-1.2927455335966497e-05,1.978866562561419e-07,0.023551544080676168,0.0,0.00021117233633394662,1.0,1.0,-0.0008242634727831744,4.682188120510671e-05,0.023551544080676168,4.436982134929383e-16,0.049965839980645285,1.0,1.0,-0.0011577299519054162,0.0004557768761392337,0.023550029832314332,5.109010816159381e-16,0.48646404433574625,1.0,1.1725122955710758,-0.00029475785209276287,0.00011283406852631494,0.02327041309110268,4.552232810554278e-16,0.12186416437702217,1.0,4.639062405271132,-1.2404962661249908e-08,-1.2404962661249908e-08,0.0,6.727389760115449,10.030418130299836
64.35,B_setup,-1.278032703602283e-05,1.9600522480249154e-07,0.023461670681587134,0.0,0.0002099658254414346,1.0,1.0,-0.0008149059576525492,4.63767211349952e-05,0.023461670681587134,4.436982134929383e-16,0.04968036791502412,1.0,1.0,-0.0011454188140413997,0.0004514444477896489,0.023460170829576393,5.109010816159381e-16,0.48368517920235643,1.0,1.1725122955710758,-0.0002923402926235554,0.00011177653054819805,0.023183193587283737,4.552232810554278e-16,0.12117617045016182,1.0,4.639062405271132,-1.2263618627550432e-08,-1.2263618627550432e-08,0.0,6.766044087770186,10.088034712538933
64.59375,B_setup,-1.2635423775735779e-05,1.9414148070919833e-07,0.023371603537728092,0.0,0.00020877078622744737,1.0,1.0,-0.0008056892761626686,4.593574593150026e-05,0.023371603537728092,4.436982134929383e-16,0.04939761013044688,1.0,1.0,-0.0011332693432740668,0.00044715273103463694,0.023370117946738787,5.109010816159381e-16,0.4809327302996445,1.0,1.1725122955710758,-0.00028994191208904193,0.00011072864735792997,0.02309575574835365,4.552232810554278e-16,0.12049462554829958,1.0,4.639062405271132,-1.2124416921832637e-08,-1.2124416921832637e-08,0.0,6.80477130851762,10.14575994628292
64.83749999999999,B_setup,-1.249270891359464e-05,1.9229530113682155e-07,0.02328135147276913,0.0,0.0002075871107124834,1.0,1.0,-0.0007966111197640554,4.549892653254435e-05,0.02328135147276913,4.436982134929383e-16,0.04911754107873054,1.0,1.0,-0.0011212792647762309,0.0004429014435268255,0.02327988000841062,5.109010816159381e-16,0.4782064490863258,1.0,1.1725122955710758,-0.0002875626741476426,0.0001096903582744297,0.02300810856076254,4.552232810554278e-16,0.11981947071034153,1.0,4.639062405271132,-1.1987322141859824e-08,-1.1987322141859824e-08,0.0,6.843569820355812,10.203591443652295
65.08125,B_setup,-1.235214641631414e-05,1.9046656175013145e-07,0.023190923118988606,0.0,0.00020641469167420216,1.0,1.0,-0.000787669217998659,4.506623352208273e-05,0.023190923118988606,0.0,0.04884013539082505,1.0,1.0,-0.0011094463333008538,0.0004386902994622033,0.02318946564782252,0.0,0.47550608876151235,1.0,1.1725122955710758,-0.00028520253767249856,0.00010866160159413757,0.022920260821909923,0.0,0.11915064735009454,1.0,4.639062405271132,-1.1852299509895747e-08,-1.1852299509895747e-08,0.0,6.882438016676041,10.261526809900875
65.325,B_setup,-1.221370085027273e-05,1.886551368319509e-07,0.023100326920668914,0.0,0.00020525342265623664,1.0,1.0,-0.0007788613379752818,4.463763715702982e-05,0.023100326920668914,4.436982134929383e-16,0.04856536787890322,1.0,1.0,-0.0010977683329847106,0.0004345190098439716,0.023098883310217866,5.109010816159381e-16,0.4728314042850778,1.0,1.1725122955710758,-0.00028286145694420147,0.0001076423146576423,0.02283222114337225,4.552232810554278e-16,0.11848809726232477,1.0,4.639062405271132,-1.1719314865765718e-08,-1.1719314865765718e-08,0.0,6.921374286370713,10.319563643576652
65.56875,B_setup,-1.2077337373092397e-05,1.8686089939293062e-07,0.02300957113745896,0.0,0.00020410319797632218,1.0,1.0,-0.0007701852838463824,4.4213107393242253e-05,0.02300957113745896,4.436982134929383e-16,0.04829321353827558,1.0,1.0,-0.0010862430771453784,0.00043038728273446085,0.02300814125621615,5.109010816159381e-16,0.4701821523964394,1.0,1.1725122955710758,-0.0002805393818400814,0.0001066324339140392,0.022743997954110775,4.552232810554278e-16,0.1178317626284159,1.0,4.639062405271132,-1.1588334576650983e-08,-1.1588334576650983e-08,0.0,6.960377013941254,10.377699536682579
65.8125,B_setup,-1.1943021725188025e-05,1.8508372127736497e-07,0.02291866384771112,0.0,0.0002029639127337632,1.0,1.0,-0.0007616388962855189,4.379261391055401e-05,0.02291866384771112,4.436982134929383e-16,0.0480236475491662,1.0,1.0,-0.0010748684080683498,0.00042629482349896994,0.02291724756515128,5.109010816159381e-16,0.46755809163182427,1.0,1.1725122955710758,-0.0002782362580163661,0.00010563189498309402,0.02265559950365429,4.552232810554278e-16,0.11718158602163838,1.0,4.639062405271132,-1.1459325592599878e-08,-1.1459325592599878e-08,0.0,6.999444579606041,10.43593207483748
66.05624999999999,B_setup,-1.1810720221396155e-05,1.833234732648802e-07,0.022827612951755255,0.0,0.00020183546281626633,1.0,1.0,-0.0007532200519677339,4.3376126136832864e-05,0.022827612951755255,4.436982134929383e-16,0.047756645278325405,1.0,1.0,-0.001063642196788219,0.00042224133504114274,0.02282621013834098,5.109010816159381e-16,0.4649589823400682,1.0,1.1725122955710758,-0.0002759520270867655,0.00010464063271508925,0.02256703386522551,4.552232810554278e-16,0.11653751041204655,1.0,4.639062405271132,-1.133225543265004e-08,-1.133225543265004e-08,0.0,7.038575359408271,10.49425883743683
66.3,B_setup,-1.168039974264252e-05,1.8158002516851297e-07,0.022736426175154586,0.0,0.00020071774490615997,1.0,1.0,-0.0007449266630511136,4.296361327119721e-05,0.022736426175154586,0.0,0.047492182280501706,1.0,1.0,-0.0010525623428626254,0.00041822651802745134,0.02273503670234453,0.0,0.46238458669700266,1.0,1.1725122955710758,-0.00027368662679569405,0.0001036585812486594,0.022478308938856616,0.0,0.11589947917101408,1.0,4.639062405271132,-1.1207092157072829e-08,-1.1207092157072829e-08,0.0,7.077767725323907,10.552677397813635
66.54375,B_setup,-1.1552027727600462e-05,1.7985324592890467e-07,0.02264511107190358,0.0,0.0001996106564860262,1.0,1.0,-0.0007367566766612568,4.2555044306295335e-05,0.02264511107190358,4.436982134929383e-16,0.04723023429977901,1.0,1.0,-0.0010416267741391416,0.0004142500711058055,0.022643734812158988,5.109010816159381e-16,0.45983466871849016,1.0,1.1725122955710758,-0.00027143999118588836,0.00010268567406643949,0.022389432454450287,4.552232810554278e-16,0.1152674360754225,1.0,4.639062405271132,-1.1083804353495541e-08,-1.1083804353495541e-08,0.0,7.117020045369558,10.61118532339926
66.7875,B_setup,-1.1425572164447345e-05,1.781430037049728e-07,0.02255367502758985,0.0,0.00019851409584376576,1.0,1.0,-0.0007287080743786628,4.215038804976208e-05,0.02255367502758985,4.436982134929383e-16,0.04697077727076666,1.0,1.0,-0.0010308334465179974,0.0004103116911134959,0.022552311854381335,5.109010816159381e-16,0.45730899427214594,1.0,1.1725122955710758,-0.00026921205076296063,0.00010172184404874306,0.0223004119748112,4.552232810554278e-16,0.11464132531151473,1.0,4.639062405271132,-1.0962361129962517e-08,-1.0962361129962517e-08,0.0,7.156330683710393,10.66978017588426
67.03125,B_setup,-1.1301001582665132e-05,1.7644916596110603e-07,0.022462125262523586,0.0,0.00019742796207711827,1.0,1.0,-0.0007207788717282948,4.174961314485173e-05,0.022462125262523586,4.436982134929383e-16,0.04671378731967795,1.0,1.0,-0.0010201803437074088,0.0004064110732781637,0.022460775050334433,5.109010816159381e-16,0.4548073310878135,1.0,1.1725122955710758,-0.0002670027326532334,0.00010076702352527959,0.022211254898644957,4.552232810554278e-16,0.11402109147842561,1.0,4.639062405271132,-1.0842732156568502e-08,-1.0842732156568502e-08,0.0,7.195698000768062,10.728459511379254
