label,clear,pkt_Rth,pkt_wth,pkt_Rpass,pkt_wpass,pkt_C0,pkt_C_perp,v1_B0,v1_wB,max_packet_norm,max_edge_gtt,max_release_packet_norm,rhoH_packet_p95_max,rhoH_edge_p95_max,R3_packet_p95_max,K_packet_p95_max,j_packet_p95_max,j_edge_p95_max,packet_fail_total,edge_fail_total,J_geom,J_dyn,J_total,rel_J_geom,rel_J_dyn,rel_J_total,rel_rhoH_packet_p95_max,rel_rhoH_edge_p95_max,rel_R3_packet_p95_max,rel_K_packet_p95_max,rel_j_packet_p95_max,rel_j_edge_p95_max
C100_Cp4_B4_wB8,True,1.25,0.12,0.35,0.08,100.0,4.0,4.0,8.0,-0.7565338742788413,-1.5209248213463273,-1.1818963937769942,0.08859403339895214,0.10947430907670647,4.453223948739609,0.11966762732293676,0.010409314547096305,0.03495010602960707,0,0,0.33213550651368695,0.04775277312316211,0.37988827963684907,0.3718671149180447,0.010974663780262782,0.07243777159540421,0.3484889241298628,0.6938483543740924,0.348489089803795,0.0010247481768929957,0.030431791167684845,0.020883471669069138
C100_Cp4_B4_wB10,True,1.25,0.12,0.35,0.08,100.0,4.0,4.0,10.0,-0.7563140506208885,-1.5209248213463273,-1.181799201050806,0.08856951585819232,0.10944197868151755,4.451991561573514,0.11963469425552113,0.010397505243904433,0.034918002103999306,0,0,0.33204155676019326,0.04770820123301416,0.3797497579932074,0.37176192645401784,0.010964420155098588,0.07241135804247037,0.34839248319502897,0.6936434442752091,0.3483926487788787,0.0010244661616015704,0.03039726648818314,0.020864288853991907
C100_Cp4_B4_wB12,True,1.25,0.12,0.35,0.08,100.0,4.0,4.0,12.0,-0.756235027625207,-1.5209248213463273,-1.1817642791135827,0.08856071710706012,0.10943037145045045,4.451549287689467,0.11962286607733195,0.01039326603986022,0.03490647639725363,0,0,0.33200783583492377,0.047692199758660486,0.37970003559358423,0.3717241716733744,0.010960742655562232,0.0724018768870356,0.34835787288101444,0.6935698776252556,0.3483580384325162,0.0010243648735230276,0.030384873109963368,0.02085740198589241
C100_Cp4_B5_wB6,True,1.25,0.12,0.35,0.08,100.0,4.0,5.0,6.0,-0.7574144220982938,-1.5209248213463273,-1.1822863858442187,0.0824253790726316,0.09589781903017568,4.1431528037235275,0.09583996263582215,0.006692391085522212,0.02245075655631592,0,0,0.3030554592163521,0.031059946894554574,0.3341154061109066,0.3393083758550335,0.0071382759975297866,0.06370971880865557,0.32422422337029794,0.6078005377090774,0.32422432963343395,0.0008207050576804348,0.019565308263635797,0.013414830218134902
C100_Cp4_B5_wB8,True,1.25,0.12,0.35,0.08,100.0,4.0,5.0,8.0,-0.7565587088455787,-1.5209248213463273,-1.1819073742589803,0.08236390957293713,0.09581689247630196,4.1400630067859225,0.09573707352366148,0.006662815818300364,0.022370390084644465,0,0,0.3028200428155981,0.03094794737341806,0.33376799018901615,0.33904479783932634,0.0071125359827069095,0.06364347292388502,0.32398243011409905,0.6072876250750172,0.32398253615193406,0.00081982398873583,0.019478844515062186,0.013366809450104267
C100_Cp4_B5_wB10,True,1.25,0.12,0.35,0.08,100.0,4.0,5.0,10.0,-0.7563242282735182,-1.5209248213463273,-1.1818036987122305,0.08234716911806282,0.09579481930489248,4.139221538959216,0.0957089694116187,0.006654752994372003,0.022348471384369194,0,0,0.30275589625285326,0.030917403766973574,0.3336733000198268,0.3389729777636282,0.007105516373384947,0.0636254172343159,0.32391658072351626,0.6071477252776359,0.3239166866998509,0.0008195833251727319,0.019455272725306044,0.013353712535438723
C100_Cp4_B5_wB12,True,1.25,0.12,0.35,0.08,100.0,4.0,5.0,12.0,-0.7562399367678965,-1.5209248213463273,-1.1817664481343675,0.08234116201772987,0.09578689508138288,4.138919588880611,0.09569887584374753,0.006651858875397741,0.022340602794528038,0,0,0.3027328745254135,0.03090643918680073,0.3336393137122142,0.3389472020690832,0.007102996465680773,0.06361893666484278,0.3238929515032194,0.6070975015357536,0.3238930574574705,0.0008194968910592986,0.019446811723974913,0.013349010876654509
C100_Cp4_B6_wB6,True,1.25,0.12,0.35,0.08,100.0,4.0,6.0,6.0,-0.757466648338182,-1.5209248213463273,-1.1823095233691359,0.07902344250750204,0.08845569936081042,3.9721524061957574,0.07987186725612662,0.0046487504852117684,0.015594216485009941,0,0,0.2870633196705983,0.02184040431534424,0.3089037239859425,0.32140318150628905,0.005019417271698575,0.0589023105015346,0.31084254101476744,0.5606323707738922,0.31084261481816944,0.0006839656821713149,0.013590693538615504,0.009317893853888756
C100_Cp4_B6_wB8,True,1.25,0.12,0.35,0.08,100.0,4.0,6.0,8.0,-0.756575265390353,-1.5209248213463273,-1.1819146948562276,0.07897896024145157,0.08839714678736675,3.9699164815490207,0.07978254609086355,0.004627351081089558,0.015536068371913965,0,0,0.2868929708648178,0.021759070374820794,0.3086520412396386,0.32121245477670735,0.00500072489861133,0.05885431918864467,0.3106675678654021,0.5602612644652898,0.3106676415058051,0.0006832007994431375,0.013528132051553739,0.009283149053074103
C100_Cp4_B6_wB10,True,1.25,0.12,0.35,0.08,100.0,4.0,6.0,10.0,-0.7563310134033281,-1.5209248213463273,-1.181806697199472,0.0789668490193628,0.08838117840112879,3.969307704559057,0.07975814944906046,0.00462151811310596,0.015520211663343664,0,0,0.2868465636290817,0.021736892765430834,0.3085834563945125,0.32116049608958697,0.004995627984011689,0.058841241308614,0.3106199277863394,0.5601600568065553,0.3106200013822524,0.0006829918840098719,0.013511079279946011,0.009273674314316171
C100_Cp4_B6_wB12,True,1.25,0.12,0.35,0.08,100.0,4.0,6.0,12.0,-0.7562432095362184,-1.5209248213463273,-1.18176789415899,0.07896250337084051,0.08837544600863474,3.9690892682353542,0.07974938756192787,0.004619424491371309,0.015514519505212673,0,0,0.2868299094204025,0.02172893174782254,0.308558841168225,0.32114184962628717,0.004993798362695782,0.058836547633564884,0.3106028339672629,0.5601237248933223,0.3106029075472008,0.0006829168534601224,0.013504958544606063,0.009270273122257878
C20_Cp5_B4_wB6,True,1.25,0.12,0.35,0.08,20.0,5.0,4.0,6.0,-0.7557624960061744,-1.3676765774468096,-1.063128113722415,0.09289904965968535,0.15483458866402058,4.673424694649977,0.17576367899016457,0.004563636161625245,0.008293366421340698,0,0,0.38850582339651946,0.016372276162769234,0.40487809955928866,0.43498071372074015,0.003762718151270062,0.07720287482386498,0.36542291423626905,0.9813418824086382,0.3657210005272923,0.0015051147385342573,0.01334186050460114,0.004955472311144372
C20_Cp5_B4_wB8,True,1.25,0.12,0.35,0.08,20.0,5.0,4.0,8.0,-0.7549619518905046,-1.3676765774468096,-1.0628086227869948,0.09284928918962823,0.1545749661343698,4.670915107222118,0.1755873338223039,0.004543612462225173,0.008264194565041363,0,0,0.3881207214954757,0.016319553703712616,0.40444027519918835,0.43454954412254276,0.0037506013416279765,0.07711938969759005,0.3652271790156328,0.9796963943806625,0.36552461160803185,0.0015036046443399314,0.01328332091145209,0.004938041473193687
C20_Cp5_B4_wB10,True,1.25,0.12,0.35,0.08,20.0,5.0,4.0,10.0,-0.7547425849810745,-1.3676765774468096,-1.0627212231908807,0.0928357159990371,0.15450413461759466,4.670230564156306,0.1755391609317678,0.004538152145940549,0.0082562367175441,0,0,0.38801566282540995,0.016305172082120005,0.40432083490752996,0.43443191784119584,0.0037472961207733304,0.07709661461072843,0.365173788212611,0.9792474641086494,0.36547104237534056,0.0015031921260769987,0.01326735759281748,0.00493328648095947
C20_Cp5_B4_wB12,True,1.25,0.12,0.35,0.08,20.0,5.0,4.0,12.0,-0.7546637261789875,-1.3676765774468096,-1.0626898199848123,0.09283084317370291,0.15447870436173924,4.669984810517828,0.17552185922977426,0.004536192035608694,0.008253379755717325,0,0,0.3879779448876307,0.016300008975921505,0.4042779538635522,0.4343896879066434,0.0037461095225742227,0.07708843797713394,0.365154620717995,0.9790862871044242,0.36545181081124795,0.001503043966645984,0.013261627180116935,0.00493157938223655
C20_Cp5_B5_wB6,True,1.25,0.12,0.35,0.08,20.0,5.0,5.0,6.0,-0.7558406701119993,-1.3676765774468096,-1.0631593192897062,0.08550377468848315,0.1241143231895368,4.29788961982878,0.14062472021886974,0.0029219817512055393,0.005309581421752865,0,0,0.3390088041809758,0.0110440575773358,0.3500528617583116,0.37956262871702573,0.0025381734034276324,0.06674870114604754,0.33633324172126605,0.7866367883534596,0.33633333039880503,0.0012042097674544075,0.008542458588041969,0.003172593900054569
C20_Cp5_B5_wB8,True,1.25,0.12,0.35,0.08,20.0,5.0,5.0,8.0,-0.7549867348561008,-1.3676765774468096,-1.0628184968766345,0.08542876327966549,0.12393703493933804,4.294119132772089,0.14047421959594025,0.0029083070863890645,0.005289660163996697,0,0,0.3386429915779425,0.011007451642304567,0.349650443220247,0.3791530558932149,0.0025297605343300874,0.06667196726477607,0.33603818070921554,0.7855131351266182,0.3360382691987333,0.0012029209875026494,0.008502480495142553,0.0031606905020617063
C20_Cp5_B5_wB10,True,1.25,0.12,0.35,0.08,20.0,5.0,5.0,10.0,-0.7547527414866273,-1.3676765774468096,-1.0627252676683572,0.08540833184095387,0.12388867576496768,4.293092135992097,0.14043311026715627,0.002904579034670652,0.00528422699683009,0,0,0.33854328256457256,0.010997468236843867,0.34954075080141644,0.3790414192196102,0.002527466122693916,0.06665105091961114,0.3359578126548233,0.7852066345984234,0.335957901093017,0.0012025689565426723,0.008491581478608491,0.003157444062909246
C20_Cp5_B5_wB12,True,1.25,0.12,0.35,0.08,20.0,5.0,5.0,12.0,-0.7546686251214841,-1.3676765774468096,-1.0626917704552639,0.08540099996218495,0.12387131462574696,4.292723595332955,0.1404183458705665,0.002903240859149352,0.0052822765499870965,0,0,0.3385074943923947,0.010993884326547779,0.3495013787189425,0.37900134989827905,0.0025266424593138495,0.06664354338102582,0.3359289723543425,0.7850965996689506,0.3359290607741068,0.0012024425247847545,0.008487669301891603,0.003156278627206328
C20_Cp5_B6_wB6,True,1.25,0.12,0.35,0.08,20.0,5.0,6.0,6.0,-0.7558927878364614,-1.3676765774468096,-1.0631801254797593,0.08115551268671158,0.10742050386414623,4.079321786310807,0.11719492211162577,0.002029735102754094,0.0036880554712118057,0,0,0.3113865931796866,0.008061689016198414,0.319448282195885,0.3486361191711889,0.001852757874932739,0.06091296558127654,0.3192291423965585,0.6808313334953275,0.3192292039861588,0.0010035736937518977,0.005933961789055777,0.002203695802289189
C20_Cp5_B6_wB8,True,1.25,0.12,0.35,0.08,20.0,5.0,6.0,8.0,-0.7550032569997671,-1.3676765774468096,-1.0628250798511827,0.08110123171751685,0.10729223177803762,4.076593325467719,0.11706426797305612,0.0020198406428389585,0.0036736416531867127,0,0,0.3111218980514236,0.008034767655486793,0.31915666570691037,0.34833975996914746,0.0018465707393384313,0.06085735963143784,0.3190156255734761,0.6800183447986258,0.3190156870270483,0.0010024548649316231,0.005905035183322797,0.0021950832229706845
C20_Cp5_B6_wB10,True,1.25,0.12,0.35,0.08,20.0,5.0,6.0,10.0,-0.7547595125183277,-1.3676765774468096,-1.0627279640283025,0.0810864502581693,0.10725724739288359,4.075850327807739,0.11702858175237527,0.0020171436167089234,0.0036697111165867433,0,0,0.31104976378327054,0.008027426368343173,0.31907719015161373,0.34825899666122423,0.0018448835460542253,0.06084220509145703,0.3189574819867415,0.6797966137068963,0.3189575434031854,0.001002149273600024,0.005897150385952935,0.002192734639259374
C20_Cp5_B6_wB12,True,1.25,0.12,0.35,0.08,20.0,5.0,6.0,12.0,-0.7546718910896641,-1.3676765774468096,-1.0626930707785796,0.08108114625254509,0.10724468833612529,4.07558371923572,0.11701576527539688,0.0020161755722915985,0.0036683001575920264,0,0,0.3110238742979113,0.008024791035391563,0.31904866533330284,0.34823001015409555,0.001844277887132211,0.060836765928460004,0.31893661842355736,0.6797170143841169,0.3189366798266695,0.001002039522435807,0.0058943202932109215,0.002191891559637028
C35_Cp5_B4_wB6,True,1.25,0.12,0.35,0.08,35.0,5.0,4.0,6.0,-0.7563092757554937,-1.4191269559709327,-1.103121738511081,0.09186051318542912,0.148174683012367,4.6217726234630305,0.15790257097259042,0.006325389976877773,0.014507961477702759,0,0,0.3792633141855185,0.02399140287403234,0.40325471705955085,0.42463257217160183,0.005513765231607559,0.07689332536674459,0.36133778068158146,0.9391313892284644,0.3616789439225454,0.001352164953469121,0.018492374878248584,0.00866883214142164
C35_Cp5_B4_wB8,True,1.25,0.12,0.35,0.08,35.0,5.0,4.0,8.0,-0.7555081524614271,-1.4191269559709327,-1.1027902287037779,0.09181305723268082,0.14793419141874803,4.619377490635188,0.15774402852322106,0.006298077939070487,0.014458070488982266,0,0,0.37890306595050743,0.023911028998517176,0.4028140949490246,0.42422922935163637,0.005495293503102482,0.07680930676045146,0.361151110391469,0.937607153105116,0.3614915117006895,0.0013508073090536187,0.018412527715675607,0.00863902115748346
C35_Cp5_B4_wB10,True,1.25,0.12,0.35,0.08,35.0,5.0,4.0,10.0,-0.7552886268442225,-1.4191269559709327,-1.1026995412380187,0.09180011298506084,0.1478685796628218,4.618724184260476,0.15770071890427473,0.006290630290759031,0.014444460651629026,0,0,0.37880478887584557,0.02388910532047355,0.4026938941963191,0.42411919591196984,0.005490254947650739,0.07678638666752731,0.3611001935661063,0.93719130568611,0.36144038690963765,0.0013504364363786103,0.018390754401296533,0.008630888974635539
C35_Cp5_B4_wB12,True,1.25,0.12,0.35,0.08,35.0,5.0,4.0,12.0,-0.7552097109892963,-1.4191269559709327,-1.1026669566804044,0.09179546598804736,0.1478450234674993,4.61848964647475,0.15768516389109263,0.006287956795497028,0.014439574560655866,0,0,0.3787695057912368,0.023881234633974745,0.40265074042521154,0.4240796920991538,0.005488446086460176,0.0767781580298395,0.36108191437813464,0.937042006480683,0.36142203304726445,0.001350303234344305,0.018382938396781255,0.008627969425769964
C35_Cp5_B5_wB6,True,1.25,0.12,0.35,0.08,35.0,5.0,5.0,6.0,-0.756387506418793,-1.4191269559709327,-1.1031541179949809,0.0853363449107043,0.1198507860658889,4.2894738471751594,0.12633444159445656,0.0040499607943055085,0.009288219717109088,0,0,0.3343244784246469,0.01586486934330373,0.35018934776795063,0.3743179419244966,0.0036461046254108614,0.0667747265406758,0.33567464857580326,0.7596144829193768,0.33567475023624976,0.0010818380175061778,0.011840122668211267,0.005549919452433711
C35_Cp5_B5_wB8,True,1.25,0.12,0.35,0.08,35.0,5.0,5.0,8.0,-0.755532953357026,-1.4191269559709327,-1.102800474245015,0.0852618880807058,0.1196865615788045,4.285731235938648,0.1261991345761522,0.004031308792653101,0.009254149589609836,0,0,0.3339731233757369,0.01580944107378598,0.3497825644495229,0.3739245561353002,0.0036333659595262613,0.06669716037533567,0.33538176902641587,0.7585736278450452,0.3353818704713167,0.0010806793447437101,0.011785593254523436,0.005529561787658976
C35_Cp5_B5_wB10,True,1.25,0.12,0.35,0.08,35.0,5.0,5.0,10.0,-0.7552987906978132,-1.4191269559709327,-1.1027037378639641,0.08524160790800567,0.11964176610396907,4.284711842521695,0.1261621754204538,0.00402622388652763,0.009244857571708225,0,0,0.3338773582300538,0.01579432496664493,0.3496716831966987,0.37381733511334836,0.0036298919373346787,0.06667601734119426,0.33530199598421095,0.7582897140504745,0.33530209737027455,0.0010803628529048668,0.0117707274532627,0.005524009598706176
C35_Cp5_B5_wB12,True,1.25,0.12,0.35,0.08,35.0,5.0,5.0,12.0,-0.7552146134760844,-1.4191269559709327,-1.102668980525252,0.08523433033358686,0.119625684376405,4.284346031462434,0.12614890155988895,0.004024398680768433,0.009241521840266378,0,0,0.33384298594952666,0.01578889855223259,0.34963188450175925,0.37377885105927366,0.0036286448249721313,0.06666842845538662,0.3352733692925232,0.7581877880342253,0.33527347065745944,0.001080249185033961,0.011765391436155077,0.005522016424407865
C35_Cp5_B6_wB6,True,1.25,0.12,0.35,0.08,35.0,5.0,6.0,6.0,-0.7564396618494346,-1.4191269559709327,-1.1031757068893455,0.08103921845895388,0.10445915959428731,4.073476316071705,0.1052855831460474,0.0028132653684822717,0.006451599657390017,0,0,0.30813297539787254,0.011370576688793238,0.3195035520866658,0.34499328835713566,0.002613214856137264,0.06092350454217397,0.31877169341541445,0.6620623285506417,0.31877176402209045,0.0009015906122285791,0.008224624571155288,0.0038549753912376136
C35_Cp5_B6_wB8,True,1.25,0.12,0.35,0.08,35.0,5.0,6.0,8.0,-0.7555494874541482,-1.4191269559709327,-1.1028073048632951,0.0809853387422518,0.10434033935846236,4.070768024124284,0.10516811902956565,0.0027997695210457045,0.0064269486117890864,0,0,0.30787874056467657,0.011330080513426103,0.31920882107810267,0.34470864075976004,0.0026039079221107393,0.06086730471021077,0.31855975493845884,0.6613092456968763,0.31855982538919353,0.0009005847333463131,0.008185169253616141,0.003840245839001524
C35_Cp5_B6_wB10,True,1.25,0.12,0.35,0.08,35.0,5.0,6.0,10.0,-0.7553055666282259,-1.4191269559709327,-1.1027065356577879,0.08097066671317844,0.10430793304629113,4.070030526960377,0.10513603549447247,0.0027960908925445368,0.006420226455906625,0,0,0.30780945939431,0.011319038058340612,0.3191284974526506,0.34463107185057357,0.0026013701169960634,0.0608519884587071,0.3185020418010114,0.6611038544360319,0.3185021122091825,0.0009003099928435513,0.008174414726617793,0.003836229200201987
C35_Cp5_B6_wB12,True,1.25,0.12,0.35,0.08,35.0,5.0,6.0,12.0,-0.7552178818071302,-1.4191269559709327,-1.1026703297651963,0.08096540199137754,0.10429629951542424,4.0697658929837495,0.10512451290186207,0.0027947705277574044,0.006417813378507903,0,0,0.30778459416461174,0.011315074164302549,0.3190996683289143,0.3446032321253761,0.002600459124785912,0.06084649127021131,0.31848133276265006,0.6610301210979033,0.3184814031555379,0.0009002113215818682,0.008170554619856165,0.0038347873323733516
C50_Cp5_B4_wB6,True,1.25,0.12,0.35,0.08,50.0,5.0,4.0,6.0,-0.756657975956779,-1.4529245977484502,-1.1293934636716267,0.09131212124178527,0.1443853164135392,4.594581319237246,0.14695536392015962,0.007854336434637349,0.020640923046450748,0,0,0.3741143823754015,0.03143436675949129,0.4055487491348928,0.41886770096817016,0.0072243261232415165,0.07733075547557819,0.3591806543931627,0.9151143773752581,0.3595510758949553,0.0012584208831636643,0.022962273361822615,0.012333414133245667
C50_Cp5_B4_wB8,True,1.25,0.12,0.35,0.08,50.0,5.0,4.0,8.0,-0.7558564833007821,-1.45292459774845,-1.1290540586935172,0.09126593809982136,0.14415596417818488,4.592249184089788,0.14680773571524858,0.00782088481359098,0.02057066323810501,0,0,0.37376842338267424,0.03132770276600096,0.4050961261486752,0.4184803567367273,0.007199812332953416,0.07724444852100247,0.3589989907659581,0.9136607425232574,0.35936857358557395,0.0012571567005503304,0.022864477033226933,0.01229143232306691
C50_Cp5_B4_wB10,True,1.25,0.12,0.35,0.08,50.0,5.0,4.0,10.0,-0.7556368564701859,-1.45292459774845,-1.1289612114333376,0.0912533412060752,0.14409339166521926,4.5916130699982425,0.14676740760378187,0.0078117630184448,0.02055149693370145,0,0,0.37367404516513136,0.03129860810422189,0.4049726532693533,0.41837468855377036,0.0071931257237799065,0.07722090449316593,0.3589494402738927,0.9132641578312285,0.3593187941845545,0.0012568113593780556,0.022837809324829133,0.01227998002662256
C50_Cp5_B4_wB12,True,1.25,0.12,0.35,0.08,50.0,5.0,4.0,12.0,-0.7555579042307075,-1.45292459774845,-1.1289278508484615,0.0912488189280476,0.14407092664829488,4.591384705182762,0.14675292342647955,0.007808488555987872,0.020544616003253257,0,0,0.373640161907433,0.031288163027770724,0.4049283249352037,0.4183367520217308,0.0071907252097424285,0.07721245188771203,0.35893165167409663,0.9131217745163173,0.35930092339080905,0.0012566873272181775,0.022828236383476964,0.012275868516461477
C50_Cp5_B5_wB6,True,1.25,0.12,0.35,0.08,50.0,5.0,5.0,6.0,-0.7567362426887196,-1.4529245977484502,-1.1294266142987939,0.08523270902767494,0.1174248941442064,4.284264645129557,0.11757582238444352,0.005028871147229985,0.013214590636038928,0,0,0.33163812640068424,0.020594978230957784,0.35223310463164204,0.3713102358611159,0.00473319028119358,0.06716443372782605,0.33526699180714126,0.7442391758546899,0.3352671017325203,0.0010068354519139,0.014701982140062112,0.007896014075959811
C50_Cp5_B5_wB8,True,1.25,0.12,0.35,0.08,50.0,5.0,5.0,8.0,-0.7558812956309588,-1.45292459774845,-1.129064548240501,0.08515859570278372,0.11726827631546728,4.280539300119081,0.11744983005153872,0.00500602633050821,0.013166610873317443,0,0,0.33129524132142135,0.02052163380485643,0.3518168751262778,0.3709263332590956,0.00471633407863247,0.06708506634679058,0.3349754634517415,0.743246531793697,0.33497557314405274,0.0010057565434711156,0.014635194967035907,0.007867345092391235
C50_Cp5_B5_wB10,True,1.25,0.12,0.35,0.08,50.0,5.0,5.0,10.0,-0.7556470250098726,-1.45292459774845,-1.1289655080052814,0.08513840922378398,0.117225555832778,4.27952461620006,0.11741541522673715,0.004999798399218715,0.013153525223022485,0,0,0.331201786642781,0.020501631926775947,0.35170341856955695,0.3708216990931,0.004711737196136433,0.06706343224913007,0.334896058958248,0.7429757693028257,0.334896168586939,0.001005461839466679,0.014616987514129083,0.007859526123058937
C50_Cp5_B5_wB12,True,1.25,0.12,0.35,0.08,50.0,5.0,5.0,12.0,-0.7555628089778117,-1.45292459774845,-1.1289299228927907,0.08513116528529155,0.11721021904760914,4.27916049584492,0.11740305516349835,0.004997562911405982,0.013148827616645755,0,0,0.33116824383985516,0.020494451631321704,0.35166269547117684,0.3707841437426311,0.0047100870023717685,0.06705566709643325,0.33486756457510686,0.7428785647327257,0.334867674180953,0.001005355996704074,0.014610452031128044,0.007856719197964124
C50_Cp5_B6_wB6,True,1.25,0.12,0.35,0.08,50.0,5.0,6.0,6.0,-0.7567884221658852,-1.4529245977484502,-1.1294487173499186,0.08096723450963964,0.10277418948539717,4.069858081483321,0.09798625960822258,0.0034932423697077663,0.009178836890180843,0,0,0.3062670935595633,0.014631804452053062,0.32089889801161636,0.34290420097447893,0.003362718515753524,0.06118957158036943,0.31848854106204794,0.6513829851769943,0.3184886174090037,0.0008390844135575503,0.010212547791891772,0.005484560761810467
C50_Cp5_B6_wB8,True,1.25,0.12,0.35,0.08,50.0,5.0,6.0,8.0,-0.7558978373512099,-1.45292459774845,-1.1290715415354107,0.08091360332805292,0.10266087280766506,4.06716228211139,0.0978768818485077,0.00347671278891713,0.009144121716684309,0,0,0.3060189869132346,0.014578372142571593,0.32059735905580616,0.3426264146464507,0.0033504385664812663,0.06113207359693868,0.318277580210014,0.6506647838836436,0.3182776563883517,0.0008381477804649764,0.010164223308234936,0.005463817667595314
C50_Cp5_B6_wB10,True,1.25,0.12,0.35,0.08,50.0,5.0,6.0,10.0,-0.7556538040643621,-1.45292459774845,-1.1289683724307993,0.08089899907975877,0.10262996760010641,4.066428191936836,0.09784700699830341,0.0034722072513345436,0.00913465512304501,0,0,0.30595137719694826,0.014563802514345622,0.3205151797112939,0.3425507171385277,0.0033470901374639387,0.06111640349363007,0.3182201336915466,0.650468906626349,0.31822020982386073,0.0008378919535636945,0.010151051299819677,0.005458161165726581
C50_Cp5_B6_wB12,True,1.25,0.12,0.35,0.08,50.0,5.0,6.0,12.0,-0.7555660788157379,-1.45292459774845,-1.1289313042659614,0.08089375869022306,0.10261887296047861,4.066164781017381,0.09783627764252789,0.003470590086351921,0.009131256861925263,0,0,0.3059271120113477,0.014558572501127742,0.32048568451247544,0.34252354923751965,0.0033458881625234565,0.0611107792967551,0.3181995203653297,0.6503985887817968,0.318199596481118,0.0008378000750162865,0.010146323493121917,0.005456130628544284
C75_Cp5_B4_wB6,True,1.25,0.12,0.35,0.08,75.0,5.0,4.0,6.0,-0.7570545707100463,-1.4923241395924447,-1.1600196813702055,0.09076903561329441,0.14039349661516443,4.567740420667587,0.1350318124449427,0.010062721236377454,0.030702915414428256,0,0,0.3687805176485438,0.04346627289970456,0.41224679054824837,0.4128957743043825,0.009989529396022172,0.07860794990363747,0.3570444007525715,0.8898142168040727,0.3574506290232672,0.0011563160958485037,0.02941852029339324,0.018345680086689204
C75_Cp5_B4_wB8,True,1.25,0.12,0.35,0.08,75.0,5.0,4.0,8.0,-0.7562526579596445,-1.4923241395924445,-1.1596710726105246,0.09072415901863591,0.14017601540484337,4.5654727155195225,0.13489607406949136,0.010020509790396133,0.030599295484294523,0,0,0.3684496511808195,0.043317726756080484,0.4117673779369,0.412525328036631,0.0099553901434614,0.07851653465578089,0.3568678764925152,0.8884358205286249,0.3572731687131438,0.0011551537292512051,0.029295114481879176,0.01828376485606113
C75_Cp5_B4_wB10,True,1.25,0.12,0.35,0.08,75.0,5.0,4.0,10.0,-0.7560329160138293,-1.4923241395924445,-1.1595757075737736,0.09071191867104098,0.14011668172791444,4.564854183890596,0.13485899397167592,0.0100089993238436,0.03057102874698073,0,0,0.36835939092244424,0.04327720795025785,0.4116365988727021,0.4124242704224479,0.009946078008446031,0.07849159747164117,0.3568197284920158,0.8880597635848241,0.3572247652358292,0.0011548362017503643,0.029261463455888516,0.018266874846990213
C75_Cp5_B4_wB12,True,1.25,0.12,0.35,0.08,75.0,5.0,4.0,12.0,-0.7559539223923197,-1.4923241395924445,-1.1595414423364732,0.09070752441100693,0.14009537954570392,4.564632132067221,0.13484567634843217,0.01000486739820186,0.030560880646655582,0,0,0.368326986149065,0.04326266157182609,0.41158964772089107,0.4123879892379621,0.009942734922755546,0.07848264474265916,0.35680244345720186,0.8879247503182778,0.3572073884681867,0.0011547221591271012,0.029249383707728255,0.01826081112960247
C75_Cp5_B5_wB6,True,1.25,0.12,0.35,0.08,75.0,5.0,5.0,6.0,-0.7571328784647162,-1.4923241395924447,-1.1600537309562893,0.08511772233655579,0.11486938635995496,4.278484903567804,0.10803605131080278,0.006442786179169177,0.019656354788528525,0,0,0.3287936315383452,0.028259861993913754,0.3570534935322589,0.3681254691706758,0.00649475336353603,0.06808359404126793,0.33481468608473536,0.7280423632358438,0.33481480539635095,0.0009251436591176025,0.018835584481133327,0.011745112532581979
C75_Cp5_B5_wB8,True,1.25,0.12,0.35,0.08,75.0,5.0,5.0,8.0,-0.7562774832949575,-1.4923241395924445,-1.1596818466067815,0.08504399035802898,0.11472087483319059,4.274778726862031,0.10792020626966159,0.00641395915476244,0.019585593785891333,0,0,0.3284598111762922,0.028157957066047005,0.3566177682423392,0.3677517156498898,0.006471333313814415,0.06800050916942162,0.33452465777374213,0.7271010969303507,0.3345247768323906,0.000924151644841334,0.018751308231937235,0.0117028312475811
C75_Cp5_B5_wB10,True,1.25,0.12,0.35,0.08,75.0,5.0,5.0,10.0,-0.7560430898832549,-1.4923241395924445,-1.1595801206575902,0.0850239078940476,0.11468036561288951,4.2737692712386774,0.10788856320436542,0.006406100357021729,0.01956629489023021,0,0,0.3283688291748234,0.028130166511339247,0.35649899568616267,0.3676498499543163,0.006464946417845084,0.06797786140754715,0.3344456624283645,0.7268443494242013,0.33444578141796066,0.0009238806762076362,0.018728332915878495,0.011691299724888667
C75_Cp5_B5_wB12,True,1.25,0.12,0.35,0.08,75.0,5.0,5.0,12.0,-0.7559588297101982,-1.4923241395924445,-1.1595435705692634,0.08501670129680358,0.11466582268976559,4.27340702783448,0.10787719861950253,0.00640327947674994,0.019559366790325668,0,0,0.32833617408148963,0.02812019023946566,0.3564563643209553,0.36761328850542796,0.006462653645668048,0.06796973238314385,0.33441731492883375,0.7267521763530723,0.33441743389363465,0.0009237833580115633,0.01872008602902041,0.011687160029920233
