B0,wB,aR,wR,l,B,R,rho,nec,Gkk,flare
1.0,0.75,1.0,2.4,-9.3,1.0,9.353608929178085,-9.204404132627164e-05,-9.724213136641474e-05,-0.002443961324161137,0.0012219806620805684
1.0,0.75,1.0,2.4,-9.15,1.0,9.204482603601356,-9.650230371761182e-05,-0.00010204553656583097,-0.0025646840640547452,0.0012823420320273726
1.0,0.75,1.0,2.4,-9.0,1.0,9.055385138137417,-0.00010125213141480153,-0.00010716955909244258,-0.0026934647962661984,0.0013467323981330992
1.0,0.75,1.0,2.4,-8.85,1.0,8.906317982196683,-0.00010631766152689903,-0.00011264131253879809,-0.0028309849597007992,0.0014154924798503998
1.0,0.75,1.0,2.4,-8.7,1.0,8.75728268357257,-0.00011172545783256536,-0.00011849069807692691,-0.0029779960527775984,0.0014889980263887992
1.0,0.75,1.0,2.4,-8.55,1.0,8.608280896903866,-0.00011750480156022598,-0.00012475074597923297,-0.0031353282167856378,0.0015676641083928189
1.0,0.75,1.0,2.4,-8.4,1.0,8.459314393022641,-0.00012368801767741414,-0.0001314580007907347,-0.003303899916318187,0.0016519499581590935
1.0,0.75,1.0,2.4,-8.25,1.0,8.31038506929733,-0.00013031085036735546,-0.00013865296530622692,-0.0034847290976358636,0.0017423645488179318
1.0,0.75,1.0,2.4,-8.1,1.0,8.161494961096281,-0.00013741289022192738,-0.00014638060764964758,-0.003678945932961142,0.001839472966480571
1.0,0.75,1.0,2.4,-7.95,1.0,8.01264625451542,-0.000145038060286274,-0.00015469094072872904,-0.003887807383762154,0.001943903691881077
1.0,0.75,1.0,2.4,-7.8,1.0,7.863841300534999,-0.00015323518167135295,-0.0001636396973607604,-0.004112714168513776,0.002056357084256888
1.0,0.75,1.0,2.4,-7.6499999999999995,1.0,7.715082630795343,-0.00016205861492059307,-0.0001732891003908551,-0.004355230117880756,0.0021776150589403786
1.0,0.75,1.0,2.4,-7.5,1.0,7.566372975210778,-0.00017156900656532437,-0.00018370876105024288,-0.004617104752924206,0.002308552376462103
1.0,0.75,1.0,2.4,-7.35,1.0,7.417715281675348,-0.0001818341427715826,-0.00019497671211354725,-0.004900299251176097,0.002450149625588048
1.0,0.75,1.0,2.4,-7.2,1.0,7.269112738154499,-0.00019292995050260265,-0.00020718062199418,-0.0052070169601846385,0.0026035084800923192
1.0,0.75,1.0,2.4,-7.05,1.0,7.120568797504873,-0.0002049416470931048,-0.00022041919769418168,-0.00553973865748958,0.0027698693287447895
1.0,0.75,1.0,2.4,-6.8999999999999995,1.0,6.972087205421343,-0.0002179650879047429,-0.0002348038349607003,-0.00590126402357797,0.002950632011788985
1.0,0.75,1.0,2.4,-6.75,1.0,6.823672031978091,-0.00023210833659272542,-0.00025046055093242456,-0.006294760214586858,0.0031473801072934293
1.0,0.75,1.0,2.4,-6.6,1.0,6.675327707311454,-0.00024749350090424706,-0.00026753225559281944,-0.006723818950149667,0.003361909475074834
1.0,0.75,1.0,2.4,-6.45,1.0,6.527059062089143,-0.00026425889620018174,-0.00028618144096492244,-0.007192524100233131,0.003596262050116566
1.0,0.75,1.0,2.4,-6.3,1.0,6.378871373526825,-0.00028256158352499093,-0.0003065933558959188,-0.007705531476176476,0.0038527657380882374
1.0,0.75,1.0,2.4,-6.1499999999999995,1.0,6.230770417853638,-0.00030258037897929423,-0.00032897978970705867,-0.008268163924185685,0.004134081962092842
1.0,0.75,1.0,2.4,-6.0,1.0,6.082762530298219,-0.00032451941453638027,-0.0003535835784544811,-0.008886524580020705,0.0044432622900103524
1.0,0.75,1.0,2.4,-5.85,1.0,5.934854673873658,-0.0003486123758035202,-0.0003806840020930602,-0.009567632514517754,0.004783816257258877
1.0,0.75,1.0,2.4,-5.7,1.0,5.7870545184921145,-0.0003751275636852882,-0.00041060327427743795,-0.01031958584007931,0.005159792920039656
1.0,0.75,1.0,2.4,-5.55,1.0,5.639370532249145,-0.00040437395285504836,-0.00044371436816637266,-0.011151758394589704,0.005575879197294853
1.0,0.75,1.0,2.4,-5.3999999999999995,1.0,5.491812087098392,-0.00043670847930745577,-0.00048045050165659213,-0.012075038131343044,0.006037519065671523
1.0,0.75,1.0,2.4,-5.25,1.0,5.344389581607987,-0.0004725448428085487,-0.0005213166864433614,-0.013102117378593904,0.006551058689296951
1.0,0.75,1.0,2.4,-5.1,1.0,5.197114584074513,-0.0005123641616958996,-0.0005669038335119666,-0.014247847349224683,0.0071239236746123424
1.0,0.75,1.0,2.4,-4.95,1.0,5.05,-0.0005567279564273247,-0.0006179060957269263,-0.015529674007552504,0.007764837003776252
1.0,0.75,1.0,2.4,-4.8,1.0,4.903060268852505,-0.0006062940013241631,-0.0006751422575570795,-0.01696817565175479,0.008484087825877396
1.0,0.75,1.0,2.4,-4.6499999999999995,1.0,4.756311596184589,-0.0006618357886455638,-0.0007395822769032454,-0.018587729982755583,0.009293864991377791
1.0,0.75,1.0,2.4,-4.5,1.0,4.6097722286464435,-0.0007242665262489036,-0.0008123803846926314,-0.020417345987766566,0.010208672993883283
1.0,0.75,1.0,2.4,-4.35,1.0,4.4634627812943615,-0.0007946688542159881,-0.0008949165824946604,-0.022491706889127272,0.011245853444563636
1.0,0.75,1.0,2.4,-4.2,1.0,4.317406628984581,-0.0008743318274953851,-0.0009888489769790494,-0.02485248545269731,0.012426242726348654
1.0,0.75,1.0,2.4,-4.05,1.0,4.17163037672323,-0.0009647971508707777,-0.0010961801609475825,-0.02755001232515042,0.01377500616257521
1.0,0.75,1.0,2.4,-3.9000000000000004,1.0,4.026164427839479,-0.0010679172525045768,-0.001219341918544742,-0.030645404908113967,0.01532270245405698
1.0,0.75,1.0,2.4,-3.75,1.0,3.881043674065006,-0.001185928589843025,-0.0013613040050906794,-0.034213301293561926,0.017106650646780963
1.0,0.75,1.0,2.4,-3.5999999999999996,1.0,3.7363083384538807,-0.0013215446036803319,-0.0015257147273724549,-0.03834539343189647,0.019172696715948234
1.0,0.75,1.0,2.4,-3.4499999999999993,1.0,3.592005011132361,-0.0014780741218520872,-0.0017170838125870167,-0.0431550231297706,0.0215775115648853
1.0,0.75,1.0,2.4,-3.299999999999999,1.0,3.4481879299133325,-0.001659572826433023,-0.0019410218695664777,-0.04878320036709737,0.02439160018354869
1.0,0.75,1.0,2.4,-3.1500000000000004,1.0,3.3049205739321486,-0.0018710377443960393,-0.0022045560269059643,-0.05540653614843904,0.027703268074219523
1.0,0.75,1.0,2.4,-3.0,1.0,3.1622776601683795,-0.002118657745429262,-0.0025165486841738295,-0.0632477668688125,0.03162388343440625
1.0,0.75,1.0,2.4,-2.8499999999999996,1.0,3.020347662107791,-0.002410136818462775,-0.0028882565148938264,-0.07258980359098643,0.03629490179549322
1.0,0.75,1.0,2.4,-2.6999999999999993,1.0,2.879236009777593,-0.0027551114167096973,-0.0033340809170906106,-0.08379459292484626,0.04189729646242313
1.0,0.75,1.0,2.4,-2.549999999999999,1.0,2.7390691849604667,-0.0031656881217963263,-0.0038725802561188592,-0.0973285574644791,0.04866427873223955
1.0,0.75,1.0,2.4,-2.4000000000000004,1.0,2.6,-0.003657132278040071,-0.004527839652154686,-0.11379702230273381,0.056898511151366904
1.0,0.75,1.0,2.4,-2.25,1.0,2.462214450449026,-0.00424873966225682,-0.005331326192250992,-0.1339908415957325,0.06699542079786625
1.0,0.75,1.0,2.4,-2.0999999999999996,1.0,2.325940669922601,-0.004964916267938632,-0.006324394173941262,-0.15894936220207967,0.07947468110103983
1.0,0.75,1.0,2.4,-1.9499999999999993,1.0,2.191460700081112,-0.005836464539923458,-0.007561637145919456,-0.19004466965385802,0.09502233482692901
1.0,0.75,1.0,2.4,-1.799999999999999,1.0,2.059126028197399,-0.006902005366109024,-0.009115284828970047,-0.22909209483256635,0.11454604741628316
1.0,0.75,1.0,2.4,-1.6500000000000004,1.0,1.929378138157474,-0.00820931107649485,-0.011080747864365087,-0.27848956869576114,0.13924478434788057
1.0,0.75,1.0,2.4,-1.5,1.0,1.8027756377319946,-0.009816010382838634,-0.013583071528751992,-0.3413798218232955,0.17068991091164776
1.0,0.75,1.0,2.4,-1.3499999999999996,1.0,1.680029761641144,-0.011788534093234894,-0.016783150902888497,-0.42180658864482723,0.21090329432241361
1.0,0.75,1.0,2.4,-1.1999999999999993,1.0,1.5620499351813304,-0.014197162127988407,-0.020880462677586604,-0.5247832652116955,0.26239163260584775
1.0,0.75,1.0,2.4,-1.049999999999999,1.0,1.4499999999999993,-0.017103585443587754,-0.0261047554180706,-0.6560840627613516,0.3280420313806758
1.0,0.75,1.0,2.4,-0.9000000000000004,1.0,1.3453624047073711,-0.02053604542521072,-0.0326814987156053,-0.821375650185999,0.4106878250929995
1.0,0.75,1.0,2.4,-0.75,1.0,1.25,-0.02444790940765135,-0.04074575106715317,-1.024052417740535,0.5120262088702674
1.0,0.75,1.0,2.4,-0.5999999999999996,1.0,1.16619037896906,-0.028663050363044666,-0.05017554505428234,-1.2610489898591766,0.6305244949295883
1.0,0.75,1.0,2.4,-0.4499999999999993,1.0,1.096585609973065,-0.032830473379759625,-0.060347154547102606,-1.5166894191218034,0.7583447095609017
1.0,0.75,1.0,2.4,-0.29999999999999893,1.0,1.0440306508910548,-0.03643448098453469,-0.06992411750867861,-1.7573847509921132,0.8786923754960565
1.0,0.75,1.0,2.4,-0.15000000000000036,1.0,1.0111874208078344,-0.038901646019782285,-0.0769586364902008,-1.9341814962232176,0.9670907481116089
1.0,0.75,1.0,2.4,0.0,1.0,1.0,-0.03978077961695069,-0.07956951538992452,-1.9998000399894948,0.9999000199947474
1.0,0.75,1.0,2.4,0.15000000000000036,1.0,1.0111874208078344,-0.03890164601981056,-0.07695863649022908,-1.9341814962239283,0.9670907481119642
1.0,0.75,1.0,2.4,0.3000000000000007,1.0,1.0440306508910553,-0.03643448098454079,-0.06992411750868482,-1.7573847509922693,0.8786923754961347
1.0,0.75,1.0,2.4,0.45000000000000107,1.0,1.096585609973066,-0.03283047337969795,-0.06034715454704069,-1.5166894191202474,0.7583447095601237
1.0,0.75,1.0,2.4,0.5999999999999996,1.0,1.16619037896906,-0.02866305036307294,-0.050175545054310614,-1.2610489898598871,0.6305244949299436
1.0,0.75,1.0,2.4,0.75,1.0,1.25,-0.02444790940765135,-0.04074575106715317,-1.024052417740535,0.5120262088702674
1.0,0.75,1.0,2.4,0.9000000000000004,1.0,1.3453624047073711,-0.020536045425267265,-0.032681498715661846,-0.8213756501874201,0.41068782509371005
1.0,0.75,1.0,2.4,1.0500000000000007,1.0,1.4500000000000006,-0.017103585443590988,-0.026104755418073427,-0.6560840627614226,0.3280420313807113
1.0,0.75,1.0,2.4,1.200000000000001,1.0,1.5620499351813317,-0.014197162128042347,-0.020880462677640887,-0.5247832652130597,0.26239163260652987
1.0,0.75,1.0,2.4,1.3499999999999996,1.0,1.680029761641144,-0.011788534093234894,-0.016783150902888497,-0.42180658864482723,0.21090329432241361
1.0,0.75,1.0,2.4,1.5,1.0,1.8027756377319946,-0.009816010382838634,-0.013583071528751992,-0.3413798218232955,0.17068991091164776
1.0,0.75,1.0,2.4,1.6500000000000004,1.0,1.929378138157474,-0.00820931107649485,-0.011080747864365087,-0.27848956869576114,0.13924478434788057
1.0,0.75,1.0,2.4,1.8000000000000007,1.0,2.0591260281974004,-0.006902005366222779,-0.009115284829084264,-0.22909209483543694,0.11454604741771846
1.0,0.75,1.0,2.4,1.950000000000001,1.0,2.1914607000811133,-0.0058364645400350605,-0.007561637146030847,-0.1900446696566576,0.09502233482832878
1.0,0.75,1.0,2.4,2.0999999999999996,1.0,2.325940669922601,-0.004964916267882089,-0.006324394173884719,-0.15894936220065856,0.07947468110032929
1.0,0.75,1.0,2.4,2.25,1.0,2.462214450449026,-0.00424873966225682,-0.005331326192250992,-0.1339908415957325,0.06699542079786625
1.0,0.75,1.0,2.4,2.4000000000000004,1.0,2.6,-0.003657132278040071,-0.004527839652154686,-0.11379702230273381,0.056898511151366904
1.0,0.75,1.0,2.4,2.5500000000000007,1.0,2.7390691849604685,-0.0031656881217968927,-0.0038725802561194247,-0.09732855746449331,0.04866427873224666
1.0,0.75,1.0,2.4,2.700000000000001,1.0,2.879236009777595,-0.0027551114165966116,-0.003334080916977524,-0.08379459292200409,0.04189729646100204
1.0,0.75,1.0,2.4,2.8499999999999996,1.0,3.020347662107791,-0.002410136818462775,-0.0028882565148938264,-0.07258980359098643,0.03629490179549322
1.0,0.75,1.0,2.4,3.0,1.0,3.1622776601683795,-0.002118657745429262,-0.0025165486841738295,-0.0632477668688125,0.03162388343440625
1.0,0.75,1.0,2.4,3.1500000000000004,1.0,3.3049205739321486,-0.0018710377442829529,-0.002204556026792878,-0.055406536145596874,0.027703268072798437
1.0,0.75,1.0,2.4,3.3000000000000007,1.0,3.4481879299133342,-0.001659572826319937,-0.0019410218694533915,-0.04878320036425521,0.024391600182127604
1.0,0.75,1.0,2.4,3.450000000000001,1.0,3.592005011132363,-0.0014780741218520872,-0.0017170838125870164,-0.04315502312977059,0.0215775115648853
1.0,0.75,1.0,2.4,3.5999999999999996,1.0,3.7363083384538807,-0.0013215446036796102,-0.0015257147273718896,-0.03834539343188226,0.01917269671594113
1.0,0.75,1.0,2.4,3.75,1.0,3.881043674065006,-0.001185928589843025,-0.0013613040050906794,-0.034213301293561926,0.017106650646780963
1.0,0.75,1.0,2.4,3.9000000000000004,1.0,4.026164427839479,-0.0010679172525045768,-0.001219341918544742,-0.030645404908113967,0.01532270245405698
1.0,0.75,1.0,2.4,4.050000000000001,1.0,4.171630376723231,-0.0009647971509838643,-0.0010961801610606691,-0.027550012327992594,0.013775006163996295
1.0,0.75,1.0,2.4,4.199999999999999,1.0,4.31740662898458,-0.0008743318277219275,-0.0009888489772052374,-0.024852485458382038,0.012426242729191017
1.0,0.75,1.0,2.4,4.350000000000001,1.0,4.463462781294363,-0.0007946688539898153,-0.0008949165822684875,-0.022491706883442927,0.011245853441721465
1.0,0.75,1.0,2.4,4.5,1.0,4.6097722286464435,-0.0007242665261359212,-0.000812380384579545,-0.020417345984924395,0.010208672992462198
1.0,0.75,1.0,2.4,4.649999999999999,1.0,4.756311596184588,-0.0006618357887578766,-0.0007395822770157536,-0.01858772998558322,0.009293864992791612
1.0,0.75,1.0,2.4,4.800000000000001,1.0,4.903060268852506,-0.0006062940013241631,-0.0006751422575570795,-0.01696817565175479,0.008484087825877396
1.0,0.75,1.0,2.4,4.949999999999999,1.0,5.05,-0.0005567279562012498,-0.0006179060955007646,-0.015529674001868441,0.007764837000934222
1.0,0.75,1.0,2.4,5.100000000000001,1.0,5.197114584074515,-0.0005123641612437185,-0.0005669038330596212,-0.014247847337856003,0.0071239236689280006
1.0,0.75,1.0,2.4,5.25,1.0,5.344389581607987,-0.00047254484280839304,-0.0005213166864433613,-0.013102117378593901,0.006551058689296951
1.0,0.75,1.0,2.4,5.400000000000002,1.0,5.491812087098395,-0.0004367084795340371,-0.0004804505018833209,-0.01207503813704136,0.00603751906852068
1.0,0.75,1.0,2.4,5.550000000000001,1.0,5.639370532249146,-0.0004043739524027029,-0.0004437143677140272,-0.011151758383221024,0.005575879191610511
1.0,0.75,1.0,2.4,5.699999999999999,1.0,5.7870545184921145,-0.00037512756323295117,-0.0004106032738251009,-0.01031958582871084,0.005159792914355421
1.0,0.75,1.0,2.4,5.850000000000001,1.0,5.93485467387366,-0.0003486123753506092,-0.0003806840016401492,-0.00956763250313486,0.00478381625156743
1.0,0.75,1.0,2.4,6.0,1.0,6.082762530298219,-0.0003245194145362597,-0.0003535835784544811,-0.008886524580020705,0.0044432622900103524
1.0,0.75,1.0,2.4,6.150000000000002,1.0,6.23077041785364,-0.0003025803787529991,-0.0003289797894808786,-0.008268163918501159,0.0041340819592505795
1.0,0.75,1.0,2.4,6.300000000000001,1.0,6.378871373526826,-0.00028256158375116375,-0.0003065933561220916,-0.007705531481860817,0.0038527657409304084
1.0,0.75,1.0,2.4,6.449999999999999,1.0,6.527059062089142,-0.000264258896199623,-0.0002861814409643637,-0.007192524100219089,0.0035962620501095444
1.0,0.75,1.0,2.4,6.600000000000001,1.0,6.675327707311456,-0.0002474935013558201,-0.0002675322560445932,-0.00672381896150398,0.00336190948075199
1.0,0.75,1.0,2.4,6.75,1.0,6.823672031978091,-0.00023210833659272542,-0.00025046055093242456,-0.006294760214586858,0.0031473801072934293
1.0,0.75,1.0,2.4,6.900000000000002,1.0,6.972087205421346,-0.00021796508813147527,-0.00023480383518743265,-0.005901264029276375,0.002950632014638188
1.0,0.75,1.0,2.4,7.050000000000001,1.0,7.120568797504874,-0.00020494164709367025,-0.0002204191976947471,-0.00553973865750379,0.002769869328751895
1.0,0.75,1.0,2.4,7.199999999999999,1.0,7.269112738154498,-0.0001929299505020426,-0.00020718062199361994,-0.005207016960170563,0.0026035084800852815
1.0,0.75,1.0,2.4,7.350000000000001,1.0,7.41771528167535,-0.00018183414254524177,-0.00019497671188736928,-0.004900299245491624,0.002450149622745812
1.0,0.75,1.0,2.4,7.5,1.0,7.566372975210778,-0.00017156900633907328,-0.00018370876082407012,-0.004617104747239865,0.002308552373619932
1.0,0.75,1.0,2.4,7.650000000000002,1.0,7.7150826307953455,-0.00016205861514668579,-0.00017328910061702315,-0.004355230123564979,0.0021776150617824896
1.0,0.75,1.0,2.4,7.800000000000001,1.0,7.863841300535,-0.0001532351814457456,-0.00016363969713515305,-0.004112714162843645,0.0020563570814218224
1.0,0.75,1.0,2.4,7.949999999999999,1.0,8.01264625451542,-0.00014503805983393284,-0.0001546909402763879,-0.003887807372393581,0.0019439036861967907
1.0,0.75,1.0,2.4,8.100000000000001,1.0,8.161494961096283,-0.00013741288999575462,-0.00014638060742347482,-0.0036789459272768004,0.0018394729636384
1.0,0.75,1.0,2.4,8.25,1.0,8.31038506929733,-0.00013031085036742046,-0.00013865296530622692,-0.0034847290976358636,0.0017423645488179318
1.0,0.75,1.0,2.4,8.400000000000002,1.0,8.459314393022643,-0.0001236880176768487,-0.00013145800079016927,-0.0033038999163039757,0.001651949958151988
1.0,0.75,1.0,2.4,8.55,1.0,8.608280896903866,-0.00011750480110788042,-0.00012475074552688743,-0.0031353282054169544,0.001567664102708477
1.0,0.75,1.0,2.4,8.7,1.0,8.75728268357257,-0.00011172545783199992,-0.00011849069807636147,-0.0029779960527633875,0.0014889980263816938
1.0,0.75,1.0,2.4,8.850000000000001,1.0,8.906317982196684,-0.00010631766152695574,-0.0001126413125387981,-0.0028309849597007997,0.0014154924798503998
1.0,0.75,1.0,2.4,9.0,1.0,9.055385138137417,-0.000101252131188173,-0.00010716955886570437,-0.0026934647905676457,0.0013467323952838228
1.0,0.75,1.0,2.4,9.150000000000002,1.0,9.204482603601358,-9.65023037176649e-05,-0.00010204553656583097,-0.0025646840640547452,0.0012823420320273726
1.0,0.75,1.0,2.4,9.3,1.0,9.353608929178085,-9.204404132683708e-05,-9.724213136698018e-05,-0.002443961324175348,0.0012219806620876739
1.0,0.75,1.0,2.4,9.45,1.0,9.50276275616728,-8.78553820212432e-05,-9.273472187330618e-05,-0.002330677767758971,0.0011653388838794854
1.0,0.75,1.0,2.4,9.600000000000001,1.0,9.651942809610924,-8.391631224385089e-05,-8.850091426747443e-05,-0.002224270576789422,0.001112135288394711
1.0,0.75,1.0,2.4,9.75,1.0,9.80114789195633,-8.02085693216002e-05,-8.452031183551268e-05,-0.0021242271259325207,0.0010621135629662604
1.0,0.75,1.0,2.4,9.900000000000002,1.0,9.9503768772846,-7.671546902547597e-05,-8.077431390203902e-05,-0.002030079929227213,0.0010150399646136066
1.0,0.75,1.0,2.4,10.05,1.0,10.099628706046575,-7.342174256295028e-05,-7.724592788011843e-05,-0.0019414019163832563,0.0009707009581916282
1.0,0.75,1.0,2.4,10.2,1.0,10.248902380255165,-7.031340433145447e-05,-7.391961524760156e-05,-0.001857802561744393,0.0009289012808721964
1.0,0.75,1.0,2.4,10.350000000000001,1.0,10.39819695908863,-6.737762870794464e-05,-7.078114928444761e-05,-0.0017789243088373043,0.0008894621544186521
1.0,0.75,1.0,2.4,10.5,1.0,10.547511554864494,-6.460263194920425e-05,-6.781748027374912e-05,-0.0017044391825038476,0.0008522195912519237
1.0,0.75,1.0,2.4,10.650000000000002,1.0,10.696845329348276,-6.197758711393725e-05,-6.501663575953714e-05,-0.0016340462821062825,0.0008170231410531414
1.0,0.75,1.0,2.4,10.8,1.0,10.846197490365,-5.949252252118716e-05,-6.236760610335595e-05,-0.00156746890525028,0.00078373445262514
1.0,0.75,1.0,2.4,10.95,1.0,10.995567288685018,-5.713825373279802e-05,-5.986026509761805e-05,-0.001504452552580915,0.0007522262762904575
1.0,0.75,1.0,2.4,11.100000000000001,1.0,11.14495401515861,-5.490630719357387e-05,-5.748528356760339e-05,-0.0014447627563640708,0.0007223813781820354
1.0,0.75,1.0,2.4,11.25,1.0,11.294356998076518,-5.2788857636486904e-05,-5.523405790029619e-05,-0.0013881832842201902,0.0006940916421100951
1.0,0.75,1.0,2.4,11.400000000000002,1.0,11.443775600735975,-5.077867261832797e-05,-5.3098646718834496e-05,-0.0013345145475796019,0.0006672572737898008
1.0,0.75,1.0,2.4,11.55,1.0,11.593209219193795,-4.886905797066957e-05,-5.1071709357860374e-05,-0.0012835720553994179,0.0006417860276997089
1.0,0.75,1.0,2.4,11.7,1.0,11.742657280190032,-4.705381650700521e-05,-4.914645837345647e-05,-0.0012351852206080594,0.0006175926103040297
1.0,0.75,1.0,2.4,11.850000000000001,1.0,11.892119239227299,-4.532719970272836e-05,-4.731660570893607e-05,-0.0011891960071039873,0.0005945980035519938
1.0,0.75,1.0,2.4,12.0,1.0,12.041594578792296,-4.376870235246225e-05,-4.5661148541887655e-05,-0.0011475898305093324,0.0005737949152546662
1.0,0.75,1.0,5.0,-12.0,1.0,12.041594578792296,-4.376870642319723e-05,-4.5661152612436125e-05,-0.0011475899328133737,0.0005737949664066869
