case,t,N0,B0,R0,rho0,nec0,Gkk0,tidal0,rho_repay,nec_repay
static_Bcore_2p0,-0.43199999999999994,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.4079999999999999,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.3839999999999999,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.36,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.33599999999999997,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.31199999999999994,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.2879999999999999,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.2639999999999999,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.24,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.02466038083902744
static_Bcore_2p0,-0.21599999999999997,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.19199999999999995,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.16799999999999993,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.1439999999999999,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.11999999999999988,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.09599999999999986,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.07199999999999984,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,-0.04799999999999982,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909047,-0.024660380838464967
static_Bcore_2p0,-0.02400000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.0,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.02400000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.04800000000000004,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.07200000000000006,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.09600000000000009,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.1200000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.14400000000000013,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.16800000000000015,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.19200000000000017,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.21599999999999997,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.24,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.264,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.28800000000000003,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.31200000000000006,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.3360000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909047,-0.024660380839308674
static_Bcore_2p0,0.3600000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.3840000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.40800000000000014,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.43200000000000016,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.4560000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.48,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.504,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.528,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.552,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.5760000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.6000000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.6240000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.6480000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.6720000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.6960000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.72,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909047,-0.024660380838464967
static_Bcore_2p0,0.744,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.768,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.792,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.8160000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.8400000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.8640000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.8880000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.9120000000000001,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.9360000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.9600000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,0.9840000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.0080000000000002,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.0320000000000003,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.0560000000000003,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.0800000000000003,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.1040000000000003,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.128,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.152,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.176,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_2p0,1.2,1.0,2.0,1.0,0.019900456807754464,-0.019888278965219372,-0.49984696871742074,-0.0,-0.012331849898909052,-0.024660380838746207
static_Bcore_3p0,-1.2,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672876,-0.024660421676526413
static_Bcore_3p0,-1.176,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-1.152,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-1.128,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-1.1039999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-1.08,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-1.056,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672876,-0.024660421674839006
static_Bcore_3p0,-1.032,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-1.008,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.984,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.96,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.9359999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.9119999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675401476
static_Bcore_3p0,-0.8879999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.8639999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.84,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.816,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.7919999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.768,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.744,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.72,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675401476
static_Bcore_3p0,-0.696,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.6719999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.6479999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.6239999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675401476
static_Bcore_3p0,-0.6,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.576,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.5519999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.5279999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.5039999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.48,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.45599999999999996,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.43199999999999994,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.4079999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.3839999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.36,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.33599999999999997,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.31199999999999994,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.2879999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.2639999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.24,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675401476
static_Bcore_3p0,-0.21599999999999997,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.19199999999999995,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.16799999999999993,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.1439999999999999,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.11999999999999988,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.09599999999999986,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.07199999999999984,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,-0.04799999999999982,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672876,-0.024660421674839006
static_Bcore_3p0,-0.02400000000000002,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.0,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.02400000000000002,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.04800000000000004,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.07200000000000006,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.09600000000000009,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.1200000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.14400000000000013,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.16800000000000015,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.19200000000000017,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.21599999999999997,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.24,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.264,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.28800000000000003,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.31200000000000006,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.3360000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672876,-0.024660421675682706
static_Bcore_3p0,0.3600000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.3840000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.40800000000000014,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.43200000000000016,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.4560000000000002,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.48,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.504,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.528,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.552,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.5760000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.6000000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.6240000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.6480000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.6720000000000002,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.6960000000000002,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.72,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672876,-0.024660421674839006
static_Bcore_3p0,0.744,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.768,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.792,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.8160000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.8400000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.8640000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.8880000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.9120000000000001,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
static_Bcore_3p0,0.9360000000000002,1.0,3.0000000000000004,1.0,0.030949500677320784,-0.008839235095653052,-0.22215420831885357,-0.0,-0.012331890641672881,-0.024660421675120246
