t,phase,access_mean_Tkk_total,access_max_abs_flux,access_max_abs_Kll,access_max_abs_Kth,access_max_abs_theta,access_min_N,access_min_R,support_mean_Tkk_total,support_max_abs_flux,support_max_abs_Kll,support_max_abs_Kth,support_max_abs_theta,support_min_N,support_min_R,shoulder_mean_Tkk_total,shoulder_max_abs_flux,shoulder_max_abs_Kll,shoulder_max_abs_Kth,shoulder_max_abs_theta,shoulder_min_N,shoulder_min_R,matching_mean_Tkk_total,matching_max_abs_flux,matching_max_abs_Kll,matching_max_abs_Kth,matching_max_abs_theta,matching_min_N,matching_min_R,coreline_Tkk_total,coreline_Tkk_geo,coreline_src,proper_half_length_R2,proper_half_length_R3
85.8,B_setup,-5.5529269118410865e-06,8.506363874314177e-08,0.015446976053912145,0.0,0.00013840136371160258,1.0,1.0,-0.0003540641535220622,2.012699493870142e-05,0.015446976053912145,0.0,0.03274747758148271,1.0,1.0,-0.0004986595825201277,0.00019594466811616646,0.015446325124113517,0.0,0.3188459823123824,1.0,1.1725122955710758,-0.00014449073871207284,4.890440370277703e-05,0.015325629823281553,0.0,0.08019910029012385,1.0,4.639062405271132,-5.32846503725759e-09,-5.32846503725759e-09,0.0,10.26437543037322,15.30250635724244
86.77499999999999,B_setup,-5.389697878031109e-06,8.190921185829784e-08,0.015097290769528031,0.0,0.00013635579927457088,1.0,1.0,-0.0003436151258786442,1.9380626055341765e-05,0.015097290769528031,4.436982134929383e-16,0.03226347443764252,1.0,1.0,-0.0004825890171852935,0.00018867908043502726,0.015096663977861665,5.109010816159381e-16,0.3141340025822744,1.0,1.1725122955710758,-0.0001401885959286379,4.710181172939445e-05,0.014980430870287671,4.552232810554278e-16,0.07902293704693344,1.0,4.639062405271132,-5.172120183527529e-09,-5.172120183527529e-09,0.0,10.418350956558776,15.532016068199516
87.75,B_setup,-5.234800520114531e-06,7.886794242791709e-08,0.014749793125380519,0.0,0.0001343861360621924,1.0,1.0,-0.0003336964214087807,1.8661031110337877e-05,0.014749793125380519,4.436982134929383e-16,0.03179743028413034,1.0,1.0,-0.00046723140516508695,0.0001816740795663021,0.014749189605977556,5.109010816159381e-16,0.30959684665873244,1.0,1.1725122955710758,-0.00013604103655787798,4.536307627812393e-05,0.014637259623929507,4.552232810554278e-16,0.07789015749729733,1.0,4.639062405271132,-5.023776547541381e-09,-5.023776547541381e-09,0.0,10.571043000328231,15.75961267201784
88.725,B_setup,-5.087767501270331e-06,7.5934873590133e-08,0.01440453244112736,0.0,0.00013248966237269262,1.0,1.0,-0.0003242783814432025,1.7967037285814948e-05,0.01440453244112736,4.436982134929383e-16,0.03134870351092777,1.0,1.0,-0.00045254994035222096,0.00017491825336564293,0.014403951366047522,5.109010816159381e-16,0.30522826981155915,1.0,1.1725122955710758,-0.0001320420678109192,4.368544719819015e-05,0.01429617235109676,4.552232810554278e-16,0.07679923079611735,1.0,4.639062405271132,-4.88298473183546e-09,-4.88298473183546e-09,0.0,10.722351343756754,15.985146787899499
89.7,B_setup,-4.948161851610609e-06,7.310526099418659e-08,0.01406155277073164,0.0,0.0001306637853534794,1.0,1.0,-0.00031533326755931113,1.729752204390338e-05,0.01406155277073164,4.436982134929383e-16,0.030916680628330733,1.0,1.0,-0.0004385099581921967,0.00016840067871834994,0.014060993348335254,5.109010816159381e-16,0.30102230093902504,1.0,1.1725122955710758,-0.00012818590190594195,4.206628844580582e-05,0.013957219759885611,4.552232810554278e-16,0.07574869208548893,1.0,4.639062405271132,-4.749324565567203e-09,-4.749324565567203e-09,0.0,10.872177213872911,16.208471188835862
90.675,B_setup,-4.815574861528938e-06,7.037456639725465e-08,0.013720893612240874,0.0,0.0001289060258717243,1.0,1.0,-0.0003068351288958045,1.6651411611875667e-05,0.013720893612240874,0.0,0.030500775053330414,1.0,1.0,-0.00042507880623795944,0.0001621109068306746,0.013720355085614548,0.0,0.29697323076374177,1.0,1.1725122955710758,-0.00012446695573553387,4.050307505542838e-05,0.013620447717697048,0.0,0.07473713973534259,1.0,4.639062405271132,-4.622403106113726e-09,-4.622403106113726e-09,0.0,11.020423393155108,16.429440966309105
91.64999999999999,B_setup,-4.68962412608708e-06,6.773845110958914e-08,0.013382590574121667,0.0,0.00012721401354388087,1.0,1.0,-0.00029875967894070157,1.602767943137859e-05,0.013382590574121667,4.436982134929383e-16,0.030100425933600194,1.0,1.0,-0.00041222572256801595,0.00015603894816682625,0.013382072219549157,5.109010816159381e-16,0.2930756003937099,1.0,1.1725122955710758,-0.00012087984950563786,3.899338997317829e-05,0.013285897926169923,4.552232810554278e-16,0.07376323266009839,1.0,4.639062405271132,-4.501852751692681e-09,-4.501852751692681e-09,0.0,11.166994330028004,16.6479136949937
92.625,B_setup,-4.5699517297635206e-06,6.519276936618648e-08,0.013046676002132121,0.0,0.0001255854819268705,1.0,1.0,-0.00029108418112906275,1.5425344590270542e-05,0.013046676002132121,4.436982134929383e-16,0.029715097009717292,1.0,1.0,-0.00039992172167098433,0.0001501752572145197,0.01304617712761899,5.109010816159381e-16,0.28932419025489303,1.0,1.1725122955710758,-0.00011741940452374832,3.7534920800901466e-05,0.012953608556817753,4.552232810554278e-16,0.07282568771410029,1.0,4.639062405271132,-4.387329471944312e-09,-4.387329471944312e-09,0.0,11.311796249358986,16.863749597458057
93.6,B_setup,-4.456222561519854e-06,6.273356169067692e-08,0.012713179570452114,0.0,0.0001240182638719102,1.0,1.0,-0.0002837873426230976,1.4843470252598148e-05,0.012713179570452114,4.436982134929383e-16,0.029344275515880917,1.0,1.0,-0.0003881394873993075,0.00014451071723049934,0.012712699514301715,5.109010816159381e-16,0.2857140093976527,1.0,1.1725122955710758,-0.00011408064028616551,3.6125456492013844e-05,0.01262361485098357,4.552232810554278e-16,0.07192327716750369,1.0,4.639062405271132,-4.278511177291389e-09,-4.278511177291389e-09,0.0,11.454737262954588,17.076811708865954
94.575,B_setup,-4.348122750802602e-06,6.03570483067144e-08,0.012382128840608898,0.0,0.00012251028704047442,1.0,1.0,-0.0002768492156889942,1.4281162099806362e-05,0.012382128840608898,4.436982134929383e-16,0.02898747111897613,1.0,1.0,-0.00037685327261210603,0.00013903662509138774,0.012381666970044601,5.109010816159381e-16,0.2822402851759172,1.0,1.1725122955710758,-0.00011085877100220395,3.476288403414569e-05,0.012295949687582342,4.552232810554278e-16,0.07105482626335584,1.0,4.639062405271132,-4.175096234015907e-09,-4.175096234015907e-09,0.0,11.595727480056896,17.286966041678106
95.55,B_setup,-4.245358215710372e-06,5.8059622642628284e-08,0.012053549791446853,0.0,0.00012105956958064969,1.0,1.0,-0.00027025110612093246,1.3737566793999609e-05,0.012053549791446853,0.0,0.028644214895589507,1.0,1.0,-0.0003660388051324292,0.0001337446763590173,0.012053105501289598,0.0,0.27889845329514407,1.0,1.1725122955710758,-0.0001077492016697568,3.3445185147879486e-05,0.011970644121793174,0.0,0.07021921085582433,1.0,4.639062405271132,-4.076802055663631e-09,-4.076802055663631e-09,0.0,11.734679117840006,17.494081750353665
96.52499999999999,B_setup,-4.147653315015783e-06,5.583784496750114e-08,0.011727467323259706,0.0,0.00011966421596111262,1.0,1.0,-0.0002639754881978292,1.3211870472289162e-05,0.011727467323259706,4.436982134929383e-16,0.028314058346321457,1.0,1.0,-0.0003556731996595427,0.00012862695064467456,0.011727040034649801,5.109010816159381e-16,0.27568414822275134,1.0,1.1725122955710758,-0.00010474752380381128,3.217043302639738e-05,0.01164772789777245,4.552232810554278e-16,0.06941535512886474,1.0,4.639062405271132,-3.983363812409824e-09,-3.983363812409824e-09,0.0,11.87150661190652,17.698031296051873
97.5,B_setup,-4.054749596474103e-06,5.3688436189956916e-08,0.01140390573898372,0.0,0.0001183224129591188,1.0,1.0,-0.00025800592569527993,1.2703297279630708e-05,0.01140390573898372,4.436982134929383e-16,0.0279965724465232,1.0,1.0,-0.0003457348752940139,0.00012367589734693294,0.011403494898153276,5.109010816159381e-16,0.27259319395273446,1.0,1.1725122955710758,-0.00010184951090814268,3.093678913669581e-05,0.011327229938239987,4.552232810554278e-16,0.06864222939406692,1.0,4.639062405271132,-3.89453318899724e-09,-3.89453318899724e-09,0.0,12.006126726783858,17.89869061133339
98.475,B_setup,-3.966404634294879e-06,5.1608271844977686e-08,0.011082889205147767,0.0,0.00011703242579818915,1.0,1.0,-0.00025232699850422313,1.2211107946141438e-05,0.011082889205147767,4.436982134929383e-16,0.02769134673246867,1.0,1.0,-0.0003362034783413842,0.000118884321821325,0.011082494282235436,5.109010816159381e-16,0.2696215951146003,1.0,1.1725122955710758,-9.905111376232112e-05,2.9742500099402513e-05,0.011009178813582285,4.552232810554278e-16,0.06789884796595289,1.0,4.639062405271132,-3.810077302268677e-09,-3.810077302268677e-09,0.0,12.13845866642083,18.095939264862064
99.45,B_setup,-3.88239094897114e-06,4.9594376289527834e-08,0.010764442195177365,0.0,0.00011579259443062756,1.0,1.0,-0.0002469242344415892,1.1734598413817142e-05,0.010764442195177365,4.436982134929383e-16,0.02739798842177958,1.0,1.0,-0.00032705981008429884,0.00011424537202786136,0.010764062683091442,5.109010816159381e-16,0.2667655284154306,1.0,1.1725122955710758,-9.634845559350326e-05,2.8585894661490184e-05,0.010693603193055522,4.552232810554278e-16,0.06718426711262239,1.0,4.639062405271132,-3.729777646455101e-09,-3.729777646455101e-09,0.0,12.268424184683965,18.289660626106265
100.425,B_setup,-3.802495003518269e-06,4.7643917123130866e-08,0.010448589917412513,0.0,0.00011460132995954377,1.0,1.0,-0.0002417840458658089,1.1273098516464321e-05,0.010448589917412513,0.0,0.02711612156686108,1.0,1.0,-0.0003182857592216736,0.00010975252569696585,0.010448225330734731,0.0,0.2640213344028564,1.0,1.1725122955710758,-9.37378271867928e-05,2.74653807733088e-05,0.010380532280404585,0.0,0.06649758307932277,1.0,4.639062405271132,-3.653429142547182e-09,-3.653429142547182e-09,0.0,12.395947695853982,18.479742030040484
101.39999999999999,B_setup,-3.7265162701646744e-06,4.575419984638941e-08,0.010135358730133359,0.0,0.00011345711119470494,1.0,1.0,-0.0002368936707365689,1.0825970715929553e-05,0.010135358730133359,4.436982134929383e-16,0.026845386240005105,1.0,1.0,-0.0003098642386917978,0.00010539957804067611,0.010135008604062214,5.109010816159381e-16,0.26138550953590534,1.0,1.1725122955710758,-9.121568198254647e-05,2.637944277944113e-05,0.010069996236182495,4.552232810554278e-16,0.06583793018226719,1.0,4.639062405271132,-3.580839166850147e-09,-3.580839166850147e-09,0.0,12.520956385122263,18.666074941846944
102.375,B_setup,-3.65426636231819e-06,4.392266276727017e-08,0.009824776545697621,0.0,0.00011235848133626063,1.0,1.0,-0.00023224111778609815,1.0392608896940006e-05,0.009824776545697621,4.436982134929383e-16,0.026585437748734984,1.0,1.0,-0.0003017791266137637,0.00010118063003378708,0.009824440435033666,5.109010816159381e-16,0.2588546985500236,1.0,1.1725122955710758,-8.877863120379971e-05,2.5326638730860145e-05,0.009762026588857187,4.552232810554278e-16,0.0652044789698181,1.0,4.639062405271132,-3.5118268293388155e-09,-3.5118268293388155e-09,0.0,12.643380319087235,18.848555121616986
103.35,B_setup,-3.5855682267877273e-06,4.214687216239466e-08,0.009516873225767357,0.0,0.0001113040447801733,1.0,1.0,-0.00022781511548971065,9.972437222282539e-06,0.009516873225767357,4.436982134929383e-16,0.026335945879962647,1.0,1.0,-0.00029401521109015725,9.709007728188482e-05,0.00951655070393412,5.109010816159381e-16,0.2564256871021158,1.0,1.1725122955710758,-8.642343904489371e-05,2.430559782429676e-05,0.00945665663666364,4.552232810554278e-16,0.06459643444798552,1.0,4.639062405271132,-3.4462221132347537e-09,-3.4462221132347537e-09,0.0,12.763152556250853,19.027082789052766
104.325,B_setup,-3.5202553916394337e-06,4.0424517699052964e-08,0.009211680969584014,0.0,0.00011029246403903537,1.0,1.0,-0.00022360506454854566,9.564909049662797e-06,0.009211680969584014,4.436982134929383e-16,0.02609659417143295,1.0,1.0,-0.00028655813863708756,9.312259948738552e-05,0.009211371627682914,5.109010816159381e-16,0.2540953946810555,1.0,1.1725122955710758,-8.414701795476893e-05,2.331501797367327e-05,0.009153921842154399,4.552232810554278e-16,0.06401303436706401,1.0,4.639062405271132,-3.3838651603002035e-09,-3.3838651603002035e-09,0.0,12.880209257514972,19.20156278816861
105.3,B_setup,-3.4581712654613187e-06,3.87534081209956e-08,0.008909234696932397,0.0,0.0001093224567718409,1.0,1.0,-0.0002196009936164328,9.16950591097216e-06,0.008909234696932397,0.0,0.02586707920895063,1.0,1.0,-0.00027939436601386004,8.92731505238713e-05,0.008908938142832237,0.0,0.2518608677688856,1.0,1.1725122955710758,-8.194642403689816e-05,2.2353663516847932e-05,0.008853860221089953,0.0,0.06345354756612813,1.0,4.639062405271132,-3.324605625520949e-09,-3.324605625520949e-09,0.0,12.99448979667789,19.37190475199272
106.27499999999999,B_setup,-3.3991684840917858e-06,3.71314672007499e-08,0.008609572427575051,0.0,0.00010839279291621315,1.0,1.0,-0.00021579351802165206,8.785736554615505e-06,0.008609572427575051,4.436982134929383e-16,0.02564710994785266,1.0,1.0,-0.000272511115242181,8.553694912211796e-05,0.00860928828503196,5.109010816159381e-16,0.2497192732377641,1.0,1.1725122955710758,-7.981885258698379e-05,2.1420363060567824e-05,0.008556512727429268,4.552232810554278e-16,0.06291727237203466,1.0,4.639062405271132,-3.268302031789183e-09,-3.268302031789183e-09,0.0,13.10593687093065,19.53802326726857
107.25,B_setup,-3.3431083010695615e-06,3.5556729959271405e-08,0.008312735658653128,0.0,0.0001075022919165442,1.0,1.0,-0.00021217380125412264,8.413136051082696e-06,0.008312735658653128,4.436982134929383e-16,0.025436407057159948,1.0,1.0,-0.00026589633161849894,8.190947017158076e-05,0.008312463566458385,5.109010816159381e-16,0.24766789196759031,1.0,1.1725122955710758,-7.776163378736287e-05,2.0514007465367067e-05,0.008261923635927532,4.552232810554278e-16,0.0624035350495215,1.0,4.639062405271132,-3.2148211454030573e-09,-3.2148211454030573e-09,0.0,13.21449661135361,19.69983803915655
108.225,B_setup,-3.2898600184445645e-06,3.402733915305105e-08,0.008018769741507604,0.0,0.00010664982004149389,1.0,1.0,-0.00020873351900199008,8.05126496181038e-06,0.008018769741507604,4.436982134929383e-16,0.025234702284888916,1.0,1.0,-0.00025953864452952445,7.838643663778664e-05,0.008018509352664153,5.109010816159381e-16,0.2457041126692573,1.0,1.1725122955710758,-7.577222856836345e-05,1.9633547971617324e-05,0.007970140923787167,4.552232810554278e-16,0.061911688298958746,1.0,4.639062405271132,-3.164037504221895e-09,-3.164037504221895e-09,0.0,13.320118693412757,19.857274055935385
109.2,B_setup,-3.2393004547659103e-06,3.2541542028430344e-08,0.007727724259358816,0.0,0.00010583428778429404,1.0,1.0,-0.0002054648255395526,7.699708571252403e-06,0.007727724259358816,4.436982134929383e-16,0.025041737842941454,1.0,1.0,-0.0002534273309006485,7.496381209317555e-05,0.007727475240281334,5.109010816159381e-16,0.24382542589843095,1.0,1.1725122955710758,-7.384822465180047e-05,1.8777994467627946e-05,0.007681216652802185,4.552232810554278e-16,0.061441109798280255,1.0,4.639062405271132,-3.1158328556157855e-09,-3.1158328556157855e-09,0.0,13.422756447456223,20.010261753703737
110.175,B_setup,-3.1913134472788716e-06,3.109768734145787e-08,0.0074396534070010146,0.0,0.00010505464733933052,1.0,1.0,-0.0002023603222810098,7.3580761817856745e-06,0.0074396534070010146,0.0,0.024857265810046564,1.0,1.0,-0.00024755228111034285,7.16377938605774e-05,0.007439415436740509,0.0,0.24202941824484844,1.0,1.1725122955710758,-7.198733278280964e-05,1.794641389980435e-05,0.007395207353150539,0.0,0.06099120078561444,1.0,4.639062405271132,-3.0700956568652238e-09,-3.0700956568652238e-09,0.0,13.522366969210726,20.15873718108178
111.14999999999999,B_setup,-3.1457893856127686e-06,2.9694222642301807e-08,0.007154616373851858,0.0,0.00010430989014850857,1.0,1.0,-0.00019941302832708602,7.026000471205011e-06,0.007154616373851858,4.436982134929383e-16,0.02468104755121692,1.0,1.0,-0.00024190396721805035,6.840480676415254e-05,0.007154389143337075,5.109010816159381e-16,0.2403137666821896,1.0,1.1725122955710758,-7.018738315748324e-05,1.71379288251815e-05,0.00711217441017192,4.552232810554278e-16,0.06056138467912908,1.0,4.639062405271132,-3.026720679644157e-09,-3.026720679644157e-09,0.0,13.61891123027794,20.30264216391261
112.125,B_setup,-3.102624774377284e-06,2.832969182147986e-08,0.0068726777312659755,0.0,0.00010359904451094935,1.0,1.0,-0.0001966163528454936,6.70313691216647e-06,0.0068726777312659755,4.436982134929383e-16,0.02451285315217639,1.0,1.0,-0.00023647341336225668,6.526149748347527e-05,0.0068724609425685505,5.109010816159381e-16,0.23867623306366287,1.0,1.1725122955710758,-6.84463220528926e-05,1.6351716105585837e-05,0.006832184455056926,4.552232810554278e-16,0.06015110573060937,1.0,4.639062405271132,-2.985608565930775e-09,-2.985608565930775e-09,0.0,13.71235418863099,20.441924469963883
113.1,B_setup,-3.061721822355325e-06,2.700273291614309e-08,0.006593907825244892,0.0,0.00010292117324962363,1.0,1.0,-0.00019396406913425738,6.38916325316045e-06,0.006593907825244892,4.436982134929383e-16,0.024352460867276222,1.0,1.0,-0.00023125216819069126,6.220472950664876e-05,0.006593701190857813,5.109010816159381e-16,0.23711465874860807,1.0,1.1725122955710758,-6.676220865980726e-05,1.5587005743116176e-05,0.0065553097605619585,4.552232810554278e-16,0.05975982770930156,1.0,4.639062405271132,-2.9466654047349827e-09,-2.9466654047349827e-09,0.0,13.802664899110873,20.576537973629303
114.075,B_setup,-3.022988055972293e-06,2.571207617346773e-08,0.0063183831753577235,0.0,0.00010227537142858615,1.0,1.0,-0.00019145029022969276,6.08377906031468e-06,0.0063183831753577235,4.436982134929383e-16,0.02419965657937016,1.0,1.0,-0.0002262322791983514,5.9231578673882476e-05,0.00631818641749057,5.109010816159381e-16,0.23562695934551306,1.0,1.1725122955710758,-6.513321212359655e-05,1.4843079855967747e-05,0.00628162864258473,4.552232810554278e-16,0.0593870326125718,1.0,4.639062405271132,-2.9098024129092792e-09,-2.9098024129092792e-09,0.0,13.889816623922856,20.70644282063015
115.05,B_setup,-2.9863359550593196e-06,2.445654236849521e-08,0.006046186880713226,0.0,0.00010166076411454246,1.0,1.0,-0.00018906944592873989,5.786705319401167e-06,0.006046186880713226,0.0,0.024054233270182766,1.0,1.0,-0.00022140626885191193,5.633932930838435e-05,0.0060459997305981035,0.0,0.23421111955702612,1.0,1.1725122955710758,-6.355760879209776e-05,1.4119271793656966e-05,0.0060112258684316645,0.0,0.05903221939995158,1.0,4.639062405271132,-2.874935511876231e-09,-2.874935511876231e-09,0.0,13.973786943133026,20.831605592716887
116.02499999999999,B_setup,-2.9516826089797487e-06,2.3235041372750814e-08,0.005777409033537929,0.0,0.00010107650417655803,1.0,1.0,-0.00018681626110342447,5.49768409717956e-06,0.005777409033537929,4.436982134929383e-16,0.023915990499706496,1.0,1.0,-0.0002167671123860998,5.352547092322225e-05,0.005777231230749247,5.109010816159381e-16,0.23286518811271598,1.0,1.1725122955710758,-6.203377966967961e-05,1.341496539012698e-05,0.005744193072345082,4.552232810554278e-16,0.05869490274717287,1.0,4.639062405271132,-2.8419850778282907e-09,-2.8419850778282907e-09,0.0,14.054557865164528,20.951999472370506
117.0,B_setup,-2.9189493912237385e-06,2.204657097085346e-08,0.005512147141080884,0.0,0.0001005217701177937,1.0,1.0,-0.0001846857351951726,5.21647826141504e-06,0.005512147141080884,4.436982134929383e-16,0.02378473389316283,1.0,1.0,-0.00021230821716904723,5.078769549961057e-05,0.005511978432861533,5.109010816159381e-16,0.231587272775488,1.0,1.1725122955710758,-6.0560208078900074e-05,1.2729594353635262e-05,0.005480629179006615,4.552232810554278e-16,0.05837461181682467,1.0,4.639062405271132,-2.8108755809053143e-09,-2.8108755809053143e-09,0.0,14.132115937294232,21.067604407504323
117.975,B_setup,-2.8880616508750345e-06,2.089021592065028e-08,0.005250506556110167,0.0,9.999576393325123e-05,1.0,1.0,-0.00018267312278086087,4.942871258515908e-06,0.005250506556110167,4.436982134929383e-16,0.02366027463413471,1.0,1.0,-0.0002080234035298878,4.812389532633302e-05,0.0052503466967061055,5.109010816159381e-16,0.2303755354078266,1.0,1.1725122955710758,-5.913547752302526e-05,1.2062641791329649e-05,0.0052206408352960115,4.552232810554278e-16,0.058070889042307804,1.0,4.639062405271132,-2.7815352729443354e-09,-2.7815352729443354e-09,0.0,14.206452356149034,21.178407276165338
118.95,B_setup,-2.858948419332585e-06,1.976514725292528e-08,0.004992600916361027,0.0,9.949770898760442e-05,1.0,1.0,-0.00018077391511200978,4.6766669478539796e-06,0.004992600916361027,4.436982134929383e-16,0.023542428962437814,1.0,1.0,-0.000203906886956379,4.553216138948267e-05,0.004992449666361921,5.109010816159381e-16,0.22922818708420406,1.0,1.1725122955710758,-5.775826974994113e-05,1.1413639866666738e-05,0.004964342850662116,4.552232810554278e-16,0.05778328892180748,1.0,4.639062405271132,-2.7538959584960665e-09,-2.7538959584960665e-09,0.0,14.277563078202236,21.284402051235702
119.925,B_setup,-2.8315421307728876e-06,1.8670621805691606e-08,0.004738552593006103,0.0,9.90268479073046e-05,1.0,1.0,-0.00017898382253306042,4.417689491590936e-06,0.004738552593006103,0.0,0.023431017675373332,1.0,1.0,-0.0001999532615675551,4.3010782303783795e-05,0.0047384097186880985,0.0,0.22814348323628875,1.0,1.1725122955710758,-5.642736301052197e-05,1.0782169587200781e-05,0.00471185864619188,0.0,0.057511376819057256,1.0,4.639062405271132,-2.7278926548190974e-09,-2.7278926548190974e-09,0.0,14.345448930270145,21.385589965134468
120.89999999999999,B_setup,-2.8057783549885462e-06,1.7605981987666515e-08,0.004488493148108767,0.0,9.858244048127983e-05,1.0,1.0,-0.00017729875769009805,4.165783298728558e-06,0.004488493148108767,4.436982134929383e-16,0.023325865631018006,1.0,1.0,-0.00019615748477231577,4.055824377033652e-05,0.004488358420779566,5.109010816159381e-16,0.22711971881787266,1.0,1.1725122955710758,-5.514163050595623e-05,1.0167860719968558e-05,0.004463320712331365,4.552232810554278e-16,0.05725472776773448,1.0,4.639062405271132,-2.703463411468654e-09,-2.703463411468654e-09,0.0,14.41011572000843,21.48197967451899
121.875,B_setup,-2.781595541289558e-06,1.6570655764614487e-08,0.004242563800790882,0.0,9.816376156468572e-05,1.0,1.0,-0.0001757148194486094,3.92081302189241e-06,0.004242563800790882,4.436982134929383e-16,0.02322680125222277,1.0,1.0,-0.00019251486303023234,3.8173228548034544e-05,0.0042424369961356016,5.109010816159381e-16,0.22615522347674705,1.0,1.1725122955710758,-5.390003901948556e-05,9.57039183119193e-06,0.00421887107501844,4.552232810554278e-16,0.05701292527639881,1.0,4.639062405271132,-2.6805489980463726e-09,-2.6805489980463726e-09,0.0,14.47157434640847,21.573587424986382
122.85,B_setup,-2.7589347722003156e-06,1.5564156861236773e-08,0.0040009159016305,0.0,9.777009898033244e-05,1.0,1.0,-0.00017422827744081765,3.682663605113783e-06,0.0040009159016305,4.436982134929383e-16,0.023133656030078664,1.0,1.0,-0.00018902103862651618,3.5854616921753245e-05,0.004000796799055065,5.109010816159381e-16,0.22524835672116933,1.0,1.1725122955710758,-5.270164772083526e-05,8.989490446354823e-06,0.003978661769738212,4.552232810554278e-16,0.0567855601309735,1.0,4.639062405271132,-2.6590926890945887e-09,-2.6590926890945887e-09,0.0,14.529840910293974,21.660437215775264
123.825,B_setup,-2.737739525869744e-06,1.4586085170285093e-08,0.003763711414599711,0.0,9.740075141260859e-05,1.0,1.0,-0.0001728355571705806,3.451240380644321e-06,0.003763711414599711,4.436982134929383e-16,0.023046264025594083,1.0,1.0,-0.00018567197738261635,3.360148764644124e-05,0.0037635997965711127,5.109010816159381e-16,0.2243975030689756,1.0,1.1725122955710758,-5.1545607137856864e-05,8.42493332612813e-06,0.003742855322823176,4.552232810554278e-16,0.056572229191875434,1.0,4.639062405271132,-2.6390400420517324e-09,-2.6390400420517324e-09,0.0,14.584936824817252,21.74256096446709
124.8,B_setup,-2.7179554459884613e-06,1.3636127358972096e-08,0.003531123405535864,0.0,9.705502628894017e-05,1.0,1.0,-0.00017153322560668958,3.226469212448683e-06,0.003531123405535864,0.0,0.022964461368426645,1.0,1.0,-0.00018246395721849555,3.141311934700752e-05,0.0035310190569187066,0.0,0.22360106716792494,1.0,1.1725122955710758,-5.043115828230001e-05,7.876546852682488e-06,0.0035116252390153643,0.0,0.05637253418301872,1.0,4.639062405271132,-2.620338682146617e-09,-2.620338682146617e-09,0.0,14.63688892595578,21.81999867168782
125.77499999999999,B_setup,-2.6995301183513513e-06,1.2714057661113398e-08,0.0033033365358530807,0.0,9.673223764408904e-05,1.0,1.0,-0.00017031797719929378,3.008296683645687e-06,0.0033033365358530807,4.436982134929383e-16,0.02288808575155891,1.0,1.0,-0.00017939355748455707,2.928899234461357e-05,0.0033032392432398193,5.109010816159381e-16,0.2228574688764643,1.0,1.1725122955710758,-4.935763191724841e-05,7.344207519949949e-06,0.0032851564940048687,4.552232810554278e-16,0.05618608047006432,1.0,4.639062405271132,-2.602938059537152e-09,-2.602938059537152e-09,0.0,14.685729583008463,21.892798585809278
126.75,B_setup,-2.6824128529387687e-06,1.1819738841811605e-08,0.0030805475599441066,0.0,9.643170396289492e-05,1.0,1.0,-0.00016918662026027838,2.7966903247731237e-06,0.0030805475599441066,4.436982134929383e-16,0.022816975920860183,1.0,1.0,-0.00017645764898402912,2.72287908807755e-05,0.0030804571109769967,5.109010816159381e-16,0.22216513829478016,1.0,1.1725122955710758,-4.832444795439937e-05,6.827842520424368e-06,0.0030636460304130832,4.552232810554278e-16,0.05601247582545555,1.0,4.639062405271132,-2.5867892480824217e-09,-2.5867892480824217e-09,0.0,14.731496809092345,21.96101736765101
127.725,B_setup,-2.666554470809009e-06,1.095312331850819e-08,0.0028629658241765186,0.0,9.615274599743056e-05,1.0,1.0,-0.00016813606364945915,2.591638879050377e-06,0.0028629658241765186,4.436982134929383e-16,0.02275097115861144,1.0,1.0,-0.00017365338459732308,2.523240570198321e-05,0.002862882006862118,5.109010816159381e-16,0.22152251073687607,1.0,1.1725122955710758,-4.7331114960738647e-05,6.327430419389766e-06,0.002847303255155596,4.552232810554278e-16,0.05585132917798512,1.0,4.639062405271132,-2.5718447510536535e-09,-2.5718447510536535e-09,0.0,14.774234371638705,22.024720255181364
128.7,B_setup,-2.651907094902179e-06,1.0114254420614645e-08,0.002650813765246349,0.0,9.589468455494315e-05,1.0,1.0,-0.00016716330371546514,2.3931526004270476e-06,0.002650813765246349,0.0,0.022689910760103793,1.0,1.0,-0.00017097819042782706,2.3299936962159675e-05,0.0026507363672578915,0.0,0.22092802163530553,1.0,1.1725122955710758,-4.637722976048037e-05,5.843001906486158e-06,0.002636350535961938,0.0,0.055702249344867366,1.0,4.639062405271132,-2.5580583554174474e-09,-2.5580583554174474e-09,0.0,14.813991902889795,22.08398122821942
129.67499999999998,B_setup,-2.638423943543879e-06,9.303267765857118e-09,0.002444327404922358,4.440892098500626e-16,9.565683825434263e-05,1.0,1.0,-0.00016626541144172842,2.2012635792529957e-06,0.002444327404922358,4.440892098500626e-16,0.022633633502594945,1.0,1.0,-0.00016842975737604984,2.1431697395422653e-05,0.0024442562128968097,7.436748913402378e-16,0.2203801013713746,1.0,1.1725122955710758,-4.546247710708222e-05,5.374640612195667e-06,0.002431023694129782,7.977962803264405e-16,0.05556484374457376,1.0,4.639062405271132,-2.5453845073353243e-09,-2.5453845073353243e-09,0.0,14.850825010395152,22.138883173136424
