t,phase,core_line_target_Tkk,core_line_nmc_Tkk,core_line_infra_Tkk,access_mean_target_Tkk,access_mean_nmc_Tkk,access_mean_infra_Tkk,support_mean_target_Tkk,support_mean_nmc_Tkk,support_mean_infra_Tkk,support_ring_mean_target_Tkk,support_ring_mean_nmc_Tkk,support_ring_mean_infra_Tkk,shoulder_mean_target_Tkk,shoulder_mean_nmc_Tkk,shoulder_mean_infra_Tkk
163.3125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
164.53125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
166.96875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
168.1875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
169.40625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
170.625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
171.84375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
173.0625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
174.28125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
175.5,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
176.71875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
177.9375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
179.15625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
180.375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
181.59375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
182.8125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
184.03125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
186.46875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
187.6875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
188.90625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
190.125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
191.34375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
192.5625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
193.78125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
195.0,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
196.21875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
197.4375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
198.65625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
199.875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
201.09375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
202.3125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
203.53125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
205.96875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
207.1875,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
208.40625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
209.625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
210.84375,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
212.0625,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011598454650570366,-0.001108784903389424,-5.106056166761236e-05,-0.0008879144751904835,-0.0005933304614433828,-0.0002945840137471006,-0.0006609325480259878,0.0005731493829248925,-0.0012340819309508803,-4.2186322087331075e-05,-2.0435703692641582e-05,-2.1750618394689487e-05
213.28125,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011565034093161074,-0.00109764470686121,-5.885870245489752e-05,-0.0008615530626208282,-0.00019255673504527213,-0.000668996327575556,-0.0006141233496753601,0.001207560066066621,-0.001821683415741981,-2.8314072585776945e-05,0.0001796351732818905,-0.0002079492458676675
214.5,hold,-0.0012055284735358884,-0.0009834292218879872,-0.0002220992516479012,-0.0011401004409634988,-0.0010325921841679386,-0.00010750825679556016,-0.000612824462695697,-0.0004447902725280714,-0.00016803419016762553,-0.00014461697286859555,-0.0007586101445483423,0.0006139931716797469,0.00012026743957142159,1.594425727980042e-05,0.00010432318229162115
215.71875,R_close,-0.001177069264169689,-0.0006965313470450891,-0.00048053791712459985,-0.0013119108118175508,-0.0008221227965387384,-0.0004897880152788123,-0.0007903454040703188,-0.0008947320580726942,0.0001043866540023754,-0.00016147172259329585,0.0007511751427793743,-0.00091264686537267,0.00022204063118049655,-3.692225061107386e-05,0.00025896288179157005
216.9375,R_close,-0.000849517005179587,-8.707888077593735e-05,-0.0007624381244036495,-0.0014331909381026786,-0.0016907066002719113,0.0002575156621692329,-0.0019435918425800582,-0.0020907252945116975,0.0001471334519316392,-0.001985626479187039,0.0014584265117275085,-0.003444052990914547,-0.00016702999193557555,-0.0005287750622352282,0.000361745070299652
218.15625,R_close,-0.00032170595162603344,3.3696297989687156e-05,-0.0003554022496157206,-0.0010312077645677294,-0.0003636397420962655,-0.0006675680224714638,-0.0026970272958630813,-0.002897831240601853,0.00020080394473877185,-0.0038638396342476644,-0.001474479144306161,-0.0023893604899415037,-0.0007712919130661182,0.00017369603428656478,-0.0009449879473526828
219.375,R_close,-2.238758940809049e-05,9.069939609068835e-07,-2.3294583368997373e-05,-0.00037815076830506833,8.253217178592363e-06,-0.00038640398548366067,-0.0017993662985100645,-0.00293484806007642,0.0011354817615663558,-0.0030902284765820525,-0.006109162304367124,0.003018933827785072,-0.0007781827999974809,-0.0005162211884471002,-0.00026196161155038055
220.59375,comp,0.00010578334516460173,0.0,0.00010578334516460173,4.326582256955473e-05,5.743500282447294e-06,3.752232228710744e-05,-0.0005206332402591028,-0.0006617825964277022,0.00014114935616859936,-0.0011769579855828618,-0.0022516057423959852,0.0010746477568131236,-0.00034229041879223324,-0.0006390396927462663,0.00029674927395403276
221.8125,comp,0.0008879926754373969,0.0,0.0008879926754373969,0.0008755600975426632,1.3913323454302886e-07,0.0008754209643081204,0.0005408460467767672,-1.5797614275170123e-05,0.0005566436610519375,4.396703953775475e-05,-5.6545159602377126e-05,0.00010051219914013188,-5.8494230572051983e-05,-1.0794105062734402e-05,-4.7700125509317526e-05
223.03125,comp,0.002166401391734754,0.0,0.002166401391734754,0.0021549093747502794,0.0,0.0021549093747502794,0.00170244186269828,0.0,0.00170244186269828,0.001005890634563031,0.0,0.001005890634563031,0.00010671670231813156,0.0,0.00010671670231813156
