A_open_ring_comp,A_support_setup_reset,A_shoulder_setup_reset,support_full_residual_ratio,support_ring_full_residual_ratio,shoulder_full_residual_ratio,access_full_residual_ratio,core_full_residual_ratio,support_ring_setup_reset_ratio,shoulder_setup_reset_ratio,support_setup_reset_ratio,support_ring_open_residual_neg_fraction,shoulder_open_neg_fraction_carried_by_nmc,score
0.002,0.028,0.015,3.175401055911576,1.5189935261945406,1.7764508841465194,3.168754005220246,2.7932005172944177,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.302504152494855
0.003,0.026,0.017,2.889803649868114,1.3823875311575096,2.124856404605337,3.0344055523207034,2.793158741211413,1.4370010907822202,2.140574064245732,2.807812579260402,1.5535096513620636,0.42206662750438684,3.302678049608899
0.0035,0.026,0.017,2.8943826562326205,1.3848024233616243,2.1248564233451495,3.0364286295185834,2.793159010547065,1.4370010907822202,2.140574064245732,2.807812579260402,1.5535096513620636,0.42206662750438684,3.3101444974304584
0.0025,0.028,0.015,3.1800601700048268,1.521442312766855,1.7764509022211161,3.170800296596949,2.7932007866341504,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.3134280614371305
0.004,0.026,0.017,2.8989616625971264,1.3872173755330628,2.124856442084962,3.0384517067164634,2.793159279882717,1.4370010907822202,2.140574064245732,2.807812579260402,1.5535096513620636,0.42206662750438684,3.317664571709884
0.0,0.024,0.018,2.5766949812384943,1.2296011687350816,2.3061020125957956,2.885623704523293,2.7931148117321585,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3185649555591885
0.0005,0.024,0.018,2.5811935795409475,1.2319805434731248,2.30610203167037,2.887622557245929,2.79311508106373,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3223589033483276
0.003,0.028,0.015,3.184719284098078,1.523891160958388,1.7764509202957126,3.172846587973652,2.7932010559738827,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.3244074242567874
0.0045,0.026,0.017,2.9035406689616328,1.3896323876740582,2.1248564608247746,3.040474783914344,2.793159549218369,1.4370010907822202,2.140574064245732,2.807812579260402,1.5535096513620636,0.42206662750438684,3.3252382733171575
0.001,0.024,0.018,2.5856921778434008,1.2343599764732596,2.3061020507449443,2.889621409968564,2.7931153503953023,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.326204658589103
0.0015,0.024,0.018,2.5901907761458545,1.236739467737626,2.3061020698195187,2.8916202626912,2.793115619726874,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3301022221136725
0.005,0.026,0.017,2.9081196753261387,1.3920474597868442,2.1248564795645875,3.0424978611122238,2.793159818554021,1.4370010907822202,2.140574064245732,2.807812579260402,1.5535096513620636,0.42206662750438684,3.332865603122321
0.002,0.024,0.018,2.5946893744483077,1.2391190172683642,2.306102088894093,2.8936191154138355,2.7931158890584453,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3340515947542513
0.0035,0.028,0.015,3.1893783981913284,1.5263400707714654,1.776450938370309,3.1748928793503555,2.7932013253136145,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.3354422418609513
0.0025,0.024,0.018,2.599187972750761,1.241498625067614,2.306102107968667,2.895617968136471,2.7931161583900175,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.338052777343117
0.0055,0.026,0.017,2.912698681690645,1.3944625918736548,2.1248564983044003,3.0445209383101037,2.7931600878896727,1.4370010907822202,2.140574064245732,2.807812579260402,1.5535096513620636,0.42206662750438684,3.340546561995486
0.003,0.024,0.018,2.6036865710532147,1.2438782911375164,2.3061021270432414,2.8976168208591067,2.793116427721589,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.34210577071261
0.0035,0.024,0.018,2.6081851693556684,1.2462580154802108,2.3061021461178157,2.8996156735817418,2.793116697053161,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3462105756951304
0.004,0.028,0.015,3.194037512284579,1.5287890422084134,1.7764509564449058,3.176939170727059,2.793201594653347,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.346532515156819
0.006,0.026,0.017,2.9172776880551514,1.3968777839367243,2.1248565170442126,3.0465440155079837,2.793160357225325,1.4370010907822202,2.140574064245732,2.807812579260402,1.5535096513620636,0.42206662750438684,3.3482811508068244
0.004,0.024,0.018,2.612683767658122,1.2486377980978383,2.3061021651923896,2.9016145263043778,2.7931169663847326,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.350367193123138
0.0045,0.024,0.018,2.6171823659605753,1.2510176389925396,2.3061021842669644,2.903613379027013,2.7931172357163048,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3545756238291577
0.0045,0.028,0.015,3.1986966263778296,1.5312380752715582,1.7764509745195025,3.1789854621037614,2.793201863993079,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.357678245051655
0.005,0.024,0.018,2.6216809642630285,1.2533975381664548,2.3061022033415384,2.9056122317496484,2.793117505047876,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3588358686457704
0.0055,0.024,0.018,2.6261795625654822,1.2557774956217256,2.306102222416113,2.9076110844722836,2.7931177743794477,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3631479284056245
0.006,0.024,0.018,2.6306781608679355,1.258157511360492,2.3061022414906875,2.9096099371949196,2.79311804371102,1.2930178380088861,2.3214927488975516,2.5199141432246703,1.5535096513620636,0.42206662750438684,3.3675118039414227
0.005,0.028,0.015,3.2033557404710806,1.533687169963225,1.7764509925940992,3.181031753480465,2.7932021333328114,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.3688794324527915
0.0055,0.028,0.015,3.2080148545643317,1.5361363262857415,1.7764510106686955,3.183078044857168,2.7932024026725433,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.3801360782676295
0.006,0.028,0.015,3.2126739686575827,1.538585544241433,1.776451028743292,3.185124336233871,2.793202672012276,1.5841888797977164,1.792728288471688,3.104734586272275,1.5535096513620636,0.42206662750438684,3.391448183403638
0.0,0.028,0.016,3.1568817876232473,1.5097088014998525,1.9485289619999975,3.1605688442494118,2.7931994399448943,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.5051616805143153
0.0005,0.028,0.016,3.1615409336001794,1.5121574644022284,1.948528980411192,3.162615135626865,2.7931997092846266,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.515867528567494
0.001,0.028,0.016,3.1662000795771115,1.5146061889205382,1.948528998822387,3.164661427004318,2.793199978624359,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.5266288287342595
0.0015,0.028,0.016,3.1708592255540435,1.5170549750571078,1.9485290172335819,3.1667077183817707,2.793200247964091,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.5374455819216015
0.002,0.028,0.016,3.175518371530975,1.5195038228142637,1.9485290356447766,3.1687540097592244,2.793200517303823,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.5483177890365774
0.0025,0.028,0.016,3.1801775175079072,1.521952732194331,1.9485290540559717,3.170800301136677,2.7932007866435558,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.5592454509863165
0.003,0.028,0.016,3.1848366634848397,1.5244017031996357,1.9485290724671667,3.17284659251413,2.7932010559832876,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.5702285686780133
0.0035,0.028,0.016,3.189495809461772,1.526850735832505,1.9485290908783617,3.1748928838915833,2.79320132532302,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.5812671430189305
0.004,0.028,0.016,3.194154955438704,1.5292998300952643,1.9485291092895562,3.176939175269036,2.7932015946627518,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.5923611749163995
0.0045,0.028,0.016,3.198814101415636,1.5317489859902402,1.948529127700751,3.1789854666464894,2.7932018640024845,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.6035106652778235
0.005,0.028,0.016,3.2034732473925676,1.534198203519759,1.948529146111946,3.1810317580239422,2.7932021333422163,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.6147156150106694
0.0055,0.028,0.016,3.2081323933694996,1.536647482686148,1.948529164523141,3.183078049401395,2.7932024026819486,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.6259760250224766
0.006,0.028,0.016,3.2127915393464317,1.539096823491733,1.948529182934336,3.185124340778848,2.793202672021681,1.5847201750328221,1.9645454975190124,3.1048527880745196,1.5535096513620636,0.42206662750438684,3.6372918962208503
0.0,0.03,0.011,3.4573098459482243,1.6527541709817666,1.1367598832156294,3.3013178702912396,2.793241755936773,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.6562651058503746
0.0,0.026,0.018,2.8624428045866614,1.3683959000448405,2.306103183312945,3.02226709363248,2.7931571252069074,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.656859694480503
0.0005,0.026,0.018,2.86702184174787,1.3708105518975342,2.306103202387521,3.0242901708311574,2.793157394542559,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.664007941325583
0.0005,0.03,0.011,3.462043893361487,1.6552354504266982,1.1367598999132995,3.3033872282437704,2.7932420252805854,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.6706929493891947
0.001,0.026,0.018,2.871600878909078,1.3732252637099287,2.306103221462098,3.0263132480298354,2.7931576638782114,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.6712098111894886
0.0,0.03,0.012,3.457429327952317,1.6532745557232609,1.2891369128635928,3.301317874855493,2.7932417559461795,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.6762728737542725
0.0015,0.026,0.018,2.876179916070287,1.3756400354842566,2.3061032405366744,3.028336325228513,2.793157933213863,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.67846530494194
0.001,0.03,0.011,3.46677794077475,1.6577167930935062,1.1367599166109699,3.3054565861963003,2.793242294624398,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.685177993030819
0.002,0.026,0.018,2.880758953231495,1.3780548672227515,2.3061032596112505,3.0303594024271905,2.793158202549515,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.6857744234527186
0.0005,0.03,0.012,3.462163405045436,1.6557559507081197,1.2891369299143471,3.3033872328087233,2.793242025289992,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.6907046279785534
0.0025,0.026,0.018,2.8853379903927032,1.3804697589276471,2.3061032786858275,3.0323824796258685,2.793158471885167,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.6931371675916798
0.0015,0.03,0.011,3.4715119881880128,1.6601981989846069,1.1367599333086398,3.3075259441488307,2.7932425639682106,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.699720237718961
0.003,0.026,0.018,2.889917027553911,1.382884710601177,2.3061032977604037,3.034405556824546,2.793158741220819,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.700553538228732
0.0,0.03,0.01,3.4571903654422824,1.6522338319178975,0.9898109635708982,3.301317865726985,2.7932417559273675,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.7016902569466317
0.001,0.03,0.012,3.466897482138555,1.6582374089205743,1.2891369469651017,3.3054565907619526,2.7932422946338047,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.7051935840860795
0.0035,0.026,0.018,2.8944960647151197,1.385299722245575,2.3061033168349803,3.0364286340232236,2.7931590105564705,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.70802353623386
0.002,0.03,0.011,3.476246035601276,1.6626796681024163,1.13675995000631,3.3095953021013615,2.793242833312023,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.7143196843974122
0.004,0.026,0.018,2.8990751018763277,1.387714793863075,2.306103335909557,3.0384517112219016,2.7931592798921225,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.715547162477104
0.0005,0.03,0.01,3.4619243831760613,1.6547149958336258,0.9898109799099367,3.303387223678816,2.7932420252711796,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.7161141241101765
0.0015,0.03,0.012,3.4716315592316738,1.6607189303630399,1.289136964015856,3.3075259487151825,2.7932425639776173,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.7197397430206953
0.0045,0.026,0.018,2.903654139037536,1.3901299254559114,2.3061033549841334,3.040474788420579,2.7931595492277745,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.723124417828576
0.0025,0.03,0.011,3.4809800830145385,1.6651612004493515,1.13675996670398,3.3116646600538915,2.793243102655836,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.7289763340100306
0.001,0.03,0.01,3.4666584009098402,1.657196222965512,0.9898109962489754,3.305456581630647,2.7932422946149926,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.730595189596379
0.005,0.026,0.018,2.908233176198744,1.3925451170263177,2.30610337405871,3.0424978656192567,2.7931598185634265,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.730755303158448
0.002,0.03,0.012,3.476365636324793,1.663200515037935,1.2891369810666107,3.3095953066684123,2.79324283332143,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.7343431057263254
0.0055,0.026,0.018,2.9128122133599526,1.3949603685765286,2.306103393133286,3.0445209428179343,2.793160087899078,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.738439819336958
0.003,0.03,0.011,3.485714130427801,1.667642796027829,1.1367599834016502,3.313734018006422,2.7932433719996483,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.74369018750075
0.0015,0.03,0.01,3.471392418643619,1.6596775133159725,0.9898110125880137,3.3075259395824785,2.793242563958805,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.745133454348825
0.0,0.03,0.013,3.457548811454592,1.653794986148396,1.4467183071375633,3.3013178794197477,2.793241755955585,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.745780155049701
0.006,0.026,0.018,2.9173912505211606,1.3973756801087784,2.3061034122078627,3.0465440200166123,2.7931603572347306,1.4375180053188399,2.3214939174471034,2.8079267052554475,1.5535096513620636,0.42206662750438684,3.74617796723441
0.0025,0.03,0.012,3.4810997134179127,1.6656821629476752,1.289136998117365,3.311664664621642,2.793243102665243,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.7490036731469623
0.0035,0.03,0.011,3.4904481778410643,1.670124454840265,1.1367600000993203,3.315803375958952,2.793243641343461,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.758461245813576
0.002,0.03,0.01,3.476126436377398,1.6621588668874228,0.9898110289270526,3.309595297534309,2.793242833302618,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.7597289193111676
0.0005,0.03,0.013,3.462282918227939,1.6562764966839072,1.4467183245361224,3.3033872373736766,2.7932420252993975,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.760215820860096
0.003,0.03,0.012,3.4858337905110317,1.6681638740946783,1.2891370151681196,3.3137340225748715,2.793243372009055,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.7637214462266666
0.004,0.03,0.011,3.495182225254327,1.6726061768890779,1.1367600167969907,3.3178727339114826,2.7932439106872735,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.7732895098925843
0.0025,0.03,0.01,3.480860454111177,1.6646402836822793,0.9898110452660912,3.31166465548614,2.7932431026464304,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.774381585427138
0.001,0.03,0.013,3.467017025001287,1.6587580704527336,1.4467183419346814,3.305456595327606,2.7932422946432105,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.7747086903343674
0.0035,0.03,0.012,3.4905678676041507,1.670645648481361,1.2891370322188742,3.3158033805281018,2.7932436413528676,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.7784964259095775
0.0045,0.03,0.011,3.49991627266759,1.6750879621766834,1.1367600334946608,3.3199420918640126,2.7932441800310865,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.7881749806819247
0.003,0.03,0.01,3.4855944718449567,1.6671217637029587,0.98981106160513,3.3137340134379705,2.793243371990243,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.7890914536405385
0.0015,0.03,0.013,3.4717511317746346,1.661239707457292,1.446718359333241,3.307525953281535,2.7932425639870226,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.789258764416492
0.004,0.03,0.012,3.4953019446972697,1.673127486110141,1.2891370492696286,3.317872738481331,2.79324391069668,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.793328613139903
0.005,0.03,0.011,3.5046503200808528,1.677569810705499,1.136760050192331,3.3220114498165434,2.7932444493748987,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.803117659125817
0.0035,0.03,0.01,3.4903284895787356,1.6696033069518774,0.9898110779441684,3.315803371389802,2.7932436413340556,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.8038585248952392
0.002,0.03,0.013,3.4764852385479816,1.6637214076999995,1.4467183767318,3.3095953112354644,2.7932428333308352,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.8038660440505208
0.0045,0.03,0.012,3.5000360217903883,1.6756093869834348,1.2891370663203834,3.319942096434561,2.7932441800404932,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.8082180088619237
0.0055,0.03,0.011,3.509384367494116,1.6800517224779428,1.1367600668900013,3.3240808077690738,2.7932447187187113,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.8181175461685566
0.0,0.028,0.017,3.1569989773118396,1.5102186554085943,2.1248574295728293,3.16056884878539,2.7931994399543005,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.818451530273627
0.0025,0.03,0.013,3.4812193453213287,1.6662031711832734,1.4467183941303596,3.3116646691893936,2.7932431026746483,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.818530530180581
0.004,0.03,0.01,3.4950625073125146,1.6720849134314515,0.9898110942832071,3.317872729341633,2.793243910677868,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.8186828001351856
0.005,0.03,0.012,3.5047700988835073,1.678091351103661,1.2891370833711375,3.3220114543877908,2.7932444493843054,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.823164614019994
0.0005,0.028,0.017,3.1616581551728893,1.5126674411069312,2.124857448312644,3.162615140163593,2.793199709294033,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.8291611247802138
0.006,0.03,0.011,3.5141184149073785,1.6825336974964313,1.1367600835876712,3.3261501657216037,2.7932449880625243,1.7338021580014007,1.1537273185440307,3.4080141484456727,1.5535096513620636,0.42206662750438684,3.833174642754507
0.003,0.03,0.013,3.485953452094676,1.6686849979095315,1.4467184115289187,3.313734027143323,2.793243372018461,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.83325222375087
0.0045,0.03,0.01,3.4997965250462935,1.6745665831440986,0.9898111106222458,3.3199420872934633,2.7932441800216807,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.8335642803043948
0.0055,0.03,0.012,3.5095041759766263,1.680573378473237,1.2891371004218923,3.3240808123410206,2.793244718728118,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.8381684295585394
0.001,0.028,0.017,3.166317333033939,1.515116288427221,2.1248574670524585,3.164661431541796,2.793199978633765,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.8399261732646295
0.0035,0.03,0.013,3.4906875588680233,1.67116688788119,1.4467184289274782,3.3158033850972517,2.793243641362273,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.8480311257056528
0.005,0.03,0.01,3.5045305427800724,1.6770483160922345,0.9898111269612845,3.3220114452452947,2.7932444493654933,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.848502966346956
0.0015,0.028,0.017,3.1709765108949886,1.5175651973717894,2.124857485792273,3.1667077229199987,2.7932002479734974,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.8507466766340004
0.006,0.03,0.012,3.5142382530697462,1.6830554690945796,1.2891371174726467,3.32615017029425,2.793244988071931,1.7343446343449775,1.3059894879531233,3.408134741415127,1.5535096513620636,0.42206662750438684,3.8532294564220573
0.002,0.028,0.017,3.1756356887560377,1.520014167942963,2.124857504532088,3.168754014298201,2.7932005173132293,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.8616226357955217
0.004,0.03,0.013,3.495421665641371,1.673648841100668,1.4467184463260374,3.3178727430511805,2.7932439107060856,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.862867236989274
0.0055,0.03,0.01,3.5092645605138513,1.6795301122782773,0.9898111433003233,3.3240808031971256,2.793244718709306,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.863498859207032
0.0,0.03,0.014,3.457668296455078,1.6543154622631875,1.6091351541686911,3.301317883984001,2.7932417559649902,1.7354297349635446,1.6256399838530713,3.4083759319445215,1.5535096513620636,0.42206662750438684,3.869368719179458
0.0025,0.028,0.017,3.1802948666170874,1.5224632001430682,2.1248575232719027,3.1708003056764045,2.793200786652962,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.872554051656457
0.0045,0.03,0.013,3.500155772414718,1.6761308575703822,1.4467184637245967,3.3199421010051102,2.7932441800498986,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.877760558546142
0.006,0.03,0.01,3.51399857824763,1.6820119717046438,0.9898111596393618,3.326150161148956,2.793244988053119,1.7332597309593327,1.006854116010271,3.407893557006341,1.5535096513620636,0.42206662750438684,3.878551959828856
0.003,0.028,0.017,3.184954044478137,1.5249122939744308,2.1248575420117173,3.1728465970546074,2.7932010559926943,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.8835409251241373
0.0005,0.03,0.014,3.4624024329090255,1.656797088360078,1.6091351719054412,3.30338724193863,2.793242025308803,1.7354297349635446,1.6256399838530713,3.4083759319445215,1.5535096513620636,0.42206662750438684,3.883808297465518
0.005,0.03,0.013,3.504889879188065,1.6786129372927507,1.446718481123156,3.322011458959039,2.793244449393711,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.892711091320745
0.0035,0.028,0.017,3.1896132223391866,1.5273614494393777,2.124857560751532,3.17489288843281,2.793201325332426,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.894583257105963
0.001,0.03,0.014,3.467136569362973,1.6592787776960036,1.609135189642191,3.305456599893258,2.793242294652616,1.7354297349635446,1.6256399838530713,3.4083759319445215,1.5535096513620636,0.42206662750438684,3.898305081196271
0.004,0.028,0.017,3.1942724002002363,1.5298106665402356,2.1248575794913465,3.176939179811013,2.7932015946721584,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.905681048509404
0.0055,0.03,0.013,3.5096239859614125,1.6810950802701916,1.4467184985217152,3.324080816912968,2.7932447187375233,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.90771883625764
0.0015,0.03,0.014,3.4718707058169214,1.6617605302733827,1.609135207378941,3.307525957847887,2.7932425639964285,1.7354297349635446,1.6256399838530713,3.4083759319445215,1.5535096513620636,0.42206662750438684,3.9128590713158307
0.0045,0.028,0.017,3.198931578061286,1.532259945279331,2.1248575982311615,3.178985471189216,2.7932018640118907,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.9168343002419967
0.006,0.03,0.013,3.5143580927347595,1.683577286505123,1.446718515920275,3.3261501748668976,2.7932449880813364,1.7348871599967843,1.4634176666858436,3.408255335914734,1.5535096513620636,0.42206662750438684,3.922783794301455
0.002,0.03,0.014,3.476604842270869,1.6642423460946323,1.6091352251156903,3.3095953158025155,2.7932428333402406,1.7354297349635446,1.6256399838530713,3.4083759319445215,1.5535096513620636,0.42206662750438684,3.927470268768378
0.005,0.028,0.017,3.2035907559223356,1.5347092856589908,2.1248576169709756,3.1810317625674185,2.793202133351623,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.9280430132113455
0.0055,0.028,0.017,3.2082499337833856,1.5371586876815422,2.1248576357107902,3.1830780539456214,2.793202402691355,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.9393071883251274
0.0025,0.03,0.014,3.481338978724817,1.6667242251621697,1.6091352428524408,3.3116646737571442,2.7932431026840536,1.7354297349635446,1.6256399838530713,3.4083759319445215,1.5535096513620636,0.42206662750438684,3.942138674498171
0.006,0.028,0.017,3.2129091116444353,1.539608151349312,2.1248576544506057,3.1851243453238247,2.7932026720310876,1.5852515225345003,2.140575199650815,3.1049709915135417,1.5535096513620636,0.42206662750438684,3.950626826491084
0.003,0.03,0.014,3.4860731151787645,1.6692061674784127,1.6091352605891904,3.3137340317117725,2.793243372027866,1.7354297349635446,1.6256399838530713,3.4083759319445215,1.5535096513620636,0.42206662750438684,3.956864289449537
