phase,Nt,Nl,min_rho_src,max_rho_src,maxabs_rho_src,min_p_l,max_p_l,maxabs_p_l,min_p_th,max_p_th,maxabs_p_th,min_p_phi,max_p_phi,maxabs_p_phi,min_j_l,max_j_l,maxabs_j_l,min_trace_spatial,max_trace_spatial,maxabs_trace_spatial,min_nec_min,max_nec_min,maxabs_nec_min,min_nec_neg_sum,max_nec_neg_sum,maxabs_nec_neg_sum,min_tidal_radial,max_tidal_radial,maxabs_tidal_radial,min_tidal_angular,max_tidal_angular,maxabs_tidal_angular,min_gtt,max_gtt,maxabs_gtt,min_Gkp,max_Gkp,maxabs_Gkp,min_Gkm,max_Gkm,maxabs_Gkm,min_Kretsch,max_Kretsch,maxabs_Kretsch,gtt_positive_points,neg_rho_points,nec_violation_points,max_int_neg_rho,max_int_neg_nec,mean_throat_share_neg_rho,mean_throat_share_neg_nec,max_passenger_share_neg_rho,max_passenger_share_neg_nec,max_pressure_over_absrho_pointwise,p999_pressure_over_absrho_pointwise,max_flux_over_absrho_pointwise,p999_flux_over_absrho_pointwise,V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode
exit,9,61,-4803.284176346095,30.079927125743737,4803.284176346095,-11.499277666352357,3616.3592726844013,3616.3592726844013,-30.12786466178363,5156.563888735922,5156.563888735922,-30.12786466178363,5156.563888735922,5156.563888735922,-165.56577608385945,88.09462223115135,165.56577608385945,-71.72120487303695,13929.487050156245,13929.487050156245,-2053.4090038847025,1087.9979826239903,2053.4090038847025,0.0,3882.9424490729416,3882.9424490729416,-13.459941514304209,2085.8730555775746,2085.8730555775746,-3.8809405885580466,1238.8636212990443,1238.8636212990443,-20662.38383873754,-1.0,20662.38383873754,-1829.533445188239,1143.1642081278649,1829.533445188239,-2053.4090038847025,1087.9979826239903,2053.4090038847025,1.7733838584602688e-08,61718688.9800184,61718688.9800184,0,444,457,344.9008443035329,250.7929962130223,0.9900482606313117,0.9843456453137827,0.8818788072111665,0.9661290321343561,1636.4866080759941,1509.6099504148485,3.5451336897986216,2.8450979701381955,1.25,1.4375,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first
post,9,61,-3.9827862841409996,-0.02188298729036102,3.9827862841409996,-1.153833534545956,-0.021882987290361047,1.153833534545956,0.021882987290361037,4.125370751154076,4.125370751154076,0.021882987290361037,4.125370751154076,4.125370751154076,-0.6373303820580801,0.2791063417435789,0.6373303820580801,-0.3807252233244878,7.797790691051199,7.797790691051199,-4.99394977888511,-0.04376597458072207,4.99394977888511,0.08753194916144413,8.871474190795904,8.871474190795904,-0.17022761270156722,1.945437050580387,1.945437050580387,-0.07848298388994113,0.0,0.07848298388994113,-1.0033376472365,-1.0,1.0033376472365,-4.160702210194687,-0.04376597458072207,4.160702210194687,-4.99394977888511,-0.04376597458072207,4.99394977888511,0.005746381593001236,54.20046020809134,54.20046020809134,0,549,549,1.8142813698949112,7.067861611957595,0.8187969732653416,0.8178129846226656,0.005860145000474906,0.00601706851829527,2.2072408730298214,1.8013615849644058,0.27311580763134513,0.24886062053595315,1.25,1.4375,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first
traverse,9,61,-657.623568101045,51.85524887967236,657.623568101045,-0.3574416744582884,226.55586266104785,226.55586266104785,-0.07621099788037765,687.1186212502753,687.1186212502753,-0.07621099788037765,687.1186212502753,687.1186212502753,-3.768744533949222,107.62020801709505,107.62020801709505,-0.15270110443206725,1391.391633936254,1391.391633936254,-648.0232383565256,179.53841484715832,648.0232383565256,0.0,1280.9714985772544,1280.9714985772544,-20.94524010527588,354.0402217480729,354.0402217480729,-0.0036310708164729306,78.26270575416397,78.26270575416397,-20664.058594801896,-1.0,20664.058594801896,-648.0232383565256,458.79423677146235,648.0232383565256,-640.4697357415181,179.65861428540262,640.4697357415181,1.159283868344802e-08,1355417.8387218292,1355417.8387218292,0,510,493,65.80867010185638,120.90102118105318,0.996600549651922,0.9926550561944499,0.49662864690004865,0.49726586588874444,6494.5967468226345,3216.7788895840754,5.397199377969482,4.275838139620594,1.25,1.4375,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
exit,9,61,-4803.786638572157,61.11468577047701,4803.786638572157,-55.92363040301618,3618.4959501843227,3618.4959501843227,-76.732569406828,5157.161164835764,5157.161164835764,-76.732569406828,5157.161164835764,5157.161164835764,-187.1150179223646,309.6654700642866,309.6654700642866,-209.2893614049143,13932.818279855852,13932.818279855852,-2419.0663053002027,1026.3778415295606,2419.0663053002027,0.0,4168.142807051605,4168.142807051605,-32.035375612005986,2086.7172504504783,2086.7172504504783,-21.025981102606316,1239.5920913611299,1239.5920913611299,-20653.648620730164,-1.0,20653.648620730164,-1749.0765017514025,1542.2028455324125,1749.0765017514025,-2419.0663053002027,1026.3778415295606,2419.0663053002027,1.1543107055354648e-08,61736017.959552236,61736017.959552236,0,427,452,344.3278212263024,267.9541051760825,0.9894763752050451,0.9886975053088057,0.24515682847213285,0.031155856858448544,372.9736775727401,261.41969641905735,3.0828566911226134,2.95228810382836,1.25,1.4375,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
post,9,61,-3.9827724286136488,-0.02188298729036102,3.9827724286136488,-1.5904460854904041,-0.021882987290361047,1.5904460854904041,-0.3230479746512785,4.074214366138695,4.074214366138695,-0.3230479746512785,4.074214366138694,4.074214366138694,-1.2392535206688988,0.542706775612694,1.2392535206688988,-1.6848380335135895,7.644321536003802,7.644321536003802,-5.572293176112624,-0.04376597458072207,5.572293176112624,0.08753194916144413,8.973759249774472,8.973759249774472,-0.3874127021035432,1.9198611673274784,1.9198611673274784,-0.29658019332236674,0.0,0.29658019332236674,-1.003337647236501,-1.0,1.003337647236501,-5.539791752402104,-0.04376597458072207,5.539791752402104,-5.572293176112624,-0.04376597458072207,5.572293176112624,0.005746381593001236,52.95135295526843,52.95135295526843,0,549,549,1.812798018427055,8.365309106175316,0.8187778555846065,0.8239947130637273,0.03110269449145759,0.028787158394633514,3.8096653883517093,3.0992389131471967,0.5310956101625937,0.48391916026512755,1.25,1.4375,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
traverse,9,61,-657.623568101045,51.84681305343651,657.623568101045,-0.3574416655096087,226.37360158245573,226.37360158245573,-0.0761816410404907,687.1186156728178,687.1186156728178,-0.0761816410404907,687.1186156728178,687.1186156728178,-3.768576942863277,107.61542229045389,107.61542229045389,-0.15264230826001335,1391.3916226886276,1391.3916226886276,-648.0228857634895,179.53841484715832,648.0228857634895,0.0,1280.9714637555257,1280.9714637555257,-20.943899637057296,354.04021621697103,354.04021621697103,-0.003631066342134207,78.21183055853251,78.21183055853251,-20664.058594801896,-1.0,20664.058594801896,-648.0228857634895,458.7792213390807,648.0228857634895,-640.4697357415181,179.65861428540262,640.4697357415181,1.806428359041876e-08,1355417.823051207,1355417.823051207,0,511,489,65.80867004982598,120.90101956831892,0.9966109445236204,0.9926550730437792,0.49676273249844477,0.4972775607687448,6503.005812531513,3218.532769994235,5.403968953955718,4.278660131373921,1.25,1.4375,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
exit,9,61,-4803.825934567299,47.09658878531311,4803.825934567299,-37.73592874607801,3618.6607746684954,3618.6607746684954,-48.20526148174388,5157.2053185514305,5157.2053185514305,-48.20526148174388,5157.20531855143,5157.20531855143,-127.81907916351892,197.54202489561743,197.54202489561743,-133.68427057017445,13933.071411771354,13933.071411771354,-2150.6455430600786,993.7123722705011,2150.6455430600786,0.0,3511.1229865376868,3511.1229865376868,-23.298585161067553,2086.756985600149,2086.756985600149,-17.29996310272617,1239.6478775463477,1239.6478775463477,-20663.84928470636,-1.0,20663.84928470636,-1542.3885955911287,1060.7733398978992,1542.3885955911287,-2150.6455430600786,993.7123722705011,2150.6455430600786,1.7639192325856233e-08,61737327.58138215,61737327.58138215,0,448,455,344.6439119117887,225.08644564415752,0.9902441493362694,0.9887817458264662,0.3095263871486128,0.030846736026697043,574.8596506900362,435.0589861655044,1.9516232305308654,1.9140415517976608,1.25,1.4375,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
post,9,61,-3.9827724286136488,-0.02188298729036102,3.9827724286136488,-1.5904460854904041,-0.021882987290361047,1.5904460854904041,-0.3230479746512785,4.074214366138695,4.074214366138695,-0.3230479746512785,4.074214366138694,4.074214366138694,-1.2392535206688988,0.542706775612694,1.2392535206688988,-1.6848380335135895,7.644321536003802,7.644321536003802,-5.572293176112624,-0.04376597458072207,5.572293176112624,0.08753194916144413,8.973759249774472,8.973759249774472,-0.3874127021035432,1.9198611673274784,1.9198611673274784,-0.29658019332236674,0.0,0.29658019332236674,-1.003337647236501,-1.0,1.003337647236501,-5.539791752402104,-0.04376597458072207,5.539791752402104,-5.572293176112624,-0.04376597458072207,5.572293176112624,0.005746381593001236,52.95135295526843,52.95135295526843,0,549,549,1.812798018427055,8.365309106175316,0.8187778555846065,0.8239947130637273,0.03110269449145759,0.028787158394633514,3.8096653883517093,3.0992389131471967,0.5310956101625937,0.48391916026512755,1.25,1.4375,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
traverse,9,61,-657.623568101045,51.61445734308716,657.623568101045,-0.3574414186567623,226.3547691992928,226.3547691992928,-0.07537407427460986,687.1184624697889,687.1184624697889,-0.07537407427460986,687.1184624697889,687.1184624697889,-3.763957894285244,107.48352086078324,107.48352086078324,-0.15102491849320895,1391.3913137359636,1391.3913137359636,-648.0131683827441,179.53841484715832,648.0131683827441,0.0,1280.9705051883473,1280.9705051883473,-20.906981700160742,354.0400642872424,354.0400642872424,-0.0036309429157413663,78.20190434618725,78.20190434618725,-20664.058594801896,-1.0,20664.058594801896,-648.0131683827441,458.3654643909241,648.0131683827441,-640.4697357415181,179.65861428540262,640.4697357415181,1.7312542456759874e-08,1355417.3926066179,1355417.3926066179,0,511,493,65.80866865685533,120.90097517297954,0.9966125624698317,0.9926550294183762,0.49873329915358094,0.49726177820171735,6743.519788634608,3289.523736986832,5.597594348715988,4.359641751870454,1.25,1.4375,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
exit,9,61,-4803.826229168884,27.851387435543167,4803.826229168884,-47.87110752953007,3618.6620105122042,3618.6620105122042,-62.13084379850917,5157.205649572047,5157.205649572047,-62.13084379850917,5157.205649572046,5157.205649572046,-155.20257324866083,180.39232225806265,180.39232225806265,-171.73225780254847,13933.073309656298,13933.073309656298,-2440.7523395826365,923.4872301410676,2440.7523395826365,0.0,4159.935390133022,4159.935390133022,-29.261446932680602,2086.5507846284004,2086.5507846284004,-21.36572116982627,1239.6482958272923,1239.6482958272923,-20664.05489371361,-1.0,20664.05489371361,-1719.183050550386,923.4872301410676,1719.183050550386,-2440.7523395826365,999.0490999878971,2440.7523395826365,1.7596867168020585e-08,61737337.400196664,61737337.400196664,0,467,465,345.01838964159117,267.19092902136674,0.990621942761487,0.9888598485968156,0.8818680686435415,0.9621091567797586,656.7436285933222,511.6445860698618,3.5245621201132815,2.862587755555686,1.25,1.4375,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
post,9,61,-3.9827724286136488,-0.02188298729036102,3.9827724286136488,-1.5904460854904041,-0.021882987290361047,1.5904460854904041,-0.3230479746512785,4.074214366138695,4.074214366138695,-0.3230479746512785,4.074214366138694,4.074214366138694,-1.2392535206688988,0.542706775612694,1.2392535206688988,-1.6848380335135895,7.644321536003802,7.644321536003802,-5.572293176112624,-0.04376597458072207,5.572293176112624,0.08753194916144413,8.973759249774472,8.973759249774472,-0.3874127021035432,1.9198611673274784,1.9198611673274784,-0.29658019332236674,0.0,0.29658019332236674,-1.003337647236501,-1.0,1.003337647236501,-5.539791752402104,-0.04376597458072207,5.539791752402104,-5.572293176112624,-0.04376597458072207,5.572293176112624,0.005746381593001236,52.95135295526843,52.95135295526843,0,549,549,1.812798018427055,8.365309106175316,0.8187778555846065,0.8239947130637273,0.03110269449145759,0.028787158394633514,3.8096653883517093,3.0992389131471967,0.5310956101625937,0.48391916026512755,1.25,1.4375,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
traverse,9,61,-527.0526556438248,0.0338878388986357,527.0526556438248,-0.4861676863664882,504.00354704100636,504.00354704100636,-0.00012958715030464673,555.251243507414,555.251243507414,-0.00012958715030464679,555.2512435074141,555.2512435074141,-6.916553097010378,21.58589137537086,21.58589137537086,-2.224492766504918e-05,1276.3210492523049,1276.3210492523049,-391.3215855136141,142.9631778689959,391.3215855136141,0.0,764.9132338129218,764.9132338129218,-0.047982617035817625,262.82259456095966,262.82259456095966,-0.047755544390844194,170.79304865700556,170.79304865700556,-206216558.06900454,-1.000000000000007,206216558.06900454,-391.3215855136141,193.25993875605013,391.3215855136141,-382.4684060185416,142.9631778689959,382.4684060185416,1.5614448684816274e-16,770005.3177545447,770005.3177545447,0,408,369,92.51508620635099,92.45611659426922,0.9986962295942325,0.9947906842437916,0.4991468521162374,0.496951805368126,36558.05636029897,17004.032134280304,44.606407805521584,32.432438903258614,1.25,1.4375,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
exit,9,61,-711.7585482909634,66.3125521019437,711.7585482909634,-17.910765007743073,493.7340382174483,493.7340382174483,-70.67092513307473,743.3317479750131,743.3317479750131,-70.67092513307472,743.3317479750131,743.3317479750131,-39.63841320270736,39.35400252521687,39.63841320270736,-151.93102107874887,1980.3975341674745,1980.3975341674745,-403.73221975490037,118.59736137719722,403.73221975490037,0.0,756.4856367523607,756.4856367523607,-34.73497670299931,299.92904288767176,299.92904288767176,-6.399985690018516,167.97198975541002,167.97198975541002,-205314665.35997823,-1.0,205314665.35997823,-381.4162606108561,128.2013459928159,381.4162606108561,-403.73221975490037,123.64687919411091,403.73221975490037,-877.5472367865732,1295181.4872208284,1295181.4872208284,0,400,427,101.09401675804249,105.5273276148406,0.9836566461358469,0.9855469361031237,0.5382723058458744,0.5582749878951475,840.970959631665,482.2654691870055,6.665812165248971,6.236222464042593,1.25,1.4375,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
post,9,61,-1.0171603643136193,0.3729598490523334,1.0171603643136193,-1.3070386262958629,-0.021882987290361047,1.3070386262958629,-0.6439565797831471,0.9991143172991711,0.9991143172991711,-0.6439565797831471,0.999114317299171,0.999114317299171,-0.43912822535336693,0.40202654607943406,0.43912822535336693,-2.028679469713788,1.3949325414273077,2.028679469713788,-2.3762154673797022,-0.04376597458072207,2.3762154673797022,0.08753194916144413,4.5986839413283,4.5986839413283,-0.5456226622918049,0.2978692616081646,0.5456226622918049,-0.15640100105010046,0.0,0.15640100105010046,-1.006441433907725,-1.0,1.006441433907725,-2.2993419611486194,0.029283303701846064,2.2993419611486194,-2.3762154673797022,-0.04376597458072207,2.3762154673797022,0.005746381593001236,12.140243295885343,12.140243295885343,0,547,549,1.5025961028683401,6.8514563782178435,0.8823408032029321,0.8857593291822625,0.01252182125795232,0.010984665907137946,9.931889602224873,7.23905055515616,1.5951970655015728,1.27990202519647,1.25,1.4375,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
traverse,9,61,-527.0526556438248,0.029506970063638227,527.0526556438248,-0.48616612023361033,504.00354704100636,504.00354704100636,-0.0001430024504920826,555.2437223581463,555.2437223581463,-0.00014300245049208259,555.2437223581463,555.2437223581463,-6.060983019813267,21.47749587615519,21.47749587615519,-2.224492766504918e-05,1276.3210492523049,1276.3210492523049,-391.27029180536516,142.9602538582539,391.27029180536516,0.0,764.9132338129218,764.9132338129218,-0.04713732928600654,262.81813399498685,262.81813399498685,-0.04775476132447612,170.79304865700556,170.79304865700556,-206216558.2753049,-1.000000000000007,206216558.2753049,-391.27029180536516,193.02226711470814,391.27029180536516,-382.4684082426053,142.9602538582539,382.4684082426053,2.3092489332085624e-16,769997.8545931941,769997.8545931941,0,406,363,92.51508620595393,92.4561937843563,0.9986970044902311,0.9947916392414557,0.4991613866020592,0.4977475595870349,36590.46949534152,16949.338739583418,44.64603598332109,33.59187941131913,1.25,1.4375,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
exit,9,61,-711.7918845047519,55.31218539459839,711.7918845047519,-12.939997941209299,493.86636752354076,493.86636752354076,-53.94023950836155,745.3226993972861,745.3226993972861,-53.940239508361564,745.3226993972861,745.3226993972861,-33.1928381153468,36.466532108693414,36.466532108693414,-111.4646922853766,1980.5925436744824,1980.5925436744824,-408.3699534097549,106.36185642887348,408.3699534097549,0.0,755.4480994810019,755.4480994810019,-26.46412190242019,302.0858889350495,302.0858889350495,-5.6326103760422805,168.01578075323468,168.01578075323468,-206459878.3492027,-1.0,206459878.3492027,-408.3699534097549,106.36185642887348,408.3699534097549,-394.04508652415075,137.4688362072549,394.04508652415075,-1296.9523377341995,1296562.0550944505,1296562.0550944505,0,403,416,101.09401708956453,105.01513700239651,0.984875205544392,0.9859908275863307,0.5371614189448516,0.5622337766059682,157.45198926900915,142.64948493287957,10.980197359735687,8.231224027193019,1.25,1.4375,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
post,9,61,-1.0171603643136193,0.3729598490523334,1.0171603643136193,-1.3070386262958629,-0.021882987290361047,1.3070386262958629,-0.6439565797831471,0.9991143172991711,0.9991143172991711,-0.6439565797831471,0.999114317299171,0.999114317299171,-0.43912822535336693,0.40202654607943406,0.43912822535336693,-2.028679469713788,1.3949325414273077,2.028679469713788,-2.3762154673797022,-0.04376597458072207,2.3762154673797022,0.08753194916144413,4.5986839413283,4.5986839413283,-0.5456226622918049,0.2978692616081646,0.5456226622918049,-0.15640100105010046,0.0,0.15640100105010046,-1.006441433907725,-1.0,1.006441433907725,-2.2993419611486194,0.029283303701846064,2.2993419611486194,-2.3762154673797022,-0.04376597458072207,2.3762154673797022,0.005746381593001236,12.140243295885343,12.140243295885343,0,547,549,1.5025961028683401,6.8514563782178435,0.8823408032029321,0.8857593291822625,0.01252182125795232,0.010984665907137946,9.931889602224873,7.23905055515616,1.5951970655015728,1.27990202519647,1.25,1.4375,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
traverse,9,61,-527.0526556438248,0.00749092700514864,527.0526556438248,-0.48615809405482463,504.00354704100636,504.00354704100636,-0.00013533021139570668,555.1995234285615,555.1995234285615,-0.00013533021139570673,555.1995234285615,555.1995234285615,-5.904689686918566,20.924254710169514,20.924254710169514,-2.264563921289858e-05,1276.3210492523049,1276.3210492523049,-391.00954822324775,142.9446971798272,391.00954822324775,0.0,764.9132338129218,764.9132338129218,-0.044323301275789366,262.79023376909964,262.79023376909964,-0.047750748235440885,170.79304865700556,170.79304865700556,-206216561.9507576,-1.000000000000007,206216561.9507576,-391.00954822324775,191.80636632040148,391.00954822324775,-382.4684186492577,142.9446971798272,382.4684186492577,2.5842445221708525e-16,769948.0713951557,769948.0713951557,0,403,351,92.5150862038413,92.45657837049608,0.9986972644480235,0.9947921190301366,0.49949245308600737,0.49811422886473683,36644.35741050884,29791.82263108493,1182.3334550314419,571.4495972435745,1.25,1.4375,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first
exit,9,61,-711.7961593121192,40.47894006607022,711.7961593121192,-14.633245813699306,493.8833510049125,493.8833510049125,-50.009608570090116,743.367106144027,743.367106144027,-50.00960857009012,743.3671061440268,743.3671061440268,-33.491088272694626,25.565195256734917,33.491088272694626,-112.30731250896153,1980.6175632929665,1980.6175632929665,-408.593915491773,89.36054407373487,408.593915491773,0.0,756.4109196408399,756.4109196408399,-24.9941537029142,299.86758725545684,299.86758725545684,-6.318295943609733,168.0214009220408,168.0214009220408,-206607067.69582158,-1.0,206607067.69582158,-408.593915491773,89.36054407373487,408.593915491773,-401.9515490855905,127.79273687213055,401.9515490855905,-1757.8914116666751,1295331.3365665516,1295331.3365665516,0,415,424,101.08131655351555,104.16288988487022,0.9856549432547858,0.9864574765139464,0.5377469716135389,0.5672688285935005,765.1500117579636,400.8719576792258,25.891518838792393,16.899141686759755,1.25,1.4375,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first
post,9,61,-1.0171603643136193,0.3729598490523334,1.0171603643136193,-1.3070386262958629,-0.021882987290361047,1.3070386262958629,-0.6439565797831471,0.9991143172991711,0.9991143172991711,-0.6439565797831471,0.999114317299171,0.999114317299171,-0.43912822535336693,0.40202654607943406,0.43912822535336693,-2.028679469713788,1.3949325414273077,2.028679469713788,-2.3762154673797022,-0.04376597458072207,2.3762154673797022,0.08753194916144413,4.5986839413283,4.5986839413283,-0.5456226622918049,0.2978692616081646,0.5456226622918049,-0.15640100105010046,0.0,0.15640100105010046,-1.006441433907725,-1.0,1.006441433907725,-2.2993419611486194,0.029283303701846064,2.2993419611486194,-2.3762154673797022,-0.04376597458072207,2.3762154673797022,0.005746381593001236,12.140243295885343,12.140243295885343,0,547,549,1.5025961028683401,6.8514563782178435,0.8823408032029321,0.8857593291822625,0.01252182125795232,0.010984665907137946,9.931889602224873,7.23905055515616,1.5951970655015728,1.27990202519647,1.25,1.4375,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first
traverse,9,61,-527.0920761590003,0.03457325587688437,527.0920761590003,-0.486210976961268,497.2051978411935,497.2051978411935,-8.777642720809226e-05,555.2915182492103,555.2915182492103,-8.777642720809227e-05,555.2915182492103,555.2915182492103,-6.10366420216078,21.606350333346956,21.606350333346956,-1.3659402398111645e-05,1258.3206229923894,1258.3206229923894,-391.3586933457207,142.9755838644839,391.3586933457207,0.0,764.9427346779673,764.9427346779673,-0.047742814079220514,262.83886740225637,262.83886740225637,-0.047772394773421635,168.8881697149587,168.8881697149587,-206639266.82514504,-1.0000000000000075,206639266.82514504,-391.3586933457207,193.31504375681226,391.3586933457207,-382.5737239940256,142.9755838644839,382.5737239940256,1.5719913384741816e-16,770107.9317206133,770107.9317206133,0,441,405,92.51730924109674,92.47442670597731,0.9986964506988841,0.9948075775904807,0.49914710100608933,0.49677053472980576,347.5057603736246,232.9761739144468,35.90301916758659,24.50597653456252,1.25,1.4375,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first
exit,9,61,-711.7912716218011,97.90025136926796,711.7912716218011,-48.144089069305245,495.53288039016854,495.53288039016854,-94.13338889742728,748.6911916665433,748.6911916665433,-94.13338889742727,748.6911916665433,748.6911916665433,-65.41057967534829,71.77174032894143,71.77174032894143,-231.15632919958782,1992.9152637232553,1992.9152637232553,-460.45611115367853,100.57135967301015,460.45611115367853,0.0,754.2886483454395,754.2886483454395,-39.6186945018322,302.83574284545244,302.83574284545244,-21.123715117101543,168.8744512137878,168.8744512137878,-206430653.1836372,-1.0,206430653.1836372,-460.45611115367853,100.60917682490386,460.45611115367853,-430.46131333125555,161.62885074508205,430.46131333125555,-3723.837715566307,1308316.5246371713,1308316.5246371713,0,404,406,101.10437461466344,120.35191487282081,0.9831187781184269,0.9908761463675143,0.5373200123942403,0.5275615906158984,96.99150745927071,89.0486399851227,36.20078428681388,22.33530705879122,1.25,1.4375,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first
post,9,61,-1.016698911432952,0.37593895690265056,1.016698911432952,-2.178242492112438,-0.021882987290361047,2.178242492112438,-1.3930150638823169,0.9969411173875017,1.3930150638823169,-1.3930150638823169,0.9969411173875018,1.3930150638823169,-0.8538604381873838,0.7817182840436017,0.8538604381873838,-4.275854922011034,1.2422862324571171,4.275854922011034,-3.43021862238147,-0.04376597458072207,3.43021862238147,0.08753194916144413,6.333027809325564,6.333027809325564,-0.9196553863663817,0.25062552684565187,0.9196553863663817,-0.591330945322065,0.0,0.591330945322065,-1.0064414339077274,-1.0,1.0064414339077274,-3.166513886160362,-0.04376597458072207,3.166513886160362,-3.43021862238147,0.26055326683764796,3.43021862238147,0.005746381593001236,16.032128252993296,16.032128252993296,0,547,549,1.4971635005696768,9.463380566182478,0.8822790279724093,0.893045071300351,0.05897561858920446,0.04084428732248862,16.12206195753909,12.787278448855714,3.1372051047192175,2.506942076673548,1.25,1.4375,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first
traverse,9,61,-527.0920761590003,0.03453433189727939,527.0920761590003,-0.48621096484764015,497.14770750932985,497.14770750932985,-8.957922367230644e-05,555.2916977415683,555.2916977415683,-8.957922367230644e-05,555.2916977415683,555.2916977415683,-6.103392780274093,21.605389527835126,21.605389527835126,-1.3817036882401914e-05,1258.320964644627,1258.320964644627,-391.3581858993972,142.97559569030375,391.3581858993972,0.0,764.9427346779673,764.9427346779673,-0.04773703036125281,262.83904755362795,262.83904755362795,-0.047772388716608244,168.87533355332496,168.87533355332496,-206639266.8251696,-1.0000000000000075,206639266.8251696,-391.3581858993972,193.3132280901424,391.3581858993972,-382.5737239940256,142.97559569030375,382.5737239940256,2.5676997298269603e-16,770108.3494481455,770108.3494481455,0,441,395,92.51730924113083,92.47442670944375,0.9986975500505744,0.9948091387671517,0.49927837680298515,0.4980478389673499,347.3046192229727,232.90169862983458,15.12184918712566,9.474111619631234,1.25,1.4375,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first
exit,9,61,-711.7969789304709,60.7287002794863,711.7969789304709,-61.07960878109312,493.88665950106883,493.88665950106883,-98.64177749520266,743.4200101340542,743.4200101340542,-98.64177749520266,743.4200101340542,743.4200101340542,-75.48057680224176,54.432299135753134,75.48057680224176,-251.488467808058,1980.6863033989262,1980.6863033989262,-432.7275373962424,116.70555248486014,432.7275373962424,0.0,754.2901501325797,754.2901501325797,-47.07328531865954,299.9441964154404,299.9441964154404,-26.603981568394243,168.02250453143535,168.02250453143535,-206604526.8088755,-1.0,206604526.8088755,-432.7275373962424,147.9634032529221,432.7275373962424,-420.4801244144491,116.70555248486014,420.4801244144491,-7368.018014215291,1295433.9753611987,1295433.9753611987,0,418,420,101.10618085064958,137.46055778939723,0.9847211654498105,0.9913362202914835,0.5389938165110956,0.569244119053637,85.6035816652369,70.04870872427689,49.73687062926584,28.45361808558102,1.25,1.4375,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first
post,9,61,-1.016698911432952,0.37593895690265056,1.016698911432952,-2.178242492112438,-0.021882987290361047,2.178242492112438,-1.3930150638823169,0.9969411173875017,1.3930150638823169,-1.3930150638823169,0.9969411173875018,1.3930150638823169,-0.8538604381873838,0.7817182840436017,0.8538604381873838,-4.275854922011034,1.2422862324571171,4.275854922011034,-3.43021862238147,-0.04376597458072207,3.43021862238147,0.08753194916144413,6.333027809325564,6.333027809325564,-0.9196553863663817,0.25062552684565187,0.9196553863663817,-0.591330945322065,0.0,0.591330945322065,-1.0064414339077274,-1.0,1.0064414339077274,-3.166513886160362,-0.04376597458072207,3.166513886160362,-3.43021862238147,0.26055326683764796,3.43021862238147,0.005746381593001236,16.032128252993296,16.032128252993296,0,547,549,1.4971635005696768,9.463380566182478,0.8822790279724093,0.893045071300351,0.05897561858920446,0.04084428732248862,16.12206195753909,12.787278448855714,3.1372051047192175,2.506942076673548,1.25,1.4375,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first
