case,t,R_access_l0,rho_access_l0,tidal_access_l0,rate_access_l0,rho_repay_rep_l,rho_buffer_rep_l
delayed_side_repay_with_static_core,0.7590000000000001,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.78,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.8009999999999999,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.8190000000000002,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.8400000000000001,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.861,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.8790000000000002,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.9000000000000001,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.921,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.9390000000000003,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.9600000000000002,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.9810000000000001,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,0.9989999999999999,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.0200000000000002,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.0410000000000001,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.059,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.0800000000000003,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.1010000000000002,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.119,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.14,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.1610000000000003,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.179,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
delayed_side_repay_with_static_core,1.2,1.0,-0.039756930223726075,-0.0,0.0,-0.012150592689070054,-0.003376620562351879
mild_split_phase,-1.2,1.0061014373428043,-0.03666354389469396,0.3486135550228317,-0.2740933311603218,-0.004867039948817913,-0.003733528986995246
mild_split_phase,-1.179,1.0002527691757421,-0.0366355484971306,0.016170034169290654,-0.27989507056149776,-0.0041637225278230525,-0.0037603955081981382
mild_split_phase,-1.161,0.9952276841635057,-0.036746949546176834,-0.3068338840307635,-0.278688291638296,-0.003916540116239076,-0.00374399204984645
mild_split_phase,-1.14,0.989497151827222,-0.03703365716066011,-0.6791866280096102,-0.26990493980208696,-0.00402119052897523,-0.0036805219361506912
mild_split_phase,-1.119,0.9840623553243968,-0.03746792884688705,-1.0363300932905954,-0.2532989476828196,-0.004482387251273796,-0.003575359236970006
mild_split_phase,-1.101,0.979755656974031,-0.03792783042939,-1.3221553772657897,-0.23310613096555732,-0.00508659525665821,-0.0034596305181935887
mild_split_phase,-1.08,0.9752666166492443,-0.03851930120554086,-1.622769206856909,-0.20311741717855436,-0.005931949748919464,-0.0033060525152745143
mild_split_phase,-1.059,0.971474011007617,-0.0391104523240165,-1.8789105775392374,-0.16698579993592058,-0.006812117848806948,-0.0031459741221824492
mild_split_phase,-1.041,0.9688590568784208,-0.039567897318508974,-2.056684834716077,-0.1319056723743987,-0.0075059040902807584,-0.0030143008789837718
mild_split_phase,-1.02,0.9666260772622299,-0.0399912921431509,-2.209252407091275,-0.08725807417692556,-0.008155524044435215,-0.002878388889987922
mild_split_phase,-0.9989999999999999,0.9653328298686004,-0.04025047983339091,-2.297935864497716,-0.03990216400797598,-0.008560130750772601,-0.002771156139032085
mild_split_phase,-0.981,0.9650006261471706,-0.040318726451253215,-2.320754854058239,0.0017354255521148355,-0.008675724918087718,-0.0027071670940903548
mild_split_phase,-0.96,0.9655283833074954,-0.040210625535564655,-2.28451069048357,0.05019511992058713,-0.008528104106782957,-0.002667526202576917
mild_split_phase,-0.939,0.9670267812050287,-0.03991307236404493,-2.181822572128022,0.09709170870905204,-0.008095322146116872,-0.0026643674350600288
mild_split_phase,-0.9209999999999999,0.9690524093057518,-0.039532662843076605,-2.0435071732205476,0.13494510859977915,-0.007536628197986138,-0.0026870220178447364
mild_split_phase,-0.8999999999999999,0.9722216247652796,-0.03898719437721655,-1.8282608155208022,0.17518846703061644,-0.006737307892482649,-0.0027360876286461056
mild_split_phase,-0.879,0.9761730148137396,-0.03839050997881864,-1.5618484277621612,0.2100849681726715,-0.005877806903893586,-0.0028000955479062146
mild_split_phase,-0.861,0.9800986622167301,-0.03788737914083878,-1.2992988750664953,0.2349844888111589,-0.005182224853426789,-0.0028586575051975085
mild_split_phase,-0.84,0.9851930610999952,-0.03736429498252284,-0.9617020189409341,0.25749746317688355,-0.004526238094449789,-0.0029219195631819813
mild_split_phase,-0.819,0.990704389024271,-0.03695883983257702,-0.6003858399582973,0.2724508692214569,-0.004146144169789174,-0.002970905566698797
mild_split_phase,-0.8009999999999999,0.9956428195536965,-0.03673284955707222,-0.2800261360498009,0.27901084138541316,-0.004111673213432268,-0.002996159404391635
mild_split_phase,-0.78,1.0015110159823055,-0.03662764869798776,0.0965405825693773,0.27929007873168415,-0.00446708233583732,-0.0030024516307735074
mild_split_phase,-0.7589999999999999,1.0073366657070544,-0.03669294953206406,0.46603729936077865,0.2717591904552415,-0.005268790627649002,-0.0029830790792907454
mild_split_phase,-0.7409999999999999,1.012171743916261,-0.03687140826221232,0.7694761886199846,0.2593411418391309,-0.006291919372256624,-0.002948001464106711
mild_split_phase,-0.72,1.0174874659090916,-0.037193602887642147,1.0997510890235793,0.23835349563280397,-0.00781032941296678,-0.0028906350477467865
mild_split_phase,-0.699,1.0223107814403012,-0.03759678077048159,1.3964597696452092,0.2110089891244341,-0.0095615099909376,-0.0028235530663308253
mild_split_phase,-0.6809999999999999,1.02594973055649,-0.03796884944503451,1.6184651746276062,0.18312129957294762,-0.011127571444306284,-0.002765982814554117
mild_split_phase,-0.6599999999999999,1.0295115709649747,-0.03838823764031287,1.8342464375189136,0.14620421633822797,-0.01287103217549176,-0.002708338452398807
mild_split_phase,-0.6389999999999999,1.0322424340145164,-0.038746042469416285,1.9986773885149092,0.1055240023789765,-0.01435117813527023,-0.0026708942982655902
mild_split_phase,-0.621,1.033862814585933,-0.03897299242466708,2.095833246559721,0.06846890837243025,-0.015286886973023377,-0.0026616593715631832
mild_split_phase,-0.6,1.0348657613092545,-0.039118870974362355,2.1558161547396995,0.0236720204436289,-0.015881537392308152,-0.0026831816912795893
mild_split_phase,-0.579,1.0348869690975433,-0.03912200003979002,2.157083266821144,-0.02172461436590743,-0.01587780780645994,-0.00274228161054488
mild_split_phase,-0.5609999999999999,1.0341225586609877,-0.03901037702307249,2.1113788401683675,-0.0602414241706926,-0.015395768900702062,-0.0028222035567114084
mild_split_phase,-0.5399999999999999,1.0323399355553116,-0.038759391862374405,2.0045320748178628,-0.10370698133348957,-0.014329836681664392,-0.0029452480157919243
mild_split_phase,-0.5189999999999999,1.0296466949068408,-0.03840520731143644,1.8424030425325628,-0.14452541492313445,-0.012835516802759432,-0.003092130648867674
mild_split_phase,-0.5009999999999999,1.0266702579831357,-0.03804931975895322,1.662236534748414,-0.17659197797302506,-0.011334987119414027,-0.0032281935523689603
mild_split_phase,-0.48,1.0225049559718868,-0.03761517444006276,1.4083459000698402,-0.20970288496995668,-0.009488994659173668,-0.003386728467060241
mild_split_phase,-0.45899999999999996,1.0177059666215653,-0.03720961219217292,1.113253087557209,-0.23730342747365116,-0.007713461834594965,-0.0035314081521145586
mild_split_phase,-0.44099999999999995,1.0131902081795225,-0.036923038786006876,0.8330235012612683,-0.255954324288316,-0.006370847512415948,-0.0036340858238129384
mild_split_phase,-0.41999999999999993,1.0075836278135584,-0.03669936621621363,0.481606673845887,-0.27126484488877617,-0.005125567662973393,-0.0037188534416749503
mild_split_phase,-0.3989999999999999,1.001763510085615,-0.03662701559973714,0.11264432772802581,-0.27912526393312254,-0.004302371510076288,-0.003758196884068476
mild_split_phase,-0.3809999999999999,0.9967290373881408,-0.036700158585686773,-0.20998828047478507,-0.2796625572352819,-0.003956462103593655,-0.003752717115772202
mild_split_phase,-0.36,0.9909483227618611,-0.03694466487976211,-0.5844867098272718,-0.2729186139006322,-0.0039568608026574305,-0.003701142293380715
mild_split_phase,-0.33899999999999997,0.9854224823628558,-0.03734412625586534,-0.9465808124838685,-0.25829885508056566,-0.0043348925284112045,-0.003605869973158115
mild_split_phase,-0.32099999999999995,0.9810071373618375,-0.0377834570437636,-1.238838940293299,-0.23971827264776277,-0.004889804730766589,-0.003496319399543052
mild_split_phase,-0.29999999999999993,0.9763587886807097,-0.03836470227550682,-1.549376173059662,-0.2114493382686779,-0.005706448143581447,-0.003346728103100577
mild_split_phase,-0.2789999999999999,0.9723761216526403,-0.03896213699233807,-1.8178035831136983,-0.17680641733055347,-0.006589196384533486,-0.003186946806746278
mild_split_phase,-0.2609999999999999,0.9695778171536702,-0.03943806010410299,-2.0077252889346306,-0.14277670644572088,-0.007308135898246148,-0.0030527012705463177
mild_split_phase,-0.24,0.9671124084210136,-0.03989648505579914,-2.1759639841600085,-0.09905022908441419,-0.00800932940082233,-0.0029109382298841795
mild_split_phase,-0.21899999999999997,0.9655730379539829,-0.04020155796391779,-2.2814458133484345,-0.05225392750191728,-0.008482687692343144,-0.002795547619475181
mild_split_phase,-0.20099999999999996,0.9650242191890473,-0.04031385703187737,-2.319133735728104,-0.010791051274624194,-0.008664518017247392,-0.0027234830727228677
mild_split_phase,-0.17999999999999994,0.965298957813291,-0.04025740708393636,-2.3002618083397315,0.03782779672845774,-0.008594647004865877,-0.002674115831251197
mild_split_phase,-0.15900000000000003,0.966550797264295,-0.04000609718777619,-2.2144081706825807,0.08526785159423932,-0.008231432052592177,-0.002661910477588597
mild_split_phase,-0.14100000000000001,0.9683755028472175,-0.03965700720067795,-2.0896638131138143,0.12387700901622026,-0.007719396539635478,-0.0026780596720034945
mild_split_phase,-0.11999999999999988,0.9713282951094651,-0.03913486402783704,-1.8887917003811836,0.1653098969066192,-0.006952977540775222,-0.002721627728719568
mild_split_phase,-0.09899999999999998,0.9750884160508466,-0.03854518457168492,-1.634759737145367,0.20168388100288756,-0.006098122152096088,-0.0027828100448139066
mild_split_phase,-0.08099999999999996,0.9788742439910207,-0.03803484314369671,-1.3809626921163367,0.22803796576652072,-0.005381813213699575,-0.002841183820838935
mild_split_phase,-0.05999999999999983,0.9838377288560481,-0.03748935721968741,-1.051176160607467,0.25241432540922126,-0.004672832548146336,-0.002906681439381923
mild_split_phase,-0.038999999999999924,0.9892563057731272,-0.037049515185379384,-0.6949305434147197,0.26935026892970454,-0.004211828300525145,-0.002960113140820213
mild_split_phase,-0.020999999999999908,0.9941476205131053,-0.036787816444049326,-0.37668488152208573,0.27765637453284714,-0.004090683199651419,-0.0029904207174745482
mild_split_phase,0.0,1.0,-0.036638092225009807,-0.0,0.2799731207741729,-0.004333187995037913,-0.0030033128670255184
mild_split_phase,0.02100000000000013,1.0058523794868948,-0.036660581397130264,0.37230152881823997,0.2744253825824452,-0.0050206883004361175,-0.0029904207174745482
mild_split_phase,0.039000000000000146,1.0107436942268728,-0.03680718594792112,0.680157023060602,0.26362415469160183,-0.005954986338695883,-0.0029601131408124714
mild_split_phase,0.06000000000000005,1.016162271143952,-0.037101148772668034,1.0177378120178504,0.24438492128011716,-0.00739216317739193,-0.002906681439381923
mild_split_phase,0.08099999999999996,1.0211257560089793,-0.037488128031818044,1.323822069192122,0.2186023514022125,-0.009097454772806251,-0.002841183820839123
mild_split_phase,0.09899999999999998,1.0249115839491534,-0.03785683804710546,1.5552905320619816,0.19187959151789422,-0.010658872618186502,-0.002782810044813469
mild_split_phase,0.1200000000000001,1.028671704890535,-0.038284489585244975,1.7835008131657835,0.15609467973471983,-0.012440899413671316,-0.002721627728719568
mild_split_phase,0.14100000000000001,1.0316244971527824,-0.03866235492533956,1.9615463294935993,0.1162820980195527,-0.014005381176119535,-0.0026780596720034945
mild_split_phase,0.15900000000000003,1.033449202735705,-0.03891403358623387,2.0710625903779283,0.07974819635184589,-0.015044257856367522,-0.0026619104775891965
mild_split_phase,0.18000000000000016,1.034701042186709,-0.03909463027520371,2.1459728325052363,0.03529051510493467,-0.015784210617289914,-0.002674115831251197
mild_split_phase,0.20100000000000007,1.0349757808109525,-0.0391351235328636,2.1623889795350193,-0.010061709678233841,-0.015937173174254252,-0.002723483072738271
mild_split_phase,0.21900000000000008,1.0344269620460171,-0.03905454121483143,2.1295873423101166,-0.04877578154310417,-0.015585014613918298,-0.002795547619475181
mild_split_phase,0.24,1.0328875915789864,-0.03883510510645768,2.037396698851598,-0.09274262406235474,-0.014650362726606586,-0.0029109382298844813
mild_split_phase,0.2610000000000001,1.0304221828463298,-0.038504082133511516,1.8891731326251024,-0.13434602794908715,-0.013252175629345211,-0.003052701270530796
mild_split_phase,0.27900000000000014,1.0276238783473597,-0.038159241653967724,1.7200736916718657,-0.16730084030709896,-0.011798930981574607,-0.0031869468067465324
mild_split_phase,0.30000000000000004,1.0236412113192903,-0.0377261237966969,1.477809829084904,-0.20168240345974145,-0.009963869135851847,-0.003346728103100577
mild_split_phase,0.3210000000000002,1.0189928626381624,-0.03730827233047034,1.1926578556382919,-0.23078212325713993,-0.008153649650966446,-0.0034963193995354957
mild_split_phase,0.33899999999999997,1.014577517637144,-0.03700111481033733,0.9193797396252821,-0.2508763446264404,-0.006750339686416135,-0.00360586997315798
mild_split_phase,0.3600000000000001,1.0090516772381388,-0.0367435431100997,0.5740004578957707,-0.26802219231774793,-0.005407743500312516,-0.003701142293380715
mild_split_phase,0.381,1.0032709626118592,-0.03662981846267494,0.20861903160791878,-0.27783899051653205,-0.004471121654248311,-0.003752717115772173
mild_split_phase,0.399,0.998236489914385,-0.03666480455276897,-0.11304232841758802,-0.28011148357757576,-0.0040254508686154945,-0.003758196884068476
mild_split_phase,0.42000000000000015,0.9924163721864416,-0.03686601018556633,-0.48896714444942285,-0.2754106282115415,-0.003917660681029368,-0.003718853441675094
mild_split_phase,0.44100000000000006,0.9868097918204773,-0.03722830434177992,-0.8552927440092637,-0.2627967590711518,-0.004206329179198968,-0.0036340858238129384
mild_split_phase,0.4590000000000001,0.9822940333784347,-0.03764419828643047,-1.1533861258170774,-0.2458582724045127,-0.0047054758357052105,-0.003531408152114394
mild_split_phase,0.48,0.9774950440281132,-0.03821119600977728,-1.4731948477302799,-0.2193589015856088,-0.005485298067988482,-0.0033867284670604492
mild_split_phase,0.5010000000000001,0.9733297420168642,-0.03881060162364718,-1.7533305911598442,-0.18626958959209503,-0.006362723047343014,-0.0032281935523692075
mild_split_phase,0.5190000000000001,0.9703533050931592,-0.03930147050774709,-1.9549829876117544,-0.15335663311968478,-0.007100782025351718,-0.003092130648867674
mild_split_phase,0.54,0.9676600644446884,-0.03979145642782317,-2.138518048808906,-0.11063891376760453,-0.00784792604253195,-0.0029452480157916273
mild_split_phase,0.5610000000000002,0.9658774413390123,-0.04014007395003362,-2.260560600188984,-0.06449784727803053,-0.008386381285985695,-0.002822203556711097
mild_split_phase,0.5790000000000002,0.9651130309024568,-0.04029555793117583,-2.3130320414331953,-0.023295219933930824,-0.008633108878983654,-0.0027422816105526584
mild_split_phase,0.6000000000000001,0.9651342386907455,-0.04029119542861813,-2.311575153777498,0.025382337996140075,-0.008641625642017564,-0.002683181691287206
mild_split_phase,0.621,0.9661371854140671,-0.04008806228504255,-2.2427498826192527,0.07326853721211504,-0.008350929287819716,-0.0026616593715628792
mild_split_phase,0.639,0.9677575659854836,-0.0397729498449615,-2.1318558333612847,0.11255541355719435,-0.007889748640738716,-0.002670894298257872
mild_split_phase,0.6600000000000001,0.9704884290350254,-0.03927804052728484,-1.9458015932244739,0.15509606085024205,-0.007162712293566532,-0.0027083384523985472
mild_split_phase,0.681,0.9740502694435101,-0.03869966525823254,-1.7047004265685053,0.19287839021222508,-0.006320148077028448,-0.002765982814546435
mild_split_phase,0.6990000000000001,0.9776892185596989,-0.03818570785716475,-1.4601939463486324,0.22063940203876223,-0.005590053508562014,-0.0028235530663308253
mild_split_phase,0.72,0.9825125340909084,-0.03762147501093201,-1.1388994133616583,0.24683827009531803,-0.004835901330592562,-0.0028906350477466334
mild_split_phase,0.7410000000000001,0.987828256083739,-0.037149946521069135,-0.788438730048609,0.2657322000944587,-0.0043006702634979434,-0.002948001464106711
mild_split_phase,0.7590000000000001,0.9926633342929457,-0.03685389540296919,-0.4729261603712251,0.2757762751289894,-0.004097010991559089,-0.002983079079298255
mild_split_phase,0.78,0.9984889840176945,-0.036660014606357476,-0.0968327727998923,0.2801353795400698,-0.004228951609367478,-0.0030024516307735074
mild_split_phase,0.8009999999999999,1.0043571804463034,-0.036638788692280856,0.27759647370394724,0.2765899883142956,-0.004801340779321929,-0.0029961594043915983
mild_split_phase,0.8190000000000002,1.009295610975729,-0.03675188045965183,0.5893267346913995,0.2674323250749155,-0.005643254321429122,-0.002970905566698877
mild_split_phase,0.8400000000000001,1.014806938900005,-0.03701488278719358,0.9336378374919528,0.2499832275956819,-0.006991932790702031,-0.0029219195631819813
mild_split_phase,0.861,1.0199013377832697,-0.03738239876308878,1.248592429577666,0.22581398277799195,-0.008641274658174963,-0.0028586575051975085
mild_split_phase,0.8790000000000002,1.0238269851862603,-0.03774480053206484,1.4891522791161584,0.20030657495405296,-0.010187969886301768,-0.0028000955479062146
mild_split_phase,0.9000000000000001,1.0277783752347205,-0.03817741551566507,1.7294338384567274,0.16571862199155393,-0.011996316931623698,-0.0027360876286462417
mild_split_phase,0.921,1.0309475906942482,-0.03857250435994156,1.9208207745207457,0.12684338543786686,-0.013633849763213137,-0.002687022017845013
mild_split_phase,0.9390000000000003,1.0329732187949712,-0.03884705507758555,2.042532004390086,0.0908932398694129,-0.014768150946279535,-0.002664367435067616
mild_split_phase,0.9600000000000002,1.0344716166925045,-0.03906105180513957,2.132257548712808,0.04684982381808205,-0.015647751675308432,-0.002667526202584664
mild_split_phase,0.9810000000000001,1.0349993738528294,-0.03913861522672456,2.1637983016003743,0.001618055804409352,-0.015956154636822054,-0.002707167094082727
mild_split_phase,0.9989999999999999,1.0346671701313996,-0.0390896592650925,2.143948310126345,-0.03722827012555997,-0.015736467537755105,-0.002771156139032085
mild_split_phase,1.0200000000000002,1.03337392273777,-0.03890337836653541,2.066552039837731,-0.08162188738768233,-0.014940006677944725,-0.0028783888899952836
mild_split_phase,1.0410000000000001,1.0311409431215792,-0.038597974471271446,1.9324591294294933,-0.12393844525918077,-0.013648089424150564,-0.0030143008789759456
mild_split_phase,1.059,1.028525988992383,-0.03826679303133746,1.774688062933783,-0.15772315583776386,-0.012252328850494537,-0.003145974122182187
mild_split_phase,1.0800000000000003,1.0247333833507557,-0.03783807954232727,1.544433566522859,-0.19331236734627275,-0.010440467212585076,-0.0033060525152745143
mild_split_phase,1.1010000000000002,1.020244343025969,-0.03741134497849994,1.2696852662105635,-0.22385524805893722,-0.008606790819486725,-0.0034596305181857153
mild_split_phase,1.119,1.0159376446756032,-0.037086270044198656,1.0038149859358998,-0.24535163192767548,-0.007150627398964202,-0.003575359236970154
mild_split_phase,1.14,1.010502848172778,-0.03679729982482665,0.6650681244391341,-0.264294326019157,-0.005717016429729417,-0.0036805219361506912
mild_split_phase,1.1610000000000003,1.0047723158364943,-0.03664374542918712,0.30391917751821373,-0.2760409485006146,-0.004669808775224111,-0.0037439920498464046
mild_split_phase,1.179,0.9997472308242578,-0.03664095717525145,-0.016178210813243808,-0.2800366040293276,-0.004124062500358518,-0.0037603955081981413
mild_split_phase,1.2,0.9938985626571957,-0.03679633332436769,-0.3528937579574501,-0.27745859065256645,-0.0039005058365111883,-0.003733528986995246
fast_split_phase,-1.2,0.9509340247284135,0.0007892048799067638,-42.18761050684054,-1.0189876912458369,0.06413103369078256,0.009008964965608254
fast_split_phase,-1.179,0.9400191669895446,-0.040594605482464366,-49.90799761709062,-0.0451173269555796,-0.006597036509571892,0.014973772936505541
fast_split_phase,-1.161,0.9467449627208733,-0.014060526930071168,-43.996897393684385,0.8164558747148948,0.03774698457478247,0.011023591703296455
fast_split_phase,-1.14,0.9710202188676584,0.050876362359190956,-23.343242938940158,1.5131674943991493,0.16491803816351763,0.001216855325630907
fast_split_phase,-1.119,1.0050296827327432,0.07046667610777504,3.9143176337628227,1.6637506254158452,0.23678759309537198,-0.002699435733156051
fast_split_phase,-1.101,1.0332782141506116,0.03348482101552187,25.19051817578897,1.3513030565133473,0.17410281982292447,0.002512366962692361
fast_split_phase,-1.08,1.055382799724059,-0.023873421963133044,41.0449051420068,0.611641664892865,0.02555034378447223,0.012189741069120916
fast_split_phase,-1.059,1.0588844954387782,-0.03501116488763248,43.495740657992314,-0.30415634189428503,-0.007306744064085984,0.014357747030966744
fast_split_phase,-1.041,1.0460012683178903,0.003272368110445664,34.39790213196973,-1.0299469248385145,0.10081619417545575,0.007387027068888416
fast_split_phase,-1.02,1.016907798188589,0.060273605618499045,13.004685067381509,-1.5832523257188573,0.226153819638662,-0.0024046098922873597
fast_split_phase,-0.9989999999999999,0.9821350574369446,0.06579981703001934,-14.227374797178646,-1.631055527087037,0.20379505727019126,-0.002224287075309786
fast_split_phase,-0.981,0.9566947281836248,0.01820007826340965,-35.40476774785198,-1.2140168613370432,0.09662879433547795,0.0061154936965876995
fast_split_phase,-0.96,0.9409317482517381,-0.036763606355815596,-49.10100218289596,-0.3130663141811688,-0.00033945058820706615,0.0144643150889898
fast_split_phase,-0.939,0.9450095886990203,-0.020533176451701864,-45.514011461002134,0.7103016354888034,0.02664781978849289,0.011970411216442024
fast_split_phase,-0.9209999999999999,0.9634381335423727,0.035539084809335354,-29.68239141792962,1.38098094740456,0.13115474816519185,0.003626424625909166
fast_split_phase,-0.8999999999999999,0.9959675156484717,0.07260989466929336,-3.1668090595122442,1.6810096160850483,0.2316428721347265,-0.0027426755223197642
fast_split_phase,-0.879,1.029851395227112,0.04025465580906129,22.6717181808525,1.4134115666884286,0.18873191108372975,0.0014647316514915243
fast_split_phase,-0.861,1.0512747899784645,-0.011496473438647476,38.14889842355614,0.8289288732980454,0.06072349253999481,0.00998726201090834
fast_split_phase,-0.84,1.0599472264941243,-0.03849645706156287,44.23634269367279,-0.06638439726251759,-0.017879351261697707,0.014958589004025106
fast_split_phase,-0.819,1.0484835980697162,-0.003520561277568271,36.16825558389718,-0.9428139226708301,0.08274115498815363,0.00861957979764073
fast_split_phase,-0.8009999999999999,1.0253853207945585,0.04816977747677691,19.363770279764392,-1.4827975088700396,0.204974978069286,-0.00046600090775700465
fast_split_phase,-0.78,0.9909655773087633,0.07159329330312547,-7.130766224840726,-1.6740172722815099,0.22446265051922973,-0.003512828244687766
fast_split_phase,-0.7589999999999999,0.9595804649918444,0.026056080907090298,-32.94612005489538,-1.2923685663771838,0.1120178182039394,0.00483378397766049
fast_split_phase,-0.7409999999999999,0.943191882685603,-0.027589748592943438,-47.109088766602774,-0.5725416679945802,0.014844871954151692,0.013152749526679306
fast_split_phase,-0.72,0.9420220382808357,-0.0322824811235624,-48.138908824533814,0.458544246694055,0.0069697970087366605,0.013694173417880437
fast_split_phase,-0.699,0.960326789625453,0.027981001905003435,-32.31265640936253,1.3108462503904255,0.11566914083007744,0.004782713222772027
fast_split_phase,-0.6809999999999999,0.9869973436193569,0.06963290400770503,-10.30410946048087,1.6597290077748303,0.21605381907507046,-0.0020109181612849164
fast_split_phase,-0.6599999999999999,1.0216720821897554,0.05395002356464854,16.59141683922247,1.5315461287161425,0.215419576033802,-0.000567605505583099
fast_split_phase,-0.6389999999999999,1.0490672437074577,-0.005158962069127118,36.583284769233856,0.9205679627774185,0.07813060622861802,0.008884878545715636
fast_split_phase,-0.621,1.0596423518932316,-0.03749163916795523,44.02403190881226,0.1726467109009487,-0.01484973224247526,0.014725263954338402
fast_split_phase,-0.6,1.0532540220148903,-0.017365703975958227,39.547009567866176,-0.7339446878625464,0.04437543193588541,0.011147106097468294
fast_split_phase,-0.579,1.0289778513084709,0.0418843370281332,22.026957540538916,-1.427966597460324,0.19238772531594517,0.000586202200998619
fast_split_phase,-0.5609999999999999,1.0000022039230614,0.07227846036923831,0.001723811735000362,-1.678021317540892,0.2355862447852346,-0.003956430364994841
fast_split_phase,-0.5399999999999999,0.9667199520040177,0.042707083992896425,-26.92635849364418,-1.4443043394858746,0.1467006648135333,0.0020246621443931892
fast_split_phase,-0.5189999999999999,0.9446163524905421,-0.022035656952723217,-45.858564581161275,-0.6833030113026594,0.024200434368056297,0.012337853928938942
fast_split_phase,-0.5009999999999999,0.9403571677099349,-0.03916712790135496,-49.608921013926086,0.19441679479271276,-0.004296751576151268,0.014725577114627058
fast_split_phase,-0.48,0.954000146676048,0.010264207957058454,-37.71398006003534,1.129321677019514,0.08140153913598555,0.007442344865778105
fast_split_phase,-0.45899999999999996,0.9830943164300365,0.0666827950311686,-13.450298177524015,1.6377258801252788,0.20621859098901366,-0.0014510547083625583
fast_split_phase,-0.44099999999999995,1.0129983532483016,0.06452198853087293,10.03630746770403,1.6171544870560333,0.23179213907919413,-0.002011454415855901
fast_split_phase,-0.41999999999999993,1.043306797230558,0.010320545742444771,32.46671819007846,1.113190335254818,0.11880708086626465,0.006259015759535631
fast_split_phase,-0.3989999999999999,1.0590686386028285,-0.03561159470147314,43.62417384687435,0.2780871260474559,-0.009172900368841119,0.014360540398649448
fast_split_phase,-0.3809999999999999,1.056809535680067,-0.028346853194620825,42.04543771693217,-0.5108772370357646,0.01256843500730258,0.013153567235166651
fast_split_phase,-0.36,1.0365601189638136,0.026446862930039273,27.58719002182782,-1.2835987423833037,0.15833422606772568,0.00325050243812622
fast_split_phase,-0.33899999999999997,1.0040302854088576,0.07094844368517413,3.139665284273392,-1.667514552936357,0.23705597982914822,-0.003868116282183542
fast_split_phase,-0.32099999999999995,0.9746186731716473,0.05666979567393582,-20.369199190302314,-1.5600880561249233,0.17913255276464862,-0.00046709471361034886
fast_split_phase,-0.29999999999999993,0.9487240655147031,-0.006990425906958292,-42.27348269202659,-0.9184750174212383,0.050238788185647934,0.010074530455194759
fast_split_phase,-0.2789999999999999,0.9400528659625493,-0.04045183207198669,-49.87816976090148,0.07491657474839805,-0.006374384612571957,0.014931504246684216
fast_split_phase,-0.2609999999999999,0.9487229210770547,-0.006994419032069258,-42.27447719751981,0.9184206025662554,0.050093496384218915,0.009988433625903887
fast_split_phase,-0.24,0.9746166761714202,0.05666683984147954,-20.370843576840848,1.5600644986881689,0.17887570970178668,0.000273257461741615
fast_split_phase,-0.21899999999999997,1.0090366014808023,0.0679400198878403,7.004748901532705,1.6440277866437876,0.23543318659729698,-0.0024296502751136005
