core_amp,repay_amp,buffer_amp,omega,access_qi_log10_L0max,access_qi_min_sampled_avg,access_positive_sample_fraction,repay_positive_sample_fraction,repay_qi_log10_L0max,access_max_abs_tidal,access_max_abs_rate,access_max_abs_flux,access_min_rho,access_max_rho,access_min_Gkk,repay_min_Gkk,access_quiet_open_fraction,access_open_fraction,failure_mode
0.02,0.06,0.020999999999999998,16.0,-0.29926740005762026,-0.06561321475619585,0.0,0.22695810564663024,-0.16195119519754506,5.217236234091954,0.31984466878656764,0.07295681639304327,-0.07709161786533686,0.0034410009586597393,-12.670173595159026,-29.75176372394926,0.0,1.0,quiet-window-lost
0.02,0.06,0.020999999999999998,32.0,-0.26073382068768847,-0.054411032993561904,0.0,0.7715846994535519,0.039952215554948003,20.784061177830843,0.6383797009239992,0.14561473653413093,-0.07709267897816258,0.0034417673732904676,-43.62357997856231,-101.26369867486453,0.0,1.0,quiet-window-lost
0.02,0.06,0.020999999999999998,64.0,-0.12099360587731013,-0.02922794270382358,0.0,1.0,inf,81.77930273399588,1.2663180092864252,0.28884484189545107,-0.07708894271109752,0.024051027469767863,-165.61077745744083,-388.49177071730975,0.0,1.0,quiet-window-lost
0.02,0.12,0.041999999999999996,4.0,-0.32011439335834496,-0.07461234719070048,0.0029143897996357013,0.35774134790528234,-0.42998919607313474,0.3265014466656335,0.08001248947743395,0.0182508939561717,-0.07709256532482202,0.0034416337182736722,-3.572600062033806,-14.966984188540417,1.0,1.0,static-QI-preserved
0.02,0.12,0.041999999999999996,8.0,-0.3080484180516506,-0.07167012115966213,0.0,0.28123861566484515,-0.2446426582875202,1.305671477705991,0.1600046459240574,0.03649676460683302,-0.07709256090847073,0.0034416372359385074,-5.378916032842762,-25.434167994579866,0.011976047904191617,1.0,quiet-window-lost
0.02,0.12,0.041999999999999996,16.0,-0.29926740005762026,-0.06561321475619585,0.0,0.6342440801457195,-0.11347171932526372,5.217236234091954,0.31984466878656764,0.07295681639304327,-0.07709161786533686,0.0034410009586597393,-12.670173595159026,-61.10496810007979,0.0,1.0,quiet-window-lost
0.02,0.12,0.041999999999999996,32.0,-0.26073382068768847,-0.054411032993561904,0.0,0.9737704918032787,2.823616150532408,20.784061177830843,0.6383797009239992,0.14561473653413093,-0.07709267897816258,0.0034417673732904676,-43.62357997856231,-211.7836127618556,0.0,1.0,quiet-window-lost
0.02,0.12,0.041999999999999996,64.0,-0.12099360587731013,-0.02922794270382358,0.0,1.0,inf,81.77930273399588,1.2663180092864252,0.28884484189545107,-0.07708894271109752,0.024051027469767863,-165.61077745744083,-815.4517694910097,0.0,1.0,quiet-window-lost
0.02,0.2,0.06999999999999999,4.0,-0.32011439335834496,-0.07461234719070048,0.0029143897996357013,0.40145719489981785,-0.5459964203783144,0.3265014466656335,0.08001248947743395,0.0182508939561717,-0.07709256532482202,0.0034416337182736722,-3.572600062033806,-25.78726311454262,1.0,1.0,static-QI-preserved
0.02,0.2,0.06999999999999999,8.0,-0.3080484180516506,-0.07167012115966213,0.0,0.43242258652094717,-0.34978181305338113,1.305671477705991,0.1600046459240574,0.03649676460683302,-0.07709256090847073,0.0034416372359385074,-5.378916032842762,-43.68452900878873,0.011976047904191617,1.0,quiet-window-lost
0.02,0.2,0.06999999999999999,16.0,-0.29926740005762026,-0.06561321475619585,0.0,0.7752276867030965,0.2681566966322451,5.217236234091954,0.31984466878656764,0.07295681639304327,-0.07709161786533686,0.0034410009586597393,-12.670173595159026,-107.61793764176234,0.0,1.0,quiet-window-lost
0.02,0.2,0.06999999999999999,32.0,-0.26073382068768847,-0.054411032993561904,0.0,0.9865209471766849,2.8114805937562224,20.784061177830843,0.6383797009239992,0.14561473653413093,-0.07709267897816258,0.0034417673732904676,-43.62357997856231,-377.49897392223204,0.0,1.0,quiet-window-lost
0.02,0.2,0.06999999999999999,64.0,-0.12099360587731013,-0.02922794270382358,0.0,1.0,inf,81.77930273399588,1.2663180092864252,0.28884484189545107,-0.07708894271109752,0.024051027469767863,-165.61077745744083,-1456.70263849907,0.0,1.0,quiet-window-lost
