case,region,phase,n,min_rho,min_rho_pkt,max_abs_j_l,max_abs_p_l,max_abs_pOmega,min_Tkk,max_packet_norm,max_gtt
soft_minjerk_q_t0m04_Tr30,support_edge,catch,384,-0.02493680100074147,-0.09805594743551203,0.0009749670964571254,0.03142515446010766,1.1463928240369015,-0.28362082953890155,98384.57211049418,-2.4151953541009643
soft_minjerk_q_t0m04_Tr30,support_edge,hold,384,-0.026051579819694252,-0.4838213614515056,0.0012267777011690374,0.03143000736832874,1.1464012697656274,-0.25211009126631634,0.05653430184637642,-2.080285546067115
soft_minjerk_q_t0m04_Tr30,support_edge,shift_fade,624,-0.026471875392639517,-0.041363037651977866,0.0037025966222731005,0.03105626878576313,1.1336779035739957,-0.19980121600822912,-1.1742321619377418,-1.4953800566440898
soft_minjerk_q_t0m04_Tr30,support_edge,decompression,1488,-0.026054085507104266,-0.04632716436333062,0.03760694244407227,0.027219038202974295,0.957389269388518,-0.1352811588563024,-0.7500010232153043,-1.0000012117259478
soft_minjerk_q_t0m04_Tr30,support_edge,tail,720,-0.006939903922609069,-0.016878703635818205,0.005920346129169667,0.02229208169536494,0.005900108947703136,-0.033475866021781486,-0.7499999999995624,-1.0
soft_minjerk_q_t0m04_Tr30,outer_shoulder,precatch,1344,-0.027982479194087046,,0.000626502853027047,0.03226669978258897,1.3086650253826932,-0.2903992419382475,6353.8980539239,-1.0091987374499158
soft_minjerk_q_t0m04_Tr30,outer_shoulder,catch,672,-0.027976677176437034,-0.09805594743551203,0.0009749670964571254,0.032149460259670526,1.305818182332772,-0.28362082953890155,4271.906095507101,-1.0086756063513553
soft_minjerk_q_t0m04_Tr30,outer_shoulder,hold,672,-0.027796825346568705,-16.951344157304902,0.0012267777011690374,0.0315584428459799,1.2796081429194583,-0.25211009126631634,0.4164903269225244,-1.00720165374641
soft_minjerk_q_t0m04_Tr30,outer_shoulder,shift_fade,1092,-0.026939424984887012,-0.04328241299099579,0.003972378545726123,0.03105626878576313,1.2065016056260542,-0.19980121600822912,-0.7470498084894952,-1.0039496212399655
soft_minjerk_q_t0m04_Tr30,outer_shoulder,decompression,2604,-0.026054085507104266,-0.04632716436333062,0.022830488933813606,0.027219038202974295,0.957389269388518,-0.1352811588563024,-0.750000011647139,-1.0000000118704322
soft_minjerk_q_t0m04_Tr30,outer_shoulder,tail,1260,-0.005710055980471301,-0.01654961458328489,0.0060056224214899345,0.019148916946653133,0.004848922234601829,-0.031621213097956326,-0.7499999999995624,-1.0
soft_minjerk_q_t0m04_Tr30,far_exterior,precatch,1472,-0.011644457141091106,,1.8391170609377497e-05,0.0023429394643090526,0.0070328721075278156,-0.013992566882005744,98.9636934759553,-1.0000000000339684
soft_minjerk_q_t0m04_Tr30,far_exterior,catch,736,-0.01163324481249711,,3.5099359286645734e-05,0.0023349175143366294,0.007029614915429347,-0.013993746794266588,73.69711347960803,-1.000000000032045
soft_minjerk_q_t0m04_Tr30,far_exterior,hold,736,-0.011604165453445406,-0.08469310124432643,0.00010962168652838507,0.0023142878251760104,0.007019814148476846,-0.013999285483822302,0.42417750854676806,-1.00000000002662
soft_minjerk_q_t0m04_Tr30,far_exterior,shift_fade,1196,-0.011512907895305484,-0.01650868020235984,0.000629343131073185,0.0022517014867078646,0.006992212406850203,-0.01404292322163705,-0.7400976437196181,-1.000000000014623
soft_minjerk_q_t0m04_Tr30,far_exterior,decompression,2852,-0.010831335361085022,-0.01595962366914725,0.002287964306958755,0.002325632471383497,0.0067720247038358895,-0.014080729585976375,-0.749991413924838,-1.0
soft_minjerk_q_t0m04_Tr30,far_exterior,tail,1380,-0.002653808466336002,-0.005498224145492029,0.0009425252956049023,0.002109337388695963,0.0018610871944910023,-0.006648196446241716,-0.7499999999995624,-1.0
soft_minjerk_q_t0m04_Tr30,all,precatch,7520,-0.027982479194087046,0.009392273088541903,0.000626502853027047,0.03226669978258897,1.3086650253826932,-0.2903992419382475,639425.2806946065,628222.6382660135
soft_minjerk_q_t0m04_Tr30,all,catch,3760,-0.027976677176437034,-0.09805594743551203,0.0009749670964571254,0.032149460259670526,1.305818182332772,-0.28362082953890155,331385.786050009,337917.9323266291
soft_minjerk_q_t0m04_Tr30,all,hold,3760,-0.027796825346568705,-16.951344157304902,0.0012267777011690374,0.0315584428459799,1.2796081429194583,-0.25211009126631634,0.42417750854676806,-1.00000000002662
soft_minjerk_q_t0m04_Tr30,all,shift_fade,6110,-0.026939424984887012,-0.04328241299099579,0.005583931863584697,0.03105626878576313,1.2065016056260542,-0.19980121600822912,-0.7400976437196181,-1.000000000014623
soft_minjerk_q_t0m04_Tr30,all,decompression,14570,-0.026054085507104266,-0.04999542236792188,0.04444883042336775,0.04866620032820919,0.957389269388518,-0.1352811588563024,-0.749991413924838,-1.0
soft_minjerk_q_t0m04_Tr30,all,tail,7050,-0.025828403726406338,-0.049801844294425315,0.0060056224214899345,0.045968559574495964,0.02335616381570009,-0.07187070645594561,-0.7499999999995624,-1.0
static_minjerk_q_t0m04_Tr30,core,precatch,1632,0.02091036482057462,0.02090613740581898,0.00011352975484513195,0.025465020294905612,1.37104950825038e-05,-0.2937087115715258,639425.2806946065,628222.6382660135
static_minjerk_q_t0m04_Tr30,core,catch,816,0.02091059556922388,0.02090613740581898,0.00015528123426689078,0.025465010669384343,1.37104950825038e-05,-0.2424761065194616,331385.786050009,337917.9323266291
static_minjerk_q_t0m04_Tr30,core,hold,816,0.02090966466071372,0.020909302068992403,0.0006098140600322433,0.025464794006005657,2.792628267072097e-05,-0.10887771004576052,-14427.801776556726,-14690.73301884987
static_minjerk_q_t0m04_Tr30,core,shift_fade,1326,0.020853778412859944,0.020718991761750703,0.006828083005163046,0.025464790894703257,0.0001444564734261462,-0.11474781294125247,-183.4424136689827,-194.55573811864988
static_minjerk_q_t0m04_Tr30,core,decompression,3162,-0.02544559114446968,-0.04447992181910636,0.041480031509278426,0.025464790894703267,0.1856554099617101,-0.1211810652447776,-0.7500130157084031,-1.0000158723276005
static_minjerk_q_t0m04_Tr30,core,tail,1530,-0.025447057121190313,-0.04241767312652777,8.102589783339596e-06,0.025464790894703257,0.025455924007946783,-0.050911848015893574,-0.7499999999995624,-1.0
static_minjerk_q_t0m04_Tr30,packet,precatch,961,0.017240120155060348,0.017239145786826754,0.00011352975484513195,0.025465020294905612,1.37104950825038e-05,-0.35829273719355115,-109855.97706857428,628222.6382660135
static_minjerk_q_t0m04_Tr30,packet,catch,480,0.019693468565323693,0.019693379195642523,0.0001571144606615782,0.025465010669384343,1.37104950825038e-05,-0.2424761065194616,-102752.14238381849,337917.9323266291
static_minjerk_q_t0m04_Tr30,packet,hold,480,0.015203631885457316,0.01520272231276445,0.0008035075612657372,0.025455908277441045,3.653453101190221e-05,-0.21000733893441748,-13941.827933918164,-14045.969528164249
static_minjerk_q_t0m04_Tr30,packet,shift_fade,779,-0.09491919489287248,-0.14651588747965266,0.02120696165389605,0.07382282769311103,1.0667404006683858,-0.5293812511619471,-0.7717944671073216,-1.023437809712192
static_minjerk_q_t0m04_Tr30,packet,decompression,1817,-0.09058733975340233,-0.14283518557122468,0.032998819864918615,0.07035448767537038,0.9682609961963546,-0.4367834009692777,-0.7499999999824467,-1.0
static_minjerk_q_t0m04_Tr30,packet,tail,242,-0.0013916416650435427,-0.0023192467745761836,4.141531259759652e-16,0.0013911736635462291,0.0013914076640784575,-0.0027828153285906,-0.7499999999995624,-1.0
static_minjerk_q_t0m04_Tr30,packet_support,precatch,961,0.017240120155060348,0.017239145786826754,0.00011352975484513195,0.025465020294905612,1.37104950825038e-05,-0.35829273719355115,-109855.97706857428,628222.6382660135
static_minjerk_q_t0m04_Tr30,packet_support,catch,480,0.019693468565323693,0.019693379195642523,0.0001571144606615782,0.025465010669384343,1.37104950825038e-05,-0.2424761065194616,-102752.14238381849,337917.9323266291
static_minjerk_q_t0m04_Tr30,packet_support,hold,480,0.015203631885457316,0.01520272231276445,0.0008035075612657372,0.025455908277441045,3.653453101190221e-05,-0.21000733893441748,-13941.827933918164,-14045.969528164249
static_minjerk_q_t0m04_Tr30,packet_support,shift_fade,726,-0.0903323248937945,-0.13779114332241918,0.02120696165389605,0.07382282769311103,0.9269763037236798,-0.5293812511619471,-1.676944819964896,-2.07703229066395
static_minjerk_q_t0m04_Tr30,packet_support,decompression,187,-0.08235952867527044,-0.1307949269713112,0.032998819864918615,0.06863190751274326,0.6896313596048275,-0.4367834009692777,-1.5919524401017833,-1.99111293645376
static_minjerk_q_t0m04_Tr30,support_edge,precatch,768,-0.09285365653388845,,0.003076434625057863,0.07891256131541777,1.1563778637870963,-0.8014785962404503,171545.20767739002,-2.546469775694073
static_minjerk_q_t0m04_Tr30,support_edge,catch,384,-0.09438525855844551,-0.31186630737169185,0.0051811139497016075,0.07907321038317068,1.1583656749435254,-0.7893604714129898,98384.57211049418,-2.4151953541009643
static_minjerk_q_t0m04_Tr30,support_edge,hold,384,-0.09727763216751592,-1.5188377639760786,0.009772560816108373,0.0790823225564402,1.1584233974183027,-0.7152832463375951,0.05653430184637642,-2.080285546067115
static_minjerk_q_t0m04_Tr30,support_edge,shift_fade,624,-0.09762755996548172,-0.14725681420978792,0.02120696165389605,0.0781469653437657,1.1464538496991765,-0.6073323461289211,-1.1742321619377418,-1.4953800566440898
static_minjerk_q_t0m04_Tr30,support_edge,decompression,1488,-0.09058733975340233,-0.14283518557122468,0.049504622898060006,0.07035450067886773,0.9682615150114445,-0.4367834009692777,-0.7500010232153043,-1.0000012117259478
static_minjerk_q_t0m04_Tr30,support_edge,tail,720,-0.007552256175548419,-0.01259818810957326,8.909303831372188e-06,0.0075499024111653195,0.00755107929335687,-0.015119977194376483,-0.7499999999995624,-1.0
static_minjerk_q_t0m04_Tr30,outer_shoulder,precatch,1344,-0.10294929133628189,,0.003076434625057863,0.08114568610609683,1.3220544457654102,-0.8014785962404503,6353.8980539239,-1.0091987374499158
static_minjerk_q_t0m04_Tr30,outer_shoulder,catch,672,-0.10284910644902305,-0.31186630737169185,0.0051811139497016075,0.08079786829268815,1.3192316562653053,-0.7893604714129898,4271.906095507101,-1.0086756063513553
static_minjerk_q_t0m04_Tr30,outer_shoulder,hold,672,-0.1020226818217986,-37.45343364830813,0.009772560816108373,0.0790823225564402,1.2931076476549128,-0.7152832463375951,0.4164903269225244,-1.00720165374641
static_minjerk_q_t0m04_Tr30,outer_shoulder,shift_fade,1092,-0.09840149657515121,-0.14997869897110086,0.02120696165389605,0.0781469653437657,1.2197489188370507,-0.6073323461289211,-0.7470498084894952,-1.0039496212399655
static_minjerk_q_t0m04_Tr30,outer_shoulder,decompression,2604,-0.09058733975340233,-0.14283518557122468,0.037102021495022036,0.07035450067886773,0.9682615150114445,-0.4367834009692777,-0.750000011647139,-1.0000000118704322
static_minjerk_q_t0m04_Tr30,outer_shoulder,tail,1260,-0.006267895529736334,-0.010452221102472275,4.846322638018124e-06,0.006265695897890136,0.0062667957138132354,-0.012543284072902505,-0.7499999999995624,-1.0
static_minjerk_q_t0m04_Tr30,far_exterior,precatch,1472,-0.0014829566190557473,,1.3532327080778263e-11,0.0014838842048696492,0.0015210312633018876,-0.0029668567940626714,98.9636934759553,-1.0000000000339684
static_minjerk_q_t0m04_Tr30,far_exterior,catch,736,-0.0014829565795909793,,2.1325162995708194e-11,0.0014838552978861657,0.0015202601603057377,-0.002966827543388552,73.69711347960803,-1.000000000032045
static_minjerk_q_t0m04_Tr30,far_exterior,hold,736,-0.0014829564136927375,-0.01696975235044447,3.324185525110569e-11,0.0014837337818458644,0.0015170184727476882,-0.0029667045373660914,0.42417750854676806,-1.00000000002662
static_minjerk_q_t0m04_Tr30,far_exterior,shift_fade,1196,-0.0014829561058998615,-0.0025246929619962485,3.918710324656444e-11,0.0014835083318490174,0.001511004112589538,-0.0029664762962369334,-0.7400976437196181,-1.000000000014623
static_minjerk_q_t0m04_Tr30,far_exterior,decompression,2852,-0.0014829554395786703,-0.0024716565055427045,3.8266655940057345e-11,0.0014830202695694232,0.0014979840222488518,-0.002965982151437083,-0.749991413924838,-1.0
static_minjerk_q_t0m04_Tr30,far_exterior,tail,1380,-0.0014829546574430474,-0.0024714220020996486,1.814401142255332e-15,0.0014824473765125783,0.0014827010169778127,-0.0029654020339592545,-0.7499999999995624,-1.0
static_minjerk_q_t0m04_Tr30,all,precatch,7520,-0.10294929133628189,0.014242612073314898,0.003076434625057863,0.08114568610609683,1.3220544457654102,-0.8014785962404503,639425.2806946065,628222.6382660135
static_minjerk_q_t0m04_Tr30,all,catch,3760,-0.10284910644902305,-0.31186630737169185,0.0051811139497016075,0.08079786829268815,1.3192316562653053,-0.7893604714129898,331385.786050009,337917.9323266291
static_minjerk_q_t0m04_Tr30,all,hold,3760,-0.1020226818217986,-37.45343364830813,0.009772560816108373,0.0790823225564402,1.2931076476549128,-0.7152832463375951,0.42417750854676806,-1.00000000002662
static_minjerk_q_t0m04_Tr30,all,shift_fade,6110,-0.09840149657515121,-0.14997869897110086,0.02120696165389605,0.0781469653437657,1.2197489188370507,-0.6073323461289211,-0.7400976437196181,-1.000000000014623
static_minjerk_q_t0m04_Tr30,all,decompression,14570,-0.09058733975340233,-0.14283518557122468,0.05182405299452931,0.07035450067886773,0.9682615150114445,-0.4367834009692777,-0.749991413924838,-1.0
static_minjerk_q_t0m04_Tr30,all,tail,7050,-0.025447057121190313,-0.04241767312652777,1.0087763241750712e-05,0.025464790894703257,0.025455924007946783,-0.050911848015893574,-0.7499999999995624,-1.0
