slice,t,l,N,B,R,Tkk_geo_min,Tkk_total_min,src_Tkk_overlay,flux_geo,Kll,Kth,theta_plus,theta_minus,R_l,R_ll,dlogB_dl,dlogN_dl
B_setup_mid,75.075,-9.96,1.0,2.3106726351372107,10.01007492479452,-0.0004304996858214608,-0.0004304996858214608,0.0,-4.8452337232555184e-05,-0.014153972705465648,-3.5491379490083376e-16,-0.08603521279380144,0.08603521279380286,-0.9949975028585811,0.0009970189770065474,0.2241737044411765,0.0
B_setup_mid,75.075,-9.93,1.0,2.3262343109297428,9.980225448355363,-0.0004258700379359651,-0.0004258700379359651,0.0,-4.8517068150303e-05,-0.014226214250831414,-0.0,-0.08571267784270126,0.08571267784270126,-0.9949674584986496,0.0010059918082561126,0.22328799358142376,0.0
B_setup_mid,75.075,-9.9,1.0,2.341837846650477,9.950376877284599,-0.00042129013377496154,-0.00042129013377496154,0.0,-4.857974033747928e-05,-0.014297686143806665,-0.0,-0.08539437994231486,0.08539437994231486,-0.9949371433500858,0.0010150723568358444,0.2223819877078533,0.0
B_setup_mid,75.075,-9.870000000000001,1.0,2.3574812642433987,9.920529219754359,-0.00041676052830967526,-0.00041676052830967526,0.0,-4.8640437704128166e-05,-0.014368390978490034,-0.0,-0.08508033612806915,0.08508033612806915,-0.9949065541572395,0.001024262240889584,0.22145620123311385,0.0
B_setup_mid,75.075,-9.84,1.0,2.3731625773659317,9.890682484035164,-0.00041228171453552506,-0.00041228171453552506,0.0,-4.8699243295244996e-05,-0.014438331558315457,-0.0,-0.08477056194688114,0.08477056194688114,-0.9948756876156324,0.001033563104613222,0.2205111456169502,0.0
B_setup_mid,75.075,-9.81,1.0,2.3888797921636127,9.860836678497419,-0.0004078541259512045,-0.0004078541259512045,0.0,-4.8756239254662156e-05,-0.014507510886986059,-0.0,-0.08446507150803705,0.08446507150803705,-0.9948445403709627,0.001042976624415104,0.21954732912544492,0.0
B_setup_mid,75.075,-9.780000000000001,1.0,2.404630908044207,9.830991811612908,-0.0004034781389914686,-0.0004034781389914686,0.0,-4.881150679339781e-05,-0.014575932159595763,-0.0,-0.0841638775335318,0.0841638775335318,-0.9948131090181676,0.0010525045079639028,0.21856525660298165,0.0
B_setup_mid,75.075,-9.75,1.0,2.4204139184507416,9.80114789195633,-0.0003991540754136549,-0.0003991540754136549,0.0,-4.886512615950312e-05,-0.014643598753930067,-3.624793460892642e-16,-0.08386699140782274,0.08386699140782419,-0.9947813901004849,0.0010621484918260649,0.2175654292567005,0.0
B_setup_mid,75.075,-9.72,1.0,2.436226811633005,9.771304928206877,-0.0003948822046540323,-0.0003948822046540323,0.0,-4.8917176613525074e-05,-0.014710514221956355,-0.0,-0.08357442322697486,0.08357442322697486,-0.994749380108658,0.0010719103447804912,0.21654834445312374,0.0
B_setup_mid,75.075,-9.69,1.0,2.4520675714170284,9.74146292914981,-0.0003906627461255512,-0.0003906627461255512,0.0,-4.896773640386548e-05,-0.014776682281506168,-0.0,-0.08328618184710668,0.08328618184710668,-0.994717075479798,0.001081791867346027,0.21551449552659044,0.0
B_setup_mid,75.075,-9.66,1.0,2.467934177972068,9.711621903678088,-0.00038649587147291374,-0.00038649587147291374,0.0,-4.901688274476591e-05,-0.014842106808145513,-0.0,-0.08300227493219053,0.08300227493219053,-0.9946844725966173,0.0010917948946094214,0.21446437159923787,0.0
B_setup_mid,75.075,-9.63,1.0,2.4838246085746514,9.681781860794015,-0.00038238170678024446,-0.00038238170678024446,0.0,-4.906469179973324e-05,-0.014906791827242426,-0.0,-0.0827227090010758,0.0827227090010758,-0.9946515677861214,0.001101921297674835,0.21339845741227947,0.0
B_setup_mid,75.075,-9.6,1.0,2.499736838369218,9.651942809610922,-0.00037832033470740694,-0.00037832033470740694,0.0,-4.911123866344734e-05,-0.014970741506232932,-3.680827527555267e-16,-0.08244748947380788,0.08244748947380935,-0.9946183573187568,0.0011121729760539267,0.21231723316807574,0.0
B_setup_mid,75.075,-9.57,1.0,2.5156688411249033,9.622104759354889,-0.0003743117966037658,-0.0003743117966037658,0.0,-4.9156597349862535e-05,-0.015033960147073495,-0.0,-0.08217662071718208,0.08217662071718208,-0.9945848374075581,0.0011225518666932999,0.21122117438278698,0.0
B_setup_mid,75.075,-9.540000000000001,1.0,2.5316185899880526,9.59226771936647,-0.00037035609455153605,-0.00037035609455153605,0.0,-4.920084077975486e-05,-0.015096452178900452,-0.0,-0.08191010608945204,0.08191010608945204,-0.9945510042067554,0.0011330599458396762,0.21011075174935942,0.0
B_setup_mid,75.075,-9.51,1.0,2.547584058230006,9.562431699102483,-0.0003664531933440782,-0.0003664531933440782,0.0,-4.9244040769221046e-05,-0.015158222150880467,-3.7152826713878164e-16,-0.08164794798428185,0.08164794798428333,-0.9945168538108078,0.0011436992238600396,0.20898643101036493,0.0
B_setup_mid,75.075,-9.48,1.0,2.5635632199897564,9.53259670813782,-0.0003626030224284872,-0.0003626030224284872,0.0,-4.928626802560135e-05,-0.015219274725256566,-0.0,-0.08139014787386052,0.08139014787386052,-0.9944823822533237,0.0011544717471174692,0.20784867284047776,0.0
B_setup_mid,75.075,-9.450000000000001,1.0,2.5795540510110575,9.502762756167284,-0.0003588054777879766,-0.0003588054777879766,0.0,-4.932759213986596e-05,-0.01527961467059283,-0.0,-0.08113670635117606,0.08113670635117606,-0.9944475855059807,0.0011653796055632881,0.20669793273818346,0.0
B_setup_mid,75.075,-9.42,1.0,2.59555452937358,9.472929853007463,-0.0003550604237492807,-0.0003550604237492807,0.0,-4.936808158196655e-05,-0.015339246855211958,-0.0,-0.08088762317142309,0.08088762317142309,-0.9944124594769903,0.0011764249227468326,0.2055346609265313,0.0
B_setup_mid,75.075,-9.39,1.0,2.611562636217725,9.443098008598662,-0.0003513676947613128,-0.0003513676947613128,0.0,-4.9407803700646504e-05,-0.015398176240826886,-0.0,-0.08064289729263267,0.08064289729263267,-0.9943770000106156,0.001187609863489314,0.20435930226248333,0.0
B_setup_mid,75.075,-9.36,1.0,2.627576356462714,9.413267233006826,-0.0003477270971045011,-0.0003477270971045011,0.0,-4.944682472094946e-05,-0.015456407876361452,-3.7741557642634545e-16,-0.08040252691532573,0.08040252691532725,-0.994341202885181,0.0011989366375537713,0.20317229615460236,0.0
B_setup_mid,75.075,-9.33,1.0,2.6435936795175694,9.38343753642555,-0.0003441384105385152,-0.0003441384105385152,0.0,-4.9485209747179265e-05,-0.015513946891966095,-0.0,-0.08016650952141208,0.08016650952141208,-0.9943050638123623,0.0012104074916869934,0.201974076488761,0.0
B_setup_mid,75.075,-9.3,1.0,2.659612599984638,9.353608929178085,-0.0003406013899079327,-0.0003406013899079327,0.0,-4.95230227643837e-05,-0.015570798493216343,-0.0,-0.07993484191214946,0.07993484191214946,-0.9942685784356797,0.0012220247180998456,0.20076507156157844,0.0
B_setup_mid,75.075,-9.27,1.0,2.675631118355289,9.323781421719408,-0.0003371157666798129,-0.0003371157666798129,0.0,-4.9560326641255724e-05,-0.015626967955501826,-0.0,-0.07970752024527568,0.07970752024527568,-0.9942317423292764,0.0012337906511525887,0.1995457040212903,0.0
B_setup_mid,75.075,-9.24,1.0,2.6916472416974466,9.293955024638327,-0.00033368125043986763,-0.00033368125043986763,0.0,-4.959718313695881e-05,-0.01568246061859353,-0.0,-0.07948454007125903,0.07948454007125903,-0.9941945509966104,0.0012457076711775983,0.19831639081571065,0.0
B_setup_mid,75.075,-9.21,1.0,2.7076589843346386,9.264129748659613,-0.0003302975303269592,-0.0003302975303269592,0.0,-4.963365290652387e-05,-0.015737281881399137,-0.0,-0.07926589636867996,0.07926589636867996,-0.9941569998690056,0.0012577782058542653,0.1970775431470632,0.0
B_setup_mid,75.075,-9.18,1.0,2.7236643685162116,9.234305604646188,-0.00032696427640965743,-0.00032696427640965743,0.0,-4.966979550850359e-05,-0.015791437196888653,-0.0,-0.07905158357875966,0.07905158357875966,-0.9941190843042591,0.00127000472550165,0.19582956643329233,0.0
B_setup_mid,75.075,-9.15,1.0,2.739661425078419,9.204482603601356,-0.0003236811410249747,-0.0003236811410249747,0.0,-4.970566941353044e-05,-0.015844932067200227,-0.0,-0.07884159563905403,0.07884159563905403,-0.9940807995854755,0.0012823897506564208,0.19457286027573342,0.0
B_setup_mid,75.075,-9.120000000000001,1.0,2.7556481940960866,9.174660756671061,-0.0003204477600557722,-0.0003204477600557722,0.0,-4.9741332014028145e-05,-0.015897772038919632,-0.0,-0.07863592601624728,0.07863592601624728,-0.9940421409192197,0.001294935851113621,0.19330781843269412,0.0
B_setup_mid,75.075,-9.09,1.0,2.7716227255245425,9.144840075146202,-0.00031726375415494913,-0.00031726375415494913,0.0,-4.977683963375814e-05,-0.015949962698524695,-3.8849380083267363e-16,-0.07843456773816512,0.07843456773816668,-0.9940031034344088,0.001307645644033073,0.19203482879885,0.0
B_setup_mid,75.075,-9.06,1.0,2.787583079831553,9.115020570464996,-0.0003141287299363933,-0.0003141287299363933,0.0,-4.981224754081113e-05,-0.016001509667996256,-0.0,-0.07823751342491277,0.07823751342491277,-0.9939636821805777,0.0013205218015350795,0.1907542733899524,0.0
B_setup_mid,75.075,-9.030000000000001,1.0,2.8035273286189852,9.08520225421537,-0.00031104228109825587,-0.00031104228109825587,0.0,-4.9847609958820166e-05,-0.016052418600600023,-0.0,-0.07804475531919422,0.07804475531919422,-0.9939238721263166,0.0013335670464229565,0.18946652833295755,0.0
B_setup_mid,75.075,-9.0,1.0,2.819453555233954,9.055385138137417,-0.00030800398950672796,-0.00030800398950672796,0.0,-4.988298007889631e-05,-0.016102695176815705,-0.0,-0.07785628531584304,0.07785628531584304,-0.9938836681577925,0.0013467841535899083,0.1881719638609635,0.0
B_setup_mid,75.075,-8.97,1.0,2.835359855369174,9.025569234125902,-0.0003050134262410444,-0.0003050134262410444,0.0,-4.9918410075049844e-05,-0.016152345100433074,-0.0,-0.07767209499052921,0.07767209499052921,-0.9938430650771011,0.0013601759538559577,0.186870944312876,0.0
B_setup_mid,75.075,-8.94,1.0,2.851244337652334,8.995754554232791,-0.00030207015258167547,-0.00030207015258167547,0.0,-4.995395111651897e-05,-0.016201374094794396,-3.9493226025479263e-16,-0.07749217562767702,0.0774921756276786,-0.9938020576005613,0.0013737453334279337,0.1855638281376777,0.0
B_setup_mid,75.075,-8.91,1.0,2.8671051242242127,8.965941110669867,-0.00029917372096516866,-0.00029917372096516866,0.0,-4.998965338438483e-05,-0.016249787899190127,-0.0,-0.0773165182476192,0.0773165182476192,-0.9937606403570953,0.0013874952358605697,0.1842509679027974,0.0
B_setup_mid,75.075,-8.88,1.0,2.8829403513053764,8.936128915811366,-0.00029632367589137247,-0.00029632367589137247,0.0,-5.002556608592569e-05,-0.016297592265397082,-0.0,-0.07714511363296067,0.07714511363296067,-0.9937188078864096,0.0014014286653249997,0.18293271030666713,0.0
B_setup_mid,75.075,-8.85,1.0,2.898748169751218,8.906317982196683,-0.00029351955478292805,-0.00029351955478292805,0.0,-5.006173746947427e-05,-0.016344792954362315,-0.0,-0.07697795235421002,0.07697795235421002,-0.993676554637176,0.001415548682832224,0.1816093961949774,0.0
B_setup_mid,75.075,-8.82,1.0,2.914526745595165,8.876508322533134,-0.000290760888819121,-0.000290760888819121,0.0,-5.009821484228281e-05,-0.016391395733025962,-0.0,-0.07681502479468177,0.07681502479468177,-0.9936338749654396,0.001429858411938767,0.18028136058059557,0.0
B_setup_mid,75.075,-8.790000000000001,1.0,2.9302742605798833,8.846699949698758,-0.0002880472037206605,-0.0002880472037206605,0.0,-5.0135044586168355e-05,-0.01643740637127383,-0.0,-0.07665632117463912,0.07665632117463912,-0.9935907631324596,0.001444361039659725,0.1789489326669552,0.0
B_setup_mid,75.075,-8.76,1.0,2.945988912676299,8.816892876745186,-0.0002853780204960573,-0.0002853780204960573,0.0,-5.017227217465842e-05,-0.01648283063902984,-0.0,-0.07650183157476978,0.07650183157476978,-0.9935472133030601,0.0014590598145964861,0.17761243587456654,0.0
B_setup_mid,75.075,-8.73,1.0,2.961668916590277,8.787087116900572,-0.00028275285616085244,-0.00028275285616085244,0.0,-5.0209942190228404e-05,-0.016527674303471584,-0.0,-0.07635154595894096,0.07635154595894096,-0.9935032195435838,0.001473958054514668,0.17627218787057486,0.0
B_setup_mid,75.075,-8.700000000000001,1.0,2.9773125042568367,8.757282683572571,-0.00028017122441255273,-0.00028017122441255273,0.0,-5.02480983418171e-05,-0.01657194312637297,-0.0,-0.07620545419627443,0.07620545419627443,-0.9934587758197893,0.0014890591453813329,0.17492850060127607,0.0
B_setup_mid,75.075,-8.67,1.0,2.992917925321742,8.727479590351386,-0.00027763263626799737,-0.00027763263626799737,0.0,-5.0286783482580956e-05,-0.016615642861566342,-0.0,-0.07606354608257111,0.07606354608257111,-0.993413875994861,0.0015043665371194948,0.1735816803271401,0.0
B_setup_mid,75.075,-8.64,1.0,3.0084834476103506,8.697677851012878,-0.00027513660068005045,-0.00027513660068005045,0.0,-5.0326039627871e-05,-0.016658779252525555,-0.0,-0.0759258113611027,0.0759258113611027,-0.9933685138275621,0.0015198837511825047,0.17223202766042678,0.0
B_setup_mid,75.075,-8.610000000000001,1.0,3.0240073575836273,8.667877479521733,-0.0002726826251191473,-0.0002726826251191473,0.0,-5.036590797334159e-05,-0.016701358030059597,-0.0,-0.07579223974272943,0.07579223974272943,-0.9933226829697901,0.0015356143852791604,0.17087983760518025,0.0
B_setup_mid,75.075,-8.58,1.0,3.0394879607811967,8.63807849003469,-0.0002702702161141373,-0.0002702702161141373,0.0,-5.0406428913236015e-05,-0.016743384910122484,-0.0,-0.07566282092543017,0.07566282092543017,-0.9932763769644453,0.0015515621081867437,0.16952539959931492,0.0
B_setup_mid,75.075,-8.55,1.0,3.054923582251351,8.608280896903866,-0.00026789887977315166,-0.00026789887977315166,0.0,-5.0447642058773424e-05,-0.016784865591725737,-0.0,-0.07553754461323645,0.07553754461323645,-0.993229589243299,0.0015677306639858557,0.1681689975587865,0.0
B_setup_mid,75.075,-8.52,1.0,3.0703125669679516,8.578484714680092,-0.00026556812227588515,-0.00026556812227588515,0.0,-5.0489586256622076e-05,-0.01682580575495792,-0.0,-0.07541640053456747,0.07541640053456747,-0.9931823131246063,0.0015841238763414367,0.16681090992368014,0.0
B_setup_mid,75.075,-8.49,1.0,3.085653280234113,8.54868995811639,-0.0002632774503308416,-0.0002632774503308416,0.0,-5.053229960744549e-05,-0.016866211059107426,-0.0,-0.07529937846000152,0.07529937846000152,-0.9931345418107185,0.0016007456451916369,0.16545140970593514,0.0
B_setup_mid,75.075,-8.46,1.0,3.10094410807266,8.51889664217145,-0.0002610263716166943,-0.0002610263716166943,0.0,-5.057581948448377e-05,-0.016906087140876994,-0.0,-0.07518646821951515,0.07518646821951515,-0.9930862683858948,0.0016175999538354802,0.16409076453885216,0.0
B_setup_mid,75.075,-8.43,1.0,3.116183457603267,8.489104782013236,-0.0002588143951919733,-0.0002588143951919733,0.0,-5.062018255215787e-05,-0.01694543961270373,-0.0,-0.07507765971914358,0.07507765971914358,-0.9930374858134883,0.0016346908698992024,0.16272923672793735,0.0
B_setup_mid,75.075,-8.4,1.0,3.1313697574062602,8.459314393022641,-0.0002566410318769358,-0.0002566410318769358,0.0,-5.066542478466429e-05,-0.016984274061157115,-0.0,-0.07497294295716918,0.07497294295716918,-0.992988186933701,0.0016520225424692114,0.16136708330317287,0.0
B_setup_mid,75.075,-8.370000000000001,1.0,3.1465014578730512,8.429525490797214,-0.0002545057946263321,-0.0002545057946263321,0.0,-5.071158148457149e-05,-0.01702259604543824,-0.0,-0.07487230803978039,0.07487230803978039,-0.9929383644609402,0.0016695992139617033,0.1600045560725488,0.0
B_setup_mid,75.075,-8.34,1.0,3.1615770315431773,8.399738091154985,-0.00025240819885902525,-0.00025240819885902525,0.0,-5.07586873015297e-05,-0.017060411095959755,-0.0,-0.07477574519622396,0.07477574519622396,-0.9928880109808631,0.0016874252101679588,0.15864190167671466,0.0
B_setup_mid,75.075,-8.31,1.0,3.176594973427937,8.36995221013836,-0.0002503477627841518,-0.0002503477627841518,0.0,-5.0806776250082036e-05,-0.017097724713005382,-4.2446044966626787e-16,-0.07468324479355735,0.07468324479355905,-0.99283711894833,0.0017055049506602415,0.1572793616446312,0.0
B_setup_mid,75.075,-8.280000000000001,1.0,3.191553801320634,8.340167864018087,-0.0002483240077048932,-0.0002483240077048932,0.0,-5.085588172894752e-05,-0.01713454236547464,-4.259762797015085e-16,-0.07459479735083796,0.07459479735083967,-0.9927856806838236,0.0017238429540107347,0.15591717245020373,0.0
B_setup_mid,75.075,-8.25,1.0,3.206452056093414,8.31038506929733,-0.00024633645828533193,-0.00024633645828533193,0.0,-5.0906036539395204e-05,-0.017170869489703137,-4.275028953743649e-16,-0.0745103935529595,0.07451039355296121,-0.9927336883710893,0.0017424438269131315,0.1545555655696766,0.0
B_setup_mid,75.075,-8.22,1.0,3.2212883019807284,8.28060384271582,-0.000244384642822359,-0.000244384642822359,0.0,-5.095727290261325e-05,-0.017206711488355803,-4.290404113373578e-16,-0.07443002426403346,0.07443002426403517,-0.9926811340542088,0.001761312279793259,0.15319476753981162,0.0
B_setup_mid,75.075,-8.19,1.0,3.2360611268494535,8.250824201254078,-0.00024246809348500904,-0.00024246809348500904,0.0,-5.10096224785591e-05,-0.01724207372939407,-4.305889438609671e-16,-0.07435368054033249,0.07435368054033421,-0.9926280096343021,0.0017804531239526966,0.15183500001669398,0.0
B_setup_mid,75.075,-8.16,1.0,3.2507691424556806,8.22104616213776,-0.0002405863465376248,-0.0002405863465376248,0.0,-5.106311638365967e-05,-0.01727696154511027,-4.3214861086203543e-16,-0.07428135364288513,0.07428135364288685,-0.9925743068667714,0.0017998712716362775,0.15047647983507942,0.0
B_setup_mid,75.075,-8.13,1.0,3.2654109846882466,8.191269742842072,-0.00023873894255860308,-0.00023873894255860308,0.0,-5.111778520960066e-05,-0.017311380231229037,-0.0,-0.07421303504965465,0.07421303504965465,-0.9925200173580038,0.001819571746374038,0.14911941906824883,0.0
B_setup_mid,75.075,-8.1,1.0,3.279985313799029,8.161494961096281,-0.00023692542662436832,-0.00023692542662436832,0.0,-5.117365903951433e-05,-0.017345335046072392,-4.353018283703367e-16,-0.0741487164673458,0.07414871646734754,-0.9924651325619891,0.0018395596782703194,0.14776402508825884,0.0
B_setup_mid,75.075,-8.07,1.0,3.2944908146200858,8.131721834888353,-0.00023514534849085398,-0.00023514534849085398,0.0,-5.123076746653044e-05,-0.01737883120978955,-4.3689562320712107e-16,-0.07408838984290525,0.074088389842907,-0.9924096437773073,0.001859840305939997,0.14641050062648336,0.0
B_setup_mid,75.075,-8.040000000000001,1.0,3.308926196767701,8.101950382469644,-0.00023339826276703993,-0.00023339826276703993,0.0,-5.12891396119637e-05,-0.017411873903640216,-4.385010412415732e-16,-0.07403204737463673,0.07403204737463849,-0.9923535421436327,0.001880418987340704,0.1450590438344771,0.0
B_setup_mid,75.075,-8.01,1.0,3.323290194833405,8.072180622359735,-0.00023168372905974394,-0.00023168372905974394,0.0,-5.1348804141953055e-05,-0.017444468269340152,-0.0,-0.07397968152299905,0.07397968152299905,-0.9922968186380672,0.0019013011955344439,0.1437098483450086,0.0
B_setup_mid,75.075,-7.98,1.0,3.3375815685620585,8.042412573351358,-0.00023000131211391124,-0.00023000131211391124,0.0,-5.140978928396134e-05,-0.017476619408457225,-4.4174725511750855e-16,-0.07393128502112126,0.07393128502112302,-0.9922394640719006,0.001922492524403907,0.1423631033331697,0.0
B_setup_mid,75.075,-7.950000000000001,1.0,3.3517991030170893,8.012646254515422,-0.00022835058194628746,-0.00022835058194628746,0.0,-5.147212284449563e-05,-0.01750833238186358,-4.4338830967340104e-16,-0.07388685088498424,0.07388685088498602,-0.9921814690866029,0.0019439986961842237,0.1410189935776719,0.0
B_setup_mid,75.075,-7.92,1.0,3.36594160873298,7.982881685206164,-0.00022673111395104826,-0.00022673111395104826,0.0,-5.153583222684939e-05,-0.017539612209235854,-4.450415049222604e-16,-0.07384637242333097,0.07384637242333275,-0.9921228241501296,0.0019658255515260237,0.13967769952207398,0.0
B_setup_mid,75.075,-7.890000000000001,1.0,3.3800079218550962,7.953118885066412,-0.00022514248901355643,-0.00022514248901355643,0.0,-5.1600944446239104e-05,-0.017570463868603187,-4.467069749795189e-16,-0.0738098432473474,0.07380984324734918,-0.9920635195535112,0.001987979065159351,0.13833939733596495,0.0
B_setup_mid,75.075,-7.860000000000001,1.0,3.3939969042669924,7.923357874032955,-0.00022358429360745538,-0.00022358429360745538,0.0,-5.166748614717574e-05,-0.017600892295943655,-4.483848559262646e-16,-0.07377725727999641,0.0737772572799982,-0.9920035454062202,0.002010465349638224,0.1370042589761653,0.0
B_setup_mid,75.075,-7.83,1.0,3.4079074437052865,7.893598672342039,-0.00022205611986992599,-0.00022205611986992599,0.0,-5.173548361966314e-05,-0.01763090238482338,-4.500752858450564e-16,-0.07374860876518885,0.07374860876519065,-0.991942891632533,0.0020332906473186085,0.1356724522477002,0.0
B_setup_mid,75.075,-7.800000000000001,1.0,3.4217384538622335,7.863841300535,-0.00022055756568829834,-0.00022055756568829834,0.0,-5.180496281537697e-05,-0.017660498986077966,-4.517784048565171e-16,-0.07372389227669139,0.0737238922766932,-0.991881547967381,0.002056461345507188,0.1343441408646127,0.0
B_setup_mid,75.075,-7.77,1.0,3.435488874476139,7.8340857794639955,-0.0002190882347630251,-0.0002190882347630251,0.0,-5.187594936365488e-05,-0.017689686907534714,-4.534943551567259e-16,-0.073703102726792,0.0737031027267938,-0.9918195039518025,0.0020799839745677673,0.1330194845106276,0.0
B_setup_mid,75.075,-7.74,1.0,3.449157671409722,7.80433213029789,-0.00021764773666857034,-0.00021764773666857034,0.0,-5.194846858726433e-05,-0.01771847091377601,-4.552232810554277e-16,-0.07368623537480311,0.07368623537480493,-0.991756748928907,0.0021038652131259994,0.1316986388994803,0.0
B_setup_mid,75.075,-7.710000000000001,1.0,3.4627438367166,7.774580374528262,-0.0002162356869073338,-0.0002162356869073338,0.0,-5.2022545518383874e-05,-0.017746855725935616,-2.2848266450754064e-16,-0.07367328583531517,0.07367328583531609,-0.991693272039015,0.0021281118932847676,0.130381755835031,0.0
B_setup_mid,75.075,-7.68,1.0,3.476246388696005,7.744830533975549,-0.0002148517069501545,-0.0002148517069501545,0.0,-5.209820491366057e-05,-0.0177748460215318,-2.29360323845384e-16,-0.07366425008630971,0.07366425008631063,-0.9916290622153099,0.002152731000627739,0.12906898327097754,0.0
B_setup_mid,75.075,-7.65,1.0,3.489664371935904,7.715082630795344,-0.00021349542427730574,-0.00021349542427730574,0.0,-5.2175471269521347e-05,-0.017802446434337506,-2.3024469398549097e-16,-0.07365912447707354,0.07365912447707447,-0.9915641081789772,0.0021777296813247915,0.12776046537028174,0.0
B_setup_mid,75.075,-7.620000000000001,1.0,3.502996857344682,7.685336687484812,-0.00021216647241112407,-0.00021216647241112407,0.0,-5.2254368837656975e-05,-0.017829661554276965,-2.3113585150966244e-16,-0.0736579057359614,0.07365790573596231,-0.9914983984344303,0.0022031152466226445,0.1264563425642082,0.0
B_setup_mid,75.075,-7.59,1.0,3.516242942171528,7.655592726889277,-0.00021086449094343394,-0.00021086449094343394,0.0,-5.23349216400766e-05,-0.01785649592735792,-0.0,-0.07366059097799232,0.07366059097799232,-0.99143192126418,0.002228895178763679,0.12515675161089412,0.0
B_setup_mid,75.075,-7.5600000000000005,1.0,3.529401750015697,7.625850772208961,-0.00020958912554979253,-0.00020958912554979253,0.0,-5.241715348321104e-05,-0.017882954055631978,-2.329388408535167e-16,-0.07366717771231175,0.07366717771231268,-0.9913646647237044,0.0022550771300657857,0.12386182565353117,0.0
B_setup_mid,75.075,-7.530000000000001,1.0,3.54247243082483,7.596110847005856,-0.00020834002800950853,-0.00020834002800950853,0.0,-5.2501087972900805e-05,-0.01790904039717933,-2.338508317187648e-16,-0.07367766384954412,0.07367766384954506,-0.9912966166363759,0.002281668931896519,0.12257169427810519,0.0
B_setup_mid,75.075,-7.5,1.0,3.5554541608824786,7.566372975210778,-0.00020711685621776284,-0.00020711685621776284,0.0,-5.258674852965202e-05,-0.01793475936612532,-0.0,-0.07369204770898263,0.07369204770898263,-0.9912277645877907,0.0023086786001123016,0.12128648357061117,0.0
B_setup_mid,75.075,-7.470000000000001,1.0,3.568346142785026,7.536637181130588,-0.0002059192741868059,-0.0002059192741868059,0.0,-5.267415840181636e-05,-0.017960115332677863,-0.0,-0.07371032802570443,0.07371032802570443,-0.991158095920369,0.0023361143369982074,0.12000631617376328,0.0
B_setup_mid,75.075,-7.440000000000001,1.0,3.5811476054081877,7.506903489455557,-0.00020474695204956555,-0.00020474695204956555,0.0,-5.276334067975001e-05,-0.017985112623192176,-2.3662976910458213e-16,-0.07373250395756983,0.07373250395757079,-0.9910875977275708,0.0023639845383165436,0.11873131134325128,0.0
B_setup_mid,75.075,-7.41,1.0,3.593857803863258,7.477171925266933,-0.0002035995660585008,-0.0002035995660585008,0.0,-5.285431831095324e-05,-0.018009755520253926,-0.0,-0.07375857509213825,0.07375857509213825,-0.99101625684807,0.002392297796895093,0.11746158500338273,0.0
B_setup_mid,75.075,-7.380000000000001,1.0,3.606476019443301,7.447442514044671,-0.00020247679858299925,-0.00020247679858299925,0.0,-5.294711411323564e-05,-0.018034048262788715,-0.0,-0.07378854145349796,0.07378854145349796,-0.990944059859757,0.002421062913764871,0.11619724980222543,0.0
B_setup_mid,75.075,-7.35,1.0,3.6190015595594778,7.417715281675348,-0.00020137833809200822,-0.00020137833809200822,0.0,-5.304175078770226e-05,-0.018057995046186725,-2.394749288623338e-16,-0.07382240350900855,0.07382240350900951,-0.9908709930732442,0.00245028889480281,0.11493841516616732,0.0
B_setup_mid,75.075,-7.32,1.0,3.63143375766768,7.387990254460275,-0.00020030387914826616,-0.00020030387914826616,0.0,-5.313825093350571e-05,-0.01808160002245304,-2.404384383598542e-16,-0.07386016217604155,0.07386016217604252,-0.9907970425260686,0.0024799849609742353,0.11368518735388476,0.0
B_setup_mid,75.075,-7.290000000000001,1.0,3.6437719731856975,7.358267459123786,-0.00019925312239763888,-0.00019925312239763888,0.0,-5.3236637061239526e-05,-0.01810486730036806,-0.0,-0.07390181882858259,0.07390181882858259,-0.9907221939755857,0.0025101605594137766,0.11243766950976654,0.0
B_setup_mid,75.075,-7.26,1.0,3.656015591401081,7.32854692282174,-0.00019822577454130534,-0.00019822577454130534,0.0,-5.333693160512764e-05,-0.018127800945674195,-2.423886833375548e-16,-0.07394737530385258,0.07394737530385355,-0.990646432892504,0.0025408253591727714,0.11119596171668436,0.0
B_setup_mid,75.075,-7.23,1.0,3.6681640233699193,7.2988286731502345,-0.00019722154832564615,-0.00019722154832564615,0.0,-5.343915693689322e-05,-0.018150404981269738,-2.433756043534531e-16,-0.0739968339088846,0.07399683390888558,-0.9905697444540351,0.002571989266659358,0.1099601610481781,0.0
B_setup_mid,75.075,-7.200000000000001,1.0,3.680216705806734,7.2691127381545,-0.00019624016251926376,-0.00019624016251926376,0.0,-5.3543335379505436e-05,-0.01817268338742351,-0.0,-0.07405019742704012,0.07405019742704012,-0.9904921135365043,0.0026036624288892085,0.10873036162005445,0.0
B_setup_mid,75.075,-7.17,1.0,3.692173100965672,7.239399146338044,-0.0001952813418845401,-0.0001952813418845401,0.0,-5.364948921899202e-05,-0.018194640102004094,-0.0,-0.0741074691245532,0.0741074691245532,-0.9904135247083019,0.0026358552363561216,0.10750665464131373,0.0
B_setup_mid,75.075,-7.140000000000001,1.0,3.704032696513222,7.209687926672,-0.0001943448171587597,-0.0001943448171587597,0.0,-5.375764071734328e-05,-0.018216279020719452,-2.4638470589395104e-16,-0.07416865275704448,0.07416865275704547,-0.9903339622223228,0.0026685783367952354,0.10628912846447154,0.0
